,time,207,543,610,252,588,185,655,230,633,566,163,611,208,275,253,589,186,544
0,0,82.79650821644059,48.60212517579162,71.93183263140541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,78.69813425710375,57.71678624167251,77.13748829787974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,83.67429221859412,35.239899021291095,74.4434853621988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,84.85017353176613,54.80274510725192,101.4464555915144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,65.83077157705786,56.64309509840731,84.34712527409341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,78.50805903290464,51.54883555344121,92.07871602632422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,84.56896438251846,42.79149779007405,74.57184739373321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,85.56244513130174,39.53241583676371,77.239070992404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,79.28709024054098,69.82804778036477,81.1718076794385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,94.05574157302092,41.67735090128717,84.6620756967547,59.16812107451587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,80.71492499439107,46.17553463175081,69.32860266144547,46.9517804358679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,70.61870256571368,45.76103793229594,82.22009842852705,50.91851002426509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,80.7650524580495,52.042218553465375,79.2280267518747,67.14113131597678,60.75268210803477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,81.85082921017809,41.204801117702054,70.4075230317305,56.68427044753037,52.535633028495546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,78.9166379382861,36.736806832902566,83.97962558195879,52.357510267397615,57.6986339395863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,84.3795302886239,49.02755329920464,79.1066129705343,58.28927727203109,53.563554824437524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,79.34914168738646,50.75071398462471,87.50471303568922,65.43402597815307,49.18176628308932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,85.45763295821179,49.026868566719564,65.88358995123744,39.41279878716975,56.54135849245315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,85.66469126484692,51.286527012711225,80.73742960938903,33.87005027493679,60.50610241925095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,70.43258445201432,46.057076510115,69.65550057520045,61.79637576271694,57.16977702257332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
