,time,746,768,813,835,858,903,925,970,992,836,791,948,881,724,814,769,926,993,859,792,747,971,904,837
0,0,51.122693990814795,55.934190468803266,78.77653241287554,53.21586586619507,88.19269244353794,53.131294100154804,78.59708025134222,51.592373257701595,62.45337821302096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,50.918634674636394,54.43956774208387,67.31547037393936,54.58436251107045,71.64617654032728,56.67154897053221,86.01009793838392,57.27676221390382,62.44923027198837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,46.36606132501541,63.083297121014525,89.41360499110777,73.88706169566767,84.20332937177017,47.3000984958581,67.68108855660088,53.705489895958934,58.36210340947379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,56.62627916782586,57.71967817173774,76.74463624755782,52.47122739937062,77.39493785365126,51.42831786189349,83.00443016626251,40.67785745907413,52.73958536872425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,51.56407457310978,66.18581388881152,65.76003207078914,58.007686374986825,88.5582218732332,38.55352405049483,62.48180505378075,45.65861996103521,60.672605621387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,61.402026037567204,66.55069338394449,67.41133276600763,50.611649447012994,81.52323297737536,54.59044375404891,74.62975702599299,63.49784506744263,56.25537042220654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,52.89725964077556,60.38296004409211,65.3629920677333,43.91712232418416,81.35617021180087,70.38084536027611,98.79084943370174,65.58303017001475,64.27268457104752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,56.13977347949741,63.90378027098957,85.43039914698825,63.86461253298658,87.24437894801619,48.72350505952583,90.69501845452258,43.94194224308954,52.301453880403145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,57.660980994116585,57.54777084327864,74.58017135278158,45.78402393301873,82.9798497752942,54.38398480444248,78.08762035525496,50.320923114424616,70.0619459090961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
