,time,106,1165,1143,84,1166,129,1144,107
0,0,83.58323243867994,83.42827314143099,0.0,0.0,0.0,0.0,0.0,0.0
1,1,76.91403804227255,90.09102133811837,0.0,0.0,0.0,0.0,0.0,0.0
2,2,80.87196194285015,87.51671475316836,0.0,0.0,0.0,0.0,0.0,0.0
3,3,81.0071760153741,78.71197142798125,0.0,0.0,0.0,0.0,0.0,0.0
4,4,73.64892996417844,88.34881797404589,0.0,0.0,0.0,0.0,0.0,0.0
5,5,82.21250226249037,81.5221752441658,0.0,0.0,0.0,0.0,0.0,0.0
6,6,82.13655948538853,89.16823373071017,0.0,0.0,0.0,0.0,0.0,0.0
7,7,69.05231877472863,80.42033330669493,0.0,0.0,0.0,0.0,0.0,0.0
8,8,79.44557785434598,86.19730027144406,0.0,0.0,0.0,0.0,0.0,0.0
9,9,86.55104080224461,78.24394690201296,0.0,0.0,0.0,0.0,0.0,0.0
10,10,77.70689426324024,86.17392444964986,0.0,0.0,0.0,0.0,0.0,0.0
11,11,93.96631788410787,75.18513031202443,0.0,0.0,0.0,0.0,0.0,0.0
12,12,92.53682990374257,82.71285768110768,0.0,0.0,0.0,0.0,0.0,0.0
13,13,65.09492708520375,82.35553717269553,0.0,0.0,0.0,0.0,0.0,0.0
14,14,95.84334588315552,91.55436436713987,0.0,0.0,0.0,0.0,0.0,0.0
15,15,78.10605595903631,79.98949726050168,0.0,0.0,0.0,0.0,0.0,0.0
16,16,84.6050446951951,87.47105178629849,0.0,0.0,0.0,0.0,0.0,0.0
17,17,78.78867834293226,85.53283156408563,0.0,0.0,0.0,0.0,0.0,0.0
18,18,84.07271610099555,71.38172170177316,0.0,0.0,0.0,0.0,0.0,0.0
19,19,71.878807822808,66.77792922696565,0.0,0.0,0.0,0.0,0.0,0.0
20,20,100.88327628985473,68.92350853233037,0.0,0.0,0.0,0.0,0.0,0.0
21,21,83.39575232140258,64.18020031680486,0.0,0.0,0.0,0.0,0.0,0.0
22,22,69.95025304427658,85.99153272079212,0.0,0.0,0.0,0.0,0.0,0.0
23,23,82.64091101814938,88.70620096484703,0.0,0.0,0.0,0.0,0.0,0.0
24,24,86.38868035562867,75.1871232426446,46.32164964351956,0.0,0.0,0.0,0.0,0.0
25,25,81.74240582979728,75.81053646643747,62.460687974073224,0.0,0.0,0.0,0.0,0.0
26,26,79.8656179385117,76.25410682572632,61.52712166026939,0.0,0.0,0.0,0.0,0.0
27,27,79.99156863454539,91.30667311589346,53.313499809438966,0.0,0.0,0.0,0.0,0.0
28,28,79.02731573489649,80.07450947221923,45.430946948384204,0.0,0.0,0.0,0.0,0.0
29,29,83.36272459288281,83.98149314371784,51.46575304106085,0.0,0.0,0.0,0.0,0.0
30,30,77.10346812054325,75.23097269087529,59.050185124255705,0.0,0.0,0.0,0.0,0.0
31,31,83.90290659424599,71.51127888425029,41.08865324400292,0.0,0.0,0.0,0.0,0.0
32,32,74.84101398531824,85.02736482804934,43.48445703618559,0.0,0.0,0.0,0.0,0.0
33,33,86.31478382697374,59.20215088610016,65.51495696751532,0.0,0.0,0.0,0.0,0.0
34,34,78.69226964640438,76.60701526507829,52.760861405844544,0.0,0.0,0.0,0.0,0.0
35,35,80.69846729990479,80.81933792996354,53.592128020694574,0.0,0.0,0.0,0.0,0.0
36,36,80.77489553207457,70.47054740905034,55.097535808301856,49.04403982624942,0.0,0.0,0.0,0.0
37,37,91.28915641176606,71.80595154985168,53.75957027829098,55.735409316206635,0.0,0.0,0.0,0.0
38,38,95.07836777312704,52.94348712202918,50.95144698537289,58.00286213430191,0.0,0.0,0.0,0.0
39,39,74.03783559585317,69.30278398814166,55.28593918707163,57.341017787705425,0.0,0.0,0.0,0.0
40,40,81.3034987501121,57.29860858541071,62.01662727511503,57.30809260936417,0.0,0.0,0.0,0.0
41,41,61.50329775854844,72.44717303971811,65.9779579962657,54.259251925987655,0.0,0.0,0.0,0.0
42,42,85.46777568452461,63.440589963731,68.64410210271939,52.982084173422436,0.0,0.0,0.0,0.0
43,43,81.3514261666781,69.09316811504732,47.19883900576176,65.06952502032252,0.0,0.0,0.0,0.0
44,44,72.84814666553476,69.7990320511914,50.345746153170694,40.905581985893875,0.0,0.0,0.0,0.0
45,45,70.79618843915557,64.80418584684132,65.44911148453501,55.55746623275491,0.0,0.0,0.0,0.0
46,46,87.31191325412281,84.55183985378204,59.2172288238097,68.31583950148453,0.0,0.0,0.0,0.0
47,47,76.2495073060841,76.90806298262484,59.26510959403904,47.99321520813303,0.0,0.0,0.0,0.0
48,48,69.07798305208198,67.48701701392744,56.62732300246022,62.663568784766994,0.0,0.0,0.0,0.0
49,49,77.0967847002922,51.273823022749454,49.142412601920014,72.81393874584509,0.0,0.0,0.0,0.0
50,50,64.20836381595855,75.08839983899618,66.04354643070677,55.87174120466425,0.0,0.0,0.0,0.0
51,51,65.03883170812529,57.92254933298351,65.46098407181115,49.86734610718477,0.0,0.0,0.0,0.0
52,52,77.57835325093376,69.66487643574237,69.37942372612355,68.53382023178787,0.0,0.0,0.0,0.0
53,53,73.18735913106003,70.52235953682582,65.43958938994032,68.29966173299262,0.0,0.0,0.0,0.0
54,54,61.964378944386894,55.939817174563835,66.91155574435882,65.40984297296981,0.0,0.0,0.0,0.0
55,55,72.41589109632775,65.6354419991435,48.39363597279526,60.57324679712283,0.0,0.0,0.0,0.0
56,56,69.13173170449643,83.19064155887415,69.89511694519105,70.35276120052711,0.0,0.0,0.0,0.0
57,57,72.84145288709584,64.9842147145276,66.79984126172323,67.05862295986331,0.0,0.0,0.0,0.0
58,58,73.42280605524036,60.76878690305115,59.33655755778395,61.685876983317215,0.0,0.0,0.0,0.0
59,59,42.8881208401406,71.07017056189017,68.05830380682488,47.28849824783184,0.0,0.0,0.0,0.0
60,60,73.2031309953816,55.07939473575856,57.16266387745145,66.5888009598449,0.0,0.0,0.0,0.0
61,61,53.47621258849052,57.635633459754644,58.63066926333901,51.50890705001907,0.0,0.0,0.0,0.0
62,62,68.55790705089369,64.04741899537746,68.65880361947028,56.83127706178303,0.0,0.0,0.0,0.0
63,63,67.17794833870704,49.04083368297582,62.145484244614764,66.65750860446794,0.0,0.0,0.0,0.0
64,64,58.52715431042009,54.07436630113574,61.05423649799803,55.96776018334473,0.0,0.0,0.0,0.0
65,65,59.16569262339196,62.835386713531165,67.54565393087753,65.87924380547145,0.0,0.0,0.0,0.0
66,66,62.75993461554297,44.62282673850058,55.60170271438612,74.39457076328061,0.0,0.0,0.0,0.0
67,67,73.33310746075439,47.98095418485253,43.077578348529286,66.16585166471276,0.0,0.0,0.0,0.0
68,68,63.862954208715266,58.187966378991945,79.05698482206272,66.31255541892173,0.0,0.0,0.0,0.0
69,69,71.6473514093461,62.784997557020766,70.27865160860995,68.95653887591328,0.0,0.0,0.0,0.0
70,70,63.701262396124235,70.05347082400785,68.9804756514243,58.572568847972676,0.0,0.0,0.0,0.0
71,71,56.05808670534542,56.31378333330652,51.52445148855708,66.4495000569397,0.0,0.0,0.0,0.0
72,72,70.14416415629552,57.52324970572489,73.49790842628357,65.45258624392062,0.0,0.0,0.0,0.0
73,73,75.39595138070379,58.14306621473628,62.96953775474414,73.69536379213498,0.0,0.0,0.0,0.0
74,74,70.70999005629817,67.51202174423992,55.29768800379894,60.77189677580647,0.0,0.0,0.0,0.0
75,75,63.804006656607726,52.77747434038322,55.878755543008026,63.46735809391028,0.0,0.0,0.0,0.0
