,time,173,195,1210,1232,1277,1255,1233,151,218,196,1278,1211,174,1256
0,0,53.31877272389489,70.80107814682452,54.70669434086747,65.89379410022354,61.370488188244565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,45.745047733758746,58.6755945079517,54.15675253891722,50.913600595222434,57.87170246237604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,54.81008278450454,68.91315727775482,60.38206091782576,58.377982371877806,63.08912474191233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,44.081920304630735,66.51291120184162,65.84253190022433,60.018027406451225,70.37955318956962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,57.28560802417468,71.86955801013337,47.41974248252956,49.9622083949745,66.62947753619585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,60.17850504350909,54.98759608984811,62.24378940473326,48.71845092203988,53.130060395318466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,61.864751526509735,70.51881264443662,77.30780059356151,58.25696373296408,68.43507107041681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,71.75584244752649,63.55872724613799,54.42747968552064,37.91685091787957,51.9233452222262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,68.54071330159898,67.0251848281253,61.0916165562859,49.87983929540917,58.28421881215629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,48.101336064394154,63.00574868849272,50.8693747174535,55.990363719142444,37.60227300983155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,61.257215513126695,60.48289357131791,55.00234245746165,70.19134760426732,41.594614803990304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,47.39744884268146,68.51548760974312,65.53547957140687,59.88561155997844,50.284352207485796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,59.79134993438738,68.34245416338709,52.15011246859336,54.63782623907327,74.05355243022427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,60.499844867024976,54.57950836486352,53.07044851202159,0.0,49.13942791876912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,63.47709962617316,60.69175871879257,57.8062150021531,0.0,52.35507764013764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,58.74627095267459,66.2122898916555,61.46529573562742,0.0,54.67999700224107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,53.48313894777924,66.41606360621557,62.42570289308286,0.0,47.8265572560251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,61.75651448728783,69.72107461088204,51.02143071782537,0.0,61.781805932771924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,58.91981029846488,75.84581005029585,59.383784654009034,0.0,67.73529975823709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,63.25949572523456,72.72356576378418,60.88952571525341,0.0,50.53134662538886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,65.35350206111445,60.86716032741925,62.563281387299895,0.0,53.98921577592685,53.051779495294625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,50.67462257612145,69.76754695111978,57.799802541023965,0.0,53.017514276228454,58.70686089075477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,57.88520681337608,74.20945871571831,53.9361652108864,0.0,52.33600836512699,47.1292592347354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,66.07405129787087,67.49290271774204,65.23867192086637,0.0,43.86299408079815,45.976145808338345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,74.00197773464163,64.34083196422901,61.48826539779232,0.0,55.262937402928074,59.20893283368224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,52.72830290657164,74.88673277640002,58.796227943611214,0.0,42.96987840434865,56.35177531840062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,64.78548968495403,78.95849047694674,66.0693255615532,0.0,58.46609389330093,68.03832943103866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,61.58212430303065,58.044615029908954,60.27218218041508,0.0,60.97325926319446,54.97226706861367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,64.59825185374706,65.53128371747184,75.300803135801,0.0,43.514257984667424,59.90599930683609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,66.14513642776559,63.48315711564783,52.43487460684457,0.0,53.32765875664191,53.481803426993324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,67.82654299782124,58.32361176962813,52.80108173445981,0.0,46.321117621161534,64.19238830886573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,67.96830342016568,62.44735860389463,64.57407095377366,0.0,57.76602169402594,69.02702648159726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,68.68209265168292,64.35464348492987,72.41785269121117,0.0,72.99574821062751,51.923137936764036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,56.56811290755499,58.460782723711226,70.28243225203933,0.0,61.90960861438623,59.002993667496824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,66.07791472725958,75.09323494870085,50.36005201337598,0.0,53.75007861274654,61.52251282697166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,70.91446162638647,78.51181447012536,72.38048218217762,0.0,49.87531927060033,63.453499005723444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,75.23961999330797,59.537923672153255,71.46040109328264,0.0,56.49474607030508,62.882723033698724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,56.31675178966832,43.229816480806605,56.99501423250369,0.0,37.91758889992208,51.125730699931665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,69.32614298175552,56.95553864192085,61.36391989850443,0.0,49.48593924446753,55.81129838038336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,76.00130225190286,60.609274787742116,47.60114245223522,0.0,36.3445427308114,50.24345025346828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,68.78807534465001,53.49460218979677,67.75480274380052,0.0,46.63011481502689,64.78552826981075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,76.00660977252323,52.836117196858275,57.276358123638985,0.0,59.362992021860094,64.49741863276118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,63.793745238853454,60.90374866906274,78.22069087773696,0.0,55.09946102676909,50.97282969518476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,81.72611800303926,64.38995822632495,54.12799303200858,0.0,48.17066416892396,64.89388317328047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,53.73712244649595,68.05414154816164,74.29166104325944,0.0,44.74558172419134,67.71972615204805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,80.8643899028217,49.45891459325318,46.97711667740377,0.0,0.0,71.10952554662256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,87.42675307369784,60.662070052332865,64.48898867539435,0.0,0.0,57.98588846996841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,71.4234596361829,58.68149482899779,60.54383248310095,0.0,0.0,69.98368305689593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,72.13079300245033,56.83329463636368,53.77502950962696,0.0,0.0,55.65786655026717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,86.18602616017914,67.77555525466067,53.8094874140663,0.0,0.0,57.39679374769206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,66.69541944756514,63.614553730777956,66.23835212496218,0.0,0.0,72.43094613097583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51,69.84383599504474,51.36899169691754,68.56733714666173,0.0,0.0,65.91194979758497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,70.178547230117,54.35945785068881,47.800185399823036,0.0,0.0,63.795175844685716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,75.64726597331125,60.611915978070826,58.217186208656905,0.0,0.0,66.16000979141734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,80.03385908730202,64.22602593953371,58.90497168596358,0.0,0.0,78.2232182089529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,74.94616268585669,47.50139784749856,61.80070846891617,0.0,0.0,64.96252839423556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,72.45219040096607,45.65482868922297,54.7919878706943,0.0,0.0,66.07843069289514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,77.29525767167011,43.69878100499355,55.22369200090624,0.0,0.0,65.69467532106623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,70.27661118480117,34.06323131579933,53.04576848782481,0.0,0.0,70.48451548949285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,77.56568518866965,47.96914306394619,71.23901491020412,0.0,0.0,75.35945774253388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,79.14877486505574,39.38842362421729,55.480091383547375,0.0,0.0,63.83297949876949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,76.03678518028299,0.0,49.7828166396847,0.0,0.0,68.64197161160115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,74.0763697008291,0.0,55.837461398651065,0.0,0.0,77.33489383930439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,69.9127178980462,0.0,60.01602876365387,0.0,0.0,60.94036795324508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,84.87490260765648,0.0,57.56405997202621,0.0,0.0,60.650436332488056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,90.18571680297458,0.0,61.52283840750153,0.0,0.0,71.56848182069885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,91.73858163901924,0.0,47.82673725779572,0.0,0.0,79.17960864014624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,72.34252525061814,0.0,66.09903986073793,0.0,0.0,70.22448989005477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,87.44099853025214,0.0,65.93718924847435,0.0,0.0,66.6976699750804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,76.82896924413629,0.0,50.114160614218655,0.0,0.0,64.07192389096873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,89.29631561988847,0.0,56.82246317724119,0.0,0.0,65.2771625235129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,73.09561333386642,0.0,60.39453912481914,0.0,0.0,64.08208559610813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,87.57617267289658,0.0,59.32335806508487,0.0,0.0,74.7505227382902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,92.32922009879674,0.0,66.64409243736593,0.0,0.0,63.00595878781048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,87.36324652440626,0.0,65.63068395931941,0.0,0.0,60.13179246226872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,75.75601107039023,0.0,48.209956067861754,0.0,0.0,77.91399044072293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,76.19761831961293,0.0,58.96427059153905,0.0,0.0,64.73877969341706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77,80.1326464358929,0.0,38.92388539047822,0.0,0.0,75.84200642007391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,79.11954674594499,0.0,51.22792203650263,0.0,0.0,68.73665747960573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,79,90.8830521407485,0.0,54.07660219926699,0.0,0.0,82.26221492092529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80,81.98770045092566,0.0,39.90790033919734,0.0,0.0,71.89043242330237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,81,70.71523494199486,0.0,45.79402435578957,0.0,0.0,78.34699824124888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,75.31351626965943,0.0,0.0,0.0,0.0,88.46467728030728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,77.9798061751159,0.0,0.0,0.0,0.0,75.74135201207127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,90.28638954830383,0.0,0.0,0.0,0.0,73.3441486205108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
