,time,552,574,619,641,686,753,664,731,597,709,642,575,687,620,754,553
0,0,31.623910388562834,52.53297480256625,47.31910996704859,67.26175922160569,66.67244552446772,50.88211855278852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,36.67442987552916,48.831972283466726,56.02821466874981,67.88041406390855,63.701299833427804,55.17827627965346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,38.17963973489182,51.54212272894563,62.2210774841286,55.35238620106853,76.38690190704573,62.13791536410126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,36.381487293672144,64.8248468599568,67.24259656869806,53.87008629747199,72.46362836166173,47.40341590594906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,38.32867250899655,47.06492730333928,58.349115314618885,53.25040025793698,66.59081592517843,29.378815534638626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,56.70777296920761,55.66708476797882,76.31263203403836,55.81442483566511,77.30860632008985,44.1404387758215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,55.713864228391564,52.51726423390844,69.31841304727163,53.13417279163483,78.94066049773414,36.93341154234669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,47.16709127707214,40.18982029506094,68.00954785525326,29.676248411688036,84.95564471524554,48.31603898417032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,70.98063240140519,57.96177712109021,67.75864327312549,52.24257219222214,68.56483263820324,49.0585319859907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,63.17817467921365,51.3613995059521,68.30784576657629,64.66627663580704,64.23493056878274,45.064581558670774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,55.54828939395455,57.611275064520825,60.29231610357939,51.01860214152859,78.51657893081365,37.34342195914853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,50.166082078541685,42.86475502378549,60.34103892080904,53.02500870187984,67.44034192340096,56.23405271158559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,51.64061842241615,46.69643343641667,59.044135989734315,48.23824548563887,63.989112086006564,57.61418981613585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,61.60635932448287,53.26175748395336,74.2278943599123,55.0176638139519,53.04564244523027,54.60427911712643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,61.945002740916536,60.77853486873235,70.0203318353489,0.0,69.13288729535753,62.87698711218913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,52.813667941285715,44.29095953367327,77.95466916955205,0.0,68.66631441632008,51.292335957626705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,55.26097597201165,52.253510570619994,55.63459541733891,0.0,70.23935054284766,40.87064408920453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,61.84702045058742,55.064841441920834,75.23685602902196,0.0,62.03505928204941,46.94929055449215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,74.52561861741273,0.0,69.49538136658215,0.0,70.4402455408463,51.65689199994219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,56.877158613181024,0.0,57.8446147890171,0.0,73.54847728776635,58.47088625972448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,66.61798877745461,0.0,59.00876671872941,0.0,63.361437476691705,49.584111003047724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,61.038797175205204,0.0,68.47994927895826,0.0,66.85498545638774,46.69497212183795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,60.48707510504649,0.0,70.28932317082551,0.0,77.69764632075785,64.89801866703512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,44.41097404670519,0.0,70.19630661260484,0.0,63.07390562283166,63.10890798747676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,63.2799177070724,0.0,66.84519196069327,0.0,74.41634239835346,47.554847016095245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,54.73159950624689,0.0,66.66681951562265,0.0,69.6099000509783,55.691423986261384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,59.459927098250205,0.0,66.2308076205377,0.0,70.53022629294988,53.891152039947556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,46.527460017631554,0.0,64.51627886114343,0.0,82.7632952616017,47.15235603922953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,42.60517517635954,0.0,71.57844845970776,0.0,68.13705690431132,48.36681542038423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,61.230050163969054,0.0,61.82221495112549,0.0,55.82318514837669,49.89206948362309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,49.20251737348006,0.0,68.35202408577322,0.0,67.38682082580397,44.6257712492175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,55.1519251624279,0.0,60.02569446727856,0.0,76.46492855842564,41.16708398899576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,54.401764756241924,0.0,66.84316806271795,0.0,57.617223267586084,54.2292878383751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,40.82760381418403,0.0,72.59737192334119,0.0,66.37119200193365,61.490054571714374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,64.44771768248394,0.0,74.73030744391099,0.0,68.03339028317136,60.15147122638344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,54.19586519558392,0.0,71.77609241123454,0.0,65.93918434834013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,60.502081786114495,0.0,54.14603688373131,0.0,79.29831511136206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,60.25256207223797,0.0,60.17950760797812,0.0,59.092236365713916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
