,time,549,571,594,616,661,683,728,795,706,773,639,572,751,684,527,617,550,729,662,796,595,528,774,707,640
0,0,59.42699495273274,72.75781965642594,86.78081193284024,72.92354721984749,93.1619162732182,46.427137035409956,82.29507918077957,53.41713573042525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,52.80427949279891,63.61352065098904,72.88485228968004,56.358775373743626,95.69907738773594,34.95478047546159,87.73870275213893,59.646522207724814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,64.04302348588428,52.73920652339513,77.95124938920327,73.8536529239083,82.86549576506508,59.73327862250791,92.01252723692046,71.14009796596184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,53.03318954899045,70.1390085022264,67.2062944002486,33.03927591837554,76.44669764923535,0.0,82.18906507916545,60.75019179396865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,44.80423932837924,65.41264793410312,77.66813990547286,67.5850795820027,94.93363342292352,0.0,74.92593986966136,57.787365398323786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,64.420797519618,70.95282626776854,84.80920264269382,56.221463881159096,96.73321566656207,0.0,72.1222957230573,57.65713484658978,56.642777541425076,49.25003497163651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,58.746366962470574,68.63179764821257,67.1082916917543,48.83848914565693,81.57277200065396,0.0,92.80616812763641,42.597816482954194,53.67453536510801,40.955030176485096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,59.72864999110802,49.98813778227277,64.1430484050782,42.414915257755055,93.00130623317042,0.0,78.79449835169616,54.831802290900676,49.560927161343464,50.80495905518242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,58.746260158624565,56.60391895689544,68.80449338326483,57.5143538547479,90.27367172635627,0.0,73.40665950213591,50.98986032939864,47.44451074986149,59.70237164178813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,43.4362248972122,66.33409440204332,76.46247123321926,62.347897403971416,84.17882741117427,0.0,80.61800805775623,55.98006109067509,47.66527607211847,47.66650062554035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
