,time,271,316,338,383,450,495,517,562,584,629,249,607,540,428,361,294,473,585,406,227,518,339,272,563,451,630,384,317,496,250
0,0,84.93922548369852,55.119887502264035,70.48148883853574,65.33879438016616,55.33139037357749,59.2741776660038,47.054080426815645,75.8729989869228,58.529528777085126,55.8282608581654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,73.47917530326337,52.361777216257394,55.51946348041453,65.76721084009041,76.74640110892054,42.04471163849792,68.28913839122397,70.61316391918919,57.89656545189841,66.10243044522399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,77.8788015409663,61.6314070140658,63.991161795394575,48.558038621207075,68.47987069758707,57.209183854337994,56.05894360501097,76.79595971588303,58.000228347208534,50.69384709327771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,80.3094909165936,58.00961906241244,67.2993634815874,70.47367493794978,51.97669496591838,50.11999297613939,67.91323927988046,71.46980625656019,58.84793941198751,51.87601761434867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,86.66630080091804,58.697705210775226,67.89476303152605,44.634767344141146,40.80489958123333,37.10776102583961,68.6658561124712,74.06651140338761,55.727178294612635,68.28827178940196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,86.59712162434872,50.727125779676996,76.08276116063058,50.51758920086044,74.45673624466407,49.19285793242669,70.16641142192564,71.25833232510492,66.9078626811224,62.13610803417262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,79.41053226099054,58.66636662375869,54.446189762802334,72.59687618996784,53.00799194795712,60.74913784687469,51.72208867233649,70.88095649680452,64.25472555303085,57.43295367924968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,68.44821989702109,71.63024588683027,64.69782630050176,60.36882650668383,55.21481136917497,48.595171599516824,54.603397291209745,80.5890166373462,55.40839320658151,56.543098210123304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,88.80551977415921,62.19591378760795,83.63443132360403,54.85373210897177,60.882691093612955,56.650779456961615,63.52335492551533,101.10363443396258,53.107298272414575,61.814439541411744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,63.7126213937731,63.90709333190916,73.88214152307702,47.4978362286794,60.22838572925444,51.435570342448656,63.78616414649994,75.6799743038361,61.53264730558318,48.011942676552714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,77.99984266811155,71.817918914553,57.87794302786594,53.626850978835236,54.1486312587728,57.953664669769644,69.81800557133883,72.73926389954278,55.83372545615724,47.30238145647559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,71.9565941558901,65.96184320290868,55.99456346813125,74.51304353907655,38.13652350940485,45.448278835407024,48.41983164422695,79.35856956852649,59.76821737233689,65.14254182378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,88.64440593219376,63.33602590005565,55.94871302965379,55.5710062567683,36.19975103679677,53.453098427476476,68.54097786058442,72.11078277771591,54.303543990675564,52.21571650182197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,73.90715905499943,70.17459508606517,43.73541059321347,54.42012168094613,67.38467197490706,61.01366844525697,52.86079898896098,74.8671817799918,51.06853348167004,58.22270370720532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,78.24511793819285,72.5562699001113,50.506783608360465,59.68299554889144,52.65282049915123,48.98575802960352,57.50848071624079,83.9053732984795,42.54248193667398,50.46726473388125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,78.77549161449015,61.51059528068722,53.58349649395229,67.61299756084034,59.163905004552824,46.509608081209734,43.566996902727425,79.0800709897901,57.298245282005496,51.6090056424326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,64.44279033362446,71.03181497170638,42.524732679291255,61.9979261662076,61.32580387801342,56.92155792766789,71.51452327949914,73.61061899488726,50.009301666172654,42.97773530854168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,82.44277998061511,58.927605225606456,55.224769213996865,61.71476760990022,47.40091535513041,59.1926259276038,59.827237281308875,80.712452487985,0.0,44.07428376236144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,59.99042944600794,55.43290624030068,73.55495816252835,51.89001891129081,62.214999357166135,56.24538598020389,58.98494906409485,74.84193711165995,0.0,59.49317950833835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,81.04339540809939,60.50801220923707,65.81553900838043,66.10861824093443,56.94764277449578,62.75998346506902,71.57475914713578,82.58470935547406,0.0,64.94848101866265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,82.86828756954975,73.02650897442967,62.80483693240102,61.45710195604946,60.39284350697762,59.71588063229748,56.364272801258224,83.21891591563097,0.0,73.19411664763223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,88.28710126625474,61.63398110592941,66.6035894117252,66.36532757398894,60.608540418635044,49.07507405947106,64.99865347297043,87.42960161466436,0.0,38.072705257700385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,103.09725701731426,59.67320472938394,40.98563502286848,63.77283142630333,42.77233391803211,68.37695353966059,49.39240586801411,81.59764033977255,0.0,68.46383482240309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,78.75966117119748,60.534370176450935,56.37520233339096,75.94872108172427,49.17158507345859,63.48337298765286,60.96394534551817,90.84115589887422,0.0,48.481430143750146,43.16333297658883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,61.50762068842013,79.41795451790729,58.689264016013894,66.9650114703293,53.871893831364204,43.96442005930932,53.29697266619442,95.80844881935086,0.0,46.32531159438118,54.72551630649514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,67.4084565120753,69.81706880051024,51.0598258258709,65.27595077886278,62.892065672975335,67.75590127311042,53.73864730168194,78.34006368288158,0.0,60.51624400514713,56.300964887551544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,70.08580387041528,55.83910945068085,57.92060736469855,57.70160034166412,59.04269254294685,60.824575846294465,49.766734423143845,94.08077146998522,0.0,54.119646254418655,52.49187780403519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
