,time,2,47,69,114,136,181,226,248,159,293,1577,92,25,271,204,137,70,249,3,182,115,48,227,294,160
0,0,55.183342229860884,70.16752536165714,69.83743627599561,61.96717687098966,59.55284472312979,83.72035530248826,56.12537647837716,70.9476458062917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,67.28816108036273,63.38891580237891,70.42164360097976,83.43438312604988,44.07325626876548,78.19116437604158,54.76153080331528,76.26865712999913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,57.474812301142315,75.35948948826461,58.291479625376994,65.81997006501922,62.252648709292934,87.28091543040995,43.58073573250292,75.68579807671715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,61.60209419795993,62.42838270489057,70.56973493988136,78.69922513658791,49.651329429155,81.43321246917068,63.34483070207848,85.10484234528795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,67.88056348080711,60.36420599264137,75.79570940305211,73.64783800292352,47.28021410234571,78.66685777683507,45.487353947734874,64.85974159396157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,66.80385410942952,63.4625026200525,77.20047132228007,64.81321181646597,62.73567885426843,62.84560218515648,43.68092342246063,78.79674094785429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,69.01599801897272,58.83950074122362,82.9841778647551,66.15659443809352,57.57493393534297,73.90791762218024,62.98076253683113,70.65398370843423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,55.953375527057865,55.357685986835804,78.9786681374009,82.2925215272255,47.79739245075227,72.42873757405437,53.945422706437235,85.84773739942074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,68.02348541422944,47.09981288808426,74.73688654383649,80.72636501745421,49.17304191144133,94.61985273683607,63.717594184585536,79.96809258400494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,64.62931436583467,60.758476888405,72.53026621742652,88.11869781476783,59.666187321713934,76.22855798610414,63.35214075168175,93.88293362748603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,66.35279407151297,65.3005799470871,76.90183124467495,84.45495478657864,59.68681726037155,73.92286911005857,56.385079224118066,77.30138426585314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,66.02300107722145,68.29002873950984,62.857197610248726,67.22119727831202,43.93047263925725,70.70163422571643,52.02312636537118,69.75126106837685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,57.7579151145133,65.35230793803662,69.31768694757416,59.43964211049865,68.20531051866675,83.72726499355221,51.669392563074034,70.39802163281745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,64.78349348868328,61.3717583329695,61.34489349933828,65.46183248099439,50.40284255829532,76.31427035800908,53.87970845075954,63.12554589312681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,75.17283138357023,63.52771066426814,71.5764686982603,78.23127078211547,68.0313218516652,68.29165958134726,52.20800055147975,63.68160557155582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,60.90176871001752,60.23018968588599,63.39783146467957,77.9826141782319,64.61527304066848,80.91983632542387,57.52030702925305,67.0622642077633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,66.07386240378507,66.77992866227184,56.58005280187058,74.42275541523448,43.627363941831035,74.16452842319426,50.45673847465505,85.81570055114562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,54.43586326910712,66.81923797530263,55.751139660688324,83.79352425042875,50.87766171793455,80.66697797206233,64.94613830403932,71.03104744470085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,62.136107602654526,73.51427490021763,60.407363828795035,76.60804241072444,49.54712383403431,76.1238015024316,58.209386659741256,72.34455905617602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,73.79629907841105,79.50808949714346,57.536817940576576,83.76502264543252,54.64591937843314,85.7250496725326,65.5647743715226,67.57937534119348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,58.34963290870143,66.9380598434712,49.31131308295838,83.08259247469348,0.0,72.35106798549776,61.39705591136219,55.31243642102366,49.234440195171736,67.12744182573587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,55.666017639351985,64.72699935134472,59.79168555825639,80.51834872890487,0.0,79.86369797866854,62.48024108913821,74.53171818426799,55.10717797566621,43.385255953383215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,67.1675437610034,54.731923921116504,68.53598923280458,89.08707895433969,0.0,77.69706795178962,50.33223037974377,56.70485277411504,46.063682957490435,44.00224396226285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,59.821199396816965,64.05643909312593,48.72459629920074,85.92073791476399,0.0,85.78292292177305,73.26381607742732,96.42084537250155,52.679443890097815,40.6986059821784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,51.1670572584657,82.32708787849732,63.97686398169886,81.82572868577134,0.0,58.7261467372425,73.91723272067875,67.73164948496319,54.56801546628591,64.45923178503998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,68.7655046452033,75.30630671301087,60.174394024809644,75.351565694505,0.0,83.93375226010653,71.8904761615472,75.00118814532682,52.721713409897916,42.34973173143169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,52.255649073562125,80.37236862953614,52.98695349683349,84.74388139333603,0.0,64.39693059180172,49.64577114012482,68.38786602217972,45.37490424485807,43.120245875718496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,55.127459188772775,61.71638790853727,60.6063748461742,86.2515468500473,0.0,93.50622397146384,65.27445739000571,63.33686302281255,48.67968554051024,56.251976356502944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,63.499097974244954,79.60940504443431,63.383466295483714,92.13490156860888,0.0,81.66230187139149,56.011432309595904,69.2319430432622,48.40798474603487,42.61291659625387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,46.50693506489597,77.1976578962388,50.74892440268722,89.018418528017,0.0,78.06827719369984,67.56440049760643,57.39911488864804,58.45984785450116,42.926655241451044,50.04477006422642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,55.811092103641066,81.41287630666824,56.611087837009315,82.93103151601242,0.0,90.88447591841866,66.81875504063332,70.63119634867613,52.61295688341103,66.31512989350193,42.68801852242513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,54.042272416381095,85.57919923167532,61.7640822020341,78.58808039492718,0.0,74.99981078641184,68.0424207679268,68.34955029089969,54.32856575052226,47.959052276148036,47.79254353201868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,67.07314272785472,75.2658638574355,73.58722647704309,71.04896872677656,0.0,79.23446544330929,66.61704395491712,67.64963021579368,51.3067236208092,56.14240062652139,48.21935117133591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,49.69546392883724,79.87304892837471,72.71057456297947,81.4566894859211,0.0,75.81553496047565,75.23545015396678,64.13662395750175,52.64854000979626,59.7681714812271,34.1440241442924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,59.40587122196995,72.7684795062745,49.341182717975194,91.52508407139992,0.0,80.00176383158734,63.91657854116127,59.26247888897578,55.00624391690771,34.899807826685944,43.49721642970192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,50.47883179369563,70.01534953823183,51.600169854076555,89.1054715030857,0.0,86.90535752975387,72.60610116210837,77.18999559582005,55.24239156424589,58.15739340856386,37.10578323680902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,53.013545457781625,76.58266613470897,55.12120436560461,62.48940466399776,0.0,76.5621414626024,68.4559722954059,60.11063395679316,64.68962729229538,51.02884668302322,49.086200867288674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,58.16851495459525,74.90037824668835,36.82666070113176,83.50195059845389,0.0,78.72917232373226,74.09686636211279,57.45945144844454,57.13842112454814,60.96450461774448,47.893966665978596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,43.0827252869923,81.00072702215537,41.13991002244331,85.91560502981822,0.0,75.58252907917208,66.60546245610442,58.87233568223634,58.39460099401724,57.559192476417934,56.40078261632872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,48.74250653888698,70.47689074806604,60.919436972651546,79.48089747324349,0.0,74.24006879215182,69.54236033831648,70.08053282436956,69.83889108413868,52.36929946944778,57.63398910544062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,65.34915724459829,65.48281093007412,64.60653013248768,84.03604260611188,0.0,87.72028433460416,72.7721838295947,55.64375868991084,58.97153941270305,48.89373330932804,46.62398227100503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,40.98415106873319,80.27012179392771,64.2424834336812,78.57056870696347,0.0,71.52547970268414,77.23076018035732,78.82266886788949,61.38197942657547,61.25439974336899,46.54267384141839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
