,time,746,768,813,835,858,903,925,970,992,836,791,948,881,724,814,769,926,993,859,792,747,971,904,837
0,0,71.74909537028363,79.08870400306577,90.37420260170899,75.83478151913268,98.21002190864705,68.00085371980897,93.43938703762103,68.41559206892249,70.26378942836575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,72.04446387825665,78.72186464902528,90.75163494742336,75.36990349569038,98.32838395177977,68.42360337511865,93.24194069113257,68.75077881741629,70.09635381070862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,72.33738022614966,78.35230097113225,91.12161701936427,74.90669859961926,98.43176939047135,68.84908351307769,93.03271643480024,69.0856103387872,69.92456331514262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,72.62769475570272,77.98021322980397,91.483784862989,74.44527903994015,98.52004972575601,69.27724857219984,92.81194675378615,69.41996777020223,69.74852091524326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,72.9152434039255,77.60581817873961,91.8377910840533,73.98575824598599,98.5930878402792,69.70803896869491,92.57990961255098,69.75373444055761,69.5683410923115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,73.19988993398368,77.22931410627649,92.18326745896091,73.5282383110363,98.65077133692871,70.14141385801449,92.33686882110267,70.08679054347607,69.3841330314598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,73.48145970919713,76.85088814300833,92.5198831011277,73.07281656348177,98.69304612161562,70.5773071340745,92.08309327201158,70.419007498504,69.19601154189473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,73.75980638721367,76.47072982882462,92.84726803771835,72.61957969107631,98.71983926615262,71.0156603249951,91.81887558187604,70.75026475070662,69.0040751611206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,74.03476335965718,76.08903731631199,93.16509129437861,72.16862790380316,98.73110337168961,71.45639998434456,91.54451195852202,71.08042734199104,68.80844417226882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,74.30616826479813,75.70598411069041,93.47299331540634,71.72002133670635,98.72682780380825,71.89946037003874,91.26029219056643,71.40935697902715,68.60923314992318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,74.57385701581525,75.3217458245433,93.77063553367906,71.27385740514725,98.7070276711692,72.34476621788797,90.96652762570746,71.73692374462829,68.40654569798231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,74.83767028971704,74.9364934506782,94.05769156772796,70.83018856686462,98.67173271262834,72.79223227471921,90.66352201614244,72.06297714596381,68.20050110318186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,75.0974346545646,74.55038703934744,94.33383801936674,70.38908687597075,98.6209761661118,73.24176891522781,90.35159914116699,72.38738106979501,67.9912127538535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,75.35299452800254,74.16358852658946,94.59873474192283,69.95061486590467,98.55483888019751,73.693288199544,90.03106480968046,72.7099725610741,67.77878821231366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,75.60416750790623,73.77626141478054,94.85208625546923,69.51483150276295,98.47341587046806,74.14669164623771,89.70223445207989,73.03061534683609,67.56333967123525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,75.85080250580022,73.38853986244486,95.09358180998099,69.08178144643905,98.37681607235704,74.60187606763338,89.36545046381684,73.34914618676542,67.34497855559867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,76.09272174845856,73.00058450240728,95.32292645283785,68.65151725314045,98.26518400881528,75.05872065481228,89.02101765994901,73.66540470015417,67.1238205658233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,76.32976644912972,72.6125209400483,95.53984190544662,68.22408293071433,98.13865542235587,75.5171249669398,88.66925782420553,73.97923369283318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,76.56175762826987,72.22448881271394,95.74404656990424,67.79951959417673,97.99743358084739,75.9769579154133,88.31049085479637,74.29046067430242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,76.7885425909833,71.8366232738088,95.93529774664339,67.37786040072983,97.84167926563595,76.43808927360797,87.94505193155317,74.59892903064795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,77.00994872275062,71.44903763423792,96.11334034596652,0.0,97.67163042031764,76.90038324354632,87.57324681096549,74.90446701300903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,77.22581019966908,71.06186452120131,96.27794918778062,0.0,97.48749252088142,77.36370515179857,87.19540440584507,75.20689373735958,0.0,67.14362547957144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,77.4359683737426,70.67520358875834,96.42891933972928,0.0,97.289524892133,77.82789422481649,86.8118239282587,75.50604494531646,0.0,67.56457945348855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,77.64026530031563,70.28917926839827,96.56602438555478,0.0,97.07798572446157,78.2927970893585,86.42282662549796,75.80173470547106,0.0,67.98849696439088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,77.83854393096854,69.90388930147188,96.68911209179753,0.0,96.8531530103721,78.75825440204943,86.02871227824266,76.09378766858666,0.0,68.41534207826528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,78.03064139147787,69.51943897812745,96.79799918535684,0.0,96.61531306600241,79.2240864990183,85.62979301819428,76.38201981141279,0.0,68.84508151179418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,78.21640292184485,69.1359188595716,96.8925566147062,0.0,96.36477044159594,79.69012134088771,85.2263592732671,76.6662516815392,0.0,69.27767397060659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,78.3956892348554,68.75342692862348,96.97263553441013,0.0,96.10183649517477,80.15616607228138,84.8187130128966,76.9462953331722,0.0,69.71306971916961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,78.56835598750692,68.37205211566439,97.03814227533933,0.0,95.82682872435326,80.62202087890462,84.40714245566083,77.22197456588965,0.0,70.1512269130718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
