,time,74,119,141,186,253,298,320,365,387,432,52,410,343,231,164,97,276,388,30,209,321,142,75,366,254,433,187,120,299
0,0,96.99177796289491,68.77558666747738,84.10729567709528,70.8678411400703,74.78780659601259,67.2534787435063,82.95919209059521,89.85072731100665,76.34958740856486,68.8550038809184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,97.05201204812501,69.18584379015776,83.88241363256986,71.11127775572162,74.80122636610626,67.5827249032127,82.63790717246324,90.2782066562532,75.91139173789038,68.96183675463715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,97.09754474514158,69.59812382439476,83.6499436170863,71.3514400585471,74.80796667441099,67.91184579380652,82.31137833209087,90.6998067269573,75.47370470398441,69.06382494141151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,97.12831312402182,70.01235558957167,83.41007692304777,71.5881921785019,74.80803026800912,68.2407427942816,81.97985065693342,91.11516366509504,75.0366784400352,69.16089677476803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,97.14428907491039,70.42847564127128,83.16303811210831,71.82139716122663,74.80140439636754,68.5693144993166,81.64356664003046,91.5238989180939,74.60045311297942,69.2529876958689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,97.14542581931127,70.84640033465264,82.90903691543713,72.05092887156864,74.78809896981093,68.89745131103238,81.30275844553191,91.92565763145396,74.16515737762117,69.34003494264988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,97.1317437576298,71.26604781822235,82.64829169737801,72.2766427926512,74.76812746878197,69.2250406166126,80.95767036207765,92.3200425343614,73.73092118156147,69.4219831020582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,97.1032554087065,71.68732660118735,82.38102892220057,72.49840544700292,74.74150692297454,69.55196128232002,80.6085358210593,92.70669088418269,73.29786938086455,69.49877326767596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,97.05999752717597,72.11015284730216,82.10745963065452,72.71608286394276,74.70825154336211,69.87811113430676,80.25558485391068,93.0852273532633,72.86610976534215,69.57034854823681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,97.00204167251802,72.53442706457295,81.8278025022756,72.92954069886886,74.66839806843036,70.20335198668306,79.8990439262245,93.45525420838035,72.43575771424356,69.63667067077523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,96.92944054419712,72.96004542094464,81.5422908898914,73.13863219953217,74.6219676557865,70.52757026910275,79.53915016395007,93.81640108984809,72.00691200894457,69.69768155414424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,96.8423133119554,73.38690577454875,81.25114201711685,73.34323467001379,74.56900386826707,70.85063269614999,79.17610069400551,94.16828643253292,71.57967891958934,69.75334740765648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,96.74077046328385,73.81488936909575,80.95457960516796,73.54321340719522,74.5095472554366,71.17241428394769,78.81013885271783,94.51052782841013,71.1541428367669,69.80362574310124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,96.62495616191619,74.24387882420307,80.6528259696234,73.73842767550668,74.44364163744542,71.49276984681943,78.44145388382357,94.8427630930165,70.73039582497763,69.84847643010787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,96.49501592277416,74.67375841087454,80.3461091255376,73.92875553037497,74.37134661323874,71.81156840300783,78.07026625598158,95.16461044420785,70.30852579559888,69.88787840017434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,96.35113858578427,75.10438869934988,80.03463316853475,74.11405698579308,74.29271227327426,72.12867033501063,77.69677790579107,95.47569953580367,69.88860550471247,69.92179644350728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,96.19349233534626,75.53563131607704,79.71863669535813,74.29420505200595,74.20780428298775,72.44392716553422,77.32117961543081,95.7756829023863,69.47070976724233,69.95020340406306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,96.02229812348423,75.96735579129799,79.39831953456705,74.4690798879748,74.11667868676362,72.75719337142283,76.94367818936136,96.06419533518817,69.05490979623936,69.97308580672289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,95.83776583000298,76.39940707114712,79.07390795563487,74.63855009866707,74.01941933111341,73.06831455643714,76.5644487772962,96.34089613017231,68.64126794150141,69.99042721838636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,95.64014612510145,76.83163116346837,78.74561105072954,74.8024980294217,73.91608776930654,73.37713948560625,76.18368891637273,96.60543857881103,68.22984868247775,70.00221382001206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,95.42968789395245,77.2638618831205,78.41363513315794,74.9607946525695,73.80677302949546,73.6835142347339,75.80156494053583,96.85750236200226,67.82071317025071,70.00842885572416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,95.20664819369188,77.69594785613042,78.07819051664072,75.11333791809214,73.691554118868,73.98727603820333,75.41825852042061,97.09677337491723,67.41390382655874,70.00908049596342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,94.97131218840236,78.12769812451796,77.7394842108899,75.25999548953163,73.57050625286601,74.28826565348729,75.03394006800463,97.32293364057888,0.0,70.00416286118468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,94.72396145940347,78.55894331079524,77.39771979281335,75.40066887247896,73.44373763192853,74.58632137720252,74.64876905876385,97.53570499528006,0.0,69.99367829823734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,94.46489394705458,78.98948748658412,77.05308379575399,75.53524878135035,73.31132771646377,74.88127276380055,74.2629006261966,97.73479618629939,0.0,69.97763737365656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,94.19443315181637,79.41914282919144,76.70577295492167,75.6636345611535,73.17337633267012,75.17294689654895,73.87649176994894,97.9199575561493,0.0,69.95604772814953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,93.91286678844034,79.847715888035,76.35598688204145,75.78571485779801,73.02997897234538,75.46118791002009,73.48969490753159,98.09093854859074,0.0,69.9289307508897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,93.62054698655672,80.27498561207716,76.00390141844872,75.90140028595853,72.88124489779524,75.74580568360375,73.1026457508921,98.24749907083545,0.0,69.8962937569663,67.17366499210863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,93.31779874765394,80.70073919125937,75.64970199175349,76.0105976048197,72.72727873779164,76.02664042595653,72.71549401915063,98.38942108000056,0.0,69.85817441061731,67.53637140583712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,93.00494976570151,81.12476537196765,75.29357005745841,76.11322291668812,72.56818048564111,76.30350447255593,72.3283608955073,98.51653135383768,0.0,69.81459623283612,67.89995620452825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,92.68235912413064,81.54683220673606,74.9356766627737,76.20919528026062,72.40405742464527,76.57623477438204,71.94138150833444,98.6286471164514,0.0,69.76557972421983,68.2643365773115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,92.35035752706311,81.96670158634443,74.57618902623243,76.29843021182005,72.23503573253797,76.84464030901326,71.5546749271118,98.72559836968138,0.0,69.71116998712324,68.62941597146889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,92.00929586645101,82.38414472198019,74.21528301829508,76.38085298664758,72.06121272469996,77.10854859542836,71.16836786023568,98.80726161513046,0.0,69.65140343224704,68.99511052036661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,91.65953440914546,82.79890404359739,73.85310533425034,76.45640546986502,71.88271028858048,77.36777934427994,70.7825713039895,98.87351605458717,0.0,69.58631882363694,69.3613170516049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,91.30143240534764,83.21073146109819,73.48981765171973,76.52501972475864,71.69965081455284,77.6221580918145,70.39739248058252,98.92426605501494,0.0,69.51596821287559,69.72793427825249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,90.93531936070816,83.61936540883502,73.12557747393177,76.58663798148953,71.51213963265351,77.87149592648011,70.01293488972088,98.95945260128977,0.0,69.44038937120149,70.09486304220466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,90.5615702388335,84.02453860263947,72.76052609167661,76.64120610962793,71.32030581498768,78.11562390593743,69.62930387233088,98.97902015943946,0.0,69.35964417871993,70.46198399808343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,90.18053836346714,84.42599437991505,72.39481301036801,76.68868706789084,71.12426119673682,78.35436598986006,69.24659001856044,98.98292791950708,0.0,69.27378013399596,70.82919089883531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,89.7925648899235,84.8234385667692,72.02857177000557,76.729034292734,70.92413503181592,78.58752498056299,68.86489677621506,98.97119443386002,0.0,69.18286312178392,71.19635688241833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,89.39799693629001,85.21660414543918,71.66193806454135,76.76221847347338,70.7200449779486,78.81494564231717,68.48429697872963,98.94380857431304,0.0,69.08695000899701,71.56336846823652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,88.99719577926754,85.60520300641582,71.29504368198715,76.78820756515675,70.51211426167606,79.0364451418812,68.10488182758212,98.9008296655736,0.0,68.98610494417143,71.93009702389223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,88.59049105910536,85.98894221289025,70.92801080942884,76.80698021836224,70.30046017243265,79.25185528142919,67.72673371202839,98.84232055260945,0.0,68.88039381425885,72.2964040836624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,88.17823466572983,86.367532717101,70.56096367032474,76.81851912925161,70.08520529191085,79.46099440377887,67.34992656944654,98.76834748320854,0.0,68.76988954149083,72.66215902559384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,87.76074665247602,86.74066433886266,70.19401706081537,76.82281777365728,69.86647722265509,79.66370329760657,66.97453133620354,98.67902427077884,0.0,68.6546665591077,73.02722147770417,67.31444066863128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,87.33835952359307,87.10805704983818,69.82728221743518,76.81987372034894,69.6443917785112,79.85981698126444,0.0,98.57447861941962,0.0,68.53479538820017,73.3914471275505,67.66743730650381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,86.91140853468056,87.46938447297161,69.46087781815805,76.80968193023429,69.41908062316247,80.0491647415449,0.0,98.4548517935621,0.0,68.4103532850574,73.75468153650446,68.02094828776973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,86.48019701761248,87.82436006231138,69.09489146919923,76.79226157399005,69.19065256299082,80.23159945249228,0.0,98.3203092441872,0.0,68.28141876373388,74.11677232237157,68.37489426172247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,86.04503949369536,88.17265970222891,68.72943486441166,76.76761579064494,68.95923741113857,80.40696156163477,0.0,98.17104005635018,0.0,68.1480767877041,74.47756947191509,68.72917183925277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,85.60625229154805,88.51398299646387,68.36460522004158,76.73577857123735,68.72494760894193,80.57509374408563,0.0,98.00725632361194,0.0,68.01040806553978,74.83690020456837,69.08367956948307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,85.16412821111103,88.84802777066264,68.00049114900197,76.69676113935479,68.48790534722434,80.73586335675316,0.0,97.82915982649999,0.0,67.86849430351963,75.19460020740037,69.43831269950199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
