,time,100,122,1204,1226,1271,1249,145,1227,78,123,1272,1205,101,1250
0,0,72.63443871118443,91.19867496616062,77.30788638833016,70.53875820203439,78.25393419431039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,73.06742271521698,90.85565689517519,77.43836697971713,70.10190985483887,78.22153387272414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,73.50184857149158,90.50446675539533,77.56194599396956,69.6676260479337,78.18151224011532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,73.93761312244759,90.14547122981676,77.67850719563376,69.2359552701111,78.13390659943836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,74.37460256071758,89.77898861520808,77.78795798212732,68.80695388096632,78.07875857613091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,74.81269197319325,89.4053810660535,77.89020914760319,68.38067490638258,78.01610713455527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,75.2517577485153,89.02497120092764,77.9851681072211,67.95715239762102,77.94602308761205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,75.69167135295595,88.6381057231006,78.07275280445313,67.53643878669867,77.86854674373647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,76.13227948955729,88.24511846556179,78.15289192343148,0.0,77.7837637883875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,76.5734495138195,87.84634795279577,78.22550421671025,0.0,77.69173614191314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,77.01501696562057,87.44210190144838,78.29054028746684,0.0,77.59254321551964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,77.45683849703455,87.03272697566516,78.34793409407396,0.0,77.48626798044634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,77.8987381909275,86.61852973117054,78.39763082359651,0.0,77.37300364462017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,78.3405477855976,86.19982019501143,78.43959402518482,0.0,77.25284663571755,67.31766932765254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,78.78208624274981,85.77691957536526,78.47378476210315,0.0,77.12588969753243,67.72975703796838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,79.2231735705011,85.35011782195811,78.50016864155548,0.0,76.9922420692085,68.14441970767592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,79.66360233378144,84.91971564633216,78.51872287869625,0.0,76.85200225665425,68.5616162466099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,80.10318746967685,84.48600729306257,78.52943635764768,0.0,76.705298244146,68.98129752409662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,80.54170889004739,84.04927235775114,78.53228863971546,0.0,76.55224020561931,69.40341143004783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,80.97896203374982,83.60978401692566,78.52729202649047,0.0,76.39294063252835,69.8278972447578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,81.41472140992535,83.16781677676322,78.51443550351398,0.0,76.22753399163317,70.25469642666252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,81.84876264668019,82.72362263288234,78.4937407931525,0.0,76.05614326211713,70.68374717997953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,82.28084753387003,82.27746260419202,78.46522728745977,0.0,75.87890623315899,71.11496712266177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,82.71072366149846,81.82959062143622,78.42891203413225,0.0,75.6959424738363,71.54829286179756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,83.13815549121377,81.38023091085655,78.38483068253056,0.0,75.50739899576875,71.98364008179959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
