,time,52,97,119,164,186,231,253,298,276,209,343,142,75,254,321,187,120,299,232,53,165,98,277
0,0,75.30291238292216,71.80832790554855,90.36031071214295,85.3247119175934,82.4895573376008,94.67603313876333,70.6157338916684,86.69234993209427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,75.20762003606205,72.21351237907827,90.00727013268299,85.78682014188749,82.01410232489478,94.97282913697326,70.18546829020542,86.71140778236855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,75.10581171331464,72.61945384394161,89.64669321363327,86.24616694592129,81.53803717004081,95.25847684076994,69.75749994193481,86.71991860941456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,74.99756684030308,73.0260215780276,89.27891147904619,86.7024544184014,81.06157501719105,95.53263351336892,69.33189501165683,86.71785056405528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,74.88298045154266,73.4330983168216,88.90424507667485,87.15538587106212,80.58493675227137,95.79496046661725,68.90871075795745,86.70522224568299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,74.76213111153872,73.84055642215654,88.52304727714171,87.60463153740852,80.10832101516178,96.04514471056468,68.4880119517807,86.68204287904555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,74.63512541033417,74.24825748620712,88.13564957826591,88.04988906714544,79.63192675600163,96.28287909879225,68.06983872630812,86.6483379174899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,74.50205325118918,74.65606460057138,87.74236210215943,88.4908231999609,79.15593863831637,96.50787356196415,67.65424437358858,86.6041404455409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,74.36301318929443,75.06382984531051,87.34352605814696,88.92709160814238,78.68052755293725,96.7198241018108,67.24127391649856,86.54949962587011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
