,time,213,235,280,302,347,392,414,459,481,526,325,258,504,437,370,191,303,482,236,415,348,281,460,527,214,393,326
0,0,76.06219778781741,81.50542747420145,93.66358403491438,71.78329862039841,93.52060551191319,73.802873363914,89.75554668879549,87.90918980692945,77.15796356986749,71.91171660050107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,76.3960311220068,81.07549593558404,94.007422099628,71.34687578111654,93.4750982338305,74.23708947416773,89.36348118690545,88.34632643425492,76.73205167554899,72.05215593560338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,76.72698715703582,80.64382363159115,94.34153414986646,70.9125902403002,93.41653349502886,74.67238340331606,88.96515629105475,88.77874943428769,76.30593929879872,72.18731755783415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,77.05487848445662,80.21062581150595,94.66555305552436,70.48051694255518,93.34500004402065,75.10861943956168,88.56093611324769,89.20612026971877,75.87978951291298,72.31710326611157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,77.37950099190847,79.77613366418672,94.97911269001894,70.05073265106043,93.26058724920055,75.54566937454968,88.15114395141912,89.62809433356928,75.45375357987334,72.44142246635714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,77.70066085295018,79.34055019786452,95.28185889709516,69.62328816707121,93.16339483176067,75.98339348397502,87.73612483095842,90.04432124744129,75.02799695284021,72.56018640711888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,78.01816138677282,78.90408679234353,95.57342971768912,69.19826419299648,93.05354247962947,76.42164670932732,87.31618331040457,90.45444518840941,74.60266029695589,72.67330829132251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,78.33181016535043,78.46693443508042,95.853497514399,68.77569954460327,92.9311694732936,76.86027858182655,86.89166209333467,90.85811462597792,74.1778793977262,72.78070338745378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,78.64138429569088,78.02929911512115,96.12170755844309,68.35565728120189,92.79642446940481,77.29913315170965,86.46287171297392,91.25495472924655,73.75379758722832,72.88229517611137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
