,time,310,355,377,1504,1571,1549,400,19,333,1527,378,1572,356,423,1550
0,0,57.8843857032778,55.27266295966354,76.08750416928082,69.32901270216976,74.8260593292994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,50.42889736227619,60.82944850176355,67.92178298769696,49.54750196654365,76.76764842652611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,41.56012359421972,49.907401401138436,82.7390990598584,59.3353153431178,76.10396397846375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,42.0516050901558,58.56397242154959,63.84635957506571,52.50692938003555,68.70907130274983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0,72.06090005667473,67.13111773878627,59.27137431523566,72.57301216864043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.0,78.07862402835744,63.65746475401565,38.489899198902094,83.01168861074058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.0,44.284680606852746,64.28508193637965,50.750042898925464,81.6575655796571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.0,67.16033855963455,76.17755679963966,45.46906631661416,77.65854109414525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.0,50.104337858717365,67.16042037175659,46.24370842212828,92.11701691084102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,45.00528182344692,73.44763114269173,50.91995886283368,70.54946752774923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,71.70180195856157,77.60014697352429,61.955167510354464,73.79147239630522,37.974341163165825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.0,73.79430416177291,68.66857100414566,58.64558899877126,68.00509358368066,50.9454356456838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.0,60.520638355534956,85.8363577790589,71.33200620276516,79.02530368855837,67.98454953204156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.0,68.29260384590009,64.0590380181848,55.33384302099944,65.96262209498866,52.08577886010172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.0,64.5717911296809,70.08633179681867,47.439635599506104,62.813347948386166,45.3188034718703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.0,54.74841345603754,69.47532180771994,49.143764270902565,74.13194374474847,53.038712014534894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.0,65.94649399464818,76.92193416061612,45.016704307057246,61.45983787256655,53.93921607391698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,0.0,57.15656663089506,72.91694061789013,61.79811963474417,61.24788284620941,51.541636190619634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,0.0,65.6018624602241,65.75440674432281,53.06392295504288,66.95290622273035,56.510670004913734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,0.0,61.44215465159222,69.47648594638036,42.56157563591217,70.6772930657932,60.71125093704153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,0.0,70.89457208479934,64.09672336656467,40.6347287916136,74.94714231618205,56.76994554307747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,0.0,58.81915724107189,74.35719442608679,58.627729261728206,63.51389544422639,73.26540438419599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,0.0,60.53405218287113,68.6287648854923,57.02238134598534,76.67818785259843,55.143019116944124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.0,61.994774238755234,68.04620560694826,51.68485964936741,65.30328232118418,46.034109901991734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,0.0,71.080737408848,58.354532453442346,58.43015439864367,63.792715955261585,58.903706542982405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,0.0,68.70594905696372,57.233566557629516,67.44093934029878,61.19319067285722,54.387843298895916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,0.0,62.835305977108575,69.12843004957038,52.58347906723549,70.5886096619784,48.25815891324764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.0,68.88086113939154,61.58224759745856,61.84821835253683,61.6386892143557,66.98665324723535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.0,67.86985240831098,68.3280988011752,53.2324712102325,69.42636629584295,56.329434805499815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.0,81.73494369360812,58.92154805351382,63.89175739270599,64.41941433474167,59.048953206265814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.0,78.88769811465369,75.990590531152,52.207048419803485,81.74600088089969,63.78297764606238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,0.0,66.14731078844648,67.56587023865994,59.18240283167522,77.97173252333143,71.86525526820432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,0.0,86.80609824209851,56.56191866360699,43.57866545479396,60.85406146372615,54.24445051014888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.0,59.167723152303864,56.13938897052106,63.64906871701075,56.24563142939569,53.003838743166696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.0,69.96376787352594,41.23882992758743,67.77491713559345,60.09752844576403,62.11229268265997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,0.0,84.57880567455003,65.51277693512995,53.765001321864936,72.06853431174379,61.036156673357354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,0.0,68.15874680187284,50.95763699601702,57.159598658092484,75.19024879533437,68.68051053913435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.0,89.25016523807483,66.83221375149506,48.24764589672227,80.24622945622536,69.36206137610026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,0.0,68.6919958495891,59.010771189999375,66.39104151842668,62.81371147398505,69.10923951821076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,0.0,57.67719387669859,43.58931601037675,61.03346409424636,76.83852178834928,63.872729087887954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0.0,75.16629716246848,57.15062735444199,45.4885547270735,64.30246622304126,63.56639817959908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,0.0,71.49530529660842,49.98162440046583,54.64395353306766,83.82334675218767,88.1259211751169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,0.0,83.2023832166594,54.07878187649142,45.127776064228065,66.63646154802832,82.75242191010408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,0.0,72.92361752518167,58.12170260709767,60.743962496809814,63.26294429459874,67.37407775394482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,0.0,65.18729949896077,57.477607567957264,59.71622975871288,72.32547410389223,74.07299178833156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,0.0,80.70042659058494,45.26514129853754,62.63956454198305,76.93921290479175,53.97497295967075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,0.0,80.24855538089435,54.40697568549796,45.843483673488436,57.238991844772016,58.79952406838077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,0.0,67.67084570300568,51.69996507405223,54.030017068104456,69.59616626423048,59.89868818242788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,0.0,59.49397300208357,57.58309759748596,62.40458989895518,77.4205837627367,78.52230436544913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,0.0,74.47617986222876,48.67353744358681,63.83280860611239,62.5612380957991,72.14718946629782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,0.0,66.61570240726928,38.927543512891326,54.658351654946244,71.31192798822761,78.41497565524175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51,0.0,91.32210994745502,62.39066937381672,57.43088181288218,78.93575039550488,73.51360817868982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,0.0,60.60678299302662,37.3117792515809,52.624230656143794,73.02409915640693,63.920986572119375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,0.0,80.31316319590462,0.0,58.759294181315795,54.16853948110569,71.58446494277462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,0.0,72.8027145773612,0.0,0.0,63.137866009862094,68.69565528445213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,0.0,75.89503532133736,0.0,0.0,70.22187204844786,78.33729541264903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,0.0,71.80094137151444,0.0,0.0,69.44700711786254,73.26135976447871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,0.0,79.36485103566805,0.0,0.0,55.33976500965186,78.34026000394923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,0.0,78.80441071401809,0.0,0.0,59.644102936987146,67.47526953015861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,0.0,93.40638805066504,0.0,0.0,54.13619858059633,67.66485068075514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,0.0,73.3979084944074,0.0,0.0,59.84620353928644,71.63821606506802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,0.0,91.47922703865673,0.0,0.0,39.84778517214211,71.04870065354018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,0.0,76.26656109342451,0.0,0.0,56.40834674649927,82.8794901375694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,0.0,89.2902440557325,0.0,0.0,51.644203295276014,81.07525990559242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,0.0,77.62944799147795,0.0,0.0,43.339191057477635,85.52254959073574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,0.0,84.28542394134956,0.0,0.0,66.41342353737173,67.20556688729783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,0.0,77.70817415500136,0.0,0.0,53.085325078713055,67.76352541479955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,0.0,81.86901611727919,0.0,0.0,56.10823414694969,84.89923742421396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,0.0,86.4406223232894,0.0,0.0,51.642020066839464,79.58075936374485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,0.0,67.1796176792362,0.0,0.0,42.14586485931641,90.10008448188684,48.26544581993771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,0.0,73.31582594210894,0.0,0.0,60.45660820219694,76.64174907203233,67.98701466322142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,0.0,69.90592422811815,0.0,0.0,52.63210295305008,79.43828319224582,51.55532203287348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,0.0,71.7698259365125,0.0,0.0,48.8198405133927,78.69383501383045,41.31297595474449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,0.0,87.7323807885947,0.0,0.0,52.04250469170256,80.84095562035466,40.24279192759956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,0.0,67.65463710165734,0.0,0.0,46.71496528911183,85.31943719316692,57.66114454476655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,0.0,68.2781445654011,0.0,0.0,0.0,81.57751875921346,56.22879097502296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,0.0,82.19902789359678,0.0,0.0,0.0,90.0554792369033,52.44658497903213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77,0.0,71.18922852518958,0.0,0.0,0.0,78.31262602180891,53.951353135984604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,0.0,80.76615107728705,0.0,0.0,0.0,71.06619390930511,65.72191625527871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,79,0.0,77.11770660974383,0.0,0.0,0.0,90.85522423255554,50.01367816551454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,80,0.0,75.97552273285555,0.0,0.0,0.0,85.75543201440414,55.20306445686845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,81,0.0,77.81579214083551,0.0,0.0,0.0,73.24738432970102,49.95009334461835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,0.0,57.88051651443952,0.0,0.0,0.0,75.52023812254528,43.514140227275334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,0.0,92.5810463659741,0.0,0.0,0.0,74.69319022096977,51.05736444079878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
