,time,1241,1286,1308,1353,1375,1420,1442,1487,1554,1465,1532,1398,1331,1510,1264,1443,1376,1309,1488,1421,1555,1242,1354,1287,1533,1466
0,0,62.71252387970023,64.13590415897387,74.28606044821149,69.88560882686295,71.26940217426579,73.06670993775599,64.17951838666112,85.12826045234638,66.03512456261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,53.71884528372374,59.97923667738911,71.56607778573772,58.97399569766594,58.506380150036094,75.95749419848471,47.46365183547347,80.60807706046648,59.48855241777096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,74.2232718840174,71.74147406809186,69.80412990716249,66.3625823469799,72.18405696395781,78.25437992099862,60.09824048898447,86.75353900449433,53.747900329518686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,50.78866511342718,60.223413716709686,81.90817126817038,72.75731350092717,78.53137004101178,77.82408671703709,55.202994638025366,79.39529094674793,55.311180230345784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,57.69441425633416,53.629898330655664,73.51224166841357,67.40818747291104,65.19205600585997,80.42119160857848,68.26770625974463,63.53397240683671,45.04054222722411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,45.17377669099794,53.68311465847365,89.87242978126126,76.0636239978734,72.79016880961447,76.51251285651186,54.00768666937733,82.72060901737585,64.88041980182797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,43.821475255402184,36.29425529934312,82.00514307382622,54.515235097911585,66.56348845090889,86.4321236001538,52.253922813392435,69.13656996180353,54.99807342719816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,54.39543647403313,58.023387283454255,83.22755366718255,67.41861641397362,65.26627749501733,80.57727888380622,67.75033087084208,76.56168677658528,53.28960555587226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,37.26631733330632,43.00140733591627,83.71457817282956,79.99231928235314,59.38760140161109,101.97231941989097,39.59651070276543,80.2101484748509,52.9889634574128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,63.79793782755817,50.88875853393184,79.36189517427485,74.95296770027805,52.72519243127998,75.87813763452043,47.435604387622206,77.47731204300484,50.18461170973934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,47.04056705341121,55.77931381305475,69.8005020419721,79.73197594701254,73.19751591718205,91.56890171140893,67.80999289809938,90.62440752549828,54.10048310465082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,45.95416159400223,46.17776022540136,68.29433585394042,71.48745829018243,67.60670974012903,82.15404374137044,53.1942844893925,78.77626684307806,61.966437460235774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,61.07861503115374,70.67345584954815,70.00027789868815,78.67101383846446,64.67134736544286,85.91342684805657,41.69973632408561,80.25801781116995,41.81325516076602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,83.84224992870838,49.76617932192237,82.95493711348965,72.16364601867743,67.71687203377394,66.3278241805792,0.0,66.51111265590704,64.62916750503064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
