,time,0,1,2,3
0,0,3.9390687622545815,3.930059088124431,1.7709761673287194,0.0
1,1,3.952590062700306,3.956971084292042,1.7709761673287194,0.0
2,2,3.9916321970299142,3.956718383990288,1.763289278770716,0.0
3,3,3.982168835240051,3.9541690925856754,1.664611192609636,0.0
4,4,3.9878129748326296,3.9385761740956875,1.664611192609636,0.0
5,5,3.9173633079840573,3.8620028241894397,1.849767980685281,0.0
6,6,3.9177372523973455,3.789841820512075,1.849767980685281,0.0
7,7,3.8787861264106906,3.6879733774359726,2.328772412033311,0.0
8,8,3.7741132293241098,3.5506681820047934,2.328772412033311,0.0
9,9,3.7714786320213793,3.251372657032916,1.8191035849469261,0.0
10,10,3.5933372326009936,3.254434730786927,1.8191035849469261,0.0
11,11,3.3422773592162858,2.8671937601147053,1.9903544474403903,0.0
12,12,3.3517615970149293,3.450430933075288,1.9903544474403903,0.0
13,13,3.777769144767664,3.4731520212870217,1.6545906443152325,0.0
14,14,3.7626813398372643,3.712486747421494,1.6545906443152325,0.0
15,15,3.746582011540477,3.8189680347716877,2.192473849978937,0.0
16,16,3.761707352839246,3.86085295871791,2.192473849978937,0.0
17,17,3.766381439485493,3.9671216417112825,2.192473849978937,0.0
18,18,3.7672672132432186,3.940392976319223,2.052403169039408,0.0
19,19,3.7834852819994387,3.9187808481574846,2.052403169039408,0.0
20,20,3.790328505818686,3.762363289311973,2.052403169039408,0.0
21,21,3.7933306248145637,3.7188836850820612,1.8548182875039674,0.0
22,22,3.79631038847394,3.755021544010865,1.8548182875039674,0.0
23,23,3.82428699962726,3.477518277038368,1.8548182875039674,0.0
24,24,3.909252082598778,3.8036652927807824,1.7192700246409716,0.0
25,25,3.9008701234269028,3.746621405736952,1.7192700246409716,0.0
26,26,0.0,3.714756465376155,1.7192700246409716,0.0
27,27,0.0,3.5612880270364053,1.7192700246409716,0.0
28,28,0.0,3.5800094985334443,1.5624165311244944,0.0
29,29,0.0,3.4378880682556447,1.5624165311244944,0.0
30,30,0.0,3.1610677822061035,1.5624165311244944,0.0
31,31,0.0,3.182032076945588,1.5624165311244944,0.0
32,32,0.0,3.603119385952425,1.5624165311244944,0.0
33,33,0.0,3.6884280188736556,1.5624165311244944,0.0
34,34,0.0,3.7321817390217014,1.8841848223525308,0.0
35,35,0.0,3.7403688431576567,1.8841848223525308,0.0
36,36,0.0,3.7683803211372573,1.8841848223525308,0.0
37,37,0.0,3.713775681810257,1.8841848223525308,0.0
38,38,0.0,3.7248687813163954,1.8841848223525308,0.0
39,39,0.0,3.808981214913344,1.8841848223525308,0.0
40,40,3.670657143239233,3.775949014650412,2.760918685366599,0.0
41,41,3.7407228529802525,3.8376602794077685,2.760918685366599,0.0
42,42,3.2429197247673893,3.842357837466455,2.760918685366599,0.0
43,43,3.570562672921044,3.942985422800308,2.760918685366599,0.0
44,44,3.5384592224133797,3.872869530984633,2.760918685366599,0.0
45,45,3.5542993910709013,3.4923959887669307,2.760918685366599,0.0
46,46,3.132765559302021,3.5748641357132662,2.760918685366599,0.0
47,47,3.1367656783954576,3.5748641357132662,2.760918685366599,0.0
48,48,3.135724546401457,3.5748641357132662,2.760918685366599,0.0
49,49,3.5721823974609963,3.5748641357132662,2.760918685366599,0.0
50,50,3.6084387103901587,3.5748641357132662,2.4805409600490074,0.0
51,51,3.6548650186893163,3.5748641357132662,2.4805409600490074,0.0
52,52,3.708160935020015,3.5748641357132662,2.4805409600490074,0.0
53,53,3.7315339253708197,3.5748641357132662,2.4805409600490074,0.0
54,54,3.708876921193206,3.5748641357132662,1.5749881904318146,0.0
55,55,3.6832397684118616,3.5748641357132662,1.5749881904318146,0.0
56,56,3.6780367447301687,3.5748641357132662,1.5749881904318146,0.0
57,57,3.693594753160021,3.5748641357132662,1.5749881904318146,0.0
58,58,3.7317709436216173,3.5748641357132662,1.4657252430037084,0.0
59,59,3.7309920773983727,3.5748641357132662,1.4657252430037084,0.0
60,60,3.763316478638033,3.5748641357132662,1.4657252430037084,0.0
61,61,3.930059088124431,3.5748641357132662,1.8374726118770681,0.0
62,62,3.956971084292042,3.595719140586062,1.8374726118770681,0.0
63,63,3.956718383990288,3.595719140586062,2.4091482998810605,0.0
64,64,3.9541690925856754,3.595719140586062,2.4091482998810605,0.0
65,65,3.9385761740956875,3.595719140586062,2.4091482998810605,0.0
66,66,3.905038610417545,3.595719140586062,2.369680866619989,0.0
67,67,3.789841820512075,3.595719140586062,2.369680866619989,0.0
68,68,3.7285798373820915,3.595719140586062,2.55344909704014,0.0
69,69,3.6879733774359726,3.595719140586062,2.55344909704014,0.0
70,70,3.5506681820047934,3.595719140586062,2.46365254278047,0.0
71,71,3.251372657032916,3.595719140586062,2.46365254278047,0.0
72,72,3.254434730786927,3.595719140586062,1.7976550180783417,0.0
73,73,3.324423329683773,3.595719140586062,1.7976550180783417,0.0
74,74,3.450430933075288,3.595719140586062,1.575044679546034,0.0
75,75,3.4731520212870217,3.595719140586062,1.575044679546034,0.0
76,76,3.5240746240293954,3.595719140586062,1.7259672989749517,0.0
77,77,3.8189680347716877,3.7672705586142783,2.3466599238393138,0.0
78,78,3.8368172847693947,3.814572966887143,2.3466599238393138,0.0
79,79,3.86085295871791,3.735943436997583,1.647610605552755,0.0
80,80,3.9671216417112825,3.7801257026948223,0.0,1.7709761673287194
81,81,3.940392976319223,3.6959425839263997,0.0,1.763289278770716
82,82,3.9187808481574846,3.6373299149681517,0.0,1.664611192609636
83,83,3.8329773992317606,3.5029847517087562,0.0,2.328772412033311
84,84,3.762363289311973,3.4723762755493475,0.0,1.8191035849469261
85,85,3.7188836850820612,3.305251082433653,0.0,1.9903544474403903
86,86,3.755021544010865,3.4237481361215574,0.0,1.6545906443152325
87,87,3.806179993826924,3.742577954740992,0.0,2.192473849978937
88,88,3.477518277038368,3.7709042976560125,0.0,1.8548182875039674
89,89,3.8036652927807824,3.7277189895659615,0.0,1.7192700246409716
90,90,3.746621405736952,3.699583750567955,0.0,1.5624165311244944
91,91,3.714756465376155,3.705033889658192,0.0,1.8841848223525308
92,92,3.681650959154724,3.707492633958542,0.0,1.8872803073001072
93,93,3.5612880270364053,3.78421200568486,0.0,2.508305848176485
94,94,3.5800094985334443,3.8125717301296724,0.0,1.9307992212887854
95,95,3.576115626164502,3.8203578104403277,0.0,2.1408908012743337
96,96,3.4378880682556447,3.8711457244260674,0.0,2.8726083221783716
97,97,3.1691024134736283,3.9538109392177256,0.0,2.6693276245396165
98,98,3.1610677822061035,3.970125952078215,0.0,2.6739042041466052
99,99,3.182032076945588,4.029309546762383,0.0,2.92288218041854
100,100,3.28827229787212,4.010465579658194,0.0,2.324022310526573
101,101,3.603119385952425,3.9824504053299696,0.0,2.6873461638216773
102,102,3.6156854966705394,3.9452334201742447,0.0,2.7590531945718326
103,103,3.6884280188736556,3.9095852247086786,0.0,2.0776247797208023
104,104,3.7321817390217014,3.5231940504932693,0.0,2.420800693289129
105,105,3.736458300167384,3.5372450373260644,0.0,3.1686710541755607
106,106,3.7403688431576567,3.586083172133331,0.0,2.717328954757281
107,107,3.7403688431576567,3.6763782586678984,0.0,2.5463721986904133
108,108,3.745598049995894,3.6444185960094044,0.0,1.9475276188533464
109,109,3.7683803211372573,3.6815358777716165,0.0,3.087245148496991
110,110,3.7683803211372573,3.819962578801933,0.0,2.730820910881241
111,111,3.7572764868218878,3.837559028340139,0.0,2.10276590747047
112,112,3.7572764868218878,3.9335852414473758,0.0,2.2469833741770815
113,113,3.7572764868218878,3.926073180783583,0.0,2.491175378669487
114,114,3.713775681810257,3.8480539293331377,0.0,1.9193351357777666
115,115,3.713775681810257,3.9390687622545815,0.0,2.7112454847347505
116,116,3.713775681810257,3.9652424491578064,0.0,2.1972774464819373
117,117,3.713775681810257,3.9916321970299142,0.0,2.2057534135211707
118,118,3.305251082433653,3.98324556585463,0.0,3.1069462679518987
119,119,3.305251082433653,3.9878129748326296,0.0,2.7120996369622383
120,120,3.305251082433653,3.9848181633097086,0.0,2.5335039762301337
121,121,3.299566205214698,3.9177372523973455,0.0,2.1455562281278246
122,122,3.299566205214698,3.9093721743129803,0.0,1.9713361124962643
123,123,3.299566205214698,3.7741132293241098,0.0,2.655965997696418
124,124,3.4237481361215574,3.755410600887336,0.0,2.402309793989042
125,125,3.4237481361215574,3.7714786320213793,0.0,2.402309793989042
126,126,3.742577954740992,3.345378925086143,0.0,2.7148261125036264
127,127,3.759051732340432,3.3422773592162858,0.0,3.7645560773884386
128,128,3.759051732340432,3.461334765721043,0.0,2.4736312407187193
129,129,3.7709042976560125,3.777769144767664,0.0,2.3549358547035704
130,130,3.75311882444053,3.736464080226516,0.0,2.523413213117775
131,131,3.7277189895659615,3.746582011540477,0.0,2.6346288119083723
132,132,3.7143674379446496,3.761707352839246,1.7709761673287194,2.6038242700213354
133,133,3.7143674379446496,3.766381439485493,1.763289278770716,2.6038242700213354
134,134,3.699583750567955,3.7672672132432186,1.664611192609636,2.6645880169142946
135,135,3.705033889658192,3.7834852819994387,2.328772412033311,2.691529133903857
136,136,3.714308415395525,3.790328505818686,1.8191035849469261,3.7256156652571732
137,137,3.707492633958542,3.799513260012839,1.9903544474403903,3.7256156652571732
138,138,3.78421200568486,3.79631038847394,1.6545906443152325,2.770088188326948
139,139,3.8125717301296724,3.7773696624693596,2.052403169039408,1.9054166584106613
140,140,3.809772029502616,3.909252082598778,1.8548182875039674,1.9054166584106613
141,141,3.8203578104403277,3.909012268600382,1.7192700246409716,2.0851737477352885
142,142,3.8711457244260674,3.9008701234269028,1.5624165311244944,2.0851737477352885
143,143,3.947016458663687,0.0,1.8872803073001072,2.6124229754030397
144,144,3.9538109392177256,0.0,1.7850261328306334,2.6124229754030397
145,145,3.970125952078215,0.0,2.508305848176485,2.8249985081851685
146,146,4.029309546762383,0.0,2.1408908012743337,2.8249985081851685
147,147,4.0144750361181805,0.0,2.8726083221783716,3.820191874359658
148,148,4.010465579658194,0.0,2.6693276245396165,3.820191874359658
149,149,3.9824504053299696,0.0,2.6739042041466052,3.820191874359658
150,150,3.9452334201742447,0.0,2.92288218041854,2.4757862421884798
151,151,3.9095852247086786,0.0,2.324022310526573,2.4757862421884798
152,152,3.794013502465843,0.0,2.6873461638216773,2.4757862421884798
153,153,3.5231940504932693,0.0,2.7590531945718326,2.4757862421884798
154,154,3.544765098535014,0.0,2.420800693289129,2.4757862421884798
155,155,3.586083172133331,0.0,1.9932627450658216,2.899756957134393
156,156,3.6763782586678984,0.0,3.1686710541755607,2.899756957134393
157,157,3.646316922592706,0.0,2.717328954757281,2.899756957134393
158,158,3.6815358777716165,0.0,1.9475276188533464,1.9516556921933477
159,159,3.800440893795214,0.0,3.087245148496991,1.9516556921933477
160,160,3.819962578801933,0.0,2.730820910881241,1.9516556921933477
161,161,3.891120480802673,0.0,2.10276590747047,1.9516556921933477
162,162,3.9335852414473758,0.0,2.491175378669487,1.9516556921933477
163,163,3.926073180783583,0.0,1.9193351357777666,1.9516556921933477
164,164,3.523410565635217,0.0,2.7112454847347505,2.6251822901754034
165,165,3.9390687622545815,0.0,2.0234232631733486,2.6251822901754034
166,166,3.9652424491578064,0.0,2.1972774464819373,2.6251822901754034
167,167,3.952590062700306,0.0,3.1069462679518987,1.972898523416402
168,168,3.98324556585463,0.0,2.7120996369622383,1.972898523416402
169,169,3.982168835240051,0.0,2.5335039762301337,1.972898523416402
170,170,3.9878129748326296,0.0,2.1455562281278246,2.576896354151951
171,171,3.9173633079840573,0.0,1.9713361124962643,2.576896354151951
172,172,3.9177372523973455,0.0,2.402309793989042,2.158409221110871
173,173,3.9093721743129803,0.0,2.7148261125036264,2.3429656000092267
174,174,3.7741132293241098,0.0,3.7645560773884386,2.3429656000092267
175,175,3.755410600887336,0.0,2.4736312407187193,2.4611518053182158
176,176,3.7714786320213793,0.0,2.3549358547035704,2.4611518053182158
177,177,3.345378925086143,0.0,2.523413213117775,2.9197517989013284
178,178,3.3422773592162858,0.0,2.6038242700213354,1.9632322334852712
179,179,3.3517615970149293,0.0,2.6645880169142946,2.909450868753015
180,180,3.777769144767664,0.0,2.691529133903857,2.909450868753015
181,181,3.7626813398372643,0.0,3.7256156652571732,2.516918391006242
182,182,3.736464080226516,0.0,2.770088188326948,2.5965906905852885
183,183,3.761707352839246,0.0,1.9054166584106613,2.9123003608488
184,184,3.760115958443693,0.0,2.0851737477352885,3.7489835451821323
185,185,3.766381439485493,0.0,2.6124229754030397,3.7489835451821323
186,186,3.7733495160836057,0.0,2.8249985081851685,2.143576255495064
187,187,3.7834852819994387,0.0,3.820191874359658,2.2759981926284483
188,188,3.790328505818686,0.0,2.4757862421884798,3.2813605187751564
189,189,3.7933306248145637,0.0,2.899756957134393,2.9225805664381084
190,190,3.79631038847394,0.0,2.754635348939712,3.391518710086009
191,191,3.7773696624693596,0.0,2.522582970037798,2.832993239309833
192,192,3.82428699962726,0.0,2.488316413812203,1.9728224423693261
193,193,3.909012268600382,0.0,3.0264423764987045,2.486148679398866
194,194,3.9008701234269028,1.7709761673287194,2.109550777060391,2.810181317452118
195,195,0.0,1.7709761673287194,2.109550777060391,2.5361369210256606
196,196,0.0,1.763289278770716,2.848198983780125,2.757911813967487
197,197,0.0,1.763289278770716,3.4321412855014657,2.8318078587521267
198,198,0.0,1.664611192609636,1.816700289748653,2.4829202009322664
199,199,0.0,1.849767980685281,1.816700289748653,2.209946578486845
200,200,0.0,1.849767980685281,2.048062731388333,2.7028568790105294
201,201,0.0,2.328772412033311,3.153962602360676,2.2102060829306027
202,202,0.0,2.328772412033311,3.153962602360676,2.6137602180393857
203,203,0.0,1.8191035849469261,2.725284113618075,2.563588621620261
204,204,0.0,1.8191035849469261,2.725284113618075,2.767426279607953
205,205,0.0,1.9903544474403903,2.1997819502528277,2.0705382029894075
206,206,0.0,1.9903544474403903,2.1997819502528277,2.6694881898382623
207,207,0.0,1.6545906443152325,2.1997819502528277,2.1041999579165442
208,208,0.0,1.6545906443152325,3.1593535414125387,2.4150603906894412
209,209,0.0,2.192473849978937,3.1593535414125387,2.3723918765473684
210,210,0.0,2.192473849978937,3.1593535414125387,2.8120738554715117
211,211,0.0,2.052403169039408,3.1593535414125387,2.5979669250929667
212,212,0.0,2.052403169039408,3.1593535414125387,2.142950842314306
213,213,0.0,2.052403169039408,3.1593535414125387,2.1569745933252604
214,214,0.0,1.8548182875039674,2.4673543379782785,2.1269996822216415
215,215,0.0,1.8548182875039674,2.4673543379782785,2.293067467919436
216,216,0.0,1.8548182875039674,2.4673543379782785,2.4066691669936326
217,217,0.0,1.7192700246409716,2.8677006859520957,2.4570269424554163
218,218,0.0,1.7192700246409716,2.8677006859520957,1.9453870715358903
219,219,0.0,1.7192700246409716,2.8677006859520957,2.0924911151506893
220,220,0.0,1.7192700246409716,2.8677006859520957,2.3119747807731383
221,221,0.0,1.5624165311244944,2.3216141010172358,2.263348757421832
222,222,0.0,1.5624165311244944,2.3216141010172358,2.24128081544423
223,223,0.0,1.5624165311244944,2.4973839860994747,2.760918685366599
224,224,0.0,1.5624165311244944,2.4973839860994747,2.4805409600490074
225,225,0.0,1.8841848223525308,2.2064234712158366,1.5749881904318146
226,226,0.0,1.8841848223525308,2.6270972504309413,1.4657252430037084
227,227,0.0,1.8841848223525308,2.6270972504309413,1.8374726118770681
228,228,0.0,1.8841848223525308,2.5478741627903276,2.369680866619989
229,229,0.0,1.8841848223525308,2.2329495962611854,2.55344909704014
230,230,0.0,1.8841848223525308,2.2329495962611854,2.46365254278047
231,231,0.0,1.8841848223525308,3.1256579131468225,1.7976550180783417
232,232,0.0,1.8841848223525308,1.8603595191923183,1.7259672989749517
233,233,0.0,1.8841848223525308,2.7990810485958346,2.3466599238393138
234,234,0.0,1.8841848223525308,2.6043982219875934,1.647610605552755
235,235,0.0,0.9811507734399506,2.6921144616971424,0.0
236,236,0.0,0.9811507734399506,2.409120042507693,0.0
237,237,0.0,0.9811507734399506,1.9516556921933477,0.0
238,238,0.0,0.9811507734399506,2.6251822901754034,0.0
239,239,0.0,0.9811507734399506,1.972898523416402,0.0
240,240,0.0,0.9811507734399506,2.576896354151951,0.0
241,241,0.0,0.9811507734399506,2.158409221110871,0.0
242,242,0.0,2.760918685366599,2.3429656000092267,0.0
243,243,0.0,2.760918685366599,2.4611518053182158,0.0
244,244,0.0,2.760918685366599,2.9197517989013284,0.0
245,245,0.0,2.760918685366599,1.9632322334852712,0.0
246,246,0.0,2.760918685366599,2.909450868753015,0.0
247,247,0.0,2.760918685366599,2.516918391006242,0.0
248,248,1.7709761673287194,2.4805409600490074,2.5965906905852885,0.0
249,249,1.763289278770716,2.4805409600490074,2.9123003608488,0.0
250,250,1.664611192609636,2.4805409600490074,2.143576255495064,0.0
251,251,2.328772412033311,2.4805409600490074,2.2759981926284483,0.0
