,time,0,1,2,3
0,0,1.9307992212887854,2.0224540091746652,2.810181317452118,0.0
1,1,2.1408908012743337,2.0224540091746652,2.757911813967487,0.0
2,2,2.8726083221783716,2.3994601075768167,2.8318078587521267,0.0
3,3,2.6693276245396165,2.3994601075768167,2.4829202009322664,0.0
4,4,2.6739042041466052,4.002465726659914,2.7028568790105294,0.0
5,5,2.6739042041466052,3.09112208072413,2.2102060829306027,0.0
6,6,2.6987491766087928,3.09112208072413,3.071685310314556,0.0
7,7,2.92288218041854,3.09112208072413,2.563588621620261,0.0
8,8,2.324022310526573,2.76305291891465,2.767426279607953,0.0
9,9,2.324022310526573,2.76305291891465,2.6694881898382623,0.0
10,10,2.6873461638216773,3.008005385301517,2.1041999579165442,0.0
11,11,2.7590531945718326,2.2316460881878646,2.3723918765473684,0.0
12,12,2.7590531945718326,1.8669213524060555,2.8120738554715117,0.0
13,13,2.0776247797208023,2.3003877680004066,2.0137019866004326,0.0
14,14,2.420800693289129,3.034335483504638,2.142950842314306,0.0
15,15,2.420800693289129,2.2968671876308515,2.1569745933252604,0.0
16,16,1.9932627450658216,2.543316665647349,2.1269996822216415,0.0
17,17,1.9932627450658216,2.5741544008683532,2.4066691669936326,0.0
18,18,3.1686710541755607,2.2341269968112267,2.46426121862889,0.0
19,19,2.717328954757281,2.150466138253637,1.9453870715358903,0.0
20,20,2.717328954757281,2.320270578506162,2.0924911151506893,0.0
21,21,2.5463721986904133,2.8280954177247377,2.3119747807731383,0.0
22,22,2.5463721986904133,2.241482802164483,2.24128081544423,0.0
23,23,1.9475276188533464,1.7722436407386435,0.9811507734399506,0.0
24,24,1.9475276188533464,1.7993774840948493,2.760918685366599,0.0
25,25,1.9475276188533464,2.245549292662252,1.5749881904318146,0.0
26,26,3.087245148496991,2.4673543379782785,1.4657252430037084,0.0
27,27,3.087245148496991,2.8677006859520957,2.4091482998810605,0.0
28,28,2.730820910881241,2.3216141010172358,2.369680866619989,0.0
29,29,2.730820910881241,2.4973839860994747,2.55344909704014,0.0
30,30,2.730820910881241,2.6270972504309413,1.7976550180783417,1.7709761673287194
31,31,2.730820910881241,2.5478741627903276,1.575044679546034,1.763289278770716
32,32,2.10276590747047,2.2329495962611854,1.7259672989749517,1.849767980685281
33,33,2.10276590747047,1.8603595191923183,1.647610605552755,2.328772412033311
34,34,2.10276590747047,2.7990810485958346,0.0,1.8191035849469261
35,35,2.10276590747047,2.6043982219875934,0.0,1.9903544474403903
36,36,2.2469833741770815,2.409120042507693,0.0,1.6545906443152325
37,37,2.2469833741770815,1.9516556921933477,0.0,2.192473849978937
38,38,2.2469833741770815,2.6251822901754034,0.0,2.052403169039408
39,39,2.2469833741770815,2.576896354151951,0.0,1.8548182875039674
40,40,2.2469833741770815,2.158409221110871,0.0,1.7192700246409716
41,41,2.2469833741770815,2.3429656000092267,0.0,1.5624165311244944
42,42,2.2469833741770815,2.9197517989013284,0.0,1.8841848223525308
43,43,2.2469833741770815,1.9632322334852712,0.0,1.8872803073001072
44,44,2.6137602180393857,2.909450868753015,0.0,1.7850261328306334
45,45,2.6137602180393857,2.5965906905852885,0.0,2.508305848176485
46,46,2.6137602180393857,2.9123003608488,0.0,1.9307992212887854
47,47,2.6137602180393857,3.7489835451821323,0.0,2.1408908012743337
48,48,2.6137602180393857,2.2759981926284483,0.0,2.8726083221783716
49,49,3.071685310314556,3.2813605187751564,0.0,2.6693276245396165
50,50,3.071685310314556,2.9225805664381084,0.0,2.6739042041466052
51,51,3.071685310314556,2.832993239309833,0.0,2.6987491766087928
52,52,3.071685310314556,1.9728224423693261,0.0,2.92288218041854
53,53,3.071685310314556,2.486148679398866,0.0,2.324022310526573
54,54,2.563588621620261,2.5361369210256606,0.0,2.6873461638216773
