,time,643,688,710,755,777,822,867,889,800,934,733,666,912,845,778,711,890,823,644,756,689,868,935,801
0,0,53.303022942722606,56.405551551817,54.19658788276355,73.3275568973357,52.86223891232662,83.48999401863539,57.02160440611628,78.70850087311928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,54.414633090999786,66.52355237727775,62.43338633311967,70.42099188886174,50.07924130994178,87.59433514801103,40.09770274931063,59.20363340504262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,58.53894242866029,70.89133595669392,66.41328709536666,71.24791597650375,75.41482340046349,76.83984610652718,53.163662268093944,76.02665995192014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,57.77422550416602,59.011541659227575,70.79458840158803,82.04543471228631,45.44354764154939,80.68200048768759,44.348898029082555,68.06496650197363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,48.419154971967075,70.69859812079092,73.09980644971782,75.7451713750564,56.26398942295839,78.30783848795757,60.13982565324244,76.13160687823832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,63.257888013798535,64.98938108335955,59.905620695673846,76.20493266394354,66.67646798259943,78.32956699667277,58.089768012406324,66.66490992443751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,49.223875718005765,60.033023229046876,65.49355730222922,69.7115614424525,55.56074762427954,67.28544891572184,45.10867097279302,73.36208816885963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,42.808087086368474,70.7297857953291,72.92548294471439,79.3402025245237,45.404518810215095,89.69865021048822,53.821309014385065,79.35669806758894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,54.80617170657821,69.73623912415458,59.48892160427969,81.11722354440133,50.431834864573105,90.18209449506581,50.91271256942147,72.72119067175174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,0.0,60.67041463293581,69.57679307195663,91.21709869755844,43.2064864474005,87.37397808809055,50.37868152521806,85.28252102007772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,58.27813621029926,62.51756331670856,56.38983215350261,47.247216418834206,95.1218191958012,67.78628321745123,53.570752554614245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,0.0,49.87485758492792,49.88659711607302,76.7238778301108,50.02944842077413,89.99398135635582,57.18118321945399,49.64112446398973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,0.0,67.13289716212297,65.39036367582206,82.61872551256849,42.45018757149744,78.58152279960987,60.66909042061705,75.47624337459914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.0,76.19081371355406,60.338725923843796,83.43207158435249,56.95686357029281,75.53816809441469,54.93888505505468,77.96386039304433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,0.0,70.22147117867598,58.08802086043194,84.15393866461986,47.975320920612106,89.80176291133553,59.12789758985537,76.53021880252618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,0.0,67.94553072891038,55.48149071471626,74.59760030746824,0.0,79.42899998911919,56.03227626690417,59.55191587325125,56.516228126039415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,0.0,51.8248999961582,47.31664013004869,70.87831275623662,0.0,72.90519511064517,61.297218445908115,60.01743657766842,46.52372267776727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,0.0,68.19447701801465,52.44452055477469,63.55837479040602,0.0,74.51066602319457,59.11571535286619,66.17078886248395,64.5977111393555,55.057608730224345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
