,time,60,105,127,172,194,239,306,351,373,284,217,150,329,83,262,195,128,307,352,240,61,173,106,330,285,218
0,0,71.56025507652922,73.86276315392992,88.83620632653101,88.29864367262957,78.90505605666243,96.99631083349591,95.62431813341331,68.15343382557151,70.49999154801237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,71.44182179892942,74.267174980469,88.43853130131068,88.74023554885432,78.43459521821707,97.17929369868479,95.45162175559395,68.49664802312448,70.34361818315384,67.41784446151682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,71.3180920627421,74.67156602650789,88.03511720825436,89.17708400258371,77.9648274084642,97.34843871357137,95.26587080692141,68.83982521568377,70.18267513548247,67.8408373779578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,71.18914592035634,75.07579882996075,87.62630011788724,89.6088461852954,77.49590988916499,97.50353284107345,95.06730332951624,69.18285768284282,70.01725766271255,68.26677258359868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,71.05507664703043,75.47971864248696,87.21241088105644,90.03517305885701,77.02800064108304,97.64435219518927,94.85617594009747,69.52562900350101,69.84747850602594,68.69561775822312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,70.91597327499312,75.8831657939384,86.7937577140418,90.4557096980239,76.56124473271686,97.7707165593596,94.63273251584991,69.86803040593166,69.67343979593282,69.1273326252495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,70.77193198045279,76.28596905112911,86.37066067175762,90.87009562218857,76.09578141417612,97.88244674082597,94.39726488215788,70.20993328540442,69.49524968379662,69.56186852348372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,70.62305019188202,76.6879652966042,85.94343378981343,91.27795568911641,75.63174422444202,97.97938669580218,94.15004071454318,70.55122796817435,69.31301663795952,69.99919023664022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,70.46942647896708,77.08897995511319,85.51238486559058,91.67893827455029,75.16926752332297,98.06142590005066,93.89137386872898,70.89178481829872,69.1268547697412,70.43923183456258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,70.31116044255762,77.48882663953148,85.07780703831295,92.0726687723407,74.70846084355532,98.12842334385984,93.6215529581485,71.23146494549862,68.93686738183966,70.88195190852878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,70.14835260579606,77.88731369664343,84.63997904006338,92.45875892818025,74.24944150498217,98.18029517013194,93.34089111700195,71.57014321348316,68.74317401764246,71.32727743133616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,69.98110987177392,78.28425814767881,84.19920575271937,92.83684610024585,73.79232157352062,98.21697133459566,93.04971498237872,71.90767969116305,68.5458778728999,71.77515454087963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,69.80953974332459,78.6794582776244,83.75575261634411,93.20655547124598,73.33720187073202,98.23840675165778,92.74834423126377,72.24393690707123,68.34509270196344,72.22550246379245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,69.63375021265989,79.07270006943122,83.30989453630045,93.5675001794263,72.88417247310575,98.24455951214432,92.4371107268435,72.5787621840566,68.14092658651435,72.6782599503145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,69.45384417161887,79.4637927743212,82.86188374063401,93.91930154776875,72.43332512422316,98.23542387245827,92.11635761454224,72.91201127617396,67.93349773754434,73.13333803159625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,69.26993580880993,79.85249791771001,82.41198142846,94.26159005163179,71.98474119808623,98.21101932100918,91.78640968697079,73.24353066111526,67.72291845144775,73.59065532478566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,69.08212852400302,80.23861505232651,81.96044160658485,94.59399611906633,71.53850962684783,98.17137956223598,91.44762103690171,73.57316960404759,67.50929000709844,74.05011998223134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,68.89054208793299,80.62190269889149,81.50749595727451,94.91615074885067,71.09469757163941,98.11655242963901,91.10033573579412,73.90076185807006,67.29273379178038,74.5116291908452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,68.69527991609183,81.00213633929806,81.05336959120733,95.22769645609046,70.65337430479688,98.04662161424403,90.74488765989146,74.2261439492914,67.07335477444907,74.97509421089183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,68.49645608676633,81.37908699877534,80.59830318590438,95.52825714991012,70.21461095839433,97.96167360840155,90.38163749137138,74.54914919512757,0.0,75.44039617181139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,68.29417903877805,81.75250617881726,80.14249335318196,95.81749032869428,69.77845815298642,97.86183021639697,90.0109250760311,74.8696141415769,0.0,75.9074236511488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,68.08856744207422,82.12214829673532,79.68616689796784,96.09504673713636,69.34497446331915,97.74723719655591,89.63309710258977,75.18736606182418,0.0,76.37605346879205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,67.87973408114173,82.4877711879214,79.22951457877089,96.36059184675513,68.91420964015819,97.6180529502505,89.24849722771854,75.5022227682787,0.0,76.84615687566581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,67.66778072440205,82.84912101789936,78.77272805801324,96.61380683760065,68.48621570932147,97.47443732881052,88.8574656578517,75.81401203185602,0.0,77.31760622933896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,67.45282422292239,83.20593212911027,78.31599954042747,96.85436823106282,68.0610309451852,97.31659443674206,88.46033875685681,76.12255246530671,0.0,77.79024779022657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,67.2349753897069,83.5579507146721,77.85950765009477,97.08196972697351,67.63870141994387,97.14472875591052,88.05744867951852,76.42765336619955,0.0,78.26394212096884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,0.0,83.90491970775916,77.40341790624282,97.29632313877939,67.21925990678216,96.95907687907241,87.64914049061606,76.72913464533178,0.0,78.73852296552184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.0,84.24656288383643,76.94788992709275,97.49713768346356,0.0,96.7598746475824,87.23571914103348,77.02681399678745,0.0,79.21383152712295,67.06583540595979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.0,84.58262511404237,76.49309080503501,97.68417463088703,0.0,96.54738858513642,86.81752790640913,77.32048665162843,0.0,79.68969556996832,67.48323942554893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.0,84.91282444177055,76.03916812113178,97.85716168193775,0.0,96.32189375848358,86.3948697155547,77.60997266982451,0.0,80.16593620012188,67.90350849712097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.0,85.23690095288076,75.58625731898294,98.01588013192492,0.0,96.08366266554643,85.96805895845789,77.8950767478947,0.0,80.64236038722628,68.32660458625251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
