,time,243,288,310,646,713,691,624,221,669,266,333,311,602,647,244,714,289,692
0,0,89.97460057923193,67.84204552401697,77.19662559513773,94.39891544227876,68.40316389506893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,90.01356749953766,68.24348935785436,77.03410299739694,94.40596388220925,68.31578911412743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,90.0407465073655,68.64695448566503,76.86532714276294,94.39945213990686,68.22359632470183,67.41920287365159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,90.05610700139158,69.05238470841218,76.69043808802721,94.37939594827108,68.1266412327206,67.79413970507855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,90.0596368774973,69.45970453104596,76.50955747828324,94.34583279817089,68.02498650515679,68.17027571468013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,90.05132413820627,69.8688458547965,76.32283518517394,94.29879150740797,67.91870686486786,68.54753841894791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,90.03119376247521,70.27973170073517,76.13040238205109,94.23833259834574,67.80786272236548,68.92584166872597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,89.99925239257387,70.69228715817569,75.93241118021919,94.16454805350642,67.69252639123911,69.30509591707141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,89.95554356148307,71.1064281423082,75.72900135907742,94.07751067485755,67.57276627086942,69.68520815842741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,89.9001291292764,71.5220551667492,75.52031998646126,93.97735444776663,67.44866237039126,70.06607629096945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,89.83305241789233,71.93908786632016,75.30650818526121,93.86419365804443,67.32029058803433,70.4476113136302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,89.75441153132041,72.35741272914893,75.08773319007504,93.73816289391864,0.0,70.8296982807781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,89.6642948422856,72.77694148618123,74.8641301111358,93.59943653139209,0.0,71.21222959988114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,89.56279919572607,73.19755187460594,74.63585336768844,93.44817831271668,0.0,71.59508812134978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,89.45003879895432,73.61913508559144,74.40306337703669,93.28458083262638,0.0,71.97815266762484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,89.32616301395406,74.04156558871122,74.1659011987148,93.10882538349726,0.0,72.36130988772074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,89.19128337641712,74.46472555179209,73.9245262508933,92.92115059614726,0.0,72.7444187671342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,89.04558212992782,74.88847999022364,73.67909088709375,92.7217532924915,0.0,73.1273518649677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,88.88919416490926,75.31269531555891,73.4297465906068,92.51088632367414,0.0,73.50997166942398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,88.72231498297087,75.73722007566494,73.17663775967728,92.28878924030175,0.0,73.89212404841848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,88.54511917166846,76.16190393681747,72.9199259663879,92.05572677107111,0.0,74.27367519817989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,88.35779605936278,76.58660465472495,72.6597532012401,91.81194951302629,0.0,74.65446224566901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,88.1605580082446,77.0111483263596,72.39627814024821,91.55774156599736,0.0,75.03433033778664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,87.95360447364015,77.43536874546606,72.1296340011226,91.29338134396929,0.0,75.4131074322274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,87.7371482774755,77.85910121576985,71.85998213136217,91.01915073960818,0.0,75.79063629081314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,87.51142372136363,78.28215504012094,71.58745839792473,90.73534397356467,0.0,76.16674250162222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,87.27665977147994,78.70434052649269,71.31220865822596,90.44226679564282,0.0,76.54124050736405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,87.0330884967279,79.12547646124975,71.03437102979416,90.14022643839475,0.0,76.91395347597317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,86.78095323749166,79.54535490832353,70.75408741538857,89.8295036021631,0.0,77.28468683849687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,86.52049945924688,79.96376187700392,70.47149756256708,89.51043488237923,0.0,77.65324824419828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,86.25198281546858,80.38050670409963,70.18673339936204,89.18331996259164,0.0,78.0194479432522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,85.97564329565353,80.7953494196874,69.89992475431964,88.84847629406543,0.0,78.38307823352687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,85.69175545987942,81.2080734482729,69.61121031587511,88.50621127538959,0.0,78.74392698648333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,85.4005606546807,81.61844933108115,69.3207152826497,88.15683983374821,0.0,79.10179907154263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,85.10233362203655,82.02622676746944,69.02856802196678,87.80067490782426,0.0,79.45646720113783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,84.79732379646099,82.43118026837344,68.73488369549978,87.43803574427156,0.0,79.80771419551601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,84.48580451271324,82.83305618773284,68.43979129907824,87.06922993202664,0.0,80.1553118469733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,84.16803152781428,83.23158744674716,68.14340656013478,86.69456195552984,0.0,80.4990502026838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,83.84426727684968,83.6265250793573,67.84584283464248,86.31434133379001,0.0,80.83868667632383,67.25540108637344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,83.51477233967962,84.01759137414304,67.54721108695361,85.92886515603071,0.0,81.17399738582832,67.56781140103931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,83.17980515319688,84.40453559281718,67.24763015148369,85.53843480022353,0.0,81.50474051947046,67.87960841796621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,82.83963733559862,84.78706211095505,0.0,85.14334704883,0.0,81.83068635860141,68.19069248190642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,82.49450638146565,85.16491120493446,0.0,84.74388568049822,0.0,82.15158741605718,68.50095087882438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,82.14467806100474,85.53778626848309,0.0,84.34034588167528,0.0,82.46720124780373,68.81026811842779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
