,time,346,975,324,953,369,347,998,976
0,0,97.17396038217635,73.68702491232709,0.0,0.0,0.0,0.0,0.0,0.0
1,1,97.36172947180486,74.13142608898855,0.0,0.0,0.0,0.0,0.0,0.0
2,2,97.53558608025317,74.5772634432509,0.0,0.0,0.0,0.0,0.0,0.0
3,3,97.69527954172032,75.02440850926841,0.0,0.0,0.0,0.0,0.0,0.0
4,4,97.8406131938067,75.4727467054002,0.0,0.0,0.0,0.0,0.0,0.0
5,5,97.97138011058519,75.92213908556269,0.0,0.0,0.0,0.0,0.0,0.0
6,6,98.08739609284463,76.37245422621295,0.0,0.0,0.0,0.0,0.0,0.0
7,7,98.18851123008781,76.82354208559505,0.0,0.0,0.0,0.0,0.0,0.0
8,8,98.2745885812522,77.27525348697996,0.0,0.0,0.0,0.0,0.0,0.0
9,9,98.34550452081992,77.72742669663295,0.0,0.0,0.0,0.0,0.0,0.0
10,10,98.40114905705421,78.17990778146833,0.0,0.0,0.0,0.0,0.0,0.0
11,11,98.441448145296,78.63251620745723,0.0,0.0,0.0,0.0,0.0,0.0
12,12,98.46635298419626,79.08507199168025,0.0,0.0,0.0,0.0,0.0,0.0
13,13,98.47582916368395,79.53739604326762,0.0,0.0,0.0,0.0,0.0,0.0
14,14,98.46985675433281,79.98928143628754,0.0,0.0,0.0,0.0,0.0,0.0
15,15,98.44844137658218,80.44053625317855,0.0,0.0,0.0,0.0,0.0,0.0
16,16,98.4116141808452,80.89095503997989,0.0,0.0,0.0,0.0,0.0,0.0
17,17,98.35943174179576,81.34030333462891,0.0,0.0,0.0,0.0,0.0,0.0
18,18,98.2919758675328,81.78837722100752,0.0,0.0,0.0,0.0,0.0,0.0
19,19,98.20932044395524,82.23493624175875,0.0,0.0,0.0,0.0,0.0,0.0
20,20,98.11159703604865,82.67973282044339,0.0,0.0,0.0,0.0,0.0,0.0
21,21,97.9989286935295,83.1225358418707,0.0,0.0,0.0,0.0,0.0,0.0
22,22,97.87148428667759,83.56307640124597,0.0,0.0,0.0,0.0,0.0,0.0
23,23,97.72942343082917,84.0011023235564,0.0,0.0,0.0,0.0,0.0,0.0
24,24,97.57295047185946,84.43634708404832,0.0,0.0,0.0,0.0,0.0,0.0
25,25,97.4022811614248,84.86852130103443,0.0,0.0,0.0,0.0,0.0,0.0
26,26,97.21763138962882,85.2973533588256,0.0,0.0,0.0,0.0,0.0,0.0
27,27,97.01924894973907,85.72255738443333,0.0,0.0,0.0,0.0,0.0,0.0
28,28,96.8074018939488,86.14382455478815,0.0,0.0,0.0,0.0,0.0,0.0
29,29,96.58234588859928,86.56085651180602,0.0,0.0,0.0,0.0,0.0,0.0
30,30,96.3443979400254,86.97335778734244,0.0,0.0,0.0,0.0,0.0,0.0
31,31,96.09384000266442,87.38100172190222,0.0,0.0,0.0,0.0,0.0,0.0
32,32,95.83098202581033,87.78347328479573,0.0,0.0,0.0,0.0,0.0,0.0
33,33,95.55615036846125,88.18044364182427,0.0,0.0,0.0,0.0,0.0,0.0
34,34,95.26968683121763,88.57160571464,0.0,0.0,0.0,0.0,0.0,0.0
35,35,94.97191691209171,88.95660373391301,0.0,0.0,0.0,0.0,0.0,0.0
36,36,94.66321088575292,89.33512233683625,0.0,0.0,0.0,0.0,0.0,0.0
37,37,94.3439008865861,89.70681569958981,0.0,0.0,0.0,0.0,0.0,0.0
38,38,94.01435193182935,90.071352888097,0.0,0.0,0.0,0.0,0.0,0.0
39,39,93.6749502644561,90.42838185192804,67.6657983145526,0.0,0.0,0.0,0.0,0.0
40,40,93.32603269232136,90.7775759581367,68.01396141135153,0.0,0.0,0.0,0.0,0.0
41,41,92.96799587306614,91.11857892292662,68.36239058618807,0.0,0.0,0.0,0.0,0.0
42,42,92.6012057518818,91.45107076733268,68.71097967880584,0.0,0.0,0.0,0.0,0.0
43,43,92.22602712807628,91.77469312836985,69.05962992984718,0.0,0.0,0.0,0.0,0.0
44,44,91.84284228548826,92.08912553003572,69.40822859789384,0.0,0.0,0.0,0.0,0.0
45,45,91.45202115202112,92.39402903587356,69.75667050143393,0.0,0.0,0.0,0.0,0.0
46,46,91.0539400436707,92.68907544437829,70.10484179089829,0.0,0.0,0.0,0.0,0.0
47,47,90.64897143805425,92.97393834855887,70.45261401214427,0.0,0.0,0.0,0.0,0.0
48,48,90.23746501631913,93.24830359613142,70.79987201314046,0.0,0.0,0.0,0.0,0.0
49,49,89.81979393502048,93.51186022612231,71.14648600633511,0.0,0.0,0.0,0.0,0.0
50,50,89.39632591259172,93.7643010537296,71.49232842633279,0.0,0.0,0.0,0.0,0.0
51,51,88.96739587579505,94.00533330712578,71.83726247784678,0.0,0.0,0.0,0.0,0.0
52,52,88.53336037625068,94.23466938462299,72.18115369762724,0.0,0.0,0.0,0.0,0.0
53,53,88.09456070145694,94.45203757731383,72.52385231209749,0.0,0.0,0.0,0.0,0.0
54,54,87.6513317673626,94.65717269566525,72.8652168199748,0.0,0.0,0.0,0.0,0.0
55,55,87.20400187092221,94.84980640938944,73.20509630587951,0.0,0.0,0.0,0.0,0.0
56,56,86.75290102193931,95.02971892476896,73.54333018406307,0.0,0.0,0.0,0.0,0.0
57,57,86.29833491285437,95.19666820315531,73.87977275925168,0.0,0.0,0.0,0.0,0.0
58,58,85.84061913717106,95.35045191780098,74.21425029987196,0.0,0.0,0.0,0.0,0.0
59,59,85.38004501468828,95.49086700390136,74.54661047998276,0.0,0.0,0.0,0.0,0.0
60,60,84.91690494864844,95.61773074351261,74.87667258958164,0.0,0.0,0.0,0.0,0.0
61,61,84.45149187878945,95.73088134635911,75.20427146588422,0.0,0.0,0.0,0.0,0.0
62,62,83.98406669556482,95.83016803384373,75.52922599108291,0.0,0.0,0.0,0.0,0.0
63,63,83.514907078752,95.91546185583776,75.8513647686098,0.0,0.0,0.0,0.0,0.0
64,64,83.0442669352268,95.98664563977391,76.17050039431217,0.0,0.0,0.0,0.0,0.0
65,65,82.57239276496941,96.04361427836757,76.48644894798973,0.0,0.0,0.0,0.0,0.0
66,66,82.0995313143006,96.08631695906023,76.79902367495721,0.0,0.0,0.0,0.0,0.0
67,67,81.6259140015342,96.11467354323467,77.10803510413396,0.0,0.0,0.0,0.0,0.0
68,68,81.15176486645002,96.12865859666579,77.41329117593165,0.0,0.0,0.0,0.0,0.0
69,69,80.67730060719754,96.12824906654555,77.71459738009962,0.0,0.0,0.0,0.0,0.0
70,70,80.20273062955954,96.1134453207879,78.01175690366372,0.0,0.0,0.0,0.0,0.0
71,71,79.72824266087936,96.08427114675594,78.30457078906716,0.0,0.0,0.0,0.0,0.0
72,72,79.25403936674222,96.04075271066839,78.59283810259383,0.0,0.0,0.0,0.0,0.0
73,73,78.78030188074543,95.98296040681069,78.87635611312376,0.0,0.0,0.0,0.0,0.0
74,74,78.30720468106233,95.91097717482229,79.15493472101528,0.0,0.0,0.0,0.0,0.0
75,75,77.83490879738787,95.82488785765823,79.42836130445198,0.0,0.0,0.0,0.0,0.0
76,76,77.36357592733873,95.72481031530556,79.6964434918707,0.0,0.0,0.0,0.0,0.0
77,77,76.89336812175715,95.61087417239553,79.95896651218534,0.0,0.0,0.0,0.0,0.0
78,78,76.42442093737331,95.4832308660828,80.21573657735496,0.0,0.0,0.0,0.0,0.0
79,79,75.95687755431973,95.34204282894576,80.46655238587442,0.0,0.0,0.0,0.0,0.0
80,80,75.49086217427408,95.18750369798043,80.71120512743612,0.0,0.0,0.0,0.0,0.0
81,81,75.02650012716138,95.01981703070413,80.9495157425191,0.0,0.0,0.0,0.0,0.0
82,82,74.56391127030129,94.83917539061346,81.18126863998035,0.0,0.0,0.0,0.0,0.0
83,83,74.10321010895782,94.64581117536868,81.40628619341985,0.0,0.0,0.0,0.0,0.0
84,84,73.64449359284536,94.43998537468045,81.6243619038697,0.0,0.0,0.0,0.0,0.0
85,85,73.18786634997389,94.221926041784,81.8353207381955,0.0,0.0,0.0,0.0,0.0
86,86,72.73341599596264,93.99191904476012,82.03897429280772,0.0,0.0,0.0,0.0,0.0
87,87,72.28123775377183,93.75022638548985,82.23512836109221,0.0,0.0,0.0,0.0,0.0
88,88,71.83140451047348,93.49714599961837,82.4236293559249,0.0,0.0,0.0,0.0,0.0
89,89,71.38400278008244,93.23296098772694,82.60428791349078,0.0,0.0,0.0,0.0,0.0
90,90,70.9390974144553,92.9579985128833,82.77694838829049,67.92525998393259,0.0,0.0,0.0,0.0
91,91,70.49675538683333,92.6725402101413,82.94143505270928,68.30372586734283,0.0,0.0,0.0,0.0
92,92,70.05703996427728,92.37692978555535,83.09761467352789,68.68337712418953,0.0,0.0,0.0,0.0
93,93,69.6200053085254,92.07147424844567,83.24531875152833,69.06412305594304,0.0,0.0,0.0,0.0
94,94,69.18571324455915,91.75651158425958,83.38441418327193,69.44588027309277,0.0,0.0,0.0,0.0
95,95,68.75420582368437,91.43238071529007,83.5147644138654,69.8285566104076,0.0,0.0,0.0,0.0
96,96,68.32552765941588,91.09940207735623,83.63623749079883,70.21205076554672,0.0,0.0,0.0,0.0
97,97,67.89972044604869,90.75791522468154,83.74872223717962,70.59627458645625,0.0,0.0,0.0,0.0
98,98,0.0,90.40827761751999,83.85210470688544,70.98111386145003,0.0,0.0,0.0,0.0
99,99,0.0,90.05080809855569,83.94627629104365,71.36645596531525,0.0,0.0,0.0,0.0
100,100,0.0,89.68586100362963,84.0311419412034,71.75219596372698,0.0,0.0,0.0,0.0
101,101,0.0,89.31377889338806,84.10662043351229,72.13821353812935,0.0,0.0,0.0,0.0
102,102,0.0,88.93488349530263,84.17262849597383,72.52437828682748,0.0,0.0,0.0,0.0
103,103,0.0,88.54952952528093,84.22910508011576,72.9105735245137,0.0,0.0,0.0,0.0
104,104,0.0,88.15803208832152,84.2759873865662,73.29665446582773,0.0,0.0,0.0,0.0
105,105,0.0,87.76073790026251,84.31322708780867,73.68249009305428,0.0,0.0,0.0,0.0
106,106,0.0,87.35797132554008,84.34079046489026,74.0679329197032,0.0,0.0,0.0,0.0
107,107,0.0,86.95004344537965,84.3586423320103,74.45284351484429,0.0,0.0,0.0,0.0
108,108,0.0,86.5372862123387,84.36677034511857,74.8370593117712,0.0,0.0,0.0,0.0
109,109,0.0,86.1200088194718,84.36516079328561,75.22042576470537,0.0,0.0,0.0,0.0
110,110,0.0,85.69851496159733,84.35382287691014,75.60277750858607,0.0,0.0,0.0,0.0
111,111,0.0,85.27310261532607,84.33276443855989,75.98395115337162,0.0,0.0,0.0,0.0
112,112,0.0,84.84408020195204,84.30200003621154,76.36376574026427,0.0,0.0,0.0,0.0
113,113,0.0,84.41172509556749,84.26157512268917,76.74204886968555,0.0,0.0,0.0,0.0
114,114,0.0,83.97632478378004,84.21152557216946,77.118617108958,0.0,0.0,0.0,0.0
115,115,0.0,83.53815211139357,84.1518937857747,77.49328252122281,0.0,0.0,0.0,0.0
116,116,0.0,83.09748127757089,84.08275271644621,77.86584581907748,0.0,0.0,0.0,0.0
117,117,0.0,82.65456403474498,84.00417348007335,78.2361169565937,0.0,0.0,0.0,0.0
118,118,0.0,82.2096611672763,83.91622528798285,78.60388776615343,0.0,0.0,0.0,0.0
119,119,0.0,81.76301880958248,83.81900733149618,78.96895263837065,0.0,0.0,0.0,0.0
120,120,0.0,81.31487633485762,83.71261649014878,79.3311017854997,0.0,0.0,0.0,0.0
121,121,0.0,80.86545889815483,83.59715518880891,79.69012134088771,0.0,0.0,0.0,0.0
122,122,0.0,80.41499988303272,83.47273913137509,80.04577890864675,0.0,0.0,0.0,0.0
123,123,0.0,79.96371101405616,83.3394969836311,80.39786711767434,0.0,0.0,0.0,0.0
124,124,0.0,79.5117975629634,83.19754642872168,80.74614577083345,0.0,0.0,0.0,0.0
125,125,0.0,79.05946547536031,83.04704124153817,81.09039302762686,0.0,0.0,0.0,0.0
126,126,0.0,78.6069069566666,82.88811583162071,81.43036884533309,0.0,0.0,0.0,0.0
127,127,0.0,78.15430786544954,82.72091654775535,81.76583732259252,0.0,0.0,0.0,0.0
128,128,0.0,77.70184776759942,82.54560902853855,82.09655954775991,0.0,0.0,0.0,0.0
129,129,0.0,77.24969999903439,82.36235448888402,82.42230152662961,67.86543241038659,0.0,0.0,0.0
130,130,0.0,76.79802503406167,82.1713249715295,82.742803585697,68.15626310362246,0.0,0.0,0.0
131,131,0.0,76.34698420302814,81.97268763198883,83.05783458598076,68.44571069009221,0.0,0.0,0.0
132,132,0.0,75.8967262895824,81.7666198552768,83.36713807625402,68.73367038346593,0.0,0.0,0.0
133,133,0.0,75.44739447567319,81.55330124519844,83.6704794099786,69.02001384321869,0.0,0.0,0.0
134,134,0.0,74.99913282252675,81.33292839393529,83.96759881197298,69.30461560076824,0.0,0.0,0.0
135,135,0.0,74.55206072062022,81.1056917762515,84.25825922436442,69.58736432638561,0.0,0.0,0.0
136,136,0.0,74.10631156718681,80.87176825386088,84.54220683212473,69.86811361412747,0.0,0.0,0.0
137,137,0.0,73.66200090436847,80.6313581949131,84.81919535499243,70.14675338505911,0.0,0.0,0.0
138,138,0.0,73.21924554556576,80.3846698761464,85.08898664238279,70.42313822629563,0.0,0.0,0.0
139,139,0.0,72.7781392333468,80.13188980590326,85.351334705744,70.6971429195767,0.0,0.0,0.0
140,140,0.0,72.33879546041177,79.87321941717964,85.6059941317091,70.9686233199993,0.0,0.0,0.0
141,141,0.0,71.90130500051515,79.60885995951166,85.85273719013746,71.23745036955641,0.0,0.0,0.0
142,142,0.0,71.46576030757564,79.33901941660216,86.09132939980745,71.50348177266557,0.0,0.0,0.0
143,143,0.0,71.03224379557567,79.06389782500608,86.32154658391309,71.76657334837387,0.0,0.0,0.0
144,144,0.0,70.60083395630546,78.78369435364425,86.54315843387174,72.02659090778879,0.0,0.0,0.0
145,145,0.0,70.1716054585535,78.49861409804781,86.7559457645205,72.28338108143495,0.0,0.0,0.0
146,146,0.0,69.74463477508702,78.2088537221593,86.95969250262189,72.53680068032925,0.0,0.0,0.0
147,147,0.0,69.31998356486207,77.9146084224275,87.15420331847552,72.78671119779715,0.0,0.0,0.0
148,148,0.0,68.89771023157616,77.61609228553372,87.33926969086167,73.03296093715896,0.0,0.0,0.0
149,149,0.0,68.477875343187,77.3134965643815,87.51469600477512,73.27540302096169,0.0,0.0,0.0
150,150,0.0,68.06053087059396,77.00701052572073,87.68031756216834,73.51388957228032,0.0,0.0,0.0
151,151,0.0,67.64572580481503,76.6968346693399,87.835931263992,73.74827183914697,0.0,0.0,0.0
152,152,0.0,0.0,76.3831601518775,87.98139193560561,73.97840032469793,0.0,0.0,0.0
153,153,0.0,0.0,76.06617549815134,88.1165341163689,74.20412492298159,0.0,0.0,0.0
154,154,0.0,0.0,75.7460664766416,88.24120734026461,74.42530135481113,0.0,0.0,0.0
155,155,0.0,0.0,75.42301598470833,88.35528543827584,74.64177883573075,0.0,0.0,0.0
156,156,0.0,0.0,75.09720394335417,88.4586314665647,74.85341277548714,0.0,0.0,0.0
157,157,0.0,0.0,74.76881355402256,88.5511244885921,75.06005870890729,0.0,0.0,0.0
158,158,0.0,0.0,74.43801833814418,88.632677780533,75.26157245029614,0.0,0.0,0.0
159,159,0.0,0.0,74.1049823390143,88.70319457499326,75.45780378175648,0.0,0.0,0.0
160,160,0.0,0.0,73.76987270254001,88.76258600514602,75.6486094582081,0.0,0.0,0.0
161,161,0.0,0.0,73.43286546306305,88.81078921909682,75.83386661202032,0.0,0.0,0.0
162,162,0.0,0.0,73.09410849856894,88.84775865879462,76.01342086048402,0.0,0.0,0.0
163,163,0.0,0.0,72.75377073286113,88.87343927383937,76.18714506422015,0.0,0.0,0.0
164,164,0.0,0.0,72.41199330221976,88.88780248241412,76.35490035338435,0.0,0.0,0.0
165,165,0.0,0.0,72.0689260657172,88.89083730421163,76.51656927179789,0.0,0.0,0.0
166,166,0.0,0.0,71.72472701813413,88.88254141850678,76.6720162823482,0.0,0.0,0.0
167,167,0.0,0.0,71.37952118292738,88.86293014202316,76.82111435311734,0.0,0.0,0.0
168,168,0.0,0.0,71.03345360857612,88.83200948402836,76.96375872806195,0.0,0.0,0.0
169,169,0.0,0.0,70.68665985290106,88.78982097348756,77.09982692841123,0.0,0.0,0.0
170,170,0.0,0.0,70.33926064165072,88.73641463138439,77.22920566339317,0.0,0.0,0.0
171,171,0.0,0.0,69.99139026364087,88.67185779935997,77.35179111148811,0.0,0.0,0.0
172,172,0.0,0.0,69.64316819117936,88.59621710261375,77.46748236404348,0.0,0.0,0.0
173,173,0.0,0.0,69.29470510496455,88.50957618295814,77.57618157340012,0.0,0.0,0.0
174,174,0.0,0.0,68.94612479295596,88.41203545001123,77.67780095557818,0.0,0.0,0.0
175,175,0.0,0.0,68.59753126839173,88.30370292547157,77.7722423973435,0.0,0.0,0.0
176,176,0.0,0.0,68.24903078620711,88.18470286014056,77.85944565136415,0.0,0.0,0.0
177,177,0.0,0.0,67.90073159951902,88.055166561851,77.93931290827358,0.0,0.0,0.0
178,178,0.0,0.0,0.0,87.9152321331772,78.01179148228255,0.0,0.0,0.0
179,179,0.0,0.0,0.0,87.76505295324417,78.07681196761375,0.0,0.0,0.0
180,180,0.0,0.0,0.0,87.6047972386968,78.1343228453395,0.0,0.0,0.0
181,181,0.0,0.0,0.0,87.43462150694961,78.18426289387322,0.0,0.0,0.0
182,182,0.0,0.0,0.0,87.25472251312638,78.22659595812068,0.0,0.0,0.0
183,183,0.0,0.0,0.0,87.06527590441776,78.26129025831918,0.0,0.0,0.0
184,184,0.0,0.0,0.0,86.8664793114647,78.2882975453505,0.0,0.0,0.0
185,185,0.0,0.0,0.0,86.65854308475657,78.30760883890015,0.0,0.0,0.0
186,186,0.0,0.0,0.0,86.44167274459679,78.31920576493434,0.0,0.0,0.0
187,187,0.0,0.0,0.0,86.21607728017275,78.32306752293954,0.0,0.0,0.0
188,188,0.0,0.0,0.0,85.98198560153486,78.31920576493434,0.0,0.0,0.0
189,189,0.0,0.0,0.0,85.73962901241978,78.30760883890015,0.0,0.0,0.0
190,190,0.0,0.0,0.0,85.48922422900621,78.2882975453505,0.0,0.0,0.0
