,time,643,665,710,732,777,822,844,889,911,956,755,934,688,867,800,733,912,979,666,845,778,957,711,890,823,756,644,935
0,0,67.48626692812482,70.23487499948122,94.95774380400721,70.01818244892412,94.95585847433559,74.96742963348338,85.88599356577272,90.78861778972015,76.1022239664237,87.35210073364846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,67.6548997369762,69.90006356139871,95.21553822368271,69.58044258221878,94.84831383410082,75.39307206206907,85.49422413651561,91.1851615215612,75.63474742807479,87.47055820529499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,67.81974621234424,69.56455199124183,95.46137567652825,69.14549603132353,94.72745887455814,75.81906125663201,85.09785673311649,91.57456745325403,75.16894005729753,87.57860677563833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,67.98070800207866,69.2284551607296,95.69496620554017,68.7133886476112,94.59343687086631,76.24523413135235,84.69719070005597,91.95646363027818,74.70491558344538,87.67613313182436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,68.13768178726998,68.8918903832949,95.91601593644606,68.2841633040596,94.44642161827075,76.67144178729495,84.29250380058616,92.3304940657198,74.24278893711576,87.76302228722004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,68.29058575473901,68.5549771575595,96.124237955988,67.85785999134504,94.28659653886763,77.09752354869387,83.88407678138323,92.69629071579233,73.78266360613942,87.83919278975978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,68.43932290178063,68.21782105302734,96.31937402914448,67.43450557748497,94.11415426614649,77.52330654521349,83.47217696860356,93.05347360157548,73.3246382533138,87.90455323609625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,68.58379681302007,67.88052472262706,96.5011744631574,0.0,93.92932629404193,77.94861910478137,83.05707417865048,93.40169063428345,72.86880683456413,87.95902868443879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,68.72392785986817,67.54320347282591,96.6694092949834,0.0,93.73232200418451,78.3732841149109,82.63904018511145,93.74055936696149,72.41525275885655,88.00256087452144,67.22146271305671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,68.85962128929782,67.20594858179793,96.82383706044591,0.0,93.52338844588678,78.79711194257982,82.2183174750082,94.06971677746228,71.96406703289288,88.0350995942082,67.6383063091398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,68.99078863213688,0.0,96.96427979175158,0.0,93.30276960789512,79.21990003888978,81.7951659428724,94.38882058808954,71.5153185812401,88.05660278426973,68.0579463916837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,69.11735333317259,0.0,97.09052787016701,0.0,93.07072581945866,79.64146138099561,81.36982400076931,94.69748940813962,71.06908415694058,88.06705425510984,68.48034260092855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,69.23922924778344,0.0,97.20242581908506,0.0,92.82753298383767,80.06158191314246,80.9425241852583,94.99539434261406,70.62542505671301,88.06643732031445,68.90544638044388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,69.35633693875945,0.0,97.29980868425118,0.0,92.5734720406549,80.48004885870603,80.5135078335526,95.28217871363644,70.18441033570718,88.05476125602512,69.33321147496164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,69.46860386183863,0.0,97.38256686060184,0.0,92.30882841634974,80.8966436901813,80.0829805283693,95.55749928196141,69.74609409984502,88.0320260510774,69.7635997002702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
