,0,1,2,3
0,1.55,1.9,2.24,1.33
1,1.62,1.81,2.2,1.87
2,1.69,1.37,2.8,1.83
3,1.98,1.71,1.71,2.25
4,1.99,1.34,1.87,1.41
5,2.03,1.52,2.41,2.15
6,2.11,1.64,1.96,1.8
7,1.96,1.56,2.1,2.06
8,1.38,1.69,1.85,1.76
9,2.22,2.02,1.3,1.74
10,2.11,1.81,1.32,2.17
11,1.53,1.8,1.37,1.37
12,2.15,1.58,1.9,1.71
13,1.63,1.75,2.37,2.68
14,1.81,1.77,2.0,2.46
15,1.75,2.04,2.13,1.48
16,1.74,0.973,2.57,1.49
17,1.62,1.6,2.42,2.0
18,1.66,1.51,2.37,1.07
19,1.04,1.52,1.85,1.07
20,1.2,1.51,2.13,1.67
21,1.47,1.78,2.19,2.43
22,1.6,1.59,2.28,1.97
23,2.03,1.88,0.707,2.17
24,2.1,0.788,1.49,1.88
25,2.04,2.13,2.5,1.76
26,2.59,1.38,2.15,1.9
27,2.55,1.93,2.37,1.97
28,3.12,1.26,1.7,1.83
29,1.77,1.62,1.78,2.31
30,2.49,2.06,2.35,2.24
31,1.97,2.13,1.85,1.4
32,2.12,2.28,2.29,0.614
33,2.25,1.66,1.97,1.32
34,2.62,1.91,2.24,1.77
35,2.34,2.04,2.5,1.48
36,2.86,2.18,2.51,1.39
37,2.79,1.7,1.56,1.96
38,2.62,1.87,2.21,1.9
39,2.17,1.96,1.27,1.38
40,3.06,2.13,1.73,1.99
41,1.84,2.1,2.15,1.77
42,2.2,1.46,2.29,2.02
43,2.07,1.54,1.39,1.11
44,2.34,1.87,1.96,1.46
45,1.69,1.8,2.21,2.35
46,3.23,1.55,2.56,2.86
47,2.59,1.92,1.58,2.64
48,2.1,1.7,1.68,1.89
49,1.85,1.95,1.99,3.45
50,3.09,1.51,2.04,2.65
51,3.29,1.69,1.69,2.84
52,2.31,2.0,2.12,1.6
53,1.37,1.52,1.89,2.58
54,0.857,1.05,2.02,1.97
55,0.997,1.97,2.04,2.71
56,1.51,2.69,2.58,2.21
57,1.32,1.8,2.36,2.34
58,1.8,2.19,2.28,1.97
59,2.06,2.53,1.87,1.47
60,1.75,1.55,2.36,1.97
61,0.556,2.91,2.37,1.76
62,1.27,2.22,2.48,2.12
63,1.2,3.08,2.2,1.74
64,1.34,2.32,2.28,2.29
65,1.01,1.84,1.84,1.91
66,1.37,1.53,2.26,2.1
67,2.4,2.32,2.32,1.38
68,2.63,2.41,2.06,0.927
69,0.486,1.9,1.98,1.66
70,1.04,1.14,1.87,2.15
71,1.87,1.32,2.12,2.15
72,1.7,1.31,1.45,1.63
73,1.74,1.78,2.26,2.06
74,1.55,1.78,1.61,1.46
75,1.89,1.76,1.54,2.24
76,1.7,1.71,2.15,1.58
77,1.38,1.93,1.51,1.71
78,1.55,2.05,2.13,1.25
79,1.78,2.54,1.36,2.19
80,1.59,2.21,2.12,1.23
81,1.05,1.82,1.88,2.93
82,1.01,1.69,1.42,2.93
83,1.08,1.78,1.53,1.67
84,1.18,2.05,1.18,1.52
85,1.97,2.2,2.1,2.06
86,2.33,2.06,1.18,2.17
87,1.61,2.14,1.68,2.65
88,1.81,2.14,1.19,1.24
89,2.04,2.46,1.19,2.04
90,2.54,1.99,1.68,1.97
91,2.61,2.44,1.29,2.37
92,2.22,1.89,1.22,2.02
93,1.33,2.5,1.97,1.69
94,1.97,1.89,2.18,1.68
95,1.92,1.74,2.0,2.15
96,2.85,2.19,1.56,1.23
97,2.47,2.06,1.62,1.69
98,2.61,1.16,2.18,1.69
99,1.62,1.47,2.13,2.1
100,1.29,2.18,2.07,2.04
101,0.47500000000000003,2.99,2.03,2.02
102,1.11,2.85,1.64,2.05
103,1.08,1.32,1.76,2.54
104,1.66,1.59,1.46,1.99
105,1.51,1.49,2.13,2.47
106,1.24,1.99,2.2,1.98
107,1.05,1.82,1.55,2.46
108,1.24,1.31,1.93,1.41
109,1.11,1.37,1.74,2.27
110,1.44,1.71,1.62,2.13
111,0.17400000000000002,2.77,1.56,2.12
112,0.533,1.34,2.55,1.87
113,0.637,1.53,1.7,2.57
114,1.64,1.37,0.846,2.02
115,1.74,1.23,2.29,2.29
116,1.91,1.74,2.92,1.68
117,1.09,1.42,2.13,2.02
118,1.62,1.77,2.91,2.1
119,2.14,1.9,1.59,1.73
120,2.4,1.76,2.42,1.7
121,2.33,2.05,2.13,1.48
122,2.12,2.03,2.59,1.62
123,1.59,2.21,2.21,2.12
124,1.98,1.38,2.36,1.42
125,1.6,1.67,1.78,1.97
126,1.59,1.49,2.2,1.62
127,2.05,1.87,1.59,1.53
128,1.92,1.75,1.61,1.02
129,1.77,1.48,1.89,1.34
130,1.58,1.84,2.07,1.55
131,1.81,2.39,1.71,1.49
132,1.7,2.47,1.05,1.36
133,1.32,2.37,1.48,1.14
134,1.7,2.21,1.22,1.59
135,1.49,1.89,1.24,1.73
136,1.39,1.45,1.73,1.54
137,0.591,1.82,1.84,1.83
138,0.973,1.07,1.34,1.92
139,1.27,1.67,1.76,1.88
140,1.22,2.03,1.91,1.51
141,1.37,1.86,1.97,1.89
142,1.16,1.69,1.8,1.52
143,1.63,1.9,1.16,1.04
144,1.58,1.4,1.82,1.08
145,1.67,2.49,1.92,1.65
146,2.8,1.83,2.18,2.12
147,1.4,1.87,1.95,2.08
148,1.78,0.927,2.58,1.59
149,2.64,1.92,1.4,1.87
150,2.35,2.07,1.59,1.97
151,2.19,1.73,1.47,2.39
152,2.2,1.73,2.13,1.59
153,1.39,1.99,1.96,1.25
154,2.07,2.44,1.39,1.42
155,2.42,1.56,1.52,0.845
156,1.91,1.9,1.81,1.05
157,1.41,1.84,2.5,2.05
158,2.0,1.51,2.35,1.69
159,1.74,1.52,2.12,2.43
160,2.18,1.61,1.63,1.76
161,2.06,1.74,1.25,2.42
162,1.64,0.718,2.13,2.48
163,1.51,1.87,1.67,1.95
164,1.36,2.06,1.91,1.84
165,1.08,2.07,1.7,1.98
166,2.25,1.53,1.96,2.41
167,1.46,1.81,1.11,2.09
168,1.05,1.84,1.33,2.43
169,1.22,2.12,1.7,2.44
170,0.9500000000000001,2.06,2.11,1.99
171,1.16,1.87,2.17,2.53
172,0.985,2.49,1.51,1.99
173,1.34,1.76,1.42,3.14
174,1.91,1.91,1.3,2.13
175,1.58,1.8,1.67,1.69
176,2.06,2.64,1.97,1.16
177,1.15,2.62,1.81,1.15
178,1.91,2.11,2.17,0.915
179,1.63,2.05,1.66,1.31
180,2.21,1.95,1.92,1.56
181,0.973,2.15,1.98,1.37
182,2.14,2.39,2.09,1.14
183,1.66,2.77,2.05,1.29
184,1.55,2.24,2.4,1.47
185,1.2,1.98,1.82,1.24
186,1.11,1.89,2.29,1.23
187,0.9380000000000001,2.22,1.77,1.85
188,1.44,2.51,1.71,1.25
189,1.48,1.99,1.84,1.88
190,1.6,1.85,1.8,1.75
191,1.62,1.46,2.05,2.32
192,2.22,2.13,2.11,1.76
193,1.93,1.59,1.25,2.14
194,1.97,1.83,1.86,2.17
195,1.68,1.05,1.52,2.53
196,2.51,1.45,1.67,1.7
197,2.05,1.56,1.44,1.66
198,1.98,1.92,2.1,2.47
199,1.91,2.33,1.59,1.77
200,2.13,2.22,1.2,1.62
201,1.84,2.31,1.85,1.91
202,2.15,1.76,1.82,1.86
203,2.32,1.75,0.324,2.43
204,1.84,1.63,1.39,1.7
205,1.53,1.32,1.51,1.44
206,1.81,1.62,1.77,2.47
207,2.18,1.88,0.683,1.58
208,1.95,1.33,1.15,1.83
209,1.4,1.2,1.29,1.56
210,2.26,1.39,1.42,1.51
211,2.8,1.27,1.33,1.89
212,1.52,2.0,1.36,1.41
213,2.07,1.8,1.71,1.93
214,2.64,1.67,1.32,2.66
215,2.07,1.39,0.8220000000000001,2.0
216,1.84,0.6950000000000001,1.69,1.55
217,1.98,1.1,1.26,2.14
218,2.17,0.846,1.11,2.35
