,0,1,2,3
0,1.67,2.41,1.67,1.54
1,2.22,2.03,1.73,2.13
2,1.47,1.84,1.39,1.9
3,1.37,1.99,1.2,2.32
4,1.46,1.3,2.33,2.34
5,1.09,1.86,1.47,2.43
6,1.95,1.45,2.04,1.98
7,2.49,1.93,1.7,2.27
8,1.55,1.91,1.29,1.36
9,1.08,1.22,1.9,1.59
10,2.34,1.02,1.58,1.71
11,1.84,1.04,1.19,1.39
12,1.42,0.927,1.44,1.87
13,1.59,0.683,1.75,1.8
14,1.24,0.8220000000000001,1.37,1.85
15,1.96,1.52,1.84,1.51
16,0.857,0.996,1.75,1.99
17,0.73,1.09,1.53,1.9
18,0.765,1.08,1.52,1.33
19,1.32,2.02,1.42,2.1
20,1.71,2.21,1.69,1.91
21,0.753,2.4,1.84,1.56
22,1.27,1.2,1.55,1.24
23,0.857,1.64,1.95,1.56
24,1.63,1.1,1.82,1.83
25,1.69,1.23,2.04,1.88
26,1.74,1.27,1.75,2.15
27,1.92,0.88,2.05,2.29
28,1.26,0.776,2.47,1.95
29,1.66,1.49,1.73,2.36
30,1.66,0.985,1.26,2.26
31,1.8,1.49,1.32,2.02
32,1.56,1.62,1.69,1.69
33,1.24,1.85,1.73,1.66
34,1.45,1.77,1.69,2.04
35,1.74,1.11,1.31,2.05
36,1.63,1.36,2.0,0.834
37,1.84,0.811,1.86,2.18
38,1.45,1.08,1.3,1.84
39,1.66,1.6,2.18,1.69
40,1.92,1.96,2.1,1.47
41,2.07,1.88,2.43,1.26
42,1.55,1.87,2.32,1.96
43,1.89,1.98,1.8,1.59
44,1.85,2.34,1.62,1.67
45,1.88,1.7,1.38,1.78
46,2.25,1.54,1.22,1.8
47,2.27,2.35,1.24,1.92
48,1.55,2.58,1.69,1.97
49,1.56,2.54,1.53,1.87
50,1.66,2.11,1.64,1.64
51,1.82,2.26,1.83,1.9
52,1.91,2.34,2.33,1.6
53,1.41,1.66,1.52,1.51
54,1.38,1.44,2.21,2.02
55,2.11,1.98,2.25,1.62
56,2.04,1.82,2.44,1.38
57,1.71,1.22,1.98,2.58
58,2.26,1.29,2.33,1.96
59,1.74,1.24,1.55,2.27
60,1.77,1.31,2.05,1.34
61,1.52,1.37,1.81,1.78
62,1.51,1.04,1.56,1.91
63,2.05,1.17,2.09,2.14
64,1.41,1.56,2.03,1.77
65,1.81,1.85,2.63,1.6
66,1.08,0.927,1.9,2.0
67,1.62,0.799,1.62,2.08
68,1.01,1.39,1.91,1.81
69,1.73,2.17,1.49,1.7
70,2.14,2.54,1.4,1.85
71,1.44,3.03,1.8,1.95
72,0.8220000000000001,2.42,2.39,1.45
73,0.985,1.75,1.4,1.97
74,0.741,2.58,1.71,1.68
75,0.88,1.67,1.71,1.51
76,0.857,1.4,2.5,1.39
77,0.753,1.4,1.01,1.23
78,1.32,1.96,1.16,1.19
79,1.11,3.44,0.857,1.44
80,1.45,2.63,1.74,1.2
81,0.9500000000000001,2.28,0.904,1.44
82,1.69,2.35,0.892,1.49
83,1.31,2.25,1.05,1.4
84,0.9500000000000001,2.72,1.77,1.88
85,1.69,2.2,1.2,1.73
86,1.97,1.77,1.75,2.32
87,1.54,1.82,0.834,1.37
88,1.2,1.8,1.47,1.49
89,1.58,2.11,1.61,1.4
90,1.76,1.42,2.17,1.31
