,0,1,2,3
0,1.17,1.31,1.8,1.6
1,1.37,1.4,2.22,1.59
2,1.46,0.811,1.77,1.74
3,1.44,0.927,1.56,1.66
4,1.41,1.48,1.62,1.58
5,1.49,2.29,1.15,1.39
6,1.62,1.27,1.62,2.11
7,1.81,2.25,1.36,2.19
8,1.3,1.08,1.7,1.29
9,1.42,1.14,1.32,0.927
10,2.28,1.78,1.33,1.88
11,2.04,2.21,1.22,2.26
12,1.4,1.89,1.26,1.99
13,1.74,1.17,1.64,2.18
14,2.02,1.37,1.51,1.83
15,0.892,1.25,1.6,1.63
16,1.01,1.44,2.05,2.57
17,1.02,1.6,1.81,3.23
18,1.98,2.09,1.83,2.77
19,2.02,1.55,1.76,2.64
20,2.4,1.27,1.84,1.33
21,1.51,1.61,1.9,1.85
22,1.88,1.62,1.3,2.51
23,2.07,2.24,1.17,1.19
24,1.51,1.15,1.67,1.55
25,2.04,1.56,1.76,1.92
26,2.09,1.84,2.05,1.85
27,0.9380000000000001,1.47,1.2,1.32
28,2.36,0.973,1.86,1.66
29,1.91,1.56,1.96,1.61
30,1.82,1.37,1.55,1.81
31,1.14,1.45,1.51,1.9
32,1.73,2.13,1.59,1.15
33,1.02,1.6,2.13,1.11
34,1.6,1.23,2.12,2.17
35,1.09,1.87,2.21,1.45
36,1.19,1.73,2.26,1.04
37,1.58,1.23,1.49,1.42
38,1.52,1.2,1.53,1.37
39,2.26,1.23,0.985,1.95
40,2.68,1.68,1.39,2.13
41,2.05,2.51,1.45,2.1
42,2.4,2.32,1.39,2.2
43,2.84,2.49,1.53,1.64
44,3.59,1.88,1.65,1.48
45,2.06,1.81,0.927,1.39
46,2.25,1.59,1.77,1.37
47,2.2,1.41,1.96,1.98
48,2.34,1.37,1.88,1.85
49,1.97,1.96,1.96,1.91
50,1.32,1.16,1.49,1.92
51,2.12,0.811,1.7,1.78
52,2.66,1.32,2.18,2.21
53,1.55,1.62,2.31,2.4
54,1.9,1.07,1.56,1.24
55,2.68,1.25,1.75,2.28
56,2.32,1.76,1.05,1.3
57,2.46,1.08,1.54,1.8
58,2.05,0.857,1.39,1.99
59,2.46,0.9380000000000001,0.8220000000000001,1.05
60,2.39,1.24,0.614,1.29
61,1.64,1.4,1.59,1.24
62,2.51,1.73,1.48,1.16
63,2.04,2.12,1.34,1.07
64,2.77,1.86,1.41,1.05
65,2.21,1.09,1.33,1.3
66,2.59,1.2,1.32,1.39
67,2.58,1.71,0.9500000000000001,1.51
68,2.1,1.41,1.22,1.38
69,1.87,1.33,1.19,2.0
70,1.69,1.01,1.14,2.22
71,1.82,0.903,1.63,1.7
72,1.39,0.718,1.14,1.96
73,1.19,1.73,1.39,1.9
74,0.973,1.73,1.45,1.76
75,1.97,1.05,1.17,2.22
76,1.34,1.32,1.12,0.973
77,1.08,1.33,1.49,2.8
78,1.18,0.5680000000000001,1.08,2.13
79,1.7,0.811,1.11,2.11
80,1.16,0.915,1.52,2.34
81,1.8,1.52,1.66,1.95
82,1.77,1.34,1.14,1.66
83,1.48,1.4,1.6,2.41
84,1.48,1.67,1.76,1.95
85,1.83,1.85,1.63,1.55
86,1.48,1.38,1.64,1.14
87,1.07,1.49,1.92,1.26
88,1.6,1.46,1.68,1.48
89,1.05,2.92,1.77,1.64
90,1.89,3.49,1.73,1.97
91,1.68,2.48,1.62,1.2
92,1.99,2.15,1.91,1.1
93,1.67,2.71,1.95,1.7
94,1.36,1.85,1.62,1.7
95,1.19,1.97,1.3,2.14
96,1.75,1.77,1.88,1.85
97,1.3,2.02,1.66,2.18
98,1.96,1.77,2.0,1.98
99,1.98,1.3,1.63,2.13
100,2.18,1.54,1.56,1.92
101,1.34,1.31,1.27,1.97
102,1.81,1.47,2.14,2.32
103,1.16,1.87,1.38,1.25
104,1.19,1.78,2.1,1.68
105,1.61,2.13,1.77,1.46
106,1.67,1.44,1.1,1.77
107,2.19,1.51,1.1,1.45
108,1.93,1.86,1.56,1.23
109,1.17,1.42,1.55,1.16
110,1.81,1.49,1.75,1.25
111,1.62,0.359,2.04,1.09
112,0.857,1.62,1.89,0.973
113,1.02,1.89,1.97,1.52
