,0,1,2,3
0,0.915,1.62,1.37,1.77
1,1.27,1.7,2.26,1.23
2,1.64,1.99,2.04,2.15
3,1.68,1.74,1.12,2.39
4,2.27,1.32,2.02,1.98
5,1.58,1.49,2.11,1.9
6,2.21,2.21,1.95,2.04
7,2.21,1.73,1.76,1.97
8,1.41,1.42,1.36,2.44
9,1.03,0.9500000000000001,1.34,1.42
10,1.68,1.78,1.29,1.6
11,1.73,3.22,1.31,2.4
12,1.8,3.82,1.93,0.927
13,1.8,4.25,2.29,1.91
14,0.996,2.58,2.66,1.8
15,1.56,4.43,1.76,1.93
16,2.19,6.97,1.56,2.27
17,1.89,4.32,1.1,1.67
18,1.61,2.73,1.36,2.18
19,1.66,3.13,1.46,2.13
20,2.29,4.37,1.85,1.36
21,2.06,3.34,2.26,1.93
22,1.73,2.07,2.14,2.54
23,2.1,2.54,1.76,1.09
24,2.03,2.04,2.02,1.11
25,1.83,2.66,1.91,1.98
26,1.62,1.71,1.76,1.01
27,1.42,1.9,1.6,1.39
28,1.07,1.96,1.46,1.18
29,1.16,1.9,1.96,1.03
30,1.33,1.1,1.77,1.25
31,1.87,1.42,0.88,1.67
32,1.62,1.78,1.86,2.07
33,1.36,1.08,2.12,1.47
34,2.69,0.753,1.91,1.88
35,2.08,1.38,1.15,2.13
36,2.42,1.77,1.61,1.82
37,1.02,1.78,1.8,1.37
38,2.0,1.25,1.31,1.6
39,1.82,1.68,1.26,1.61
40,1.4,2.04,2.24,1.64
41,1.15,2.1,1.84,1.58
42,1.25,1.16,2.31,1.71
43,1.76,1.14,1.48,1.2
44,1.34,1.96,2.0,1.32
45,1.2,1.69,1.71,1.76
46,1.84,1.83,1.74,2.37
47,2.1,1.38,2.32,2.63
48,1.88,1.58,2.39,1.39
49,1.08,1.97,3.1,1.62
50,1.96,1.58,2.05,2.32
51,1.99,1.4,1.88,2.1
52,1.41,1.04,2.14,1.82
53,1.24,1.2,1.37,1.69
54,1.32,1.69,1.26,1.44
55,1.77,1.87,1.22,1.78
56,1.85,2.14,1.38,2.0
57,1.99,2.51,1.02,1.75
58,1.76,1.37,1.58,1.85
59,1.93,2.34,1.68,1.97
60,2.29,1.66,1.2,2.5
61,0.9380000000000001,1.98,0.996,1.66
62,2.15,1.95,0.973,1.64
63,1.36,2.43,1.3,2.97
64,1.84,1.82,1.59,3.32
65,1.1,2.5,1.18,2.49
66,1.47,1.67,1.76,2.13
67,1.91,1.95,0.961,2.51
68,1.7,1.48,1.63,1.82
69,1.85,1.44,1.29,1.71
70,2.43,1.61,1.76,2.28
71,1.36,2.13,1.29,2.13
72,2.2,1.95,1.37,1.87
73,1.26,2.22,1.29,1.9
74,1.33,1.2,1.62,2.33
75,1.3,1.77,0.904,2.13
76,2.17,1.69,1.24,1.62
77,2.34,2.04,1.47,1.64
78,2.31,1.59,1.82,1.69
79,1.81,1.18,1.19,1.77
80,2.05,1.67,1.78,1.8
81,1.45,1.75,1.76,2.02
82,1.38,1.69,1.36,2.43
83,1.92,1.98,1.96,1.97
84,1.88,2.13,1.74,1.32
85,1.85,1.82,1.53,1.05
86,2.05,1.6,1.15,1.19
87,0.9500000000000001,1.54,1.33,0.973
88,1.48,2.2,1.15,1.32
89,2.07,2.44,1.19,1.63
90,1.88,2.07,1.91,1.95
91,1.36,2.12,1.3,0.799
92,2.09,2.28,0.961,0.405
93,1.93,2.15,1.74,1.26
94,1.98,1.38,1.6,1.2
95,1.99,1.42,1.04,1.17
96,2.1,2.1,0.51,1.48
97,1.69,1.24,1.02,1.68
98,1.55,2.1,2.06,0.88
99,1.58,1.52,1.36,1.62
100,1.93,1.47,1.73,2.61
101,1.81,2.14,2.21,1.88
102,2.1,1.81,1.34,1.42
103,1.91,1.85,1.93,1.56
104,1.8,1.74,2.31,1.9
105,2.1,1.61,1.7,2.29
106,2.66,1.91,1.49,2.09
107,0.961,2.43,1.14,1.39
108,2.2,2.72,1.54,1.63
109,1.7,2.17,1.54,2.32
110,2.14,1.68,1.91,2.05
111,1.67,2.46,1.08,1.88
112,1.64,2.0,1.55,2.2
113,1.23,1.75,1.89,1.96
114,1.88,1.17,1.95,0.996
115,2.11,1.41,2.19,1.58
116,3.01,1.18,1.91,2.07
117,1.98,1.58,1.71,1.64
118,1.75,2.12,1.95,1.47
119,2.69,1.91,0.904,1.98
120,1.97,1.34,1.63,1.25
121,1.53,1.93,2.1,2.21
122,1.63,1.59,1.22,1.73
123,1.96,1.95,1.6,1.25
124,2.13,1.07,1.56,1.69
125,1.4,1.74,1.46,1.44
126,1.76,2.64,1.58,1.82
127,2.57,1.9,1.67,1.81
128,2.57,1.66,1.91,1.14
129,1.99,1.88,2.35,1.9
130,1.9,1.44,1.92,1.88
131,1.67,1.6,0.9500000000000001,1.82
132,1.7,1.24,1.69,1.99
133,1.59,1.58,1.59,2.63
134,2.05,0.9500000000000001,1.03,2.33
135,1.77,1.05,1.24,1.45
136,1.69,2.11,1.84,1.08
137,1.86,1.85,1.24,1.05
138,1.9,1.6,1.05,1.34
139,1.84,1.39,1.31,1.41
140,1.85,2.18,1.16,1.52
141,1.98,1.89,1.33,1.84
142,1.41,1.68,1.27,1.89
143,2.19,1.96,1.71,1.59
144,1.78,2.04,2.2,1.63
145,1.61,1.69,2.36,1.32
146,2.17,1.87,2.48,1.97
147,2.25,1.91,1.8,1.97
148,2.19,1.78,2.43,1.37
149,2.22,1.87,2.1,2.15
150,2.36,1.85,1.88,2.07
151,1.33,1.93,1.85,1.68
152,1.9,1.97,1.56,2.0
153,1.3,1.83,2.22,2.18
154,1.66,2.46,2.13,2.51
155,1.41,1.58,1.73,2.78
156,2.4,1.88,2.25,2.41
157,1.49,1.67,2.63,2.14
158,1.27,1.68,3.09,1.97
159,1.37,1.98,1.09,2.03
160,1.69,0.533,1.36,1.99
161,1.15,0.66,2.39,1.81
162,1.77,0.684,1.67,2.58
163,1.6,0.556,1.96,2.2
164,1.34,1.44,2.54,2.58
165,0.799,1.53,2.31,2.4
166,1.67,1.85,1.86,2.34
167,1.82,2.47,1.85,1.82
168,1.8,2.04,2.02,2.4
169,1.7,1.77,2.34,2.33
170,1.99,2.07,2.03,2.22
171,1.66,2.25,2.44,2.03
172,1.81,2.26,2.28,1.51
173,1.25,1.25,1.77,2.07
174,1.71,1.46,1.48,2.39
175,2.18,2.0,1.46,1.56
176,2.26,1.95,1.67,0.915
177,1.75,2.57,1.7,1.54
178,1.36,1.88,1.92,1.83
179,1.53,2.06,1.49,2.31
180,1.51,1.63,2.21,1.89
181,1.77,1.84,2.19,1.55
182,1.77,1.6,2.12,1.76
183,1.93,1.33,1.63,2.0
184,1.86,1.89,1.81,1.51
185,1.85,1.39,1.77,2.41
186,2.2,1.62,1.81,2.29
187,1.62,1.38,2.0,1.93
188,0.869,1.2,2.25,1.76
189,1.18,1.42,1.91,1.46
190,1.18,1.2,0.904,2.27
191,1.11,1.34,1.84,2.2
192,0.996,2.15,1.58,1.48
193,0.846,1.47,1.17,1.41
194,1.1,1.49,1.82,1.73
195,1.36,1.54,1.84,1.04
196,1.88,1.54,1.38,1.59
197,0.961,2.24,1.76,2.13
198,1.47,1.63,1.84,2.05
199,1.85,1.71,1.52,1.89
200,1.74,1.51,1.51,1.96
201,1.63,1.49,1.78,2.05
202,2.02,1.36,1.67,2.07
203,1.73,1.45,1.14,2.19
204,1.87,1.55,1.73,1.69
205,2.03,1.6,2.56,2.47
206,1.84,1.56,2.06,1.9
207,1.53,1.84,1.73,1.8
208,1.99,1.39,1.85,1.46
209,1.49,1.76,2.49,2.04
210,1.3,2.24,1.69,2.41
211,1.91,1.84,1.88,2.08
212,1.83,1.49,1.91,1.65
213,1.12,1.67,1.65,1.67
214,1.88,1.64,1.97,1.76
215,1.42,2.03,1.77,2.81
216,2.0,1.39,1.46,2.12
217,1.88,1.34,1.64,1.73
218,1.82,1.08,2.03,2.37
219,1.08,1.68,1.71,0.927
220,1.8,1.61,2.31,1.09
221,1.39,1.69,2.55,2.02
222,1.55,2.13,2.04,1.82
223,1.64,1.87,1.32,1.63
224,1.88,1.73,2.04,1.05
225,0.904,2.15,2.2,2.17
226,1.68,1.56,1.7,1.8
227,1.45,1.44,1.46,2.02
228,1.31,1.58,1.53,0.904
229,1.36,1.51,1.34,1.18
230,1.33,1.54,2.12,1.7
231,1.29,1.33,1.63,1.56
232,1.47,1.49,2.15,1.14
233,1.19,1.37,2.29,1.91
234,1.83,1.59,2.21,1.17
235,2.05,2.03,0.961,1.23
236,1.84,2.12,0.8220000000000001,1.03
237,1.52,2.09,1.74,1.45
238,1.97,2.15,1.27,2.09
239,1.58,1.59,0.857,1.41
240,2.02,1.8,1.34,1.36
241,1.56,2.04,1.07,1.67
242,1.9,1.67,1.93,1.59
243,2.03,1.02,2.11,1.15
244,1.67,1.24,1.75,0.985
245,1.68,1.74,1.81,1.7
246,1.42,1.53,0.892,1.37
