,0,1,2,3
0,2.18,1.66,1.68,1.33
1,2.06,1.53,1.44,1.05
2,1.75,1.56,1.19,1.47
3,1.56,2.24,0.915,1.8
4,2.06,2.17,1.37,2.22
5,1.45,1.52,1.73,2.21
6,1.9,1.25,1.92,1.74
7,1.89,1.84,1.53,1.99
8,1.99,2.04,1.9,1.84
9,1.49,1.85,1.42,1.93
10,1.68,1.92,2.47,1.81
11,2.1,1.4,2.97,1.8
12,2.25,1.98,2.91,1.81
13,1.07,2.27,2.14,1.77
14,2.14,1.56,2.44,1.85
15,2.59,1.69,3.29,1.69
16,1.75,1.63,2.43,1.84
17,1.44,1.82,1.98,1.25
18,2.1,1.66,3.19,2.12
19,2.41,1.7,2.76,1.91
20,1.49,1.68,2.92,1.23
21,1.82,1.88,2.54,2.1
22,2.8,1.19,3.05,1.77
23,3.8,2.27,1.49,1.78
24,2.71,1.61,2.4,1.67
25,1.37,2.15,3.42,1.71
26,1.14,1.56,1.66,1.27
27,1.82,2.42,1.54,1.76
28,1.8,2.06,2.0,1.46
29,1.71,2.07,1.58,1.62
30,1.74,1.67,2.07,1.82
31,1.69,2.35,1.62,1.27
32,1.67,2.2,2.02,1.24
33,1.33,2.73,2.53,1.44
34,2.27,1.26,3.12,1.54
35,1.48,2.59,1.96,1.42
36,1.64,1.77,3.1,1.42
37,1.85,2.4,2.05,1.91
38,1.44,1.8,1.26,1.81
39,1.47,2.04,1.88,1.61
40,1.51,2.09,1.59,1.49
41,0.846,2.13,1.31,1.85
42,0.683,1.01,1.82,1.98
43,1.11,1.92,2.05,1.49
44,1.56,1.96,1.59,1.61
45,1.51,1.74,2.19,1.99
46,2.44,1.83,3.09,0.34800000000000003
47,1.77,2.05,1.46,1.8
48,2.25,2.09,2.5,1.4
49,2.11,1.62,2.57,1.88
50,2.02,1.77,2.29,2.22
51,2.06,1.68,1.66,1.71
52,0.625,1.41,2.48,1.05
53,1.61,1.73,2.82,1.61
54,1.69,1.61,2.22,1.52
55,2.1,1.56,1.93,1.97
56,2.07,0.88,2.58,1.48
57,1.9,1.59,2.37,1.59
58,1.47,1.07,2.4,2.07
59,1.26,1.99,1.77,1.96
60,1.46,1.95,2.34,1.87
61,1.7,1.78,2.37,1.9
62,1.78,1.69,1.45,1.93
63,1.75,2.14,2.11,1.99
64,1.95,1.96,1.97,1.04
65,1.3,1.74,1.71,2.12
66,1.99,2.03,2.17,2.36
67,1.91,2.51,1.23,1.8
68,1.69,1.92,2.44,1.52
69,1.36,2.49,1.49,1.44
70,2.14,1.7,1.52,0.892
71,2.25,1.44,0.6950000000000001,0.904
72,2.68,1.68,1.39,1.1
73,1.58,1.37,2.0,1.93
74,1.93,1.45,1.64,1.81
75,2.14,1.26,1.03,1.78
76,2.06,1.78,2.36,1.7
77,0.718,1.25,1.6,2.04
78,1.84,1.27,1.69,1.84
79,2.13,1.38,1.64,1.39
80,2.07,1.62,1.98,1.68
81,1.44,1.27,1.33,1.27
82,2.1,1.54,1.19,1.8
83,1.93,1.53,1.16,1.65
84,1.85,1.32,1.6,1.66
85,1.33,1.44,1.75,1.7
86,1.98,1.45,1.85,1.82
87,1.78,1.63,1.42,2.09
88,0.996,1.41,1.44,1.74
89,1.03,1.19,1.26,2.56
90,1.91,1.2,3.06,1.66
91,1.58,0.892,2.1,1.81
92,1.78,1.27,2.3,1.93
93,1.54,0.741,2.09,2.4
94,1.45,1.14,1.62,2.32
95,1.24,2.1,2.0,2.14
96,1.97,1.62,2.61,1.77
97,0.834,1.74,1.71,2.26
98,1.76,2.09,2.32,3.05
99,1.83,1.51,1.99,2.47
100,1.45,1.73,2.15,1.91
101,1.7,1.52,1.9,2.14
102,2.32,1.15,1.05,2.13
103,2.53,1.16,1.59,1.88
104,1.56,1.77,1.46,1.73
105,0.927,1.1,2.05,2.49
106,1.87,1.18,1.91,2.39
107,1.87,1.66,0.973,1.54
108,2.22,1.69,1.36,2.09
109,1.19,1.75,1.25,1.89
110,1.93,0.915,1.75,2.29
111,1.46,1.75,1.81,1.85
112,1.48,1.6,2.11,2.04
113,1.46,1.78,2.2,2.27
114,1.15,1.25,1.62,1.73
115,1.44,1.26,1.73,1.85
116,1.96,1.16,1.78,1.73
117,1.82,1.27,2.09,2.46
118,1.9,0.915,1.46,1.37
119,1.68,1.1,1.31,1.99
120,2.12,1.42,1.8,2.04
121,1.16,0.88,1.88,2.22
122,1.91,1.22,1.47,2.32
