,0,1,2,3
0,2.98,1.95,1.85,1.27
1,1.84,1.55,1.53,2.11
2,2.32,1.07,1.71,1.78
3,2.24,1.44,1.81,1.31
4,2.05,1.82,2.05,1.04
5,1.6,2.12,2.09,1.76
6,2.54,1.37,1.81,1.1
7,1.23,1.96,1.54,1.31
8,1.58,1.92,2.29,0.776
9,1.85,1.12,1.97,1.52
10,1.71,0.88,1.04,1.25
11,1.49,0.73,1.67,1.91
12,1.42,1.8,1.51,1.45
13,1.71,1.09,1.69,0.996
14,1.63,0.834,1.19,1.4
15,1.95,0.927,1.45,0.973
16,1.87,1.1,2.05,1.68
17,0.626,1.39,1.69,1.56
18,1.01,0.985,1.56,1.39
19,1.37,0.892,1.58,0.8220000000000001
20,1.49,0.985,1.41,1.43
21,2.07,1.03,1.58,1.09
22,1.84,0.556,1.49,1.64
23,1.99,1.03,1.09,1.88
24,1.96,1.32,1.16,1.12
25,1.74,2.04,1.33,1.68
26,1.83,1.12,1.45,1.15
27,1.54,1.01,1.81,1.87
28,1.4,1.19,1.4,1.56
29,1.01,1.56,1.71,1.73
30,1.87,1.39,1.26,1.03
31,2.2,1.33,1.41,1.19
32,1.96,1.22,1.86,1.78
33,1.59,1.18,1.87,1.76
34,1.05,1.03,2.06,1.25
35,1.7,1.51,1.88,1.83
36,1.61,1.63,1.7,1.81
37,1.3,1.2,1.83,1.41
38,1.34,1.31,1.99,1.53
39,1.18,1.32,1.23,1.75
40,1.27,1.98,2.4,1.23
41,1.42,1.9,2.29,1.08
42,2.35,1.8,2.17,1.22
43,2.06,2.14,2.51,1.58
44,1.4,1.87,1.12,1.53
45,0.88,1.8,1.4,1.82
46,1.09,1.83,2.43,0.915
47,1.33,2.72,1.83,0.88
48,1.29,2.12,1.42,1.31
49,1.33,1.56,0.788,1.7
50,1.75,1.76,1.58,1.59
51,0.996,1.78,1.22,1.85
52,1.51,2.58,1.37,1.29
53,1.25,1.41,1.38,1.3
54,0.5680000000000001,1.34,1.58,1.83
55,1.3,1.12,1.59,2.24
56,1.74,1.04,1.49,1.87
57,1.29,2.17,1.68,1.84
58,1.86,2.36,1.34,1.89
59,1.75,2.15,1.53,1.96
60,1.33,1.73,1.74,1.83
61,1.2,1.6,1.01,1.77
62,1.25,1.44,1.18,1.52
63,1.69,1.78,1.76,1.42
64,1.8,2.32,2.04,1.39
65,1.59,2.05,1.83,0.973
66,2.34,1.86,1.66,1.44
67,2.15,1.75,1.55,1.29
68,0.463,1.7,1.62,1.18
69,1.26,1.11,1.87,1.6
70,1.64,1.6,2.39,1.22
71,1.42,1.4,1.81,1.46
72,2.44,1.52,2.88,1.26
73,2.41,1.55,2.28,1.69
74,2.22,1.07,1.51,1.11
75,2.73,0.961,0.857,1.52
76,1.73,1.64,1.78,1.71
77,1.47,1.89,2.14,1.55
78,1.92,1.68,2.33,1.7
79,2.79,1.82,1.99,1.27
80,3.0,1.12,1.59,1.44
81,2.55,0.88,3.13,0.73
82,2.25,1.04,1.92,1.77
83,2.63,1.25,2.22,1.42
84,1.62,0.927,2.44,1.89
85,1.78,1.62,1.97,2.35
86,1.91,1.66,1.37,1.88
87,2.05,1.88,0.857,1.64
88,2.09,1.52,1.41,2.18
89,1.19,1.36,1.93,2.0
90,1.55,2.27,2.48,2.39
91,1.67,2.51,2.41,2.22
92,1.75,2.11,2.15,2.07
93,1.81,2.09,2.29,1.56
94,1.73,1.63,2.13,1.67
95,1.96,2.12,2.09,1.6
96,1.25,1.2,2.14,2.28
97,1.6,1.15,1.97,2.55
98,1.7,1.99,2.4,2.12
99,1.47,1.54,2.39,1.83
100,2.03,1.34,1.45,1.61
101,1.55,1.2,1.66,0.996
102,1.33,1.23,1.49,1.52
103,2.11,1.62,2.27,1.73
104,2.31,1.56,1.7,1.33
105,1.24,1.36,1.77,1.89
106,2.28,1.84,1.62,1.62
107,1.54,1.93,2.13,1.88
108,1.41,1.22,1.33,1.51
109,1.39,0.88,1.56,1.4
110,1.69,1.6,1.55,1.88
111,2.35,2.02,1.34,1.41
112,1.6,1.91,1.16,1.27
113,0.672,1.52,1.75,1.86
114,0.996,1.38,2.12,1.54
115,1.31,3.51,2.1,1.51
116,1.48,2.11,1.56,1.08
117,0.579,1.88,1.3,1.52
118,2.62,1.51,1.04,1.33
119,1.58,2.41,1.04,0.996
120,2.17,2.05,1.39,1.38
121,2.06,2.03,1.69,0.637
122,2.44,1.62,1.34,0.857
123,3.28,2.09,2.09,1.99
124,2.03,1.86,1.2,0.8230000000000001
125,2.39,1.48,1.34,1.45
126,2.05,1.58,1.34,1.19
127,1.81,1.3,1.19,1.25
128,1.26,1.95,1.62,1.48
129,0.9380000000000001,2.76,1.61,1.37
130,1.85,1.71,1.59,1.32
131,1.96,1.87,1.44,1.97
132,1.69,1.67,1.86,2.04
133,1.12,1.53,2.68,1.4
134,1.48,1.23,2.15,1.42
135,1.56,1.78,1.15,1.97
136,1.51,2.02,2.0,2.17
137,0.533,1.83,2.78,1.86
138,0.834,1.83,2.06,2.22
139,1.26,1.88,1.39,1.53
140,1.12,2.05,2.15,2.06
141,1.17,1.45,0.591,1.91
142,1.49,1.49,1.51,1.17
143,1.6,2.32,1.89,1.32
144,1.8,1.66,1.32,1.98
145,1.99,2.11,1.15,1.47
146,2.11,2.05,1.09,2.27
147,1.58,2.27,0.718,1.56
148,1.77,2.44,1.19,2.25
149,1.53,2.54,1.24,2.02
150,2.58,2.11,1.2,2.5
151,1.71,2.29,1.6,1.96
152,1.29,1.95,1.68,1.84
153,0.846,1.37,1.85,1.83
154,1.58,1.91,1.48,1.22
155,1.47,1.31,1.09,1.84
156,2.24,1.67,0.88,2.51
157,1.39,1.95,1.34,1.91
158,1.44,1.58,1.91,1.56
159,2.95,1.49,0.927,1.38
160,2.86,1.63,1.8,0.904
161,2.65,2.31,2.09,1.36
162,2.46,1.39,1.8,1.22
163,1.81,1.54,2.26,1.42
164,2.59,1.76,1.42,1.16
165,2.58,1.48,1.75,0.9380000000000001
166,3.0,1.37,1.88,1.58
167,3.28,2.04,1.46,1.71
168,3.67,2.55,0.834,1.9
169,2.64,2.43,1.46,1.92
170,3.51,2.26,1.54,1.71
171,2.47,0.556,1.46,1.47
172,2.08,0.741,2.19,1.19
173,2.02,1.05,1.88,1.42
174,1.99,1.25,2.03,1.7
175,1.3,2.36,1.76,1.71
176,1.32,2.14,2.5,1.85
177,1.46,2.13,1.96,1.52
178,1.41,0.996,2.2,1.47
179,2.27,1.59,2.15,1.87
180,1.69,1.39,1.7,1.8
181,2.03,1.29,1.71,1.51
182,2.13,1.58,1.22,1.76
183,1.25,2.27,1.84,1.98
184,1.15,2.14,2.09,1.8
185,1.84,1.52,1.88,1.93
186,1.16,1.66,1.64,1.48
187,1.73,1.27,1.16,0.961
188,1.75,2.39,1.09,2.18
189,1.18,1.86,1.52,2.09
190,1.64,1.2,2.53,1.61
191,1.46,1.34,2.11,2.0
192,2.53,1.6,1.98,1.84
193,1.75,1.55,1.39,2.05
194,1.49,2.03,1.52,2.24
195,1.53,1.82,1.56,1.76
196,1.16,1.87,1.29,1.97
197,1.58,1.61,1.97,2.37
198,1.41,2.17,2.12,2.11
199,1.45,1.78,1.31,1.53
200,1.22,1.62,1.7,1.61
201,1.29,1.58,1.82,2.59
202,1.1,1.59,0.927,2.41
203,1.59,1.42,1.65,2.35
204,1.58,1.86,1.48,1.93
205,1.91,1.47,1.59,1.11
206,1.19,1.97,1.53,1.97
207,2.03,1.42,1.78,2.94
208,1.91,0.788,2.24,0.985
209,2.02,1.4,1.99,2.03
210,1.54,1.61,1.8,1.53
211,1.41,1.03,1.54,2.06
212,1.36,2.04,2.2,2.27
213,1.67,2.15,1.76,1.64
214,1.53,1.1,1.69,1.16
215,1.11,1.18,1.88,1.62
216,1.74,1.38,2.26,1.59
217,1.6,1.76,1.33,2.15
218,1.74,1.29,1.74,1.82
219,2.05,1.54,2.33,2.63
220,1.53,1.81,2.18,2.58
221,1.48,1.4,2.46,2.31
222,1.4,1.36,2.12,3.07
223,2.14,1.91,1.89,3.27
224,2.63,1.31,1.89,2.2
225,1.3,1.09,1.77,1.03
226,2.83,0.765,1.92,1.66
227,2.03,1.19,0.961,1.3
228,2.79,1.37,0.753,1.84
229,1.23,0.788,1.32,1.24
230,2.09,1.41,1.86,1.64
231,1.48,1.49,1.12,1.95
232,1.74,1.76,1.47,1.63
233,2.22,1.24,1.01,2.17
234,2.34,1.18,0.625,2.13
235,2.03,1.74,0.962,1.61
236,1.86,1.9,1.56,1.53
237,1.7,2.11,1.37,2.66
238,2.13,1.84,2.79,1.93
239,2.04,1.67,1.37,2.13
240,1.98,1.92,1.54,1.85
241,1.95,1.52,2.19,2.06
242,1.99,1.52,1.26,1.92
243,1.7,1.9,1.4,1.46
244,1.55,1.73,1.96,1.45
245,1.95,1.3,1.75,1.98
246,2.05,1.59,1.07,1.45
247,1.97,1.55,2.14,0.776
248,1.18,1.83,1.69,1.44
249,1.18,0.88,0.9380000000000001,1.66
