,0,1,2,3
0,0.209,2.2,1.77,0.9380000000000001
1,0.47500000000000003,2.17,1.48,1.19
2,0.0,1.44,1.7,2.1
3,0.0,1.74,1.03,2.64
4,0.0,2.2,1.04,1.47
5,0.0,2.17,1.64,1.52
6,1.94,2.4,1.44,2.49
7,1.48,2.12,0.8230000000000001,1.48
8,1.85,2.71,1.03,1.55
9,1.09,1.8,1.45,1.03
10,2.04,1.36,2.1,1.24
11,2.47,2.14,1.42,1.34
12,2.43,2.53,1.49,0.985
13,2.31,2.09,1.18,1.12
14,2.26,2.03,1.67,0.811
15,2.1,1.78,1.27,0.649
16,2.33,1.9,1.64,1.24
17,1.8,1.96,1.87,1.07
18,2.07,2.04,2.02,0.672
19,1.89,0.927,1.58,0.892
20,1.71,1.74,1.09,1.45
21,1.69,2.29,1.16,0.892
22,2.03,1.92,2.14,1.2
23,1.22,2.04,2.0,1.97
24,1.63,1.58,2.09,1.83
25,1.92,2.36,2.2,1.92
26,2.29,1.39,2.1,2.13
27,1.76,1.86,1.41,1.62
28,2.17,1.66,2.05,1.68
29,1.45,1.18,1.55,1.31
30,2.39,2.03,1.7,1.48
31,2.25,2.29,1.46,2.15
32,2.27,2.73,2.02,2.0
33,1.81,2.87,2.12,1.77
34,2.13,1.62,2.32,1.92
35,2.11,1.63,2.12,1.6
36,2.22,2.05,1.98,1.24
37,1.99,2.22,1.54,1.88
38,2.02,2.19,2.29,1.45
39,2.18,1.98,2.1,2.37
40,1.84,1.86,1.86,1.41
41,2.24,1.75,1.77,2.03
42,2.39,1.77,2.17,2.11
43,2.33,2.09,2.06,2.15
44,2.75,1.83,1.97,1.49
45,2.14,2.28,2.4,1.73
46,2.88,2.14,1.56,1.84
47,2.0,1.18,1.83,1.07
48,2.33,1.45,2.14,1.82
49,2.47,1.97,1.83,1.53
50,1.98,2.14,2.25,1.12
51,1.92,1.56,1.96,0.799
52,2.31,1.61,1.54,0.834
53,1.53,1.85,1.24,1.54
54,2.15,1.6,1.52,2.39
55,2.1,1.95,0.9380000000000001,1.89
56,1.71,2.2,1.53,1.95
57,1.66,2.12,1.85,1.68
58,1.38,2.33,0.73,1.8
59,1.39,2.28,1.78,2.24
60,1.26,1.97,1.8,1.49
61,1.45,2.17,0.707,1.58
62,1.27,2.04,1.11,2.4
63,1.4,2.32,1.31,1.9
64,1.55,1.75,1.55,1.56
65,1.82,1.36,1.59,1.89
66,1.62,1.3,1.46,1.33
67,2.05,1.8,1.87,1.16
68,1.91,2.1,2.21,1.76
69,1.56,1.39,1.67,1.66
70,1.15,1.24,1.67,1.14
71,1.55,1.51,1.09,1.68
72,1.16,1.34,1.48,1.54
73,0.904,1.54,1.24,1.25
74,1.18,1.83,1.7,1.05
75,1.45,1.67,1.8,0.9500000000000001
76,1.04,2.44,1.99,1.46
77,1.41,1.55,1.15,2.33
78,1.05,1.9,1.73,2.15
79,1.37,1.9,0.324,1.67
80,1.66,2.33,1.54,1.55
81,1.19,2.48,1.34,1.68
82,1.09,2.15,1.09,1.26
83,1.27,1.83,1.46,1.58
84,1.68,1.85,1.43,1.45
85,1.63,1.88,2.04,2.14
86,1.58,1.74,2.11,1.9
87,1.6,1.77,1.46,1.56
88,2.02,1.84,1.99,1.2
89,0.799,1.8,1.39,2.03
90,1.38,1.22,1.26,1.53
91,1.88,1.58,1.29,1.48
92,1.34,1.49,1.76,0.88
93,0.857,1.89,1.34,1.63
94,1.77,1.17,2.02,1.7
95,0.799,1.49,1.82,1.74
96,1.46,1.48,1.67,2.07
97,2.15,1.34,1.34,1.87
98,2.15,1.14,1.88,0.9380000000000001
99,1.55,2.03,1.61,1.22
100,1.33,0.985,1.39,1.41
101,1.42,1.89,1.8,1.2
102,1.27,1.87,1.78,1.12
103,1.51,1.63,1.69,1.32
104,1.8,1.41,1.89,1.31
105,1.54,1.82,1.54,0.753
106,1.96,0.788,1.75,1.31
107,1.62,1.34,1.34,1.07
108,1.74,1.46,1.78,1.34
109,1.02,1.55,1.25,1.39
110,1.9,1.87,1.56,2.24
111,1.9,2.04,1.12,1.63
112,1.85,2.6,1.41,2.22
113,1.12,1.97,1.34,2.35
114,1.64,1.56,1.05,1.46
115,1.78,1.61,1.39,0.869
116,2.17,1.74,2.14,1.77
117,1.45,1.67,1.11,1.56
118,1.8,1.25,1.78,1.46
119,1.56,1.55,1.08,1.14
120,1.78,1.58,1.49,0.985
121,1.53,1.8,1.7,1.86
122,2.06,1.84,1.49,1.45
123,2.0,1.61,1.29,1.47
124,1.07,1.14,2.02,1.77
125,1.26,1.55,2.99,0.47500000000000003
126,1.97,2.14,1.6,1.8
127,1.45,1.96,2.53,1.36
128,0.73,1.88,2.02,1.59
129,1.08,2.02,2.03,1.33
130,1.07,1.75,1.3,1.88
131,0.88,2.43,0.973,2.13
132,1.23,2.37,0.9500000000000001,1.97
133,1.26,2.47,1.47,1.77
134,1.53,1.76,1.54,2.1
135,1.92,2.25,1.34,2.25
136,1.66,2.17,1.47,2.31
137,1.31,1.6,1.82,1.96
138,1.37,1.7,1.34,1.61
139,2.04,1.56,1.44,1.71
140,1.77,2.14,1.36,1.47
141,1.4,1.52,1.47,1.91
142,1.39,1.45,1.71,1.55
143,1.81,1.95,1.16,1.7
144,1.46,1.89,1.8,1.96
145,1.25,1.29,1.93,1.62
146,1.75,1.44,1.36,2.05
147,2.14,1.88,1.49,1.9
148,2.17,2.24,1.49,1.64
149,1.87,1.99,1.54,2.19
150,1.9,1.23,2.07,1.86
151,1.07,2.18,0.614,1.84
152,1.89,2.0,1.89,1.76
153,1.29,2.21,2.18,1.54
154,1.81,1.83,1.8,1.61
155,2.04,1.9,1.69,2.24
156,2.43,1.61,1.44,1.96
157,2.58,1.83,1.92,1.95
158,2.55,1.16,1.87,2.25
159,1.51,1.96,1.67,1.33
160,1.99,2.18,1.93,1.39
161,2.06,2.11,2.04,1.66
162,1.71,0.985,2.12,1.19
163,2.56,1.64,1.77,1.05
164,2.25,1.38,1.4,1.82
165,1.92,1.99,1.75,1.93
166,1.39,1.65,2.27,1.29
167,2.11,1.77,1.95,1.41
168,2.57,1.78,1.91,1.29
169,1.7,1.83,1.59,0.973
170,2.2,2.25,1.9,1.58
171,2.02,2.22,1.74,1.54
172,1.83,1.98,2.21,1.16
173,1.11,1.54,1.47,1.51
174,2.09,1.64,0.88,1.75
175,1.96,2.18,1.2,1.59
176,2.57,1.19,1.78,1.63
177,1.71,1.58,1.45,1.59
178,1.93,1.78,1.3,2.56
179,2.03,1.41,2.02,1.46
180,2.4,1.47,1.62,1.18
181,1.49,1.23,1.49,2.18
182,2.11,1.6,1.39,1.63
183,1.99,1.01,1.22,1.38
184,2.19,1.03,1.55,1.29
185,1.64,1.45,0.463,2.21
186,2.1,0.9380000000000001,0.73,1.95
187,1.66,1.66,1.3,1.8
188,2.13,1.76,0.985,1.38
189,1.92,1.93,1.85,1.6
190,1.9,2.21,1.88,1.53
191,2.39,2.22,1.78,0.869
192,2.59,1.91,1.1,1.08
193,2.03,2.55,0.834,2.1
194,1.86,2.44,1.16,1.71
195,1.76,1.95,0.927,2.15
196,2.63,1.76,1.89,1.24
197,1.66,1.51,1.63,1.58
198,2.33,1.97,1.09,2.03
199,2.51,1.66,1.32,1.48
200,2.61,1.8,1.74,1.37
201,2.13,1.6,1.61,1.89
202,1.67,1.18,1.46,2.06
203,1.68,1.91,1.19,1.71
204,1.95,1.88,1.8,1.53
205,1.74,2.4,2.34,1.56
206,1.97,2.31,2.26,1.58
207,1.48,1.73,1.25,1.64
208,1.45,1.58,1.92,1.16
209,0.973,2.19,2.54,1.49
210,1.77,1.61,1.97,1.45
211,2.1,1.42,2.06,1.02
212,1.95,1.73,1.16,1.45
213,0.776,1.52,1.44,1.81
214,0.869,1.7,1.96,1.46
215,1.12,1.52,2.14,1.05
216,1.15,1.56,2.11,0.88
217,1.61,2.75,2.05,1.85
218,1.46,1.98,1.95,1.73
219,1.15,2.12,1.08,1.31
220,1.29,1.68,1.75,1.6
221,1.49,2.24,1.68,1.63
222,1.73,2.69,1.86,1.9
223,1.78,1.67,1.95,1.68
224,1.03,1.6,1.46,1.45
225,1.25,1.32,1.7,1.6
226,1.8,1.61,1.99,1.98
227,1.24,1.36,1.65,1.63
228,1.26,1.6,1.02,1.18
229,1.17,1.33,2.02,1.62
230,1.33,1.4,1.76,1.7
231,0.973,1.26,1.73,1.02
232,1.41,1.3,0.996,0.927
233,1.25,1.36,1.45,1.38
234,1.24,1.58,1.91,1.59
235,1.8,1.48,1.59,1.69
236,1.39,1.12,1.59,1.38
237,0.904,1.34,1.31,1.7
238,1.23,0.904,1.51,1.14
239,1.69,1.27,1.3,1.17
240,1.99,1.22,1.55,1.07
241,1.45,1.63,2.06,1.86
242,1.61,0.741,1.75,2.12
243,1.8,1.54,1.59,1.98
244,2.27,1.44,1.84,1.31
245,1.15,1.64,1.1,0.857
246,1.15,1.85,1.49,1.36
247,1.62,1.12,1.07,0.753
248,1.88,1.47,1.26,0.985
249,1.39,1.54,1.51,1.01
