,0,1,2,3
0,1.82,1.87,1.56,1.64
1,2.14,1.12,1.85,1.38
2,1.97,1.03,2.18,1.2
3,1.53,1.36,1.8,1.01
4,1.99,2.58,1.77,1.25
5,1.09,2.29,2.22,1.45
6,2.15,1.31,2.18,1.51
7,1.29,0.996,1.88,1.55
8,0.961,1.48,2.05,1.17
9,1.56,2.02,1.4,1.34
10,2.15,1.36,2.35,1.39
11,1.18,1.2,2.21,1.58
12,2.07,1.34,2.06,1.27
13,1.48,2.13,2.07,1.02
14,1.4,1.17,2.18,1.15
15,1.8,1.09,1.31,2.12
16,2.08,1.7,1.77,1.83
17,1.33,1.59,1.74,2.13
18,2.33,0.973,2.24,2.78
19,1.81,1.42,1.53,2.59
20,1.82,1.23,1.44,2.14
21,1.42,1.67,2.14,1.51
22,1.53,1.39,2.55,2.21
23,1.71,1.37,1.25,2.13
24,1.73,1.27,1.23,2.2
25,1.8,2.08,1.6,2.24
26,1.6,1.84,1.32,1.88
27,1.61,1.44,1.85,1.38
28,2.14,1.56,1.97,1.97
29,1.11,1.49,1.85,2.37
30,0.9500000000000001,1.89,2.17,1.91
31,1.4,1.92,1.1,1.22
32,1.53,1.85,1.24,1.32
33,1.48,2.03,2.17,1.89
34,1.64,1.16,1.92,1.78
35,2.04,2.55,1.85,1.62
36,2.18,1.86,1.99,1.6
37,1.73,1.6,1.89,1.63
38,2.15,1.58,2.26,2.06
39,1.99,2.46,1.37,2.29
40,1.6,3.03,1.2,1.91
41,1.95,2.69,1.48,1.58
42,1.47,1.8,1.53,1.92
43,2.06,3.17,1.51,1.66
44,1.1,2.24,1.86,1.99
45,1.42,2.55,1.85,2.27
46,1.78,2.34,1.78,2.19
47,1.75,2.32,1.92,2.81
48,1.77,2.39,1.8,2.02
49,1.23,2.32,1.85,1.7
50,2.25,2.26,1.25,1.11
51,2.05,2.36,1.77,1.84
52,1.9,2.11,1.56,1.66
53,0.973,2.21,1.39,2.19
54,1.64,1.3,1.26,1.83
55,1.75,1.34,1.34,1.91
56,1.85,2.28,1.34,1.93
57,1.26,2.15,1.32,1.61
58,1.3,2.86,1.37,1.77
59,1.61,1.6,1.4,1.63
60,1.95,1.99,1.22,1.49
61,1.81,2.58,1.78,1.47
62,1.47,1.71,1.92,1.38
63,2.13,2.0,1.44,1.4
64,1.77,1.96,1.63,1.32
65,2.15,1.89,1.04,0.985
66,1.48,1.32,1.1,1.47
67,1.52,1.53,1.05,1.42
68,2.02,2.25,1.71,1.71
69,1.04,1.83,1.44,1.58
70,1.19,1.84,2.14,1.45
71,1.41,2.14,1.73,1.19
72,1.05,1.67,1.65,1.48
73,0.8220000000000001,1.77,0.718,1.84
74,0.88,1.7,1.59,1.09
75,0.869,1.93,1.66,1.12
76,1.08,0.927,1.63,1.01
77,0.88,1.59,1.7,1.45
78,1.09,1.42,1.54,1.71
79,1.08,1.62,2.02,1.17
80,1.03,1.38,1.68,1.02
81,1.24,1.63,1.76,1.3
82,1.37,1.25,1.96,1.25
83,0.892,1.61,1.65,1.65
84,1.25,1.68,1.44,1.25
85,1.12,2.13,2.02,2.1
86,1.62,1.52,2.09,2.53
87,1.69,2.17,1.9,2.29
88,1.37,3.04,1.73,2.02
89,1.12,2.94,1.92,2.47
90,0.741,2.33,1.97,2.17
91,1.05,2.19,1.08,2.41
92,1.04,2.26,1.34,2.2
93,1.49,1.71,1.41,2.36
94,1.47,1.99,1.93,1.56
95,1.56,2.27,1.89,2.41
96,1.91,1.77,1.91,1.71
97,1.22,1.76,1.81,2.12
98,1.88,1.54,1.78,1.33
99,2.28,1.63,1.03,1.87
100,1.99,1.77,1.49,1.99
101,1.83,1.91,1.6,2.02
102,2.15,1.11,2.2,1.63
103,1.62,1.83,1.61,1.38
104,1.9,1.24,2.37,1.19
105,0.811,2.03,1.33,2.37
106,0.788,2.17,1.71,1.75
107,1.7,2.1,1.82,1.76
108,1.82,1.58,1.96,1.58
109,1.85,1.68,1.89,1.73
110,1.66,2.09,1.58,1.63
