,0,1,2,3
124,0.971,1.74,0.41100000000000003,3.42
125,1.29,2.64,0.4,3.26
126,1.82,3.84,0.446,3.94
127,1.76,3.15,0.4,3.76
128,1.41,2.33,0.434,4.35
129,1.46,1.87,0.366,3.06
130,1.82,2.49,0.41100000000000003,3.95
131,1.85,2.46,0.331,3.79
132,2.5,1.94,0.423,4.68
133,2.2,1.21,0.72,4.41
134,2.58,1.51,0.354,4.18
135,2.41,1.19,0.548,5.06
136,1.67,1.95,0.434,4.26
137,0.56,2.08,0.491,3.18
138,1.28,0.731,2.15,0.194
139,1.85,0.468,4.19,0.663
140,2.33,0.434,5.15,0.377
141,1.87,0.526,4.88,0.457
142,2.7,0.743,4.57,0.434
143,3.32,0.537,6.55,0.297
144,2.42,0.537,6.13,0.308
145,3.76,0.491,7.07,0.468
146,3.6,0.41100000000000003,8.36,0.491
147,3.4,0.48,7.77,0.354
148,4.11,0.72,10.3,0.48
149,4.2,1.02,7.75,0.41100000000000003
150,3.35,0.743,8.98,0.4
151,3.79,0.617,10.3,0.651
152,3.32,0.777,8.75,0.526
153,1.91,1.75,0.434,1.14
154,2.25,1.99,0.514,2.15
155,2.98,1.76,0.8230000000000001,0.0114
156,2.62,2.49,0.366,3.11
157,2.82,3.54,0.674,5.81
158,3.12,4.1,0.663,3.35
159,1.91,4.2,0.537,4.39
160,2.87,3.11,0.617,5.7
161,2.87,3.13,0.88,5.94
162,2.43,3.56,0.4,6.34
163,2.03,3.11,0.628,7.56
164,1.93,4.32,1.11,6.69
165,1.59,2.22,0.663,5.93
166,0.811,2.97,0.9480000000000001,7.04
167,0.514,3.04,0.651,4.28
168,1.07,5.19,2.08,4.14
169,2.4,6.48,3.32,3.11
170,3.7,8.11,3.58,2.26
171,5.21,8.0,4.16,2.42
172,5.39,9.02,4.26,2.0
173,6.32,10.2,4.27,2.08
174,4.64,8.94,2.75,2.78
175,4.02,6.93,3.48,2.35
176,4.64,7.11,3.36,1.59
177,3.35,8.5,3.4,2.14
178,2.82,8.42,4.3,3.28
179,3.47,8.26,3.21,3.36
180,5.23,8.65,2.57,2.19
181,4.65,9.48,3.56,3.05
182,3.53,7.13,3.45,3.2
183,5.07,4.8,3.03,2.31
184,6.68,3.64,3.39,3.45
185,8.81,5.35,1.37,1.43
186,7.17,5.27,2.02,3.04
187,7.13,4.2,3.21,3.14
188,8.82,3.03,3.13,3.88
189,7.6,4.26,3.93,2.42
190,6.18,5.39,2.36,1.35
191,7.91,4.38,2.04,1.34
192,9.88,3.44,1.71,1.98
193,9.92,3.55,2.9,2.19
194,7.85,3.71,3.8,5.05
195,9.06,2.04,2.89,9.33
196,7.77,3.14,1.68,7.88
197,4.98,3.74,1.68,3.58
198,2.74,5.18,2.16,2.01
199,2.76,5.3,3.48,2.92
200,1.87,3.94,4.06,2.62
201,2.47,3.21,5.05,2.16
202,2.76,3.02,5.27,1.44
203,2.56,4.04,5.44,0.6970000000000001
204,1.35,4.8,3.77,1.05
205,1.91,4.82,3.51,1.05
206,1.75,4.78,3.69,0.491
207,1.46,4.96,4.07,1.43
208,2.07,3.29,3.58,2.06
209,3.04,2.17,3.86,0.868
210,2.67,3.02,2.74,0.731
211,2.7,4.39,3.52,0.731
212,2.38,3.42,1.88,0.514
213,0.663,4.25,1.17,0.971
214,1.11,4.47,0.845,0.765
215,1.11,5.04,1.17,0.754
216,0.377,5.59,1.34,1.6
217,0.674,6.44,1.82,1.71
218,1.52,4.62,1.91,1.73
219,1.11,2.59,1.52,1.2
220,1.21,3.86,1.49,0.777
221,0.651,4.82,1.57,0.788
222,0.6970000000000001,4.58,0.88,0.731
223,1.6,2.28,0.845,0.743
224,1.84,4.15,0.617,0.24
225,1.47,6.12,0.64,0.583
226,1.26,4.63,1.05,1.09
227,0.96,3.58,0.971,0.651
228,0.731,3.95,3.06,0.708
229,0.583,4.8,4.17,0.628
230,0.628,4.95,5.39,0.788
231,0.28600000000000003,3.92,5.35,0.982
232,0.423,3.48,5.36,0.6970000000000001
233,0.251,3.07,6.45,0.628
234,0.0685,2.51,7.05,0.88
235,0.777,2.88,7.2,1.02
236,1.92,3.03,6.28,0.788
237,1.62,3.51,5.89,1.06
238,2.16,4.19,6.29,0.4
239,1.31,5.21,6.27,0.274
240,3.15,4.23,5.84,0.548
241,3.77,4.82,6.01,0.366
242,1.33,3.04,5.61,0.4
243,1.87,0.617,4.39,0.708
244,2.59,1.94,3.34,1.26
245,2.58,1.11,2.71,0.708
246,2.63,1.15,2.91,0.834
247,2.98,1.3,2.31,1.23
248,3.04,1.42,2.84,1.36
249,2.48,1.3,2.78,1.44
