,0,1,2,3
0,2.2,1.33,1.37,1.97
1,1.95,1.16,1.52,2.13
2,1.93,1.6,1.37,1.49
3,2.66,1.39,1.17,1.08
4,2.31,1.38,1.23,1.49
5,1.01,1.1,1.74,1.98
6,1.41,1.09,1.18,1.33
7,1.42,1.37,1.73,1.51
8,0.834,1.16,1.58,1.85
9,1.61,1.44,1.24,1.54
10,2.34,1.69,0.811,1.24
11,2.57,2.2,0.927,1.26
12,1.88,1.75,0.857,0.846
13,2.99,1.63,1.09,1.73
14,2.68,1.85,0.857,1.98
15,1.96,0.961,0.753,2.1
16,2.75,1.84,0.904,2.14
17,1.49,1.91,1.29,0.961
18,3.05,1.8,1.09,1.77
19,2.46,1.95,1.38,1.07
20,2.37,1.82,1.31,1.12
21,2.78,1.58,1.23,1.41
22,2.62,2.02,1.31,1.45
23,2.18,1.91,1.29,1.54
24,1.84,1.04,1.41,1.45
25,2.18,0.9380000000000001,1.99,1.38
26,2.15,1.33,1.75,2.02
27,1.74,1.76,2.02,1.07
28,1.63,1.45,2.41,2.04
29,1.64,0.88,2.42,1.9
30,1.32,0.765,2.18,1.92
31,1.03,1.27,1.82,1.81
32,0.6950000000000001,1.12,1.75,2.19
33,1.18,1.22,1.42,1.77
34,2.28,0.846,1.86,0.973
35,1.77,0.961,2.14,1.73
36,2.35,0.9500000000000001,1.54,1.38
37,1.56,1.03,1.83,1.6
38,0.799,0.6950000000000001,2.64,1.7
39,1.83,0.6950000000000001,1.84,1.14
40,2.14,1.09,2.25,1.45
41,2.28,1.73,1.55,2.06
42,2.64,2.07,1.53,1.92
43,1.7,2.03,2.46,1.39
44,1.81,1.71,2.31,1.56
45,2.1,1.42,2.04,1.7
46,1.76,1.26,1.99,1.66
47,2.24,0.764,1.93,1.29
48,2.09,1.99,1.24,1.59
49,0.985,1.56,1.76,1.66
50,1.44,1.84,1.62,2.14
51,1.87,2.06,1.9,1.93
52,1.73,1.75,1.95,1.54
53,1.63,1.78,2.46,1.76
54,0.834,1.67,2.26,1.4
55,1.48,1.67,1.76,2.0
56,1.9,1.67,2.07,1.73
57,1.69,0.904,2.0,0.857
58,1.3,1.67,2.24,2.0
59,0.904,0.66,1.66,1.83
60,1.53,1.1,1.38,1.62
61,1.75,1.75,2.87,1.68
62,2.04,1.85,2.28,1.74
63,1.85,1.74,1.92,1.51
64,1.26,1.84,1.25,1.69
65,1.23,1.6,2.33,1.54
66,2.59,0.602,2.69,1.75
67,2.61,1.68,2.55,2.03
68,1.66,1.61,2.25,2.1
69,0.741,1.24,1.38,1.59
70,1.11,2.06,1.58,1.03
71,1.46,1.63,2.14,1.29
72,1.74,1.59,2.17,1.48
73,1.39,0.996,1.82,1.33
74,1.52,0.915,1.53,0.9380000000000001
75,1.59,1.41,1.42,0.394
76,1.76,1.19,2.22,0.961
77,2.24,1.36,1.45,0.47500000000000003
78,2.18,1.71,1.48,1.09
79,1.89,1.89,1.88,1.22
80,1.65,1.9,1.8,1.04
81,1.54,1.59,1.63,0.487
82,1.58,1.59,1.44,1.32
83,1.75,1.1,1.92,1.1
84,1.25,1.25,1.71,1.97
85,1.73,1.18,1.82,2.0
86,1.48,1.52,1.99,1.82
87,1.4,0.626,2.54,2.35
88,1.52,1.83,2.12,2.04
89,1.7,1.25,1.81,2.64
90,1.71,1.08,1.91,2.44
91,1.63,1.78,1.95,2.33
92,1.95,1.36,2.2,2.05
93,1.48,1.81,2.51,1.63
94,1.61,1.69,1.38,1.31
95,1.3,1.48,1.45,1.32
96,1.59,1.82,2.26,1.85
97,1.9,0.683,2.0,1.54
98,2.05,1.83,1.29,1.9
99,1.96,1.27,1.93,1.95
100,2.13,2.44,3.34,1.68
101,2.0,0.857,4.05,1.8
102,1.76,1.42,3.17,1.6
103,2.05,1.51,2.97,1.47
104,2.26,2.34,2.25,1.39
105,2.0,2.09,3.02,1.9
106,1.77,1.9,1.9,1.75
107,1.41,1.82,2.21,1.95
108,1.8,2.15,1.77,2.32
109,2.06,2.17,2.42,2.12
110,1.93,2.4,2.06,2.31
111,1.96,1.97,1.87,1.37
112,1.89,1.92,2.19,1.6
113,2.25,1.51,1.67,1.97
114,1.04,1.74,1.75,1.81
115,1.41,1.25,0.9500000000000001,1.8
116,2.29,2.1,1.49,1.76
117,1.95,2.17,2.22,2.31
118,2.56,1.56,1.48,1.24
119,2.4,2.47,1.56,1.6
120,2.27,2.19,0.10400000000000001,1.83
121,1.89,2.04,0.452,1.41
122,2.51,2.06,1.17,1.14
123,1.93,2.65,1.2,1.87
124,2.13,2.31,1.19,1.58
125,1.97,1.71,1.4,2.28
126,2.21,2.19,1.75,1.8
127,2.51,0.799,1.52,1.51
128,2.39,1.31,1.24,0.66
129,2.11,1.56,0.88,1.59
130,1.51,1.56,2.21,1.74
131,2.49,1.52,1.71,1.53
132,1.78,1.49,1.68,1.96
133,1.87,1.26,1.63,1.64
134,1.64,1.64,0.996,1.91
135,2.14,0.916,2.21,1.3
136,1.9,1.58,0.927,2.61
137,2.11,1.91,1.54,2.25
138,1.71,1.33,2.02,2.07
139,2.14,1.91,2.02,1.46
140,1.75,1.42,2.29,1.8
141,2.09,0.985,2.39,1.29
142,1.95,1.38,1.7,1.27
143,2.17,1.29,2.29,1.09
144,0.707,1.05,0.799,1.37
145,1.42,1.51,2.26,1.15
146,2.1,1.55,1.95,1.86
147,1.25,1.81,2.29,1.63
148,1.36,1.44,2.14,1.82
149,1.52,1.44,1.92,1.71
150,0.9500000000000001,1.58,2.14,1.34
151,2.02,2.43,1.7,1.46
152,2.25,1.82,2.0,1.73
153,1.81,2.25,2.26,1.41
154,1.9,1.74,2.31,2.0
155,1.91,2.28,2.1,1.97
156,1.89,1.99,2.15,1.62
157,1.97,1.2,2.15,1.89
158,1.88,1.73,1.78,1.88
159,1.98,2.26,0.961,2.0
160,1.55,1.34,1.76,1.95
161,1.31,1.75,1.31,2.0
162,1.25,1.76,0.961,1.31
163,1.3,1.52,1.9,1.1
164,1.62,2.34,2.25,1.77
165,1.46,1.71,1.78,1.68
166,1.61,1.31,1.67,1.61
