,0,1,2,3
0,2.27,1.84,1.97,1.73
1,2.43,2.09,2.17,2.12
2,2.5,2.17,1.93,1.95
3,2.14,1.83,2.37,2.07
4,1.78,1.98,2.26,2.32
5,1.84,2.31,2.34,2.18
6,1.92,2.1,1.96,1.66
7,2.54,1.84,1.64,1.69
8,2.22,1.7,1.9,1.99
9,1.09,1.78,2.03,1.81
10,1.39,1.61,1.83,1.92
11,1.29,2.02,1.45,2.31
12,1.41,2.0,1.03,2.42
13,1.45,1.78,1.54,2.75
14,1.44,1.46,1.71,2.28
15,1.49,1.6,1.6,1.83
16,1.62,1.92,1.41,1.07
17,1.48,1.62,1.76,1.7
18,1.25,1.75,1.25,2.26
19,1.16,1.15,1.31,2.21
20,1.14,1.85,2.0,2.29
21,1.34,1.75,2.1,2.04
22,1.27,1.04,1.92,2.13
23,1.07,1.66,1.11,2.46
24,1.36,1.99,2.09,2.04
25,1.37,2.15,2.47,2.18
26,0.672,1.6,2.14,2.14
27,0.846,1.7,1.31,2.21
28,1.07,1.81,1.77,2.4
29,1.16,1.55,1.32,2.71
30,1.17,1.8,1.83,2.61
31,1.09,2.7,1.46,2.39
32,1.14,1.84,1.76,1.47
33,1.08,1.58,1.48,1.51
34,1.41,1.18,2.0,1.83
35,1.19,1.84,1.78,1.62
36,1.38,1.62,1.4,1.37
37,1.41,1.58,1.14,1.93
38,1.41,1.74,1.19,1.75
39,1.45,1.78,1.61,1.88
40,1.78,2.07,1.7,1.14
41,1.65,2.03,1.39,2.21
42,2.06,1.6,1.78,1.81
43,1.98,1.9,1.26,2.05
44,2.1,1.97,1.24,1.69
45,1.55,1.99,1.48,1.7
46,1.89,1.12,1.62,1.68
47,2.76,1.1,2.0,1.74
48,2.36,0.718,2.34,1.65
49,1.44,1.05,1.54,1.76
50,2.12,1.31,1.22,1.98
51,1.71,1.96,1.77,1.53
52,1.56,1.56,1.7,1.33
53,2.05,1.49,1.61,1.74
54,1.6,1.15,1.04,2.17
55,1.59,1.7,0.88,2.29
56,1.68,1.89,1.31,1.29
57,1.75,1.33,1.78,1.9
58,1.62,1.42,1.53,2.1
59,1.67,1.45,0.51,2.56
60,1.66,1.01,1.1,1.78
61,0.626,1.14,1.97,2.09
62,1.78,1.34,1.59,2.11
63,2.04,1.76,1.58,2.84
64,0.892,1.61,1.88,1.73
65,1.08,2.1,1.22,1.93
66,1.84,1.24,1.36,1.07
67,2.04,1.19,0.88,1.24
68,1.45,1.26,1.41,1.62
69,2.28,2.11,1.48,1.31
70,2.61,1.48,1.71,1.75
71,2.71,2.2,1.71,1.8
72,2.14,1.54,1.89,1.77
73,2.0,1.58,1.37,1.95
74,2.41,1.2,1.08,2.0
75,1.92,1.51,0.683,1.56
76,2.44,1.29,0.626,0.811
77,2.77,1.24,1.33,1.69
78,3.09,1.11,1.38,1.8
79,1.38,1.51,1.3,1.75
80,2.11,2.44,1.58,1.25
81,2.04,1.67,1.27,1.96
