,0,1,2,3
0,1.37,1.61,1.82,1.98
1,1.3,1.36,1.49,1.87
2,0.834,0.892,1.55,1.93
3,1.54,1.22,2.12,1.45
4,1.3,1.17,1.88,2.61
5,1.47,1.09,1.59,2.73
6,1.77,1.16,1.76,1.7
7,1.9,1.51,1.26,2.18
8,1.01,1.27,1.97,1.73
9,1.03,1.53,1.53,1.9
10,2.18,1.98,1.82,2.9
11,1.1,2.92,1.49,2.39
12,1.29,2.11,1.53,1.08
13,0.776,2.18,1.54,2.29
14,1.51,1.98,1.82,1.7
15,1.62,2.63,1.24,1.98
16,1.95,3.07,1.82,1.81
17,1.88,2.71,1.9,1.48
18,1.86,1.75,2.11,1.55
19,1.9,1.81,1.39,2.13
20,1.84,1.76,1.76,1.31
21,1.36,2.65,1.85,2.05
22,1.7,2.24,1.54,1.82
23,1.52,2.03,0.753,1.81
24,1.68,2.37,1.96,1.46
25,1.83,1.59,2.64,1.03
26,1.98,2.73,2.76,2.06
27,1.8,2.31,2.0,1.53
28,1.91,2.07,2.07,1.46
29,1.84,2.39,2.1,1.78
30,1.51,2.14,1.9,2.02
31,2.1,2.25,2.26,1.32
32,1.84,2.4,2.48,1.82
33,2.2,2.24,1.66,1.87
34,2.18,2.02,0.834,1.87
35,2.49,2.14,1.66,1.76
36,2.88,2.05,2.5,1.61
37,1.95,2.81,2.39,1.66
38,2.32,2.17,2.44,1.53
39,2.15,2.44,1.54,1.84
40,2.35,2.0,1.47,1.07
41,1.62,1.96,1.51,1.91
42,2.68,1.55,2.06,1.77
43,2.69,2.43,2.54,1.42
44,2.77,2.06,2.43,1.92
45,1.93,1.49,1.55,0.869
46,2.64,2.22,2.0,0.776
47,2.26,2.37,2.26,1.63
48,2.12,2.75,2.34,1.26
49,1.48,1.73,2.34,1.62
50,2.41,1.47,1.63,1.67
51,2.12,0.9500000000000001,1.46,1.29
52,1.99,1.71,2.33,1.77
53,1.46,1.08,2.79,1.66
54,2.12,1.34,0.88,1.34
55,1.51,1.56,1.9,2.43
56,2.09,1.53,1.82,2.59
57,1.37,2.02,1.6,1.92
58,2.02,1.83,1.68,0.996
59,1.8,2.11,1.69,1.15
60,1.8,1.95,1.9,0.776
61,2.24,1.23,1.59,0.927
62,2.85,1.73,1.82,1.26
63,1.98,1.99,1.92,1.69
64,1.53,1.62,1.88,1.2
65,2.29,1.56,1.3,1.63
66,2.04,1.36,1.47,1.63
67,1.83,2.37,1.61,1.99
68,1.97,1.62,1.88,1.08
69,1.1,1.87,2.09,1.82
70,2.39,1.67,1.46,2.29
71,1.6,1.87,1.71,2.43
72,1.25,1.91,1.76,1.53
73,1.18,1.9,1.8,3.07
74,1.8,1.88,2.55,2.34
75,1.83,1.66,1.6,2.81
76,2.47,1.75,2.32,1.82
77,2.02,1.48,1.67,2.0
78,1.71,1.4,2.07,2.99
79,1.92,1.67,1.24,2.06
80,1.42,1.83,1.37,1.69
81,1.44,0.718,2.33,2.04
82,1.85,1.29,2.59,1.86
83,1.48,0.776,1.78,1.38
84,1.49,2.02,1.68,0.9500000000000001
85,0.463,2.17,2.26,1.05
86,1.1,1.93,2.59,1.62
87,1.04,2.41,1.08,1.71
