,0,1,2,3
0,1.76,1.8,2.09,1.24
1,1.16,1.51,2.26,0.961
2,1.22,1.04,1.77,1.33
3,0.544,1.63,1.89,1.27
4,0.544,1.42,2.39,1.71
5,0.904,1.39,2.62,2.29
6,0.73,1.95,2.21,2.0
7,0.892,1.45,1.74,2.05
8,1.59,1.67,1.88,1.68
9,1.48,2.06,2.09,1.14
10,1.49,0.996,1.54,1.38
11,2.05,1.85,1.98,1.77
12,2.12,1.11,2.57,1.96
13,1.52,2.37,1.87,0.973
14,1.83,2.21,1.87,1.44
15,1.46,2.03,1.96,1.56
16,2.32,1.31,1.95,1.39
17,1.83,1.67,1.78,1.54
18,2.48,1.25,1.78,1.2
19,2.24,1.66,1.97,1.82
20,1.33,1.96,1.92,1.88
21,1.02,2.46,1.56,1.41
22,2.1,1.4,1.85,2.0
23,1.25,1.92,1.74,1.74
24,2.25,2.24,1.66,2.04
25,2.47,1.97,1.63,1.78
26,1.73,1.56,2.64,1.85
27,2.47,1.9,2.1,1.78
28,1.76,1.68,2.53,1.93
29,1.63,1.17,2.61,2.27
30,1.47,1.8,2.15,1.7
31,1.96,1.68,1.09,1.85
32,1.66,1.89,1.68,1.93
33,1.97,1.76,2.59,1.8
34,1.77,1.81,1.56,1.89
35,2.25,2.0,1.73,2.19
36,1.67,2.54,1.53,1.37
37,1.32,1.78,1.87,2.17
38,1.27,1.89,1.32,1.71
39,1.88,1.69,1.98,2.03
40,2.26,1.78,2.14,1.38
41,1.92,1.84,1.9,1.83
42,2.07,1.76,1.95,1.92
43,1.45,1.05,1.82,2.43
44,2.26,1.39,1.62,1.63
45,1.92,2.02,1.86,2.04
46,1.84,1.15,1.49,2.21
47,1.99,1.71,1.25,2.02
48,2.03,1.37,1.44,1.23
49,1.54,2.43,1.89,1.76
50,1.85,2.0,1.48,1.3
51,1.92,2.11,1.75,1.29
52,1.54,1.93,1.75,1.4
53,1.76,2.4,1.87,2.0
54,2.0,1.95,2.47,1.32
55,2.49,2.31,1.47,2.15
