,0,1,2,3
0,5.84,2.52,0.902,3.53
1,4.95,1.9,0.834,3.46
2,5.2,2.36,1.27,2.5
3,6.15,4.24,1.42,3.12
4,5.94,2.98,1.35,2.35
5,5.49,3.31,0.96,2.52
6,4.41,3.11,0.526,2.26
7,4.18,1.65,0.468,1.6
8,4.89,3.16,0.503,1.67
9,5.61,4.55,0.765,2.12
10,5.44,3.79,0.594,2.36
11,4.34,3.42,0.651,1.52
12,2.42,2.97,0.423,2.03
13,0.788,2.87,0.651,2.99
14,0.937,2.51,1.17,2.33
15,0.674,1.75,1.67,3.37
16,1.21,1.5,2.36,2.58
17,0.788,1.87,1.7,2.75
18,0.663,1.99,2.39,3.54
19,0.845,2.12,2.97,3.98
20,1.04,2.08,1.68,2.71
21,0.6970000000000001,1.5,1.59,1.29
22,0.548,1.66,2.41,2.4
23,0.834,1.25,1.9,2.55
24,0.628,1.78,2.38,2.71
25,0.788,1.76,2.31,3.26
26,0.503,2.42,2.28,2.16
27,0.891,1.96,1.59,2.47
28,2.08,2.09,3.28,0.857
29,3.13,3.11,3.72,1.11
30,4.72,2.89,2.75,0.8230000000000001
31,4.64,3.99,2.78,0.663
32,6.1,4.35,3.43,1.02
33,7.21,3.47,2.98,1.06
34,9.13,4.55,3.38,1.57
35,10.9,3.24,3.9,1.22
36,11.8,3.3,3.29,1.29
37,12.6,2.74,4.28,1.65
38,10.8,3.44,4.04,1.82
39,13.4,3.77,3.78,1.21
40,12.2,4.52,3.36,1.52
41,11.0,3.72,4.15,1.66
42,11.7,3.16,3.07,1.31
43,8.55,3.9,3.84,3.16
44,3.71,2.73,4.59,4.22
45,3.37,3.13,5.77,4.8
46,4.0,3.6,4.71,4.88
47,4.52,2.79,5.69,4.16
48,4.58,3.35,5.07,4.9
49,7.28,5.3,4.59,5.2
50,6.43,4.17,4.1,4.7
51,6.37,4.33,4.07,4.44
52,5.6,3.95,4.17,4.04
53,3.32,2.67,5.13,4.35
54,4.81,1.42,4.59,5.12
55,4.8,2.51,5.32,4.34
56,6.63,3.37,4.79,4.27
57,5.94,2.49,3.47,2.73
58,3.32,4.08,2.2,3.77
59,2.64,4.87,1.7,4.43
60,3.78,6.2,1.63,2.7
61,3.05,5.26,1.93,3.21
62,3.22,8.4,2.57,2.59
63,4.04,7.15,2.12,3.16
64,3.28,5.38,1.7,3.26
65,4.03,5.24,2.12,3.59
66,3.13,4.6,1.84,2.63
67,3.6,5.34,1.86,2.18
68,3.16,6.37,2.04,3.72
69,3.5,7.32,1.15,3.52
70,4.23,5.78,1.79,4.64
71,2.68,6.36,2.51,3.21
72,3.76,5.26,2.02,2.96
73,2.36,2.28,3.04,3.44
74,3.66,4.31,4.23,4.43
75,3.51,4.08,4.22,4.09
76,2.72,3.99,5.67,4.19
77,4.54,2.94,5.07,3.8
78,6.35,3.54,4.07,3.42
79,5.21,3.5,3.92,2.73
80,6.04,4.44,4.99,3.87
81,5.62,3.31,4.43,3.07
82,4.95,3.51,3.98,3.39
83,6.75,3.32,3.02,2.82
84,4.49,4.22,3.94,3.24
85,4.43,3.28,4.64,2.9
86,3.52,1.76,4.04,3.07
87,2.44,2.75,2.89,2.94
88,3.55,2.23,1.54,1.47
89,3.44,0.937,1.88,2.43
90,4.5,1.1,1.6,2.32
91,5.43,0.708,1.2,2.67
92,6.82,1.14,1.75,2.17
93,7.3,0.583,1.26,2.16
94,4.19,0.811,1.13,2.07
95,2.96,1.23,2.18,2.32
96,4.59,0.811,2.86,2.46
97,4.91,1.25,2.5,2.2
98,5.63,1.75,0.914,1.91
99,3.98,1.93,0.663,2.32
100,3.28,2.63,0.914,2.09
101,4.43,1.84,1.84,1.92
102,2.95,1.92,0.925,1.38
103,0.777,2.95,0.56,2.17
104,0.594,3.7,0.4,1.99
105,0.765,3.53,0.41100000000000003,3.64
106,1.31,3.06,0.423,3.0
107,1.18,3.07,0.514,2.94
108,1.06,4.57,1.51,3.83
109,1.03,3.85,1.25,4.75
110,1.12,4.79,1.75,4.17
111,0.982,4.79,2.67,3.87
112,0.914,3.48,2.68,3.67
113,1.04,3.69,2.86,1.53
114,1.35,4.14,0.777,1.47
115,1.65,5.18,2.07,2.02
116,1.19,5.69,2.22,1.53
117,1.15,5.95,2.07,0.834
118,1.05,8.44,0.857,2.03
119,1.45,6.45,0.594,3.56
120,2.24,7.07,0.765,4.96
121,1.21,6.23,0.674,4.34
122,1.01,3.68,0.617,4.39
123,1.33,4.46,0.64,3.78
124,1.23,5.27,0.765,4.7
125,1.09,5.88,0.857,5.15
126,1.25,2.66,0.685,4.9
127,0.914,3.63,1.38,3.67
128,0.845,4.56,1.31,4.74
129,1.22,4.5,1.3,4.76
130,1.31,3.95,0.297,5.24
131,0.925,4.88,0.457,4.81
132,1.19,3.84,0.56,4.96
133,2.03,3.2,1.85,2.17
134,3.1,3.11,2.91,4.39
135,4.75,3.69,2.48,3.45
136,4.43,3.23,1.29,2.91
137,4.28,4.59,0.663,2.08
138,3.9,5.72,1.65,2.64
139,5.41,5.34,1.06,3.94
140,6.75,6.57,0.731,4.56
141,5.28,5.59,0.8,3.02
142,6.34,4.14,0.617,2.32
143,4.55,7.56,0.628,1.41
144,6.15,8.02,0.434,1.37
145,4.12,6.27,0.366,1.75
146,3.74,5.1,0.32,2.64
147,4.36,4.16,0.354,0.994
148,2.43,5.64,1.02,0.24
149,2.97,5.35,2.08,0.423
150,2.33,6.73,3.34,0.297
151,2.79,6.81,3.26,0.366
152,1.8,6.64,4.5,0.64
153,1.96,5.38,5.56,0.64
154,2.31,5.07,5.59,0.605
155,2.06,5.21,3.86,0.754
156,2.44,4.19,3.68,0.777
157,2.75,4.84,3.67,0.514
158,3.27,5.86,4.02,0.377
159,2.55,5.43,4.88,0.605
160,3.42,5.48,5.52,0.514
161,3.46,4.19,4.0,1.19
162,3.47,4.56,4.02,0.754
163,6.13,3.45,0.9480000000000001,2.32
164,5.15,2.33,1.74,2.57
165,5.55,2.47,2.49,1.26
166,3.12,2.94,2.67,1.98
167,3.45,3.68,3.51,3.24
168,3.24,3.21,3.42,2.46
169,3.4,2.22,3.45,2.63
170,2.95,2.28,3.29,4.04
171,2.09,2.98,3.16,3.85
172,2.15,3.04,4.06,3.61
173,2.82,3.12,4.02,3.74
174,3.36,4.35,3.55,4.0
175,2.04,5.1,3.5,4.63
176,3.08,4.38,3.53,5.99
177,3.52,2.27,2.33,4.38
178,3.5,2.95,1.84,1.84
179,3.6,1.62,2.51,1.86
180,3.26,2.09,2.51,1.09
181,3.29,2.06,2.87,1.31
182,3.38,1.8,2.66,1.38
183,3.6,1.96,2.75,0.514
184,2.73,2.11,2.17,0.651
185,1.87,2.52,2.72,0.468
186,3.5,3.45,3.04,0.16
187,3.28,3.35,3.19,0.331
188,1.83,3.7,3.5,0.41100000000000003
189,1.84,2.28,1.95,0.228
190,1.23,2.04,2.82,0.32
191,2.22,1.75,2.99,0.251
192,1.19,1.26,2.18,0.149
193,1.3,2.08,1.96,0.0
194,1.71,3.13,1.19,0.423
195,0.674,4.04,1.74,0.834
196,1.8,3.23,1.7,0.491
197,0.868,2.64,2.98,1.28
198,0.937,2.3,1.26,1.76
199,1.63,1.53,2.08,1.92
200,1.96,2.35,2.34,1.95
201,1.6,2.64,2.35,2.2
202,1.8,3.3,2.92,1.54
203,1.06,3.93,3.06,1.39
204,0.617,3.91,2.18,1.51
205,0.434,4.64,2.26,1.2
206,0.583,2.68,1.96,1.37
207,0.514,1.96,2.54,2.03
208,1.2,2.81,4.97,2.06
209,1.82,3.1,6.32,1.63
210,2.99,3.11,4.32,2.32
211,2.64,2.67,6.29,3.15
212,2.74,3.08,8.55,2.7
213,3.93,3.29,9.01,3.3
214,3.35,4.56,5.76,2.63
215,2.52,5.22,5.4,2.59
216,3.63,2.75,6.76,2.27
217,4.18,2.99,6.5,2.52
218,2.91,4.98,6.29,2.28
219,2.83,4.41,5.77,2.55
220,3.67,3.98,7.33,2.72
221,5.02,3.11,9.6,3.76
222,3.79,2.5,8.47,3.07
223,1.23,0.8,0.0,2.98
224,2.38,1.66,0.0685,3.61
225,2.6,1.65,0.64,4.25
226,2.15,1.99,0.891,4.35
227,2.01,2.81,1.33,3.23
228,1.91,0.88,1.11,3.63
229,1.51,1.26,1.58,3.37
230,2.22,1.63,1.69,2.65
231,2.65,1.54,1.84,2.58
232,2.98,1.31,1.73,2.43
233,3.15,2.43,1.86,2.34
234,2.02,1.49,1.49,2.64
235,2.26,1.75,1.44,2.63
236,3.04,1.85,1.21,2.33
237,1.84,2.01,1.12,2.26
238,2.98,2.73,3.38,4.49
239,4.78,4.55,3.15,4.6
240,7.15,5.07,2.92,3.48
241,5.35,7.32,3.67,2.7
242,6.09,7.79,4.66,3.69
243,5.43,8.52,5.27,2.54
244,6.69,7.06,4.66,3.18
245,6.77,5.32,5.12,4.24
246,6.95,5.62,5.94,1.84
247,6.0,6.77,6.85,1.77
248,6.71,8.97,8.25,2.38
249,8.94,6.67,5.57,3.11
