,0,1,2,3
0,1.53,1.25,1.81,2.04
1,1.29,1.37,1.33,2.05
2,1.91,1.53,1.74,2.29
3,1.73,2.04,1.76,1.46
4,1.97,1.63,1.97,1.14
5,1.75,1.22,1.81,1.29
6,1.68,1.66,1.75,2.02
7,1.77,1.92,1.38,2.28
8,1.63,1.48,1.83,1.09
9,0.5680000000000001,2.2,1.39,1.41
10,1.73,1.29,1.6,2.2
11,2.43,2.21,1.47,2.53
12,1.61,2.03,1.61,1.68
13,0.904,2.12,1.51,1.63
14,2.35,1.11,2.03,1.88
15,2.55,2.06,1.73,1.73
16,1.88,1.95,0.846,1.23
17,1.63,1.71,1.32,1.12
18,1.01,1.9,1.88,1.09
19,1.87,2.0,1.54,1.62
20,1.98,2.29,2.64,1.31
21,1.52,1.01,2.1,1.33
22,1.12,1.29,2.36,2.07
23,0.9500000000000001,1.6,1.11,1.42
24,1.32,1.31,1.7,1.36
25,1.11,1.32,2.48,1.7
26,1.71,1.6,2.56,2.15
27,1.55,1.73,2.06,1.98
28,3.07,1.17,1.98,1.53
29,0.625,1.76,1.86,1.63
30,1.78,1.3,1.77,1.34
31,1.33,2.0,1.8,1.8
32,1.45,1.45,1.07,1.68
33,1.4,1.36,2.18,1.76
34,2.56,1.89,1.34,1.95
35,1.42,1.82,1.59,2.65
36,0.962,1.75,2.37,1.95
37,2.26,2.25,2.36,1.84
38,1.11,1.48,2.2,1.7
39,1.76,1.44,2.5,1.96
40,1.76,1.71,1.85,1.59
41,1.22,1.7,2.02,2.5
42,1.8,1.55,2.64,2.25
43,2.03,1.51,0.9380000000000001,2.2
44,1.77,1.34,1.85,1.95
45,1.49,1.2,1.58,2.49
46,1.82,1.3,1.01,1.95
47,2.05,1.99,1.12,1.68
48,1.95,1.96,1.27,1.91
49,0.892,2.54,1.89,2.68
50,1.6,1.88,1.54,2.28
51,1.29,2.68,1.12,2.09
52,1.68,2.33,1.33,1.58
53,1.17,2.28,1.59,2.11
54,1.73,1.51,2.15,2.49
55,1.54,2.19,1.86,2.18
56,1.85,2.4,1.49,1.96
57,1.68,1.95,1.42,1.59
58,1.81,1.85,1.68,1.84
59,1.19,1.52,1.41,2.17
60,1.96,1.26,1.6,2.12
61,1.76,1.38,1.88,2.25
62,1.53,1.27,1.4,2.13
63,2.02,1.15,1.15,1.81
64,1.75,1.63,1.45,1.78
65,1.23,1.11,1.64,1.81
66,1.67,1.33,1.51,1.66
67,1.89,1.66,0.811,2.21
68,1.75,1.83,1.8,1.01
69,1.55,1.48,1.45,1.44
70,2.05,1.71,1.74,1.49
71,1.83,2.06,1.3,2.09
