,0,1,2,3
0,1.18,2.09,1.74,1.76
1,1.38,1.39,1.81,1.46
2,1.78,1.07,1.59,1.56
3,1.38,0.985,1.8,2.15
4,1.27,1.76,1.91,1.75
5,1.89,1.81,1.38,1.77
6,0.683,2.29,1.59,2.18
7,1.31,2.37,2.13,1.84
8,1.68,2.95,1.95,1.54
9,1.7,1.59,1.42,1.91
10,1.19,1.23,2.32,2.15
11,1.54,1.75,3.13,2.39
12,1.77,1.77,2.51,1.77
13,1.9,1.69,1.96,2.32
14,1.97,2.31,2.87,2.56
15,1.4,2.5,2.33,1.86
16,1.58,1.77,1.95,2.78
17,1.53,2.03,2.73,2.42
18,2.09,2.21,2.21,2.42
19,1.9,1.67,1.87,1.92
20,1.78,1.7,2.13,1.93
21,1.55,1.4,1.63,1.61
22,1.64,1.84,2.05,2.18
23,1.82,1.45,2.1,2.03
24,1.88,1.22,1.74,2.25
25,1.71,1.69,0.961,2.39
26,2.5,2.12,1.77,2.1
27,1.74,2.47,2.12,2.04
28,2.06,1.86,1.81,1.95
29,1.63,1.8,1.89,1.41
30,1.61,1.67,1.78,1.63
31,1.6,1.81,1.75,2.24
32,2.11,1.4,1.16,2.18
33,1.71,2.02,0.428,2.58
34,1.73,1.41,0.0,2.31
35,1.27,1.74,1.44,2.2
36,1.3,1.78,1.8,1.76
37,1.46,1.22,2.03,2.12
38,1.8,1.55,1.71,1.9
39,2.02,1.3,1.67,2.15
40,1.99,1.6,1.82,1.51
41,1.99,1.67,1.32,2.46
42,1.32,1.12,0.973,2.03
43,0.8220000000000001,1.14,1.64,1.49
44,1.26,1.53,1.74,2.65
45,1.99,1.83,1.81,2.19
46,2.07,2.19,1.3,2.14
47,1.7,1.85,1.3,2.32
48,1.2,1.55,1.41,2.0
49,0.869,1.89,1.29,2.68
50,1.32,1.27,1.85,1.91
51,1.31,1.22,1.05,1.92
52,1.68,1.51,1.03,1.56
53,1.89,1.07,1.17,1.78
54,2.24,1.88,1.51,1.84
55,1.47,2.18,2.09,1.91
56,1.45,1.91,2.05,1.95
57,1.55,1.55,2.1,2.14
58,2.39,1.73,1.96,1.96
59,1.71,1.82,2.02,1.05
60,1.78,1.75,1.92,1.38
61,1.73,2.29,1.99,1.24
62,1.83,1.49,1.83,1.09
63,2.27,1.45,1.95,1.19
64,1.88,2.21,1.59,1.04
65,2.36,1.81,1.19,2.17
66,1.68,2.22,1.05,1.9
67,2.09,1.71,1.69,1.71
68,2.32,1.25,1.58,1.89
69,2.19,1.63,1.74,1.98
70,1.56,1.37,2.17,1.98
71,1.53,1.24,2.12,1.74
72,1.05,0.579,1.97,0.8220000000000001
73,1.62,0.382,1.95,1.59
74,1.69,0.649,1.63,1.25
75,1.38,0.961,2.65,0.66
76,2.69,1.39,2.44,1.76
77,2.44,1.42,1.92,2.03
78,0.927,1.34,1.97,2.07
79,1.6,1.54,2.03,1.56
80,2.32,1.1,2.21,1.12
81,2.54,0.892,2.22,1.17
82,2.32,0.892,2.11,1.53
83,0.718,0.649,2.13,1.61
84,1.77,1.15,1.75,1.48
85,1.91,1.17,2.09,2.34
86,2.0,1.6,1.41,2.49
87,1.52,1.82,1.88,1.96
88,1.78,1.39,1.76,2.37
89,1.55,1.08,2.22,2.27
90,2.36,1.49,1.83,1.07
91,1.91,2.17,1.11,2.14
92,1.93,2.12,1.68,1.49
93,1.74,1.39,2.25,2.25
94,2.32,1.61,1.33,2.25
95,2.26,1.73,1.16,1.65
96,1.78,1.68,1.61,1.33
97,1.69,1.73,1.09,1.15
98,1.82,1.67,1.38,1.84
99,1.46,1.44,1.58,1.51
100,1.37,1.93,1.19,1.39
101,1.74,1.74,1.32,0.9500000000000001
102,1.19,1.92,1.61,1.39
103,1.38,1.47,1.34,1.27
104,0.88,1.84,1.39,1.14
105,0.73,1.97,1.44,1.62
106,0.9380000000000001,2.07,1.07,2.1
107,0.66,1.85,1.19,1.33
108,1.2,2.13,1.1,1.24
109,1.03,1.62,1.15,1.58
110,0.602,2.19,0.88,1.92
111,2.04,2.27,1.02,1.09
112,2.11,1.97,1.08,1.09
113,2.26,1.77,1.07,1.4
114,1.07,1.93,1.59,1.18
115,1.71,1.48,1.03,1.58
116,1.97,2.31,2.22,1.7
117,2.21,2.21,1.59,2.11
118,1.33,1.96,2.04,1.9
119,1.31,1.73,1.4,2.11
120,1.04,2.19,2.15,1.58
121,2.11,2.21,1.51,1.55
122,1.98,2.85,1.53,1.53
123,1.8,1.99,1.81,1.78
124,1.96,2.15,1.85,1.91
125,1.73,2.25,2.27,1.26
126,2.07,2.18,1.83,1.65
127,1.98,2.2,1.22,1.82
128,1.84,2.12,1.49,1.82
129,1.68,1.81,2.02,2.62
130,1.8,1.34,1.97,1.97
131,2.25,1.12,1.27,1.98
132,2.06,1.95,1.98,1.62
133,1.82,1.38,2.29,1.99
134,1.51,2.17,1.42,1.68
135,1.41,2.51,0.626,2.07
136,1.08,1.71,2.15,1.96
137,1.63,2.65,1.98,2.07
138,1.59,1.73,1.39,2.14
139,1.12,1.48,2.28,1.92
140,1.34,2.03,2.62,1.82
141,1.23,2.46,2.85,2.79
142,2.09,2.31,1.49,2.32
143,1.44,2.14,1.82,1.78
144,1.69,1.95,2.15,1.84
145,2.37,1.39,1.95,1.64
146,2.07,1.91,1.91,1.63
147,1.96,2.24,2.37,1.83
148,2.15,1.73,1.96,1.36
149,2.07,1.82,1.46,1.53
150,1.95,1.32,1.34,1.19
151,1.73,0.973,1.64,1.71
152,1.54,1.66,1.69,1.14
153,2.98,1.69,2.06,1.24
154,2.62,1.46,1.6,1.56
155,3.17,1.48,1.34,1.97
156,3.44,1.91,1.31,2.28
157,3.6,1.76,1.45,1.95
158,1.7,1.17,1.82,1.71
159,1.19,1.55,1.24,1.38
160,1.07,1.82,1.39,0.869
161,1.55,1.78,2.19,1.81
162,1.64,1.02,1.92,1.66
163,2.36,1.47,2.22,1.71
164,2.13,1.25,2.05,2.14
165,2.29,0.961,2.42,1.65
166,1.87,0.88,1.55,2.04
167,2.79,1.34,1.33,1.9
168,2.24,1.25,1.83,1.7
169,1.68,1.24,2.07,2.55
170,2.09,1.04,1.71,2.2
171,2.21,0.88,1.53,1.82
172,1.87,1.24,1.78,1.9
173,1.51,0.857,2.32,2.19
174,1.61,1.22,1.56,2.22
175,2.33,1.84,1.05,1.61
176,2.03,2.05,1.6,1.77
177,2.39,1.61,1.46,2.04
178,2.51,2.14,1.27,1.36
179,2.83,2.41,0.9490000000000001,1.25
180,2.32,1.71,1.9,1.7
181,1.83,1.7,1.67,1.99
182,2.46,1.69,1.42,1.48
183,2.84,1.4,0.892,1.18
184,1.74,1.23,1.69,2.05
185,1.65,1.38,1.98,3.14
186,1.74,1.11,1.91,1.7
187,2.13,1.73,1.29,1.66
188,2.33,1.71,1.34,1.37
189,1.87,1.61,1.81,0.996
190,2.03,1.37,2.07,1.16
191,1.62,2.2,1.98,1.33
192,2.03,2.06,1.7,2.1
193,1.32,2.04,1.84,1.85
194,1.82,1.96,1.77,1.95
195,1.34,1.71,1.73,1.51
196,1.66,2.25,1.6,2.17
197,1.24,2.19,1.17,1.8
198,2.46,1.33,1.49,2.0
199,2.22,1.88,1.59,1.78
200,2.06,1.02,1.78,1.59
201,1.7,1.4,1.55,1.12
202,1.64,2.15,1.77,0.765
203,1.36,2.13,1.8,1.03
204,1.52,2.82,2.44,1.22
205,1.56,3.17,1.93,1.97
206,1.88,2.28,1.7,1.77
207,1.8,2.28,1.84,1.89
208,1.56,1.95,2.41,1.91
209,1.95,2.27,2.05,1.81
210,1.53,2.28,2.03,2.18
211,1.83,2.57,1.51,1.9
212,1.66,1.39,1.93,1.53
213,1.22,1.6,2.26,0.20800000000000002
214,1.24,2.21,1.84,1.72
215,2.39,2.11,1.16,1.92
216,1.81,2.25,2.33,1.71
217,1.74,1.96,1.61,1.93
218,1.54,1.87,1.92,2.19
219,1.42,0.973,1.39,1.81
220,1.39,1.86,1.67,1.63
221,1.61,2.24,1.18,2.65
222,1.39,1.73,1.91,1.96
223,1.62,1.91,2.19,2.33
224,1.75,0.857,2.17,2.24
225,2.24,0.88,2.53,1.75
226,1.4,1.17,1.78,1.58
227,0.9500000000000001,1.69,1.67,2.24
228,1.26,1.96,2.11,1.22
229,1.2,2.09,2.26,2.4
230,1.85,1.33,1.55,2.79
231,1.44,2.07,1.85,2.33
232,1.07,1.84,2.1,2.1
233,1.16,1.91,2.03,2.2
234,2.14,1.17,1.7,1.87
235,2.03,1.53,1.95,1.66
236,2.34,1.7,1.62,1.8
237,1.78,0.857,1.96,1.78
238,2.5,1.11,1.89,1.83
239,2.7,1.44,1.93,2.48
240,1.81,1.83,1.74,1.85
241,1.49,1.6,1.69,1.97
242,1.82,1.61,1.9,1.31
243,2.21,1.97,1.75,1.2
244,2.02,0.637,1.96,1.48
245,1.76,0.649,1.91,1.6
246,2.4,1.11,1.85,2.41
247,2.56,1.33,1.76,1.64
248,2.09,0.834,1.75,2.31
249,2.39,1.75,1.61,2.31
