,0,1,2,3
0,4.51,1.45,0.16,2.11
1,6.32,2.49,0.24,1.44
2,6.37,2.26,0.297,1.19
3,6.48,2.9,0.994,0.0228
4,4.63,1.5,1.83,0.0343
5,5.07,1.3,2.99,0.183
6,6.83,1.28,3.8,0.20600000000000002
7,7.12,1.36,4.98,0.10300000000000001
8,6.11,1.06,3.94,0.16
9,8.39,0.8230000000000001,1.73,0.171
10,6.26,1.14,2.75,0.24
11,6.18,1.09,3.7,0.366
12,8.12,1.14,4.42,0.16
13,11.5,0.891,4.18,0.114
14,10.1,0.902,2.17,0.16
15,11.8,0.663,3.71,0.149
16,8.42,1.06,3.06,0.114
17,2.14,0.64,2.9,0.0114
18,3.79,0.8230000000000001,3.39,0.343
19,3.56,1.21,3.39,1.15
20,3.02,0.994,4.11,0.583
21,2.68,1.82,4.23,1.05
22,3.56,2.51,3.32,1.12
23,4.02,2.58,3.72,1.3
24,1.35,2.4,2.91,1.22
25,1.53,1.54,2.91,1.98
26,2.51,1.98,3.4,0.777
27,3.21,1.42,3.08,0.88
28,1.91,1.58,2.99,1.02
29,1.44,2.46,3.83,0.663
30,2.25,2.89,2.36,0.72
31,2.15,2.54,3.04,0.72
32,1.19,1.87,2.92,0.777
33,0.674,1.52,2.75,2.12
34,1.03,1.46,3.14,2.54
35,1.38,1.53,2.74,3.03
36,1.45,1.79,2.3,2.67
37,1.66,1.8,2.55,2.11
38,1.36,1.93,4.03,2.14
39,1.17,1.59,2.22,1.83
40,0.845,1.54,1.41,1.91
41,1.02,1.73,2.09,1.58
42,0.423,1.73,2.47,1.91
43,0.5710000000000001,1.1,1.19,2.72
44,0.9480000000000001,1.78,2.3,3.1
45,1.29,2.8,2.02,3.7
46,1.8,3.1,2.28,3.96
47,1.79,2.01,1.41,2.87
48,1.43,1.84,1.13,0.857
49,1.52,1.39,1.42,0.857
50,2.43,2.63,1.19,0.845
51,2.97,2.81,1.65,0.651
52,2.38,1.88,2.0,0.503
53,3.46,1.98,2.74,0.331
54,3.84,1.35,2.4,0.434
55,2.76,2.32,1.88,0.594
56,3.15,3.34,1.82,0.594
57,3.31,3.19,1.49,0.526
58,2.15,2.47,2.28,0.902
59,2.87,3.12,2.3,0.788
60,3.34,3.02,2.03,0.891
61,3.27,3.99,2.47,1.02
62,2.19,3.98,1.1,0.685
63,2.14,2.83,0.708,2.16
64,2.24,1.85,1.55,2.09
65,1.44,2.16,1.82,3.14
66,1.02,1.91,1.35,2.71
67,1.53,1.46,0.731,3.63
68,1.65,2.42,1.31,3.88
69,1.92,1.91,0.743,5.47
70,1.33,1.94,1.18,2.79
71,1.26,2.75,1.31,2.62
72,1.49,3.56,1.34,2.9
73,1.63,4.81,1.26,3.72
74,2.36,4.32,1.42,4.36
75,1.98,2.83,1.36,4.59
76,2.38,3.29,1.6,4.24
77,1.94,2.79,1.57,3.98
78,1.01,2.03,3.03,1.37
79,0.28600000000000003,1.9,2.17,1.22
80,0.651,2.94,3.8,1.17
81,1.02,3.37,5.3,1.52
82,0.56,2.35,7.22,1.33
83,0.48,0.674,5.19,1.25
84,0.777,1.11,5.43,1.39
85,0.605,1.69,4.91,1.44
86,0.343,2.08,6.13,1.75
87,0.4,2.02,3.42,2.01
88,0.537,1.25,3.93,1.13
89,0.388,1.84,4.51,1.54
90,0.491,1.25,6.16,1.73
91,0.514,1.43,4.14,1.25
92,0.468,0.72,3.31,1.31
93,0.183,0.971,1.2,1.26
94,0.514,1.87,1.65,1.47
95,0.548,2.48,1.43,1.6
96,0.171,2.92,1.47,2.04
97,0.0228,3.94,1.67,2.33
98,0.263,2.8,1.29,2.47
99,0.628,3.48,1.19,2.32
100,0.605,3.46,1.44,2.09
101,0.834,3.35,1.53,1.49
102,1.04,2.51,1.49,1.84
103,0.982,2.1,1.5,1.51
104,0.685,2.43,1.87,1.28
105,0.446,2.89,1.25,2.55
106,0.914,3.31,1.79,2.57
107,0.651,2.46,1.21,3.07
108,1.07,1.31,1.57,4.52
109,1.6,1.35,0.9480000000000001,2.54
110,1.15,0.217,1.47,2.87
111,1.27,0.308,1.79,1.95
112,0.845,0.388,1.29,2.23
113,1.83,0.377,1.46,1.27
114,1.74,0.4,2.56,2.36
115,1.28,0.263,2.18,3.28
116,1.11,0.48,2.11,3.3
117,1.36,0.434,2.15,3.75
118,1.66,0.457,2.54,2.87
119,1.26,0.32,3.27,3.14
120,1.57,0.446,3.15,3.3
121,1.55,0.526,3.22,3.42
122,1.22,0.423,2.68,3.48
123,1.44,1.15,4.24,3.74
124,2.08,1.45,3.24,4.32
125,1.36,1.07,3.61,5.39
126,1.94,0.9480000000000001,4.92,5.1
127,2.44,1.6,4.66,5.38
128,2.02,2.08,4.1,5.04
129,2.35,1.28,4.08,4.51
130,2.89,1.04,3.78,5.56
131,3.12,1.21,4.32,7.37
132,3.29,1.43,3.87,5.36
133,3.37,2.32,3.32,3.93
134,1.99,2.43,3.9,3.61
135,2.79,3.19,3.84,3.32
136,2.73,1.13,5.07,2.39
137,3.08,1.73,5.13,3.03
138,2.71,0.583,6.12,3.64
139,2.9,0.194,4.79,4.6
140,2.76,0.765,4.3,3.71
141,3.59,0.651,4.36,2.64
142,3.52,0.743,4.59,2.52
143,3.76,0.491,4.08,3.95
144,4.6,0.308,3.91,3.99
145,4.91,0.617,5.07,2.5
146,4.71,0.605,3.88,2.99
147,3.86,0.194,5.1,3.64
148,4.8,0.4,3.91,2.39
149,3.42,0.514,2.43,3.13
150,3.61,0.48,4.38,3.19
151,4.88,0.377,4.32,3.4
152,2.98,0.857,4.9,2.74
153,0.811,1.46,5.08,2.42
154,1.63,2.19,5.06,1.49
155,1.55,2.84,4.84,2.27
156,1.86,3.28,4.89,1.74
157,0.971,2.58,7.33,1.57
158,0.868,2.01,8.19,2.56
159,1.36,1.3,8.5,3.0
160,1.6,1.5,7.91,3.56
161,1.6,1.51,7.77,3.98
162,1.35,2.24,7.01,2.78
163,1.25,1.79,7.44,1.65
164,1.37,1.83,6.77,1.62
165,0.982,1.75,5.88,2.62
166,1.42,2.04,5.72,2.09
167,1.17,2.1,3.53,2.2
168,0.08,2.97,2.72,2.4
169,0.0685,3.07,2.58,2.47
170,0.09140000000000001,2.91,2.43,3.69
171,0.09140000000000001,2.39,3.27,4.17
172,0.10300000000000001,3.0,3.4,5.12
173,0.0114,3.21,2.46,5.6
174,0.0343,2.91,2.8,7.57
175,0.194,3.22,2.2,7.46
176,0.114,0.925,2.06,8.76
177,0.10300000000000001,1.49,1.88,9.78
178,0.114,2.72,3.2,8.6
179,0.16,3.19,3.37,8.94
180,0.0685,3.05,2.63,9.14
181,0.08,1.03,1.61,6.27
182,0.149,1.14,1.92,6.26
183,1.04,1.53,1.9,4.33
184,1.93,2.28,2.23,3.16
185,3.7,2.43,2.55,3.05
186,3.71,2.49,1.99,3.1
187,3.91,2.47,2.46,2.66
188,4.7,2.3,1.93,1.92
189,3.16,1.99,3.37,1.41
190,3.06,2.92,2.25,1.19
191,4.31,3.27,1.55,1.54
192,3.03,2.76,1.93,1.78
193,2.6,2.54,2.92,1.57
194,3.64,2.06,2.47,2.23
195,3.22,1.96,2.66,1.37
196,2.24,2.33,3.52,2.22
197,3.05,2.27,1.69,3.47
198,3.62,2.06,3.88,2.78
199,2.36,1.55,5.89,1.21
200,3.24,1.91,6.31,1.9
201,3.31,1.43,6.09,2.23
202,3.62,2.27,5.31,2.12
203,4.57,3.04,6.49,3.34
204,6.74,3.84,5.65,2.32
205,5.51,5.28,5.8,1.85
206,6.32,7.12,5.64,2.83
207,7.65,6.41,7.32,4.74
208,7.93,5.52,5.67,3.29
209,5.08,5.43,7.95,3.47
210,4.48,5.77,6.67,3.54
211,4.84,5.06,8.2,3.83
212,4.9,3.11,5.61,4.25
213,3.48,2.62,4.18,1.34
214,2.5,1.87,3.85,1.37
215,3.16,1.13,2.22,1.85
216,4.1,1.61,2.66,1.18
217,3.69,1.67,4.02,0.685
218,2.95,2.34,2.04,1.11
219,2.92,1.92,2.07,0.5710000000000001
220,2.56,1.99,2.0,0.434
221,3.39,2.15,3.7,0.388
222,2.94,2.24,4.62,0.308
223,1.98,2.04,5.51,0.491
224,2.44,1.25,6.67,0.617
225,3.08,1.01,3.54,0.674
226,3.22,1.25,3.82,1.71
227,2.23,1.35,3.84,2.55
228,0.868,2.7,5.38,2.33
229,0.41100000000000003,3.24,4.6,2.46
