,0,1,2,3
0,1.2,1.48,1.59,0.9380000000000001
1,1.38,1.8,0.9500000000000001,1.16
2,1.7,1.87,1.34,0.776
3,2.03,2.13,1.39,1.45
4,1.8,1.83,1.34,1.59
5,1.38,1.65,1.04,1.66
6,1.97,1.22,1.15,1.74
7,1.66,1.64,1.33,1.66
8,1.45,1.67,1.54,1.51
9,1.58,2.24,1.39,1.74
10,1.22,2.06,1.64,1.83
11,1.4,0.834,1.39,1.07
12,1.18,1.95,2.0,1.74
13,0.88,1.98,2.03,2.0
14,1.29,1.6,1.75,1.4
15,1.64,1.75,1.48,1.83
16,0.799,0.996,1.8,1.78
17,1.18,2.43,1.91,1.66
18,1.08,2.27,2.15,1.97
19,1.47,2.39,1.98,1.77
20,1.41,2.1,1.97,1.16
21,1.66,2.46,1.71,1.34
22,1.44,2.19,2.05,1.48
23,1.55,2.68,1.68,1.82
24,1.37,2.46,1.95,1.52
25,1.22,1.29,1.98,1.51
26,1.59,0.9500000000000001,1.77,1.09
27,1.62,1.27,1.95,0.765
28,1.33,1.34,2.12,1.55
29,1.01,1.9,1.88,1.51
30,1.22,0.973,2.17,1.3
31,1.62,0.9500000000000001,1.91,1.29
32,1.3,1.54,1.99,1.27
33,1.52,1.62,1.56,1.09
34,1.2,1.89,1.75,1.98
35,1.53,1.48,1.73,1.05
36,1.6,1.97,2.21,1.8
37,1.56,2.13,1.27,2.15
38,1.26,1.63,1.95,1.17
39,1.25,1.15,1.59,1.59
40,2.12,1.36,1.56,1.6
41,1.95,1.33,1.68,2.09
42,1.68,1.7,1.1,1.93
43,1.84,1.55,0.904,1.61
44,2.43,2.15,1.83,1.89
45,1.53,1.93,1.56,2.06
46,2.13,1.47,1.76,1.75
47,1.86,1.69,1.32,2.31
48,2.13,1.51,2.36,1.27
49,1.74,1.47,1.87,2.7
50,1.77,1.3,2.26,2.15
51,1.77,1.04,1.39,2.28
52,1.78,1.4,2.05,2.06
53,1.77,1.34,2.0,1.78
54,1.27,1.22,1.99,2.09
55,1.61,1.71,1.12,2.24
56,1.25,1.3,2.31,1.76
57,1.27,1.39,2.19,2.51
58,0.973,1.75,1.1,1.83
59,1.63,1.82,1.02,1.34
60,0.9380000000000001,1.24,1.55,1.99
61,1.15,1.12,2.22,1.83
62,1.05,0.88,2.0,1.3
63,1.42,1.4,1.34,1.86
64,1.49,1.44,1.89,1.22
65,1.53,1.42,3.28,0.66
66,1.63,0.88,2.81,1.63
67,1.32,0.788,2.58,1.23
68,1.74,1.77,1.82,1.29
69,2.19,1.73,2.49,1.99
70,2.57,1.23,1.69,2.05
71,2.64,1.62,1.44,2.22
72,1.91,1.61,2.13,1.62
73,1.12,2.0,1.6,2.03
74,1.61,1.97,1.93,1.71
75,2.33,1.55,1.51,1.53
76,1.99,1.98,1.47,1.95
77,1.42,1.95,1.7,1.76
78,1.82,1.3,1.61,1.92
79,2.14,1.45,1.22,1.7
80,1.92,1.19,1.48,1.33
81,1.25,1.46,1.36,2.0
82,1.4,1.6,1.49,1.7
83,1.68,2.06,1.37,1.8
84,0.9380000000000001,1.91,2.33,2.1
85,1.59,2.04,2.9,2.03
86,1.15,1.71,1.83,1.71
87,0.788,1.8,2.71,1.95
88,1.03,1.89,2.73,1.33
89,1.61,1.85,2.24,2.2
90,2.26,1.88,2.36,1.77
91,2.05,1.25,2.35,1.96
92,2.06,1.62,2.51,1.67
93,1.34,1.48,2.19,2.0
94,1.39,0.788,1.92,2.33
95,1.78,1.46,0.961,1.82
96,1.9,1.55,1.99,1.78
97,1.93,1.32,1.84,1.95
98,1.59,1.18,2.35,2.0
99,2.11,1.11,1.83,2.04
100,1.75,2.22,2.19,1.84
101,1.27,2.19,2.15,1.69
102,1.82,1.97,1.6,2.12
103,2.07,1.78,1.38,2.66
104,1.37,1.82,1.55,2.54
105,1.29,2.1,1.77,1.39
106,1.38,1.97,1.8,1.97
107,1.47,1.73,1.85,1.82
108,1.26,1.98,1.86,1.22
109,1.93,0.88,1.8,1.81
110,1.92,0.985,1.92,2.09
111,1.67,1.33,1.83,1.52
112,1.49,1.58,2.92,1.98
113,1.3,1.25,2.21,2.62
114,1.99,1.81,1.8,1.9
115,1.64,1.88,2.04,1.91
116,1.64,2.5,1.66,1.99
117,1.7,1.34,3.36,1.93
118,2.14,1.69,2.83,1.67
119,1.96,2.12,1.6,2.29
120,1.74,1.84,1.47,2.54
121,1.92,2.25,1.58,2.12
122,2.06,2.17,2.13,1.97
123,1.54,1.9,1.73,1.66
124,1.83,2.1,1.89,0.8220000000000001
125,1.29,2.18,1.65,1.85
126,2.07,1.05,1.56,1.77
127,1.73,1.41,1.61,1.56
128,1.87,2.17,1.91,1.29
129,1.51,2.21,1.45,1.52
130,1.95,1.67,1.55,2.12
131,1.73,2.02,0.9380000000000001,1.15
132,1.82,1.47,1.39,1.16
133,2.06,1.71,2.1,1.34
134,1.33,1.38,1.56,1.76
135,1.58,1.83,1.32,1.98
136,1.47,1.78,1.12,2.47
137,1.61,1.85,1.74,2.15
138,1.12,2.04,1.52,1.83
139,1.98,1.46,1.17,2.17
140,1.8,2.26,0.741,1.51
141,1.52,2.0,1.39,2.31
142,2.19,1.55,1.38,2.0
143,2.09,1.68,1.37,2.47
144,1.71,1.31,1.46,1.92
145,1.05,1.68,1.45,1.88
146,2.18,1.24,1.67,1.8
147,2.14,1.63,1.88,1.82
148,2.4,2.27,1.68,0.985
149,1.74,2.33,1.73,1.83
150,2.15,1.65,1.4,1.03
151,2.43,1.83,1.46,1.22
152,1.82,1.75,1.33,1.82
153,2.14,2.12,1.71,1.44
154,2.75,1.02,1.84,2.19
155,1.8,1.82,1.33,2.18
156,1.46,1.14,1.55,1.69
157,1.03,1.66,1.64,2.7
158,1.49,1.82,1.34,2.06
159,1.89,1.9,1.8,2.02
160,1.77,1.26,0.892,1.81
161,1.63,1.48,1.91,1.76
162,1.23,1.53,2.04,1.97
163,2.18,2.12,2.27,1.83
164,1.68,1.87,1.61,2.06
165,1.18,1.4,1.74,1.62
166,1.8,1.31,1.61,1.81
167,2.4,1.83,1.78,2.26
168,1.92,1.88,2.39,1.58
169,2.07,1.96,2.35,1.25
170,2.44,1.47,1.64,1.77
171,2.07,1.96,1.99,1.75
172,1.26,1.61,1.68,1.66
173,1.45,1.49,1.71,1.42
174,1.42,1.09,1.66,2.28
175,1.11,1.16,0.961,2.2
176,1.36,1.71,2.13,1.39
177,0.973,1.95,1.58,2.37
178,1.22,1.05,1.2,1.98
179,1.75,1.45,1.84,2.43
180,2.1,1.77,2.31,1.67
181,1.03,2.11,1.49,2.25
182,1.25,1.33,1.96,2.63
183,1.11,1.34,2.29,2.63
184,1.53,1.1,2.17,2.79
185,1.54,1.62,1.18,2.57
186,1.15,1.33,0.892,1.56
187,1.54,1.8,0.869,1.55
188,2.05,1.62,2.07,1.02
189,2.0,1.25,2.12,1.76
190,2.02,1.25,2.72,2.75
191,2.41,1.67,1.87,2.71
192,2.7,2.02,1.36,1.3
193,1.98,1.91,1.87,2.27
194,2.46,1.86,1.85,2.91
195,2.18,1.88,1.89,2.32
196,2.93,1.95,2.1,1.98
197,1.98,1.97,2.55,2.43
198,2.46,1.61,2.1,1.49
199,2.56,1.74,1.29,2.51
200,2.8,1.49,1.51,1.44
201,1.12,1.1,1.88,1.16
202,2.55,1.11,1.38,1.44
203,1.7,1.19,1.01,1.09
204,1.66,1.74,1.55,1.45
205,1.26,2.15,1.26,2.07
206,2.13,1.96,1.15,2.22
207,2.28,2.25,1.68,1.89
208,1.78,2.19,1.56,1.45
209,1.17,2.0,1.29,3.06
210,2.69,0.915,1.39,2.28
211,2.55,1.31,1.34,2.56
212,2.03,1.47,1.36,1.61
213,1.33,1.78,1.76,2.76
214,2.03,2.13,1.62,1.82
215,2.18,2.46,1.74,2.58
216,3.32,2.04,0.486,2.25
217,1.69,2.2,0.718,2.59
218,2.02,1.76,1.03,1.88
219,2.5,1.93,1.4,2.29
