,0,1,2,3
0,1.81,1.47,1.74,2.88
1,0.672,2.2,1.91,1.93
2,1.14,1.24,1.69,2.31
3,1.58,1.88,1.34,2.32
4,1.33,1.98,1.6,2.4
5,0.788,1.2,1.83,2.87
6,0.973,1.78,1.46,2.79
7,1.46,1.47,1.67,2.02
8,1.27,1.6,1.58,1.69
9,1.1,1.23,1.34,1.51
10,1.61,1.45,1.48,2.14
11,1.71,1.39,1.24,1.58
12,1.64,1.44,1.91,1.55
13,0.927,1.66,1.59,2.34
14,2.09,1.51,1.73,2.95
15,1.86,1.18,1.66,3.31
16,1.45,1.39,1.95,2.27
17,1.16,1.14,2.15,2.28
18,1.7,0.8230000000000001,1.33,2.95
19,1.26,1.62,1.7,1.74
20,1.3,1.3,0.892,1.95
21,1.34,1.2,0.927,3.12
22,1.78,0.765,1.48,2.46
23,1.83,1.55,1.76,1.95
24,2.15,1.84,2.0,1.54
25,2.1,2.18,1.77,1.87
26,1.42,2.22,1.76,2.17
27,1.44,2.0,0.892,2.02
28,1.77,1.83,0.834,2.04
29,2.0,1.83,0.927,2.56
30,1.51,2.02,1.68,3.39
31,1.38,2.64,1.52,2.62
32,2.05,2.0,1.26,2.24
33,1.87,1.96,1.71,2.63
34,2.12,2.02,2.1,2.24
35,1.4,2.86,1.23,2.71
36,1.46,2.0,1.32,1.53
37,0.718,2.26,1.96,1.63
38,1.33,1.89,1.58,1.56
39,1.93,2.13,0.846,1.64
40,1.42,2.04,1.78,1.32
41,1.48,1.9,2.05,1.71
42,0.8220000000000001,1.42,2.03,1.97
43,1.41,1.27,1.56,2.28
44,1.91,1.55,1.69,2.06
45,1.46,1.54,2.28,2.07
46,1.27,1.84,1.98,1.85
47,1.78,1.4,1.92,1.9
48,1.63,1.83,1.88,1.85
49,1.41,1.76,2.1,2.37
50,1.12,1.41,1.31,2.5
51,1.62,1.16,2.11,2.39
52,1.18,1.83,1.83,1.85
53,1.23,1.36,1.49,1.7
54,1.85,1.83,1.85,1.36
55,1.56,1.26,1.2,1.42
56,1.34,1.48,1.53,1.46
57,0.927,1.95,1.55,1.54
58,0.602,0.683,1.71,1.68
59,0.961,0.788,1.27,1.6
60,1.87,1.11,1.95,1.18
61,1.16,1.12,2.21,1.47
62,1.69,1.85,1.75,1.51
63,2.0,2.55,1.76,1.8
64,1.19,2.11,1.92,1.34
65,1.24,2.12,2.1,1.42
66,1.32,1.59,1.68,1.26
67,1.32,1.9,1.24,1.39
68,0.927,1.63,1.49,1.51
69,1.1,1.17,2.18,1.74
