,0,1,2,3
0,1.22,1.9,1.86,1.52
1,1.84,2.7,2.37,2.12
2,1.88,1.82,1.92,2.21
3,2.05,2.19,1.51,1.78
4,1.33,2.07,2.14,2.12
5,1.27,1.99,1.91,2.31
6,1.85,1.88,1.19,2.22
7,1.97,1.76,1.44,2.41
8,1.76,1.95,2.35,2.35
9,1.67,1.74,2.05,2.24
10,4.01,1.31,2.43,2.31
11,3.49,0.996,1.87,2.12
12,2.61,0.9380000000000001,1.84,1.54
13,2.2,1.32,0.961,1.81
14,2.68,1.11,1.26,2.04
15,2.86,1.6,1.55,1.56
16,2.56,1.64,1.99,1.52
17,1.47,0.996,2.58,1.74
18,1.91,1.48,2.1,1.74
19,2.4,1.37,1.8,1.7
20,2.69,1.6,2.62,1.48
21,2.44,1.7,1.14,1.95
22,2.72,0.718,1.38,1.93
23,2.24,1.53,1.91,1.33
24,1.27,1.69,0.961,1.34
25,1.37,2.03,2.53,2.37
26,1.62,1.55,2.59,3.07
27,1.48,1.97,1.92,2.87
28,2.12,2.5,2.13,1.66
29,1.47,1.99,2.26,1.91
30,1.34,1.09,1.51,2.26
31,1.4,1.9,1.39,2.54
32,1.8,2.22,1.82,1.95
33,1.96,1.68,2.32,2.77
34,1.6,1.31,2.24,2.42
35,0.9380000000000001,1.74,1.96,1.82
36,1.63,2.32,2.11,2.51
37,1.22,1.67,1.67,3.01
38,1.34,1.76,2.06,2.28
39,1.12,2.05,1.36,2.05
40,1.15,2.24,1.47,2.2
41,1.23,2.34,1.37,2.7
42,1.68,1.55,2.02,3.05
43,2.26,1.98,1.87,2.62
44,0.961,1.63,1.42,2.58
45,1.85,1.46,1.44,2.0
46,1.59,1.88,2.03,2.19
47,1.76,2.4,1.34,2.4
48,1.6,1.77,1.85,2.09
49,1.32,2.11,2.37,2.87
50,1.48,1.8,1.96,2.54
51,1.24,2.02,1.9,2.29
52,1.48,2.28,1.56,2.09
53,2.06,1.95,2.34,1.63
54,1.41,1.55,2.18,1.68
55,2.12,1.2,2.06,1.6
56,1.67,1.66,2.46,1.83
57,1.53,1.82,1.81,1.78
58,1.78,2.14,1.88,1.71
59,1.55,1.85,1.33,1.07
60,1.15,2.2,1.96,0.776
61,1.39,1.92,1.68,1.37
62,1.37,2.0,2.21,1.78
63,0.915,2.04,1.82,1.48
64,1.59,1.44,1.97,1.07
65,1.53,1.73,1.78,1.67
66,1.77,1.67,1.82,2.02
67,1.73,1.84,1.1,1.49
68,1.22,2.1,2.25,1.89
69,1.11,1.66,1.7,1.77
70,2.69,1.62,1.84,2.28
71,2.12,1.83,1.53,1.78
72,2.87,1.49,1.95,0.9380000000000001
73,2.87,1.62,1.8,1.49
74,3.06,1.58,1.58,1.33
75,3.42,1.56,0.637,1.2
76,1.97,1.2,0.985,1.48
77,2.14,1.58,1.42,2.35
78,2.64,1.15,1.31,1.91
79,3.05,0.44,1.48,1.71
80,1.58,0.533,1.58,1.27
81,1.32,0.73,1.69,2.06
82,2.76,1.33,1.83,1.98
83,3.24,2.31,1.55,2.03
84,3.07,0.776,0.904,1.76
85,1.87,1.1,1.23,1.52
86,2.35,1.26,2.1,1.9
87,2.39,1.32,0.533,2.34
88,2.05,0.753,0.765,1.95
89,2.7,0.846,1.23,1.93
90,2.66,0.278,1.83,1.83
91,1.85,0.29,1.51,1.7
92,2.0,0.301,1.55,1.82
93,2.5,1.27,1.39,2.17
94,2.53,0.556,1.4,2.06
95,1.61,1.18,1.16,2.02
96,2.36,1.52,1.64,1.97
97,2.32,0.718,1.55,1.51
98,2.79,1.4,1.99,2.0
99,2.2,1.42,2.12,2.06
100,2.34,1.16,1.12,0.718
101,1.78,1.73,1.74,1.3
102,1.32,1.14,1.64,1.41
103,2.14,1.9,1.15,2.49
104,1.83,2.49,1.95,1.48
105,1.47,1.66,1.67,1.4
106,2.09,1.66,2.02,1.67
107,2.33,1.97,1.91,2.31
108,2.21,1.93,1.56,1.7
109,1.7,2.25,2.11,1.84
110,1.89,1.96,2.5,2.32
111,1.83,1.61,1.96,1.99
112,1.9,1.91,1.7,1.25
113,1.89,2.07,2.18,2.43
114,2.1,1.87,1.98,1.97
115,1.96,2.07,2.17,2.43
116,1.4,2.02,2.43,2.07
117,1.42,1.91,2.13,1.73
118,1.93,1.77,1.75,1.34
119,1.42,2.48,1.76,1.6
120,1.67,2.25,2.46,1.8
121,1.76,2.09,1.44,1.52
122,2.06,2.15,1.89,2.03
123,2.18,2.11,1.91,1.37
124,1.56,2.47,1.22,1.74
125,1.33,2.2,2.18,1.17
126,1.88,1.52,1.96,1.76
127,1.98,2.4,2.27,2.05
128,2.58,1.53,1.48,1.96
129,1.64,2.35,1.55,1.85
130,1.78,1.11,2.19,1.92
131,1.92,1.41,1.86,1.68
132,1.34,1.76,2.51,1.78
133,1.71,1.78,2.86,1.49
134,1.15,1.97,2.47,1.89
135,0.927,2.21,2.32,1.8
136,1.52,2.36,2.35,1.85
137,1.02,2.39,2.18,2.19
138,1.81,1.98,1.63,1.64
139,2.09,1.6,1.99,1.85
140,1.9,1.64,2.78,1.45
141,1.2,2.84,1.85,1.53
142,1.74,1.66,1.51,1.64
143,1.41,2.1,1.55,1.29
144,1.36,1.83,1.85,1.08
145,2.12,2.34,1.71,1.89
146,1.92,1.82,1.69,1.39
147,1.97,2.02,1.34,1.37
148,2.18,2.1,1.62,1.55
149,1.95,1.76,1.74,1.92
150,1.49,1.12,2.02,1.7
151,1.07,1.3,1.71,1.77
152,1.54,2.31,1.78,1.78
153,2.2,2.36,1.55,1.67
154,1.58,1.82,1.69,1.48
155,2.03,2.31,1.69,1.87
156,1.92,1.98,2.06,1.83
157,1.55,1.58,1.73,1.89
158,2.09,2.2,2.24,1.59
159,1.26,1.4,1.33,2.09
160,1.99,1.15,1.76,1.69
161,1.9,1.14,2.04,2.49
162,2.14,0.869,1.44,2.44
163,1.75,0.846,1.54,2.39
164,1.58,0.834,1.88,1.89
165,1.64,0.799,1.83,2.26
166,1.96,1.47,1.49,1.91
167,1.67,1.48,1.55,2.22
168,1.76,1.23,1.81,2.24
169,1.4,1.42,1.77,2.63
170,1.95,0.487,1.52,1.98
171,1.62,0.857,1.52,2.09
172,1.23,1.17,1.53,1.64
173,1.59,0.915,1.81,2.24
174,1.85,1.03,1.39,1.81
175,2.11,2.15,1.84,1.66
176,1.54,2.13,2.42,1.9
177,1.09,1.99,2.36,2.12
178,1.78,1.32,2.1,2.02
179,2.39,1.25,1.95,2.06
180,2.02,1.37,2.29,1.66
181,1.63,1.68,2.41,1.73
182,1.88,1.16,1.78,2.78
183,1.97,1.77,2.37,2.97
184,1.83,1.11,2.53,2.07
185,1.51,0.834,1.47,2.42
186,1.38,1.53,1.71,2.14
187,1.75,1.44,2.53,2.46
188,1.97,1.92,2.22,1.14
189,1.66,2.0,1.38,1.84
190,2.18,2.03,1.46,2.25
191,1.75,1.82,1.74,2.09
192,1.88,2.46,1.84,1.77
193,2.0,2.7,1.39,2.05
194,1.19,2.26,1.04,2.48
195,1.2,1.61,1.07,2.1
196,1.56,1.11,1.89,2.21
197,1.08,1.75,1.49,2.27
198,1.67,0.927,1.87,2.04
199,1.73,1.81,1.29,1.27
200,1.69,2.09,1.8,0.718
201,1.29,1.46,0.985,1.64
202,1.8,1.58,1.32,0.961
203,1.12,1.09,1.73,0.915
204,1.58,2.15,1.92,1.86
205,1.62,3.39,2.07,1.46
206,1.85,1.95,2.1,0.985
207,1.76,1.95,1.69,1.46
208,1.44,1.97,1.93,1.33
209,1.58,1.97,1.98,1.12
210,1.69,1.83,2.51,1.4
211,1.64,1.49,1.49,1.77
212,1.67,1.95,1.73,0.521
213,1.58,2.19,2.09,1.53
214,1.36,1.42,2.07,1.76
215,1.23,0.927,2.18,1.66
216,2.13,1.97,1.92,1.68
217,1.67,1.99,1.49,1.95
218,1.77,1.66,1.92,1.92
219,1.2,1.89,2.05,1.39
220,1.68,1.84,1.84,1.56
221,1.71,2.04,1.69,1.36
222,1.6,1.61,2.25,1.98
223,2.46,1.15,1.92,1.9
224,2.26,1.33,2.37,1.38
225,1.83,2.69,1.96,1.76
226,1.82,1.78,0.904,2.29
227,1.75,1.67,0.394,2.18
228,1.44,2.24,1.31,1.8
229,1.7,1.89,2.07,2.02
230,2.0,1.29,1.91,1.75
231,1.83,1.53,1.58,1.9
232,2.47,1.99,3.29,1.63
233,2.29,2.78,3.1,1.38
234,3.0,1.26,3.07,1.56
235,3.16,2.14,1.91,1.81
236,2.55,1.82,1.55,2.2
237,1.89,1.45,2.48,2.4
238,2.28,1.09,2.64,2.34
239,2.58,1.89,2.75,2.25
240,2.54,2.35,2.42,1.45
241,1.54,2.06,1.84,2.07
242,2.83,1.19,1.59,2.51
243,1.67,2.06,1.51,1.44
244,1.85,2.07,1.89,1.51
245,1.81,2.42,2.18,1.93
246,2.22,1.8,2.09,2.09
247,2.4,1.7,2.4,2.14
248,2.17,1.46,2.22,1.53
249,1.4,2.79,1.47,1.68
