,0,1,2,3
0,2.15,2.06,1.11,1.67
1,2.06,2.56,2.12,1.11
2,1.9,1.42,1.81,1.59
3,1.47,1.75,1.83,1.39
4,1.4,1.9,1.93,1.18
5,1.82,2.11,1.99,1.46
6,2.63,1.8,2.19,1.53
7,2.58,2.11,1.88,1.2
8,1.69,2.48,1.86,1.32
9,0.985,2.03,1.88,1.17
10,1.73,1.95,1.9,0.9380000000000001
11,2.02,2.55,1.69,1.64
12,2.56,2.65,1.83,1.52
13,1.63,1.82,1.64,0.9380000000000001
14,2.22,2.04,1.85,1.11
15,1.98,2.36,1.07,1.42
16,1.15,1.88,1.71,1.07
17,1.97,1.86,2.05,1.62
18,1.18,2.09,1.4,1.3
19,1.62,1.38,1.62,1.78
20,2.51,1.59,1.24,0.985
21,1.71,1.33,1.34,0.892
22,2.34,1.36,1.16,1.32
23,2.39,1.27,0.637,1.14
24,1.84,1.37,1.41,1.37
25,1.1,1.25,1.71,1.08
26,1.39,1.53,1.6,0.985
27,1.27,1.82,1.7,1.27
28,2.21,2.05,2.06,1.07
29,1.75,2.28,1.02,1.4
30,1.92,2.28,1.33,1.26
31,1.25,1.42,0.857,0.869
32,2.05,1.36,1.15,0.672
33,1.12,1.77,1.91,1.02
34,1.87,1.64,1.49,1.17
35,1.82,1.77,1.38,1.54
36,1.55,2.2,1.41,1.3
37,1.55,1.86,1.77,1.4
38,2.35,1.63,1.74,1.37
39,2.02,1.19,1.37,1.81
40,1.51,1.73,0.9380000000000001,1.14
41,1.54,1.15,1.25,1.51
42,1.68,1.53,1.52,1.77
43,2.15,2.32,1.14,1.68
44,1.07,2.02,1.56,1.67
45,1.22,1.24,1.78,1.59
46,1.59,1.97,1.22,1.24
47,1.47,1.87,1.74,1.98
48,1.02,1.55,1.74,1.59
49,1.33,1.99,1.38,1.51
50,1.46,1.61,1.76,1.49
51,1.45,2.27,1.62,1.83
52,1.58,2.17,1.66,1.56
53,1.34,2.0,1.26,1.83
54,1.66,2.02,1.96,0.799
55,1.41,1.41,2.07,2.05
