,0,1,2,3
0,1.67,1.53,2.65,1.17
1,1.46,0.753,1.85,1.16
2,1.73,0.892,1.89,1.18
3,1.41,1.37,1.98,1.41
4,1.75,1.23,1.98,2.11
5,1.91,1.47,1.37,1.73
6,1.59,1.85,1.68,1.34
7,1.41,1.93,1.87,1.78
8,1.62,2.34,1.69,1.65
9,1.55,1.96,1.85,1.8
10,2.33,1.81,1.59,1.48
11,0.915,1.48,2.14,2.06
12,1.96,1.18,2.53,2.18
13,1.37,1.75,2.15,2.05
14,1.61,1.8,1.91,2.04
15,1.44,1.83,1.47,1.52
16,2.1,2.27,2.14,2.05
17,2.0,1.91,2.11,2.27
18,1.81,2.33,1.75,1.41
19,1.84,2.51,1.42,1.97
20,2.25,2.0,1.9,1.48
21,1.85,1.58,1.69,2.63
22,1.88,1.26,1.66,2.02
23,1.71,1.17,2.47,1.84
24,1.42,1.22,1.54,1.12
25,1.37,2.0,1.74,1.33
26,1.75,2.37,1.37,1.61
27,1.26,1.91,1.1,2.28
28,1.92,1.31,1.41,2.15
29,1.59,1.64,1.09,2.29
30,1.89,2.06,1.91,1.74
31,1.42,2.56,3.08,1.38
32,1.84,2.11,2.26,1.6
33,1.3,1.31,1.63,1.82
34,1.77,1.71,1.74,1.68
35,1.18,1.83,2.03,1.87
36,1.42,2.64,1.59,0.961
37,1.23,1.69,1.48,1.41
38,1.34,1.58,1.82,1.45
39,1.22,1.84,1.78,0.788
40,1.29,1.42,2.06,1.32
41,1.93,2.1,1.6,1.37
42,1.77,1.32,1.9,1.37
43,1.3,1.19,1.93,1.38
44,0.8220000000000001,2.17,1.97,1.19
45,1.2,1.32,2.25,1.77
46,2.44,1.61,1.83,1.47
47,2.15,1.24,2.0,2.05
48,2.31,1.88,2.28,1.49
49,2.22,1.97,1.97,1.39
50,1.82,1.36,2.55,2.04
51,1.31,1.74,2.25,1.47
52,1.63,1.7,1.69,1.39
53,1.92,1.16,1.93,2.0
54,1.77,1.48,1.34,1.61
55,1.59,2.2,1.84,1.34
56,1.32,0.834,1.46,1.18
57,1.53,2.03,1.46,0.973
58,1.34,1.85,1.81,1.33
59,1.52,1.67,1.95,0.927
60,1.25,2.09,1.49,1.26
61,2.1,1.84,1.1,1.56
62,2.09,1.58,1.99,0.904
63,1.62,2.14,2.31,0.904
64,1.25,2.11,2.39,1.95
65,1.6,1.8,2.34,1.48
66,1.74,1.25,2.2,1.41
67,1.81,1.16,1.6,1.47
68,1.58,1.32,2.19,0.6950000000000001
69,1.9,1.83,2.25,0.9500000000000001
70,1.96,1.9,1.59,1.6
71,1.68,1.22,1.32,1.88
72,1.36,1.52,1.33,0.869
73,1.23,1.42,1.99,1.51
74,1.49,1.54,1.78,1.38
75,1.68,1.31,1.58,1.02
76,1.24,1.15,1.76,1.32
77,1.97,1.1,1.2,1.44
78,1.92,0.626,1.03,1.36
79,1.66,1.34,1.77,1.46
80,2.06,1.36,1.69,1.34
81,1.25,1.24,1.51,1.3
82,1.76,0.498,0.799,1.87
83,1.76,1.17,1.01,1.1
84,1.44,1.54,1.02,1.26
85,0.6950000000000001,1.92,1.76,1.45
86,1.24,2.28,2.13,2.0
87,1.47,2.11,2.57,1.82
88,2.33,2.18,2.46,1.24
89,1.8,1.54,2.42,1.47
90,1.39,1.89,1.69,1.8
91,1.14,1.53,2.59,1.62
92,1.48,1.18,2.92,1.52
93,1.67,1.64,2.56,1.25
94,1.41,1.98,2.47,2.34
95,1.71,2.28,1.75,1.73
96,1.91,2.06,1.15,1.64
97,1.2,1.83,1.68,1.36
98,1.74,1.12,1.98,1.52
99,1.26,1.09,1.55,2.04
100,0.614,1.14,1.67,1.98
101,0.846,0.753,1.47,2.18
102,0.602,1.78,1.32,2.11
103,0.799,0.985,1.32,1.95
104,1.12,1.59,1.6,1.53
105,1.55,1.75,2.04,0.614
106,1.41,1.15,1.92,1.32
107,1.41,1.3,1.36,1.58
108,1.27,1.85,2.05,1.23
109,1.14,0.857,1.22,2.32
110,1.22,2.16,1.6,1.93
111,1.46,2.29,1.24,1.69
112,0.88,1.84,0.857,0.985
113,0.9500000000000001,1.58,2.33,1.71
114,1.47,1.74,0.626,1.9
115,2.2,1.66,1.11,0.834
116,2.05,1.97,1.56,0.8220000000000001
117,2.06,2.1,1.54,0.487
118,2.25,2.07,1.6,1.14
119,2.17,2.12,1.18,1.42
120,1.83,1.76,1.16,1.41
121,2.19,1.22,1.93,1.4
122,2.17,1.74,1.82,0.753
123,1.7,1.47,1.53,0.579
124,1.95,1.71,1.74,0.8220000000000001
125,2.53,1.54,1.95,0.985
126,1.8,1.51,1.58,0.811
127,2.22,1.88,1.56,0.579
128,2.65,1.84,1.58,0.8220000000000001
129,1.92,1.08,1.48,1.37
130,1.98,1.3,1.68,1.71
131,1.55,1.68,2.07,1.71
132,1.63,1.61,1.84,1.83
133,1.33,1.98,1.99,1.67
134,1.48,1.67,2.1,2.43
135,1.3,1.95,1.67,1.7
136,0.973,1.99,1.51,1.73
137,1.4,1.48,2.06,1.46
138,1.7,1.29,1.96,1.76
139,1.4,1.8,1.7,1.52
140,1.45,1.56,2.09,0.718
141,1.22,1.61,2.02,1.4
142,1.67,1.83,2.12,1.73
143,1.52,1.77,2.32,1.32
144,1.14,2.17,1.67,1.3
145,1.46,2.22,1.42,2.17
146,1.12,2.07,1.83,2.12
147,1.59,2.59,1.78,2.63
148,2.17,1.64,1.27,1.89
149,1.36,2.08,1.87,1.97
150,1.41,1.55,2.5,1.98
151,1.74,1.68,1.96,1.47
152,1.87,1.45,1.98,2.05
153,2.0,1.83,2.33,1.81
154,1.75,1.27,2.09,2.07
155,1.78,1.68,1.85,1.63
156,2.5,2.06,1.55,1.9
157,0.788,2.14,1.75,1.7
158,1.66,1.74,1.85,2.0
159,1.6,1.69,1.85,1.76
160,1.68,1.49,2.33,1.37
161,1.11,1.89,2.31,1.18
162,1.84,2.34,2.21,1.6
163,1.84,1.89,1.54,1.34
164,1.86,1.81,1.61,1.88
165,1.47,1.12,1.82,1.76
166,1.53,1.36,1.88,1.3
167,1.18,1.91,1.48,1.88
168,1.76,1.69,2.18,2.11
169,1.73,1.71,2.91,2.24
170,1.38,1.75,1.56,1.41
171,1.91,1.47,1.75,1.77
172,1.61,1.78,2.24,1.98
173,1.91,1.07,1.64,1.55
174,1.15,0.973,1.93,1.93
175,1.89,1.64,1.91,2.03
176,1.58,1.3,1.66,2.17
177,1.66,1.77,1.77,1.41
178,1.2,1.46,2.2,0.915
179,1.93,1.8,1.85,1.46
180,1.61,2.19,1.82,0.371
181,1.61,2.17,1.33,1.87
182,1.89,1.58,1.81,1.58
183,1.85,1.96,1.9,1.77
184,1.36,2.06,1.73,1.36
185,1.76,1.78,1.96,1.73
186,1.97,2.15,2.09,2.18
187,1.64,2.24,1.8,1.53
188,1.82,2.49,1.84,1.48
189,1.85,1.11,1.97,1.13
190,1.89,1.48,1.58,1.74
191,1.22,1.66,2.06,2.02
192,1.68,0.88,2.55,1.87
193,1.96,1.22,2.28,2.48
194,1.66,0.602,2.34,1.71
195,1.12,1.34,2.32,1.84
196,1.14,1.99,2.73,1.93
197,1.61,1.52,2.53,1.9
198,1.11,0.996,1.56,2.03
199,1.89,0.985,2.14,1.73
200,1.04,1.2,1.89,1.34
201,1.6,1.07,2.04,1.96
202,1.44,0.834,2.22,2.12
203,1.74,1.66,2.24,2.32
204,2.35,1.58,2.1,1.48
205,2.13,1.75,2.04,1.32
206,1.9,2.17,2.17,1.81
207,2.02,1.88,2.28,1.42
208,1.41,1.8,1.88,1.46
209,1.39,1.96,1.68,2.02
210,1.87,1.75,1.82,1.55
211,1.81,1.83,1.89,1.76
212,3.06,1.85,1.88,1.45
213,2.11,2.64,1.37,1.4
214,2.37,2.04,1.29,1.73
215,2.36,1.8,1.46,1.97
216,2.12,1.6,1.97,1.48
217,1.26,1.96,2.37,0.73
218,2.26,2.04,1.88,2.13
219,1.07,1.69,1.53,1.85
220,1.41,1.53,2.77,1.63
221,1.03,1.54,2.21,2.02
222,1.16,1.51,2.0,1.96
223,1.26,1.64,2.0,1.61
224,1.09,1.84,1.71,1.82
225,0.927,1.53,2.03,1.53
226,1.11,1.19,2.39,1.71
227,0.961,1.67,2.66,2.18
228,1.15,1.37,2.42,1.66
229,1.16,1.52,3.15,1.3
230,0.996,1.99,1.32,1.78
231,0.996,1.39,1.81,2.36
232,1.84,1.64,1.67,2.39
233,1.09,1.12,1.3,2.37
234,1.39,1.39,1.78,1.99
235,1.27,0.996,1.66,2.02
236,1.59,1.74,1.51,1.98
237,1.84,2.24,1.12,1.7
238,1.56,2.09,1.56,1.6
239,1.97,2.0,1.66,1.78
240,1.84,2.0,1.4,1.29
241,1.91,2.28,1.77,2.21
242,1.64,1.22,1.17,1.97
243,1.77,1.8,1.65,1.68
244,2.05,2.06,1.08,1.1
245,2.39,2.13,1.12,2.03
246,1.78,1.97,0.904,1.84
247,2.1,2.05,0.741,2.34
248,2.03,1.95,0.382,2.11
249,1.16,1.6,1.48,1.27
