,0,1,2,3
0,1.52,0.845,1.58,2.04
1,1.71,0.916,1.6,1.52
2,0.985,1.74,1.62,1.84
3,1.33,2.09,1.41,1.91
4,2.55,1.33,1.46,0.904
5,1.62,1.63,1.75,1.83
6,1.73,1.73,1.29,1.96
7,1.84,2.06,0.672,1.85
8,2.24,1.71,0.927,1.39
9,1.18,1.1,1.23,1.75
10,1.41,1.07,1.83,2.28
11,1.49,1.47,1.49,2.07
12,1.04,1.55,2.41,0.996
13,1.62,1.49,1.93,1.59
14,1.33,0.973,1.64,1.32
15,1.63,1.42,2.06,1.46
16,1.73,1.69,1.88,1.74
17,0.973,1.03,1.99,2.68
18,1.24,1.54,2.1,1.29
19,1.16,1.15,1.76,2.07
20,1.74,1.45,2.46,2.41
21,1.54,1.56,2.42,2.47
22,1.99,0.5680000000000001,2.28,3.01
23,1.33,1.49,1.69,3.32
24,1.4,1.45,1.99,1.93
25,1.55,1.44,1.81,1.41
26,3.38,1.56,2.13,2.21
27,2.24,1.88,1.3,1.92
28,1.3,1.92,1.64,1.47
29,1.78,1.22,1.31,1.8
30,1.93,1.81,1.49,1.59
31,2.49,1.71,1.25,1.84
32,1.62,1.88,2.11,2.09
33,1.36,1.88,2.08,1.61
34,2.47,1.83,1.74,1.8
35,2.26,1.9,1.49,1.42
36,2.11,1.83,1.64,0.834
37,1.49,1.71,2.17,1.63
38,2.4,1.75,2.12,1.91
39,2.31,1.56,1.3,2.04
40,2.73,2.07,1.26,1.49
41,1.2,1.7,1.69,1.84
42,1.15,1.74,1.32,1.88
43,1.71,2.04,1.77,1.49
44,1.39,1.7,1.29,1.73
45,1.25,2.05,1.63,1.54
46,1.74,1.64,1.09,1.31
47,1.77,1.95,0.869,1.83
48,2.78,0.996,1.45,1.33
49,2.7,1.64,1.49,1.85
50,2.44,1.32,1.08,1.6
51,1.98,1.9,1.04,1.55
52,1.34,2.29,1.24,1.76
53,1.54,1.74,1.34,1.69
54,2.26,2.03,1.39,1.78
55,1.41,1.82,1.27,1.51
56,1.05,2.35,2.03,1.95
57,1.56,1.89,1.84,2.07
58,1.89,1.69,1.46,1.29
59,2.33,1.54,1.75,1.44
60,1.76,1.54,1.85,2.2
61,1.8,2.11,1.93,1.96
62,1.69,2.07,1.99,1.75
63,1.78,2.25,1.23,1.59
64,1.95,2.19,1.16,1.07
65,1.52,2.42,2.28,1.46
66,1.91,2.34,1.63,1.67
67,1.49,2.17,2.32,1.74
68,1.24,2.19,2.24,1.77
69,0.985,1.62,1.84,1.93
70,1.81,1.92,1.8,1.6
71,1.67,2.11,1.71,1.59
72,1.55,1.52,1.71,1.71
73,1.56,2.15,1.66,2.07
74,1.88,1.76,2.1,2.28
75,1.64,1.67,1.22,1.95
76,1.42,1.64,1.96,1.93
77,1.17,2.21,2.03,2.09
78,1.41,1.29,1.89,1.55
79,1.32,2.05,1.97,1.73
80,1.63,1.47,1.77,1.82
81,1.82,1.3,1.95,2.37
82,1.14,1.46,1.74,1.89
83,1.88,1.53,1.42,1.9
84,1.53,1.12,1.91,1.7
85,1.53,2.02,3.06,1.26
86,1.98,1.44,1.81,1.96
87,2.55,1.62,1.48,2.03
88,1.71,1.82,2.05,1.74
89,1.82,2.18,1.65,2.2
90,2.97,1.48,1.37,2.09
91,2.27,2.05,1.55,1.38
92,1.99,2.04,1.52,2.04
93,1.44,1.53,1.46,2.41
94,2.29,0.962,1.56,1.67
95,2.93,1.75,0.973,2.27
96,1.9,1.99,1.47,1.92
97,1.08,1.22,2.17,2.28
98,2.29,2.13,2.11,2.11
99,2.33,1.48,1.01,2.48
100,1.45,1.49,1.67,1.4
101,2.13,2.2,1.4,2.71
