,time,920,965,987,1032,1099,1122,1144,1189,1211,1256,1234,1077,1167,1010,943,1212,1279,1100,1055,988,1145,1257,921,1190,1078,1033,966,1123,1235
0,0,63.4053655410788,70.77781345294329,75.94707534315638,72.59008084427597,52.56601489183552,62.73860150607023,62.21751461885863,72.6489599231659,48.637896287212385,76.57306327947634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,71.96114125261117,68.7972480177382,65.65051071000234,66.81676643625815,60.625328726497955,30.564029329985637,75.90511947466428,76.84206118863968,59.22237993959817,77.8009466788072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,61.78782211524219,60.01733017972219,65.58963842738841,57.69247305055998,41.40297877170784,56.01456368034895,75.92901041388188,61.74140603768975,52.16152864179177,73.43676532904051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,71.59748229188185,61.265598892532275,69.8126011989673,55.783540480905366,63.24267977937651,47.10397773110486,44.13705204369708,76.67390319698768,53.406548148745394,70.16983580544326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,69.62144529534186,56.8130420515882,81.06485303919222,66.36958894234839,67.04918787437958,48.751866262980194,58.01179216101856,86.40218975603386,0.0,68.19368178499886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,65.32418026819738,79.81157650246033,77.0725888996015,77.41567097690074,54.238322213500744,43.03743461829123,37.71079870590999,78.03893772782416,0.0,86.55412681983086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,71.20250484249095,62.15175582460685,72.54578877585709,67.8035778629161,58.531039322044066,66.91684612038537,38.45070920980265,66.62498306522599,0.0,80.17502265407575,43.732207612467604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,51.2733413276156,64.93423642940829,66.15402730649424,65.44686708421455,61.10268828614801,45.593204776682605,59.6860066523222,67.38122591611152,0.0,60.1810166413364,59.557424770573384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,60.99412827256907,61.55830809521305,56.37058854062818,71.78004420713805,71.52231245413736,34.966202952207475,44.74589496307915,73.04994037549179,0.0,81.48058288997123,54.112620216833875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
