,time,1,46,68,494,516,539,24,472,91,517,69,2,495,47,562
0,0,46.860579689248155,43.52234771524151,63.86801286043085,63.04250285200941,64.30848761701034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,66.68122741597354,48.22801034763169,73.95602757972786,62.251416532298634,59.63265793277698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,65.28038047023801,46.428634884322115,60.758608234742276,55.25946633952636,73.56962644285346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,45.933724015503884,58.46988137085745,65.51531744549918,62.23042737461998,61.6531610896371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,64.07477871472284,59.47140481978215,71.9628635039194,63.734001620765454,72.2767640178211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,49.54700184599099,52.213314921095865,71.55493063495173,51.98642291579767,57.88305067911557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,48.859387561397824,60.10366710491027,62.471839749877816,56.21942268343629,64.69759693672366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,50.70431783127637,59.56577935528104,84.6835813874352,52.26752077529508,67.78063979841104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,71.73546831103093,69.75322470333984,65.62369553271031,61.04860603776422,83.33567139837686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,70.3615270221907,56.04549019138558,56.98398308719486,62.179526975966844,63.004951575913424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,48.05991466989378,54.141530983737,72.01336074674322,74.8818960924988,78.89793167391063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,61.170338409381436,56.07910661838003,68.9226844938216,66.93448963438026,65.22493386302433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,50.15488923297572,49.9059918266734,71.56205875551153,72.76398015717669,49.37123884444642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,59.22949012249409,61.42751437604949,64.17069303170774,76.53412586922943,60.776369604556066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,48.4737945755095,59.88042338187935,71.11628146614774,55.383918551756054,51.50912373053751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,57.895585841701795,50.95409170244448,55.97898161474089,67.6074298102347,67.79459864430284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,58.3231673399994,55.95404008309244,66.23627845678318,66.7270266986245,67.71536012147594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,57.14614996804634,68.60530640261467,61.551006325133045,65.19577805758786,52.87988209726478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
