,531,553,554,576,598,620,621,642,643,665,666,687,688,710,732,733,754,755,777,799,800,821,822,844,845,866,867,888,889,911,912,933,934,956,978,979,1000,1001,1023,1045,1046,1068,1090,599,778,957,711,1024,890,644,823,756,577,935,1002,689,1091,868,532,622,801,1069,734,980,913,667,1047,846,555,600,779,958,712,1025,891,645,824,757,1003,936,578,1092,1114,690,869,623,1070,802,735,981,914,1048,668,847,556,601,780,959,713,1026,892,646,825,1115,758,1093,1004,937,579,691,870,1071,624,803,982,736,915,1049,669,848,557,781,602,960,1027,714,893,647,1116
0,-51.615697127544635,-51.59428771267707,-51.1738514939742,-48.86759946301362,-47.635073231551004,-48.95794324705972,-48.55317911220273,-51.658782925433286,-44.609456643351365,-44.24413763519433,-50.60973218564709,-48.21369057677988,-46.23377007509836,-41.791829327949195,-44.30705202683227,-49.69736586560807,-49.18639399058924,-45.03666013324137,-41.857007732456125,-46.06807204495797,-48.599145647830326,-50.315927951343866,-43.7355085497355,-42.570186284802666,-51.02972953723098,-47.387770662989006,-47.05032933998887,-51.195928596816486,-42.10582635852531,-43.66920269620877,-50.19376870999717,-48.59974425315436,-45.803705453576185,-42.39382620690862,-45.78123873692468,-49.8654012455756,-50.03082487156895,-47.02996958123045,-45.47754538766722,-48.95192761363621,-51.103117372256875,-50.4299695124387,-50.64542642869884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.63698395120329,-51.630932597215136,-51.15842745178739,-48.847325601726645,-47.661591638459925,-48.99293869972682,-48.519742129483404,-51.7048062722226,-44.58393369206214,-44.31459999794161,-50.58571327810667,-48.2717964065925,-46.18894943789503,-41.73250577723769,-44.369926777509654,-49.65016295162992,-49.2356998091053,-44.9898521693704,-41.812072435375825,-46.06793075208724,-48.56239767241918,-50.335714522060506,-43.645919711189116,-42.59146329794129,-50.98718521563328,-47.446948363647195,-46.98572071141201,-51.22963549184953,-42.03339335032677,-43.69260263658675,-50.14879632601597,-48.63902003511005,-45.76859247466232,-42.347725256304884,-45.82724974096222,-49.833040186677884,-50.05402723157018,-47.00793513586173,-45.4790718744945,-48.980934216426434,-51.07852013864551,-50.37459650007828,-50.63829066929122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.66096887864086,-51.670231888336716,-51.143573079279435,-48.82997404422476,-47.67091964245103,-49.031403945628,-48.487747723869965,-51.75157597582483,-44.55706501512736,-44.39053727206684,-50.56258318498395,-48.33212699429937,-46.1482997071408,-41.64375708373888,-44.43724285822418,-49.60414414866718,-49.286410327292394,-44.95200813022028,-41.77081416592651,-46.06593440260225,-48.51357889329875,-50.35661397538257,-43.57266316567745,-42.59894970398338,-50.94536507759904,-47.509120285461535,-46.92432182358524,-51.26404364974755,-41.9660321891062,-43.717634277289875,-50.10334554567022,-48.667429263222516,-45.73345142460853,-42.33160103206866,-45.87632854264868,-49.80227232673489,-50.0781454261147,-46.99376396793804,-45.48969320474104,-49.011364913538856,-51.05614382485165,-50.30827375204174,-50.6338337418071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.68616609521899,,-51.129301320938126,-48.81560874137868,-47.67606798261987,-49.07326234759523,-48.457223448119045,,-44.533530871768065,-44.43542872096282,-50.54035736659781,-48.387263038199386,-46.11194439287,-41.52533212305072,-44.49649779665822,-49.559340379102764,-49.32853639690637,-44.923412992984865,-41.694637982794305,-46.07005226717817,-48.46415297130008,-50.37860503354041,-43.516369781475326,-42.63429479990528,-50.90428063313611,-47.55874564880682,-46.866231464693726,-51.29914253299172,-41.93001016235674,-43.75132385080392,-50.05887957194912,-48.69772409696439,-45.686043229818374,-42.34547916006049,-45.903254337127905,-49.773136932597886,-50.10316471521598,-46.970665949978795,-45.509311835656625,-49.04047788156937,-51.036029953672426,-50.24645291197298,-50.632030729352664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.69381471041695,,-51.11562266336293,-48.80429186864135,-47.677148448560345,-49.118439417656816,-48.42819910185648,,-44.52105230307051,-44.493908100910346,-50.51905273020358,-48.418586272852494,-46.08001147528622,-41.44315667902667,-44.555960435688704,-49.51577782037434,-49.368445391421496,-44.904362734229295,-41.6572338016951,-46.080085201782445,-48.416784328341265,-50.40166779930237,-43.477708712440275,-42.69689408046752,-50.86394330255223,-47.60207824309412,-46.811557688270895,-51.33492017103195,-41.901177691040644,-43.79950339875659,-50.015419664892285,-48.72985807172227,-45.645067162840476,-42.38312514457771,-45.934974536781574,-49.745672469333535,-50.12907623071235,-46.94527136757931,-45.53784067227844,-49.057762109119466,-51.01822160354678,-50.1891351599171,-50.63285492294063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.69286234284207,,-51.10254972745831,-48.7960875795363,-47.68328081577741,-49.16686257728945,-48.40070440305068,,-44.517298320165935,-44.51318821770104,-50.498685856543176,-48.452256947939375,-46.05263507254999,-41.39784160671922,-44.62539885599783,-49.47348987090095,-49.40971838182469,-44.879648182001986,-41.645175825350776,-46.09584272653022,-48.37152273978746,-50.42578072391791,-43.45739226721101,-42.75759370800315,-50.82436477998411,-47.64832827823261,-46.75345642182141,-51.37136537147817,-41.83283953612143,-43.84601619745911,-49.97298481726215,-48.763783805612945,-45.61074903357852,-42.33522130979417,-45.9713388972703,-49.714698365519155,-50.15586520437782,-46.9120208228143,-45.57519647614932,-49.07649911246224,-51.00276328069778,-50.13631846461715,-50.63628107382877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.69455015959133,,-51.09009446847572,-48.791062230997994,-47.6973190493587,-49.21846334988146,-48.374768036504065,,-44.4947074228704,-44.52355769514546,-50.476056584935066,-48.488216014681015,-46.029952876182854,-41.3867676491736,-44.70101233320982,-49.43250470444498,-49.452320168866216,-44.827879785168925,-41.64709731959694,-46.11714323554229,-48.32841965728413,-50.450924427755055,-43.421543247047076,-42.835892196449315,-50.785557777357525,-47.69741167814128,-46.6916307704896,-51.40846582422023,-41.79662796028646,-43.8972801808847,-49.93160053305185,-48.79945878103287,-45.566568022096654,-42.31054345414147,-45.980665992130476,-49.68480983133428,-50.17521718848944,-46.868061769370925,-45.62130290833687,-49.09665633630457,-50.989700307582055,-50.088008251240694,-50.64228408216152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.69887447069136,,-51.078269464216305,-48.78928117885168,-47.71920273154063,-49.27239997293432,-48.35042319239164,,-44.48394765615613,-44.54875979628261,-50.453983411765655,-48.526404364860284,-46.01211135441584,-41.38827410669584,-44.745253262277195,-49.392854724565524,-49.496218231227985,-44.78586127072535,-41.688557834628135,-46.14381077679566,-48.28752953834021,-50.477079960576404,-43.39753723498689,-42.908507679375525,-50.747533910354434,-47.74924776010978,-46.63345258683634,-51.44621236170601,-41.79451248411418,-43.956912366181776,-49.89128493274352,-48.83684042921777,-45.52504820172991,-42.31563882511491,-45.98676114357715,-49.65409761488714,-50.19107564021445,-46.79130403790519,-45.676086691368816,-49.11632754105661,-50.979078263266885,-50.04421099416753,-50.65083831906612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.68382731459861,,-51.06708759851913,-48.79081457129245,-47.73463091265696,-49.30772813408491,-48.32770099428991,,-44.48527864185379,-44.588336757619906,-50.43284198937031,-48.56676434210131,-45.999258680060095,-41.422654735027336,-44.75737952306432,-49.35117733897335,-49.54138045714687,-44.73811502470233,-41.761866825980796,-46.175677816917954,-48.24890672263795,-50.504228254966826,-43.38181275677543,-42.98021672961535,-50.71030720286159,-47.80375802160309,-46.57903189387777,-51.47908547259044,-41.802684540202364,-43.986337889685686,-49.852061207737144,-48.875886577011656,-45.49069880605487,-42.35029651157292,-45.98598366826053,-49.60893278279105,-50.207900281943765,-46.677914352472804,-45.739486501439266,-49.13368363452875,-50.95363808390591,-50.00493337569913,-50.661920136060616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
