,649,671,693,694,715,716,738,739,760,761,783,805,806,827,828,850,872,873,895,917,940,962,984,985,1007,1029,1030,1051,1052,1074,1096,1097,1119,1141,1142,1163,1164,1186,1208,1209,1230,1231,1253,1275,918,1075,1254,1187,672,851,784,627,1276,1120,1232,963,717,1008,896,1165,1210,829,1053,762,650,1098,941,695,1188,874,1143,807,986,740,1031,1255,1277,919,1166,1076,673,852,785,1233,1121,964,718,628,897,1009,1144,1211,830,1054,763,651,1099,942,696,1189,875,808,1122,987,741,1278,1256,1032,920,1167,1077,853,674,1234,786,1100,965,719,898,1212,1010,1145,831,764,1055,943,1078,652,697,1190,876,809,1279,1123,988,742,1257,1033,921,1168,1056,854,1235,675,787,1101,966,720
0,-49.582221117047524,-47.61373671472505,-48.398722012524914,-48.70209598179169,-51.084914673716035,-43.769486346838974,-42.91933799052657,-50.63590909405867,-47.97547295255592,-46.75074909822644,-43.17051838123475,-46.37020251360249,-50.09901792489926,-50.41678992254252,-47.33120385874134,-46.82137825596668,-49.846343085766264,-49.99715201830172,-48.307600219428515,-49.35303054429851,-49.77909484881823,-49.23721352384355,-50.97060610677872,-50.59788551979446,-48.78724804105171,-49.224018778273134,-51.274521923682535,-51.5049504437836,-48.21490762492735,-46.83757025473955,-49.067966307137006,-48.363112602167064,-43.86542970879354,-44.792935218426315,-49.76994743266548,-49.11434675799853,-45.02505679503405,-41.95056329246534,-46.39861374588041,-49.25766280064784,-50.815442356653264,-47.172789864108054,-48.13827457351028,-50.8348443092692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-49.56544742828054,-47.634899881186705,-48.431894579633585,-48.67298007768948,-51.11400227267189,-43.745062513222024,-42.94145915373421,-50.59680271326003,-48.01061100912199,-46.696900834204214,-43.09951530963658,-46.35954778164681,-50.070297507045645,-50.43885706890436,-47.29407280096966,-46.779316391148306,-49.86909506906731,-49.983955773152374,-48.31943901023073,-49.38169287699904,-49.752046377319715,-49.26050121359043,-50.98816919092773,-50.56460399328614,-48.77783557962325,-49.239388074585364,-51.25356260246249,-51.527873566528115,-48.21100762579495,-46.779599759351306,-49.08809286764849,-48.33041050255859,-43.82222835408405,-44.85443291485816,-49.73564359394323,-49.15708153132357,-44.981349812354374,-41.923296976942275,-46.451908997417775,-49.22940508382976,-50.83966114491212,-47.15313047917108,-48.13636023945297,-50.8459463812375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-49.55010928364306,-47.662847241162886,-48.469156911537866,-48.63398921575381,-51.14399370738212,-43.714007326252144,-42.981152327322285,-50.5560848071182,-48.04789858480275,-46.64754941794139,-43.049534815513404,-46.35398461570736,-50.04321851071248,-50.461790595802746,-47.265209546764304,-46.71714899409578,-49.893747972560654,-49.96988186306783,-48.33959544448592,-49.414651160107105,-49.72984152309243,-49.277881746243175,-51.00826690041242,-50.52522572642947,-48.76391972982729,-49.26006102030645,-51.23366647816973,-51.55224249976325,-48.20513546938756,-46.73069353009006,-49.09171259620208,-48.299668818778734,-43.79450709716529,-44.92665781582552,-49.70239818119243,-49.20123751390477,-44.931265411111,-41.91806534649649,-46.50769555446854,-49.19928818292823,-50.86450661922065,-47.13334995394611,-48.13793614439682,-50.85759458851433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-49.53624414575955,-47.688603515771376,-48.50890698831257,-48.595365720730285,-51.17487291773543,-43.690877432814396,-43.03793910876322,-50.51615678661392,-48.087280404933345,-46.60282710359014,-43.02324119303137,-46.35337244246806,-50.01781712283565,-50.48557765490291,-47.244743819129326,-46.664475062601255,-49.920261736330225,-49.95925916317972,-48.36254619421774,-49.44567037573417,-49.71275819205063,-49.28359942898002,-51.030862102434156,-50.48838381543753,-48.73748410954728,-49.28596338983575,-51.214857163994395,-51.578029628257696,-48.169072486482776,-46.70132025821954,-49.098723974249125,-48.27093142965401,-43.78257671751223,-45.00928044315092,-49.66250935649242,-49.24678427298186,-44.86874740404561,-41.92025425421505,-46.56355960737286,-49.17138951809663,-50.88997116979998,-47.12159067300706,-48.14293247209669,-50.869779773289224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-49.52388962515178,-47.693138649898685,-48.53449154159694,-48.55793569902563,-51.20662268105675,-43.67722849021818,-43.11136258807285,-50.47703237472989,-48.128704725954,-46.56286652216937,-43.01779562626723,-46.35757378400591,-49.99412965449086,-50.51020365760053,-47.22313752774555,-46.621764615159975,-49.94859646645249,-49.94830233324624,-48.36598319949191,-49.467233351630114,-49.69504706754715,-49.29599681584841,-51.04981161237241,-50.4541239372072,-48.71863525279021,-49.317024868612656,-51.197159754143726,-51.605209229738406,-48.13067201855969,-46.67518126672441,-49.10904599387939,-48.24424534258512,-43.78677419816073,-45.07167466586659,-49.61826938881227,-49.29369138250462,-44.81345505485976,-41.9064097524365,-46.605984064043575,-49.13672231273886,-50.91604995134325,-47.11793291617762,-48.151281578172814,-50.8824903221879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-49.513083457960015,-47.69570908963162,-48.56403791149483,-48.5217165964096,-51.239228435273354,-43.67330296621441,-43.15376406725571,-50.43872623727863,-48.1721227443224,-46.52781155221205,-42.980641950844955,-46.36645692051047,-49.96932612644727,-50.53565530872453,-47.189363347281684,-46.588812638510774,-49.97871215381028,-49.926523591519924,-48.37773250794076,-49.49301814922457,-49.665124872710905,-49.3150314858714,-51.066886678625885,-50.422491587216875,-48.703289188293496,-49.353179204808654,-51.172966267794905,-51.63375604812441,-48.09770340050684,-46.66412057146885,-49.11356199161685,-48.2196583718983,-43.80746374384064,-45.12109451096155,-49.57507193329554,-49.34193172465072,-44.73613987791579,-41.91428911593021,-46.65081295129545,-49.08747341225762,-50.94273619052866,-47.117821967147165,-48.16291584494428,-50.89571711463917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-49.503864669113455,-47.70495708551121,-48.597449151330025,-48.48672551148104,-51.27267256109619,-43.66283342736911,-43.205113238334505,-50.401252746191865,-48.21748590970141,-46.497806226066615,-42.942910106885506,-46.37989354916206,-49.930787004233224,-50.56192055909331,-47.1640804573892,-46.5654287716398,-50.01057215014783,-49.90823861014575,-48.397858080858725,-49.522958414881906,-49.64040426555517,-49.34066708620644,-51.077264222871335,-50.39353533435559,-48.69231197711663,-49.392863642208056,-51.149224560696204,-51.66150317005355,-48.07026356730775,-46.66462322635099,-49.12104025360256,-48.197220327687745,-43.807175645357425,-45.18009733764734,-49.53293826747826,-49.38801068399507,-44.65289073728938,-41.943583737301594,-46.69800321469944,-49.04039375466436,-50.970024490446555,-47.10104524528225,-48.177768464095145,-50.90945103649312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-49.49627356503892,-47.720885246601256,-48.63463470480426,-48.45297866558262,-51.3069418812035,-43.65108285161381,-43.24367438571258,-50.3646267462043,-48.26474799588116,-46.47300723849117,-42.91140248255743,-46.39776107181015,-49.89393856447692,-50.58898537395251,-47.14740361166521,-46.55142881707094,-50.03584441434934,-49.87620588375006,-48.40890275768781,-49.55698567806046,-49.62095049517123,-49.37287085617904,-51.083554116410845,-50.36730245061964,-48.68913264854222,-49.418191571111876,-51.12655765418588,,-48.048455835606006,-46.68585678624331,-49.13177084210669,-48.176982629837504,-43.81961775135126,-45.22673161624684,-49.49188912118696,-49.4322487699721,-44.57766505564968,-41.9735780452632,-46.747513952345734,-48.995539055275486,-50.99790824590842,-47.09228893204524,-48.195774510243126,-50.92368149282808,-51.68233827377964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-49.490348861160605,-47.74144053663838,-48.67550208980474,-48.42049477165112,-51.34202159556041,-43.594397124058005,-43.28837200726224,-50.3288642135123,-48.31386560698016,-46.452143663443834,-42.904504633630864,-46.419938858982945,-49.85881897782312,-50.61683784711653,-47.1068914858689,-46.54664016735478,-50.06005124744338,-49.847636931595105,-48.4253661524146,-49.59503754317375,-49.59078153585254,-49.384409731810386,-51.08377106435189,-50.34384375166031,-48.693792065905754,-49.44852597650676,-51.104989891514535,,-48.03238575822469,-46.71314503245118,-49.14566940451243,-48.15899555199037,-43.83779122226929,-45.27257305177643,-49.451946924268086,-49.47779389136963,-44.510696277832125,-41.98938762305316,-46.79930341160281,-48.95296657810562,-51.02638282408805,-47.08369771109514,-48.20297355229079,-50.93840011837051,-51.65197872933084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
