,660,682,704,705,726,727,749,750,771,772,794,816,817,839,1198,1220,1242,1243,1265,1287,1288,1309,1310,1332,1333,1354,1355,1377,1221,683,1266,795,728,638,1176,1311,773,862,1244,661,1378,1199,706,1400,840,1289,1356,751,818,1334,684,1222,1267,796,729,1312,1177,863,1401,1379,774,1245,662,707,841,1200,1290,1357,752,819,1335,685,1223,1268,797,730,1313,1402,864,1380,775,1246,842,708,1358,663,1291,1201,753,820,1336,686,1269,1224,798,731,1403,1314
0,-49.1905392806126,-46.61580379591353,-48.17091586461019,-47.70354234554101,-51.27902764285818,-42.09543794992369,-44.06739921168799,-50.277479758927086,-49.541582595576,-47.07024313320049,-46.45807145566795,-49.949271594587344,-51.21743512976467,-50.58919720109895,-50.037377069885096,-49.09761861589768,-50.52331088307875,-47.76411271937198,-43.95493868761949,-45.44958194184989,-48.16268480296162,-50.76889085363864,-43.335298945342224,-44.793996909715936,-51.46054714330173,-49.685950897901066,-49.60940899110861,-49.86553076076977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-49.17686529139996,-46.70145315371465,-48.23689042412158,-47.65448083999278,-51.3130264150578,-42.025650814688305,-44.12921063880738,-50.23752728169687,-49.584723224986746,-47.019341017104296,-46.52775706714866,-49.96881853488941,-51.190343184189075,-50.552580853800734,-50.03207822620901,-49.09037843147981,-50.56117576304832,-47.72631677614099,-43.947130517274935,-45.495291813141975,-48.110751576465645,-50.78033772104857,-43.284273341853385,-44.813662410601644,-51.426512108175366,-49.70953559949869,-49.56943940998339,-49.85984617398424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-49.16451458476449,-46.7906949624774,-48.28242874806372,-47.60602666386866,-51.34766354281016,-41.97120775526283,-44.19804485366741,-50.1986354763741,-49.62489452721695,-46.9473796214313,-46.60532439246566,-49.98957818308098,-51.16589192928431,-50.520565357381095,-50.021822204781834,-49.07781631609723,-50.600952751885245,-47.69036473446665,-43.95497448088676,-45.54559308522919,-48.06064271210051,-50.79278468196073,-43.24795148073343,-44.837546777681524,-51.393398234994486,-49.733684914593255,-49.532956122182476,-49.84352450580619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-49.153528850220816,-46.869699362115526,-48.32387757976719,-47.55930418851776,-51.382927995528604,-41.93239704374924,-44.270959129210254,-50.16082713451199,-49.662360600091844,-46.86716068161218,-46.679585465164585,-50.01152086454405,-51.14411779463187,-50.49314377982867,-50.003122990952136,-49.07129659857068,-50.642598984435764,-47.65631121284532,-43.978548748606926,-45.600353433958404,-48.01239884318841,-50.806212509639394,-43.22666608480583,-44.865540174226474,-51.36122398135018,-49.75839965865903,-49.500010008778254,-49.830461655455416,-51.64035268495034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-49.14394485685079,-46.93778783552814,-48.36828073636138,-47.514339742489334,-51.418809014721774,-41.891631975855574,-44.31764855692652,-50.12387016899575,-49.6970767541611,-46.793480028401476,-46.74163329926394,-50.034616296730015,-51.125060241790436,-50.47031476342252,-49.98786952385216,-49.07073646201801,-50.66830570065071,-47.62420977363049,-43.96708512004578,-45.65944690190781,-47.96606523196415,-50.82059949800169,-43.21860511091998,-44.89753707734583,-51.33000669673834,-49.78367777941241,-49.47065338933645,-49.82063988900869,-51.607026612995874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-49.135803892426885,-47.01293619421356,-48.415576194849244,-47.46986016865157,-51.45529559372435,-41.8378279018778,-44.35874637079789,-50.08405997959892,-49.724392194488345,-46.726521837968306,-46.81094824632914,-50.05883549074072,-51.108759113463755,-50.45207642867061,-49.97610651340507,-49.076066539788805,-50.690190513162314,-47.594118021688786,-43.94639091298356,-45.72275174117795,-47.92168687440248,-50.835928036140416,-43.18220063496483,-44.93343725964998,-51.29976566629271,-49.809520810871945,-49.44494095388856,-49.81404204706014,-51.57407536562798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-49.12914711250079,-47.06834699172578,-48.4657092698535,-47.418921061156425,-51.49237733043983,-41.800866633010585,-44.40638474709075,-50.04539380352942,-49.75259520154231,-46.66647812142273,-46.867991685473115,-50.08414925190265,-51.095254644308994,-50.43842954452806,-49.96787794412594,-49.08721762799494,-50.71396694110974,-47.566095439856,-43.941603507399314,-45.79015095085123,-47.87930951601315,-50.85217814464827,-43.1438209968003,-44.97314161851076,-51.270518810891055,-49.83592763262382,-49.42292894823126,-49.80704677938885,-51.5415024494215,-51.61502171741725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-49.124015462221976,-47.09726375651381,-48.517274090666206,-47.36988337418541,-51.53004581113905,-41.78103826888268,-44.46040724316227,-50.00789391972969,-49.78167428098683,-46.613549521803094,-46.92004175395748,-50.11053020210543,-51.08459032713762,-50.42172479609286,-49.963230564543025,-49.10412346573104,-50.73960190053327,-47.54020044832445,-43.952685463815406,-45.86153334589761,-47.83898416395979,-50.86933096575525,-43.113087292212114,-44.99141342819855,-51.24228526736103,-49.86289920553767,-49.40467303745259,-49.785463325901766,-51.50931229623872,-51.59112038245783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-49.120451446088055,-47.132977060947916,-48.54097009528256,-47.32277284576176,-51.56828862281577,-41.766619092990254,-44.51809069849751,-49.971583145937345,-49.81075953977198,-46.56794461961505,-46.97886650790455,-50.13795151331331,-51.05868949374282,-50.409527820923394,-49.96146600052052,-49.12672038798288,-50.767063517200086,-47.516498185554255,-43.97961596731618,-45.936789953366855,-47.80075863210964,-50.88737039639979,-43.05525783657217,-45.00501240090032,-51.215085392343994,-49.890433691484205,-49.38735297855736,-49.76712129544529,-51.477509809372286,-51.567755375363014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
