,267,289,311,312,333,334,356,357,378,379,400,401,423,424,445,446,468,490,513,782,804,805,827,849,850,871,872,894,916,917,938,939,961,983,984,895,760,1006,491,962,402,290,828,469,940,335,783,873,380,447,918,313,806,851,514,1007,985,425,358,896,492,963,268,761,403,470,291,941,829,336,874,784,381,448,919,1008,314,515,986,852,807,426,359,897,493,964,404,471,942,337,292,830,875,785,449,382,920,1009,516,987,315,427,853,808,360,494,965,898,405,472
0,-51.425402191146944,-49.06264325481945,-48.52916480648968,-50.196513227584354,-50.386083020447515,-45.401162465823134,-42.10610221368161,-51.43384275048866,-46.93009552389927,-47.80496023632681,-51.32582841946642,-44.4745708754568,-46.964310924477175,-51.35171447971612,-50.666443129609455,-49.43707217195704,-49.25767397463293,-51.53765663981459,-51.66084292281176,-50.32548616113068,-50.8467128679149,-50.74596708556102,-47.58224088073948,-46.66880881488552,-50.47835777982378,-49.395884576300986,-45.797756448670825,-40.65802143740836,-46.05449048738018,-48.694716092650154,-50.82065645009662,-45.71388530169432,-47.42687590547621,-50.676604657542825,-51.33218816036062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.42222368278382,-49.068607660214035,-48.53424420887037,-50.17523472339758,-50.42369595937181,-45.36263842147718,-42.118933456867396,-51.40087424546152,-46.99401235752716,-47.752469239640185,-51.352017569598765,-44.468626449638876,-46.977436241398024,-51.319304581362324,-50.68681640859588,-49.43453346916953,-49.24119052313998,-51.556174341011804,-51.644596271893455,-50.323709320294626,-50.869093659555475,-50.72298465290429,-47.57288646234031,-46.76177928673589,-50.456107848218466,-49.43149863114209,-45.75855058365715,-40.681478172566365,-46.096892147114026,-48.64816914217776,-50.84722493745672,-45.70674406534944,-47.4296105980278,-50.69327148490374,-51.311244036312154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.4196851294909,-49.0710124965983,-48.544325610438285,-50.15461915009297,-50.46257322142037,-45.32737708711344,-42.15222805190794,-51.36850870294266,-47.05938774013977,-47.70256739211849,-51.373003805830486,-44.42285971409057,-46.994263707902945,-51.28823834284134,-50.707856530951815,-49.410380574311986,-49.22979551034375,-51.57616979121432,-51.62042237612167,-50.326777244447825,-50.894786866242285,-50.70100868688678,-47.56931627206668,-46.85644445884229,-50.429077818168786,-49.46876252798396,-45.708718279294345,-40.72903968380335,-46.14260087114671,-48.603679575173324,-50.874509809471704,-45.692419748386826,-47.43521161874404,-50.71041222361777,-51.29288238112201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.415314095251034,-49.06681275928648,-48.55933090905189,-50.13466812366843,-50.5026904673045,-45.28291149816526,-42.16826981572459,-51.33675638264314,-47.12419933521747,-47.65530126116076,-51.39462741231296,-44.36580876928856,-47.014713232527605,-51.258541571188715,-50.72955227147469,-49.39072053091468,-49.22344023205085,-51.58530966547759,-51.600096520901275,-50.33470027443346,-50.92354737508752,-50.68006373147078,-47.57162649714772,-46.963435682493284,-50.402556077628134,-49.50763623978759,-45.66213905659046,-40.800696399566625,-46.19153720894943,-48.561291632365986,-50.90250463430988,-45.687704379426066,-47.44359980674986,-50.72802028840607,-51.277130388778275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.405962081590346,-49.05616295685217,-48.579185776064506,-50.11538462282501,-50.54402422525871,-45.22968433721495,-42.19198535280217,-51.30562820384871,-47.17379120379651,-47.59078363020771,-51.41687835064307,-44.3243525546681,-47.032389793798934,-51.227317736425285,-50.75189282834448,-49.37629490982801,-49.22207962970768,-51.59588112270793,-51.58361779088735,-50.34749374574487,-50.93399847271742,-50.6601741925651,-47.57490595389805,-47.07658353135684,-50.37680743198741,-49.5480815615405,-45.60979603387803,-40.89647405877426,-46.24362552619414,-48.521051628250135,-50.931199299051045,-45.64840927228406,-47.45469910152007,-50.74609207761146,-51.264015787282034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.39719833603504,-49.04899137912447,-48.60381731397769,-50.092345202568886,-50.58655190565169,-45.17984554858694,-42.19289110840756,-51.2751349496443,-47.22600230660858,-47.52837704669929,-51.43974840704679,-44.298720655690346,-47.04209100586154,-51.19560309142059,-50.77486953924304,-49.36076207207115,-49.225669599992294,-51.60787869371639,-51.570987311803684,-50.36517395738694,-50.9432511819893,-50.6413646599552,-47.561136117240295,-47.19715360552727,-50.3518411491643,-49.5900625278597,-45.56140612323733,-41.016432333511744,-46.29879421179807,-48.483006446977434,-50.96058709803116,-45.61774936950428,-47.45176041529943,-50.76462231974265,-51.25356640938716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.38903677993616,-49.04533047480652,-48.63315853367142,-50.058113255604866,-50.62263184024573,-45.13346563666633,-42.214481313478004,-51.24528819243704,-47.27615355932747,-47.468637563258184,-51.46322865609328,-44.27458467292172,-47.04203782757125,-51.165296781434726,-50.79847193442755,-49.33267702287213,-49.23416870677774,-51.610506881099724,-51.55597394251942,-50.387759315204704,-50.952048888421935,-50.6236619574948,-47.553328696036715,-47.31786250095807,-50.3276671954776,-49.63354244866995,-45.51706583151908,-41.16066905948675,-46.35697318784474,-48.44720349889074,-50.99066077722638,-45.59736608825432,-47.45112353416398,-50.78360644368595,-51.2458115934211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.381492728072935,-49.04521345809724,-48.66714036948197,-50.02454561258916,-50.656237314231795,-45.090619106881675,-42.245066341614034,-51.21609839575716,-47.31285547273501,-47.411613283354804,-51.48731006249491,-44.257382519022016,-47.04516777020605,-51.13643103846538,-50.8226905823587,-49.28140134218863,-49.247538611553274,-51.60984024552023,-51.53772229790838,-50.41527387041683,-50.96409864290468,-50.607091603478864,-47.551580779854035,-47.35368791544285,-50.304295283635184,-49.678486220566526,-45.47687405608245,-41.329314103954474,-46.41809516043877,-48.41369396668568,-51.021411880360255,-45.56850243703125,-47.45323344061631,-50.80304015021479,-51.23457164466739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.374582443170524,-49.04867404842075,-48.70569758697371,-49.99164096236518,-50.691030841892584,-45.05138418598978,-42.29038696071622,-51.187577873114314,-47.33987319827897,-47.336327626731276,-51.51198467211731,-44.25680476648858,-47.05184730527791,-51.109030802192336,-50.84751548068446,-49.22915558266964,-49.265741826810185,-51.61063183324757,-51.52333022874324,-50.445806093852,-50.979352492854474,-50.59168162299013,-47.55599391139263,-47.317839094317705,-50.281736458085,-49.724861120088065,-45.440934387527975,-41.46088005600972,-46.482096415893,-48.38252832797313,-51.04908614376414,-45.53103383974329,-47.45801369873493,-50.82291860873007,-51.21281825392833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
