,324,346,368,369,390,391,413,414,435,436,458,480,481,503,525,840,862,884,885,907,929,930,951,952,974,996,997,1019,1041,975,347,908,459,863,392,1042,953,548,526,1020,437,504,998,886,370,931,325,415,482,841,976,460,909,348,549,1043,864,393,1065,954,527,1021,438,505,999,371,887,932,483,416,977,842,326,528,1066,461,1044,910,349,394,865,506,955,1022,439,484,1000,372,888,933,462,417,978,1067,529,1045,440,911
0,-50.91610054004341,-48.53567944213334,-48.29586224353014,-49.221934940484495,-51.04633678880495,-43.914896605568686,-42.59261207396562,-50.82735492441593,-48.05713571682552,-47.19290505949881,-45.23070314047218,-48.479820042728306,-51.18604614698718,-49.847211051779105,-50.60657559519826,-51.236922239465734,-49.76162212253193,-50.5044298164802,-49.46953744068462,-45.70462761606432,-46.078334812479866,-49.383462903588935,-49.85313721134,-44.14675415204192,-42.26998848020337,-47.98678609002572,-49.1157043161935,-48.49245426024993,-50.19083122349775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-50.91705220783667,-48.54612642561769,-48.33425507684643,-49.19132433154927,-51.087768886908634,-43.875829799425304,-42.60770894450056,-50.786381582464124,-48.09703246575356,-47.174080014349826,-45.20735727036639,-48.4849397559331,-51.15023050474106,-49.8184431353058,-50.61160394039916,-51.21056175253106,-49.78385745764754,-50.532008410792464,-49.438800915746874,-45.658754028607014,-46.06047422227288,-49.34073195959179,-49.886905499459615,-44.08047719277658,-42.322103906377066,-48.00947293158493,-49.08503695975746,-48.47618852422745,-50.18573216932592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-50.91884495576125,-48.55250902581852,-48.376868214173896,-49.16160098700408,-51.13004403905131,-43.842633715887125,-42.63808669630592,-50.74614135377158,-48.13865353579152,-47.160042668170504,-45.1945259926315,-48.49206756751596,-51.11633721194404,-49.79475973382405,-50.610219259136585,-51.186523853639734,-49.81137775817978,-50.562417689527884,-49.4091302443022,-45.593546747063044,-46.050662341379876,-49.29908847808651,-49.92181335155788,-44.00488116501876,-42.38599583533435,-48.03355529745918,-49.04182012333418,-48.465255839509666,-50.18205060129026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-50.92149930468041,-48.55828032976173,-48.42361663609006,-49.13277145475271,-51.173143026952665,-43.81542774682218,-42.68346742634985,-50.70664618534454,-48.18196763761921,-47.14051611191766,-45.18120793464224,-48.501151289767606,-51.0843995809452,-49.7761973374533,-50.61214847630278,-51.16483897086822,-49.83306492851377,-50.590306049817784,-49.3805546795928,-45.53687957965658,-46.04867969515337,-49.258549392357565,-49.95783733793105,-43.933502788446425,-42.461443454680904,-48.05902029933014,-48.99960275086224,-48.439539736788504,-50.179755278201995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-50.9250380902133,-48.5684750762315,-48.474416932404864,-49.09396511826243,-51.21186566244156,-43.79433746258236,-42.7435835890421,-50.66790912896408,-48.226942811657736,-47.115377730681544,-45.15182175276367,-48.512141101734805,-51.05445610712417,-49.762792060446685,-50.617350772960876,-51.14553839987234,-49.85910874709199,-50.61762321767793,-49.353101723585695,-45.488819819056175,-46.05431484536855,-49.21913095145052,-49.99495463921708,-43.870647941357234,-42.54521978437072,-48.08585470213143,-48.96033227599559,-48.40818693957958,-50.17881508544089,-51.6429880562066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-50.92246232340518,-48.58311768453728,-48.529190254487844,-49.05540254778146,-51.24682704226218,-43.75794457082363,-42.79709623174794,-50.62994488331721,-48.2735490746814,-47.095031268484476,-45.13492743782223,-48.52498911669855,-51.02654523216419,-49.754585654521655,-50.62578423136352,-51.12865511048939,-49.8904678100141,-50.64765898882088,-49.32679973453868,-45.42282693402713,-46.06736365015803,-49.18085170490811,-50.03314486887034,-43.816582693737054,-42.61256276537282,-48.11404341480814,-48.924074345954395,-48.38219246469703,-50.17919929843748,-51.61576740209366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-50.9160640911528,-48.602231022546114,-48.58785934398034,-49.01774583935306,-51.282588713663344,-43.717640883941435,-42.84338247587417,-50.59276730273096,-48.321756304062625,-47.079591948051856,-45.13048759971195,-48.539646843845944,-51.00071062738596,-49.73799851624736,-50.63740929329523,-51.11421945302247,-49.927140654004624,-50.68036758695889,-49.301679062299975,-45.35816793614743,-46.087630080408445,-49.14372895542656,-50.07238768161827,-43.77158564664499,-42.653531166870806,-48.14357430971826,-48.8889126697297,-48.36155076237289,-50.180877478491254,-51.58924096412923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-50.910534053703564,-48.624710279447115,-48.65034719897984,-48.98100099648269,-51.31913108367446,-43.683791268653096,-42.870870230800485,-50.55638986443489,-48.37153666712197,-47.04301846362518,-45.13847331192218,-48.55606775584224,-50.976989357256514,-49.7194088242468,-50.65218740122183,-51.102266122581845,-49.96912970743588,-50.71570311680911,-49.27776932707474,-45.302368535616694,-46.114924853150534,-49.107782237368546,-50.11266318157524,-43.735946183020786,-42.69230606236202,-48.174435490465946,-48.84230601380287,-48.34625705405124,-50.183819725347725,-51.563419864138645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-50.90589388098937,-48.63402624199629,-48.71658270027132,-48.945173358081405,-51.35643792343469,-43.65005381360453,-42.91224638772435,-50.52082780786669,-48.42286254286927,-47.007130266243294,-45.158866610140784,-48.57420773113931,-50.95542534943567,-49.70600109915709,-50.670081353999265,-51.092828334158554,-50.01643480531303,-50.744034502820114,-49.2551024038335,-45.2555012436202,-46.149065869415075,-49.07303086039892,-50.15395126859137,-43.70570572950558,-42.732508841780714,-48.206612366996495,-48.79883074406198,-48.3363073404168,-50.18799658221358,-51.538317956282675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
