,17,39,61,62,84,106,107,128,129,151,152,173,174,196,218,1076,1098,1099,1120,1121,1143,1144,1165,1166,1187,1188,1210,1211,1233,1255,40,85,1189,1122,130,1570,219,1256,197,1167,63,1077,1100,1234,18,108,175,1145,1212,153,1078,41,86,1190,1123,131,198,1257,176,1168,64,1235,1101,154,1056,109,19,1146,1213,132,1079,87,42,1191,1124,199,110,1258,1280,177,1169,1236,65,155,1102,88,1057,20,1147,1214,133,1192,66,1080,43,200,1281,1125,111,1259,222
0,-50.30987907891151,-49.57630798715596,-51.065773594753196,-47.92723732682387,-44.7731097583079,-46.744464078534875,-47.711845645556956,-51.00571606416338,-42.55130511184399,-44.628916066533215,-50.89979410702596,-49.67971859495377,-48.788044825794316,-49.06567683754191,-51.36500831965715,-49.68011471301789,-47.77417303730893,-51.653211470138615,-48.95131423543767,-47.47619402280801,-42.008934207114294,-49.71887335263979,-44.37500947394017,-46.0784905140836,-49.68032623849878,-46.63398299372425,-49.897124469457246,-50.71986525753459,-50.02310194793886,-51.5112953429655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-50.330413177771135,-49.58541632612637,-51.090076568236185,-47.89744525275574,-44.80165824391021,-46.81468744138229,-47.67316517187605,-51.03004152670698,-42.5114997707562,-44.650842929196,-50.86502394213146,-49.70649002573494,-48.76332475212723,-49.043368445841494,-51.368848937155605,-49.675778441699435,-47.77029959985554,-51.62149797517809,-48.97708880576885,-47.43558634583803,-41.96133448549545,-49.688890666846376,-44.44008066051339,-46.0146919178615,-49.71155230627279,-46.60060265347103,-49.92628624981134,-50.69841683986734,-50.030031892131326,-51.50922893340056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-50.346145690539004,-49.59356899017446,-51.11618766137724,-47.86994284251311,-44.83650264031123,-46.8888038455157,-47.63661836350461,-51.055135135731476,-42.48071829721461,-44.677174739018284,-50.83125591346223,-49.73400031618358,-48.74300120014081,-49.02481102966067,-51.37338672003515,-49.67306491984516,-47.772655078614235,-51.59026529456416,-49.005510448556606,-47.38377797613864,-41.929038806295196,-49.66021161490674,-44.51183675299305,-45.958896437819696,-49.74374015318155,-46.5669529503019,-49.956374289755075,-50.669044119926085,-50.04190325863707,-51.50932235562695,-51.61466805607125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-50.35430095063796,-49.60693698720881,-51.14407621361832,-47.84479470483329,-44.86494309702713,-46.96672063389177,-47.60225369871809,-51.08098280748402,-42.42496634535666,-44.7072268927746,-50.79851087761015,-49.762247212516,-48.72714478435177,-49.00996888764273,-51.378606941627524,-49.67200939514014,-47.781210803784575,-51.559516772592424,-49.03652613742432,-47.32449770506279,-41.91239123471205,-49.63286703057179,-44.59012260450366,-45.911314861652066,-49.77687643703078,-46.5405299690902,-49.98618550010509,-50.64265677909431,-50.05872098077374,-51.51154373548761,-51.585278883961855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-50.352816665994,-49.625475177813925,-51.173713117004844,-47.82206876924987,-44.89077861954758,-47.0483443102012,-47.57012562452335,-51.10757026058752,-42.362259747973845,-44.73339963622932,-50.76681101080017,-49.791227675405366,-48.71513920256582,-48.998807656495565,-51.384492461395396,-49.67265176620437,-47.79594089309529,-51.52925586565351,-49.07008518377082,-47.26690743699663,-41.90158716782109,-49.60689050844759,-44.67478875729152,-45.87216013646122,-49.810947328569725,-46.521245418238486,-50.01132073561223,-50.61929473804862,-50.07692230936274,-51.515858994455726,-51.55416707774445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-50.347647962770225,-49.64913592926949,-51.20506915818347,-47.80183467624835,-44.86098549706354,-47.13358984460224,-47.540288526264824,-51.13488433039709,-42.30920106152689,-44.75475288298092,-50.72987371583825,-49.82094093982355,-48.679227030410466,-48.991292589635265,-51.39102766658138,-49.67502933331255,-47.81682227510192,-51.49948573117835,-49.10435046151164,-47.2110251243049,-41.875297444856045,-49.58231427312093,-44.762382377369214,-45.82887626695721,-49.84593867239657,-46.509013771933226,-50.03737692581513,-50.58309558563763,-50.07608205964672,-51.52223692960874,-51.52348061329967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-50.346204857321275,-49.6778778430203,-51.23811596347517,-47.7841649762522,-44.841433199097224,-47.2223738034701,-47.51280075171348,-51.16291270052124,-42.27384881773533,-44.77787253386687,-50.690836898712355,-49.85138251566787,-48.6477955514107,-48.987389698592324,-51.39819677258511,-49.67190726120785,-47.8438329979836,-51.47020963798994,-49.13205647956204,-47.15686765172386,-41.837381743044716,-49.55917212652273,-44.829595565438694,-45.782867604977696,-49.88183784950422,-46.50374965260177,-50.06433051074091,-50.53825776878517,-50.08012172803519,-51.530646008113266,-51.493226265908476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-50.34851306450243,-49.70571618389366,-51.27282580536617,-47.769031016314834,-44.83570459048863,-47.31461511019389,-47.48771900957213,-51.19164093282955,-42.2541511477548,-44.80510284577329,-50.652874543908965,-49.8807239631075,-48.620921272042814,-48.98706492938025,-51.40598403288433,-49.663531067172556,-47.876955081427354,-51.44143021820927,-49.162280508837156,-47.104453096813764,-41.81567049574624,-49.537501373334614,-44.87610309040065,-45.745838838018784,-49.91638014803346,-46.50536964093724,-50.09215768313199,-50.49652894962195,-50.06769849492004,-51.54105462368426,-51.463410735084096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-50.354599480891345,-49.73279493323274,-51.3028497040899,-47.7385143662083,-44.843736913243575,-47.404937779994626,-47.449855419168216,-51.22105806266756,-42.1848901852377,-44.83636692850315,-50.616008913041036,-49.904864360666835,-48.58649269296309,-48.99028493184056,-51.41437539089668,-49.65686025130799,-47.91617126560911,-51.41315134540033,-49.19496854312558,-47.053800675962485,-41.81040600562791,-49.50726185016805,-44.927632079213275,-45.718001719604366,-49.946401791311985,-46.513791986113134,-50.120836015904224,-50.457959894160346,-50.05608379235188,-51.55343432741791,-51.43404026640749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-50.36449279372978,-49.76478458408956,-51.326411977660335,-47.710725146779104,-44.86548429761637,-47.49710852105387,-47.41238205449137,-51.25115129413226,-42.11578852072389,-44.87159003297812,-50.58026194653238,-49.92968559519645,-48.553137949764064,-48.99701874516202,-51.423355085707705,-49.651931846046935,-47.949157909740016,-51.38537506602111,-49.23006664799288,-47.004930335670934,-41.806794761007666,-49.45378930072181,-44.98459766390302,-45.686456272587066,-49.977312249546046,-46.52893715444458,-50.15034378794614,-50.422609049189916,-50.04615219733833,-51.56448578942913,-51.4051220945607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-50.37822248053253,-49.80163288611103,-51.35164638400826,-47.685740125399704,-44.90091406093483,-47.592408692215585,-47.37737552216891,-51.281908681103175,-42.05899950719897,-44.899040090986766,-50.545656281269096,-49.955185818257426,-48.52441135187432,-49.00723202689889,-51.4280354996922,-49.64878397155465,-47.97210341043177,-51.3581051982868,-49.26752380061414,-46.95786141155354,-41.79410574513249,-49.394784992062675,-45.0317654183106,-45.66030990228143,-50.00909844470276,-46.55072668325755,-50.169591529363245,-50.390532307962744,-50.02087460957106,-51.567486501193656,-51.37666292435905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-50.3877701247315,-49.843296698751686,-51.3785227298277,-47.66363828459397,-44.95000315154919,-47.69076565666731,-47.33644057820761,-51.31331877561041,-42.02158016559798,-44.923446030428735,-50.51221590921605,-49.98136183685926,-48.50038303705729,-49.02089254655891,-51.430204646940794,-49.64745666073252,-47.98610182713516,-51.32944661514652,-49.30729122757177,-46.912614747793015,-41.79762600433672,-49.337118594584304,-45.084493183923946,-45.643835919586564,-50.04174633023921,-46.5790845129431,-50.188459567209264,-50.36178903950951,-50.000433040586636,-51.572493868151746,-51.348671355432145,-51.59325941771365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-50.35633130633269,-49.87860866665126,-51.40701464243534,-47.64449844147613,-44.96875845635422,-47.792108287855484,-47.29468892531327,-51.34537104226162,-41.979127710892286,-44.95176913775936,-50.47596820543702,-50.00821331195736,-48.4811210288388,-49.01884198574532,-51.433013542598744,-49.64798828653966,-48.00615151916318,-51.29771353708814,-49.34932013827765,-46.8692109546555,-41.817592773510164,-49.28081957352764,-45.14021254354617,-45.6372342129335,-50.075244722993105,-46.57591595096163,-50.20815143520629,-50.336440749076,-49.984818319374384,-51.57947414759202,-51.321153534583566,-51.56823637149631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-50.312148830276236,-49.913401644397226,-51.43709352857121,-47.62840124746451,-44.97444084060451,-47.88876391557193,-47.25547225557094,-51.378053535901984,-41.952741849318535,-44.98393389072955,-50.43371299839543,-50.0357387853984,-48.46669932445208,-49.01948753010417,-51.436447863330926,-49.650418164961096,-48.031580877688505,-51.266493503177244,-49.39356308221129,-46.82767289932599,-41.8265522283381,-49.2259198687168,-45.18975359614905,-45.64071408417313,-50.10957989165916,-46.511394766073735,-50.228647175484625,-50.31454974563535,-49.97402043287579,-51.58839752595321,-51.29411722544778,-51.54375980667763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-50.27193268333619,-49.95284158286242,-51.464381805805644,-47.61543383450484,-44.9936860590939,-47.98423062116054,-47.21884795149309,-51.411356414075954,-41.93184118262713,-45.01986916534331,-50.39262662018991,-50.063936285801844,-48.45719263429571,-49.023395961299684,-51.44049352974598,-49.65478717368945,-48.052807422468646,-51.23578979205212,-49.43997423405374,-46.7847466816912,-41.829543263079294,-49.17245189759334,-45.24442823079994,-45.6246431849039,-50.144741004487294,-46.45454338277459,-50.24992618374513,-50.29618147479194,-49.96803437093298,-51.59923211671946,-51.2675710798588,-51.519836578984496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-50.2356933739395,-49.97751713123441,-51.485119218086695,-47.59993981406574,-45.026373015259374,-48.07523731806528,-47.184877937766565,-51.44526888027588,-41.912221911839616,-45.05950476328149,-50.35273205963502,-50.092802410421264,-48.45152385456676,-49.02009903573717,-51.44513658182007,-49.661135505045905,-48.079908924656834,-51.205603755206226,-49.48850920468823,-46.73717881133072,-41.841583018436054,-49.120448702339885,-45.283593497915284,-45.61023053241621,-50.18071506507967,-46.40512321259606,-50.27197158170145,-50.28140489250151,-49.95926682386358,-51.5991554379908,-51.24152296080571,-51.49496098495688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-50.20344992949504,-50.005489088763525,-51.50743355632138,-47.576380540747245,-45.07239299632327,-48.15600310019548,-47.15362593519999,-51.479780853009004,-41.89989220291824,-45.10277493362385,-50.314052413530426,-50.12233695219044,-48.387436824422224,-49.00062581391662,-51.45036364568409,-49.66750315622824,-48.1128259460262,-51.17593913368617,-49.53912552282433,-46.6915125737951,-41.85635022110059,-49.06994540702041,-45.31316744390757,-45.60603514866699,-50.21748580916921,-46.36290683215534,-50.294765601150566,-50.27028518680829,-49.945345020665414,-51.597735842337535,-51.21598068551363,-51.46111516599049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-50.17521313707281,-50.037031160338984,-51.53129485769022,-47.55594186769186,-45.131646274824426,-48.20605800502773,-47.125155733867544,-51.514882062539584,-41.876556194582726,-45.14961464648776,-50.27661133478111,-50.15215156614977,-48.328261644278186,-48.981894939228,-51.45616112515213,-49.66249573887086,-48.15149961120359,-51.146797993263235,-49.587614952214246,-46.64776654827702,-41.85428586477745,-49.02097848078241,-45.33850920494623,-45.61227119658243,-50.25504474576621,-46.327676852274216,-50.31828989950917,-50.26289884162384,-49.93627981765202,-51.59824177978736,-51.19095279181209,-51.42781799107926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
