,3,4,25,26,48,70,71,92,93,115,995,1017,1018,1040,1062,1063,1084,1085,1107,1129,1130,1152,1174,1197,1219,1488,1511,1533,1555,1556,1577,1578,1108,1466,1175,49,996,1041,1534,1579,1489,1086,1153,27,116,1220,94,1019,1557,1131,1512,1064,1198,72,5,1109,1176,50,1042,1535,997,1580,1490,1154,1087,117,28,1221,95,1020,1132,1558,1513,1065,1199,73,6,1110,1177,51,1043,1536,1581,998,1155,118,1088,1244,1491,29,140,1222,96,1133,1021,1559,1200,74,1066,1514,7,1111,1178,52,1044
0,-43.9226436536662,-50.19593445065279,-48.59829214156466,-45.174916646595776,-43.47452989055868,-47.59327337644752,-50.64564327246597,-51.40858585217427,-49.70838068117986,-50.75752145163095,-50.31595641539664,-50.45230015401228,-49.24745775003142,-45.05235117473024,-44.908265206625956,-49.73264630768992,-49.13796724182934,-45.17562173534563,-42.9178408248148,-47.75903522095643,-49.43357452731627,-47.680665981892936,-49.150710387070674,-50.854185793694924,-51.134142837863415,-51.21620537250778,-50.42085270077047,-48.244632753504604,-48.9805060919175,-49.38380151714428,-51.6178062813518,-44.57861877302372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-43.94851698831082,-50.16336408548622,-48.631800814264395,-45.16099846157934,-43.50725502857151,-47.63368935031052,-50.61991685655877,-51.43579843570012,-49.683045384357776,-50.75085229201857,-50.309064074523036,-50.4564605617973,-49.21750820540197,-45.03718887845306,-44.95381192967044,-49.70345355095687,-49.17652231705741,-45.15070061569407,-42.94737728697782,-47.78066462722845,-49.396670736350416,-47.649681960501404,-49.1609429110093,-50.82216533139792,-51.150793810106336,-51.2473233932273,-50.43899630850304,-48.239409784675296,-49.01735010518041,-49.3510508332695,-51.6404885418183,-44.527633114391165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-43.9878347888217,-50.13171299743447,-48.66700394178643,-45.152955660214744,-43.5067888297879,-47.675286076084404,-50.59613539134104,-51.46337208003888,-49.66181333111781,-50.7460066680322,-50.305578733564516,-50.4633257902858,-49.18818846012785,-45.01096985595497,-45.00859780400781,-49.67538116021024,-49.21645316596651,-45.09538480343701,-42.993252805085184,-47.804129416448674,-49.352012269096086,-47.62696917285091,-49.172864386496485,-50.79396094475935,-51.17127982831121,-51.28158330484357,-50.459739036050294,-48.24144555523124,-49.05819364958504,-49.31919089094123,-51.66410064975586,-44.48473944913526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-44.04020159952138,-50.10099822588154,-48.70386061234833,-45.15099101842486,-43.49678718869881,-47.7058127412823,-50.574331910861204,-51.49130828548056,-49.644709106616666,-50.74295928499879,-50.30548764566245,-50.47284762382317,-49.15950787787368,-44.99149838575086,-45.07235214553204,-49.64845319527191,-49.25444390690487,-45.037873433237365,-43.029609548577604,-47.829397186769185,-49.31002571936866,-47.612563982804716,-49.17133100275406,-50.7696048171927,-51.18734786176705,-51.277962463949734,-50.483146978778144,-48.25072952982292,-49.09860550252772,-49.28824161376607,-51.68862680098859,-44.45015691166724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-44.09338803583357,-50.07123443896296,-48.74233287060831,-45.15531557743168,-43.50005276601128,-47.719163949095304,-50.544871278775474,-51.5196068103336,-49.63175934013344,-50.74168277980835,-50.30877872584068,-50.48497866747485,-49.131476602198546,-44.97895498386231,-45.144815607957,-49.62268912906146,-49.29031171261907,-44.94962298410925,-43.06037212185992,-47.85643629162003,-49.27076787159075,-47.60650767121561,-49.173263285486385,-50.74913249080922,-51.19264719135337,-51.25637310999,-50.50928510090844,-48.265869264086135,-49.115149015044146,-49.25211754672016,,-44.42411266002953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-44.156785392036085,-50.04243992485536,-48.78238569376802,-45.16615182697625,-43.51632520190072,-47.73389933513574,-50.51128462128794,-51.547832569264884,-49.60990237591644,-50.74215078541955,-50.31544123080346,-50.49967541130795,-49.10410415007351,-44.97352020567364,-45.2257371737004,-49.59811466639095,-49.32748631130807,-44.86874981129968,-43.106701903332805,-47.88521594423139,-49.22573990869276,-47.60631468528093,-49.17859244776767,-50.732580962226905,-51.20169948696284,-51.238952014447904,-50.49382989156786,-48.28681570548709,-49.1356277252011,-49.21349026243946,,-44.406844884626224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-44.23242471184976,-50.0146323358741,-48.82398212497857,-45.18373232892685,-43.520056137166414,-47.7500012596932,-50.4796500811646,-51.57238601359325,-49.58904526710632,-50.74421289548353,-50.3254657893939,-50.51689346766609,-49.07740131061836,-44.975382896983135,-45.27943208475041,-49.57475214011378,-49.365940808209814,-44.79552230065397,-43.15375347976201,-47.9157052266966,-49.1699735645543,-47.58229838483924,-49.18725330968424,-50.71998737584876,-51.214492262256016,-51.22565457534327,-50.47195531125597,-48.31507995912862,-49.15997101547919,-49.17585491778766,,-44.398599674674514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-44.29082575705553,-49.98782965382452,-48.852469966405174,-45.208298621380806,-43.472069182467706,-47.76745169714438,-50.44453543328242,-51.59729151767179,-49.57230549014943,-50.738865980561236,-50.33884280162185,-50.53658893344455,-49.051379419323325,-44.98473420640693,-45.323235004744475,-49.55262626071291,-49.40564631527767,-44.73022345065545,-43.18727336659115,-47.947876075605464,-49.11704378573404,-47.56665751436499,-49.19918137995326,-50.71139339422981,-51.218052019344995,-51.21644206839513,-50.455998316431085,-48.350040971149504,-49.18810666623343,-49.1392307079369,,-44.39963520593648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-44.31785059044978,-49.95595716118218,-48.88091466744727,-45.24010544238757,-43.403156781970196,-47.78623246601238,-50.392486009972984,,-49.55969975568391,-50.735284257928186,-50.35556194985911,-50.558721232212264,-49.02604944204001,-44.98707159529072,-45.37005130295816,-49.531763294376965,-49.44657815958359,-44.67236817016793,-43.22491362475442,-47.98170017700326,-49.06701286688454,-47.55943876908268,-49.20366880374011,-50.70684034980893,-51.22477952060072,-51.21127926225966,-50.43943936838819,-48.357737522559276,-49.219967895738684,-49.10363885909006,,-44.41021809988902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
