9,-49.48160277999627,-46.05463743809149,-47.318404440625926,-48.68553254475578,-50.479792384264854,-43.29662821068764,-42.773909502243,-50.97550028638942,-48.376049362390354,-47.68590361081042,-46.39270385051322,-49.03982490853732,-51.43570773564402,-50.01989567961581,-50.82699134003612,-50.59070711361674,-49.324285121252686,-50.64324107987932,-49.08007204579461,-45.31750389024823,-49.205210033278675,-45.978491352353466,-43.96477770645963,-49.921417551141765,-42.21302953151433,-47.98696314888551,-48.84056406660402,,-47.92569397350823,-49.81179124212173,-51.571872572867825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-49.45958243483325,-46.0100775539119,-47.35391116947611,-48.65405045378586,-50.521649169549285,-43.26058468065433,-42.81145763250039,-50.94322213085975,-48.41983470850795,-47.64050900452296,-46.394201799639994,-49.07059727125788,-51.41227403628107,-49.992426392099446,-50.821988275718994,-50.57219452138554,-49.35839226449894,-50.63630396607046,-49.057429285813285,-45.295263076968425,-49.16758879921068,-46.033691173519784,-43.89650462735901,-49.95100974665671,-42.26913630760436,-48.01324127109375,-48.813174792594715,,-47.918044983172564,-49.81149028973279,-51.54369503423857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-49.43837363124264,-45.97286174221359,-47.39412658651152,-48.62397182186491,-50.56434042839663,-43.21597306725554,-42.84915242425495,-50.91174221938449,-48.465040487373834,-47.59937525784743,-46.39348852746526,-49.07711585240427,-51.3909052556582,-49.969976136844764,-50.81389221625017,-50.556328121624404,-49.39846972990904,-50.63245892011791,-49.03522063081173,-45.28276829232723,-49.13114186825336,-46.095860051469245,-43.837195414616865,-49.98173982644454,-42.33765502222303,-48.03659644576538,-48.788978251906805,,-47.91657302511224,-49.81020844341887,-51.51619173492047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-49.418002559653694,-45.94299655488558,-47.438941104876776,-48.59531990574234,-50.60785254663773,-43.15881311758676,-42.89871532947447,-50.8810754660583,-48.51164280947317,-47.56260410220489,-46.40314890872205,-49.0760141975706,-51.37163349764906,-49.95257679788936,-50.80933202725585,-50.54343673144526,-49.44450437540131,-50.63163119414065,-49.01453033941023,-45.280151988059174,-49.09588871068465,-46.16482746954227,-43.77927870126061,-50.0135871360127,-42.418357061207814,-48.061468395568596,-48.76545811101144,,-47.92129075737046,-49.805950629567626,-51.48937395346256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-49.39849442756064,-45.920491873344034,-47.47860793216841,-48.56811729620222,-50.64898202233362,-43.11135298541277,-42.927949037947855,-50.85123739427635,-48.552854194207,-47.530298289437845,-46.423058487767754,-49.07252311482162,-51.35449293540478,-49.94026035976055,-50.808271737467436,-50.52153106413754,-49.48265880356159,-50.633748847782286,-48.98985986055449,-45.287560754348625,-49.061849355861646,-46.24042831620691,-43.72835976887717,-50.046528624099224,-42.50262451822556,-48.087839762116516,-48.73073557513082,,-47.912964646556716,-49.80312465352774,-51.46325475585787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-49.37987677157341,-45.90536097554391,-47.503855738354204,-48.54238988313589,-50.68220388288354,-43.07530080114232,-42.96901917990659,-50.82224408273936,-48.58523956605652,-47.50256732909054,-46.45309687469636,-49.0713122930833,-51.339525426511955,-49.93306500741879,-50.81067558386947,-50.49284968182968,-49.473887871734604,-50.638741953082175,-48.95562292889355,-45.305149930756784,-49.029045305143654,-46.322504263099404,-43.687636338954434,-50.08054040519564,-42.57684754155577,-48.11569159525274,-48.69932955868286,,-47.89726212595724,-49.801696468789906,-51.43784723764856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-49.362178086348614,-45.8976202483758,-47.53363174305918,-48.51815937598032,-50.71626056297934,-43.05086078072597,-42.99634903522457,-50.79411135404224,-48.6126137789396,-47.460861196597065,-46.452757469362155,-49.0692605098414,-51.32676262530198,-49.931027816804495,-50.81560909816632,-50.46724399070317,-49.4541696199491,-50.646545227155606,-48.92287060032289,-45.33308439883089,-48.99749853503694,-46.41090262735445,-43.64764212741039,-50.11560231340291,-42.63460168730689,-48.145006072865215,-48.67132798682397,,-47.887734458697025,-49.8016307081226,-51.405959820829835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-49.34542617371022,-45.89728629911232,-47.56783179418481,-48.495451412936376,-50.75113592699039,-43.01336668298301,-43.015951031677496,-50.766856755408156,-48.64143083276883,-47.40554394424804,-46.42008293702638,-49.06772106417808,-51.31624828458769,-49.93419061035647,-50.8042293526339,-50.444756878684004,-49.44040614947188,-50.657092818128156,-48.89164030245817,-45.34079082453701,-48.96412814104814,-46.50547526973966,-43.59651575362356,-50.15169154674411,-42.67867314414953,-48.17576683142725,-48.63093077961423,,-47.88439925386366,-49.8028923417364,-51.37246797296926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-49.32964880632082,-45.90437878928405,-47.60296015537139,-48.474292608206575,-50.78681572925512,-42.9700237476841,-43.04725490105086,-50.740496424019426,-48.671663096512205,-47.35489064246062,-46.360921080404374,-49.06844246591344,-51.30781360992814,-49.94259554928408,-50.79635724773749,-50.425428861172854,-49.43254695991573,-50.67032182819048,-48.86196936810188,-45.352779663967965,-48.921235825139775,-46.5860877201543,-43.55611878275154,-50.188787710746254,-42.72953605656893,-48.20795574228967,-48.59122906471572,,-47.879114738236936,-49.80544927722506,-51.339676927869675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-49.31487522066195,-45.91892045833986,-47.631074534947274,-48.45470857716782,-50.81747051232398,-42.90314931423592,-43.09002000144321,-50.71504920789141,-48.70328630476799,-47.308157521735566,-46.280905826612944,-49.07136646552047,-51.26880785973968,-49.95281845059911,-50.78375614421376,-50.40930069396929,-49.43054393462921,-50.68617143359373,-48.83389949845142,-45.36764538183603,-48.879597865732734,-46.633788423114424,-43.52674979122638,-50.226869151955434,-42.7454049929547,-48.24155689193368,-48.555028380852235,,-47.875634771871454,-49.80926669926621,-51.30759870275335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-49.301136726892636,-45.94093506857813,-47.663503815078684,-48.4138675647116,-50.84565969260878,-42.817673435525236,-43.144014550819364,-50.69053317308946,-48.736274390422246,-47.251414962444365,-46.18528594503363,-49.07643501435177,-51.22723404554509,-49.94249738088971,-50.76970922532105,-50.39641674606563,-49.43435474299608,-50.70458258123378,-48.80746834292075,-45.38020601272656,-48.83923574700296,-46.67193518919183,-43.49799287266489,-50.265914212491666,-42.76765186572895,-48.276552534591715,-48.50234636484035,,-47.866528113870366,-49.81431234132431,-51.27624671824138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-49.288463290384584,-45.9704496567273,-47.70013707704577,-48.37167767527547,-50.874681547802574,-42.691200839003336,-43.19760971404215,-50.66653402699998,-48.77060515478739,-47.19967307506799,-46.0788158525191,-49.08359308404229,-51.18777757934056,-49.936485629386915,-50.759133891587084,-50.38682125560398,-49.443940411811184,-50.72549707758577,-48.78271896980173,-45.40402575300846,-48.800172415079516,-46.71430325178185,-43.4487926368714,-50.30590498457558,-42.8008762854227,-48.31292719126012,-48.45300380357537,,-47.82580696641551,-49.8205550375016,-51.24563391484588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-49.27688683222655,-46.00749435520456,-47.74086589099738,-48.330851518061365,-50.90451847745661,-42.57716444969561,-43.22970036984489,-50.631752537066205,-48.80625405537621,-47.145910437279966,-45.95009228490451,-49.09278708293484,-51.1504746776843,-49.926702734039225,-50.751984587344296,-50.380559254748746,-49.45926267629663,-50.748860825060675,-48.75969426089754,-45.40269151402205,-48.76243204084014,-46.76234901994013,-43.40671840061486,-50.3468223708801,-42.84488652718061,-48.35066488561339,-48.40724317184758,,-47.782208881339415,-49.82796137218159,-51.21577422300534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-49.26643817786286,-46.05209954835016,-47.77405753499012,-48.291406529522966,-50.93515588533475,-42.47580044256276,-43.26098479841994,-50.59787258886799,-48.8431984673601,-47.091734421907994,-45.83290543561179,-49.10396407504887,-51.11536374025539,-49.906743235235396,-50.74821685158557,-50.377679207633605,-49.4718124793619,-50.77461894888104,-48.738438202485256,-45.41160980281867,-48.72603947173609,-46.80937951030165,-43.36180695669987,-50.3886488696524,-42.88526227855574,-48.38974971821146,-48.36514164890224,,-47.74516719360214,-49.83650129585145,-51.18668088454791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-49.25715083980984,-46.10429982966665,-47.802761702988555,-48.25336227779695,-50.966579964238974,-42.38735768781644,-43.30255209013086,-50.56185930448126,-48.881416671640324,-47.04299069513236,-45.727010732309694,-49.11707303096347,-51.08248582583575,-49.881854541423024,-50.747787650578914,-50.37822967128675,-49.4720791765874,-50.80271855570436,-48.718995122777386,-45.43214062343014,-48.69101804789647,-46.859735459051294,-43.31630948044936,-50.43136618073059,-42.92151951952414,-48.42705374422765,-48.32677821132063,,-47.71467320219983,-49.84614360885307,-51.15836820246681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-49.2490572624698,-46.16413306027982,-47.83542921004273,-48.21673742947589,-50.99877671100796,-42.31209209033735,-43.354119962900285,-50.51907472341658,-48.92088664386406,-46.999824978504314,-45.63218095443468,-49.13206506533919,-51.05187848531916,-49.86231502466641,-50.750655264600866,-50.38225806385544,-49.47808287229164,-50.83310985138418,-48.70141081916347,-45.46441002809473,-48.65739548320402,-46.91536915727816,-43.27817673085188,-50.474958508614165,-42.92942718354193,-48.45488372393615,-48.2922326928768,,-47.67680841278182,-49.85685701055418,-51.13085120883569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-49.24219145560599,-46.231640027678786,-47.87195063455734,-48.169612779356655,-51.03173125437407,-42.250266820601794,-43.41541919889603,-50.477171548338646,-48.96158847502393,-46.958616710291814,-45.548204394790986,-49.14889073775977,-51.023587530900784,-49.848152506729534,-50.75677940218954,-50.38982007249704,-49.4897814775363,-50.86574262542711,-48.68573376415356,-45.49514286052365,-48.625196488449525,-46.97611360121705,-43.252110413191474,-50.51940814632793,-42.94366888965257,-48.48402208584549,-48.261588849671384,,-47.63718524138545,-49.86861299799584,-51.10414387830713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-49.23658900747563,-46.30686090700398,-47.912222149950765,-48.120401406724504,-51.06543058249513,-42.20215453539826,-43.486189657192895,-50.43616686600268,-49.00350052999792,-46.90321474861484,-45.474881494091576,-49.16750317999356,-50.99765490679822,-49.839398477391406,-50.762765065589484,-50.4009671512027,-49.50713887835279,-50.900568068457886,-48.672013150932685,-45.51084470285269,-48.59445011994186,-47.04180551435102,-43.23727588503906,-50.555254417772666,-42.968020338329886,-48.51445374965219,-48.23493275762636,,-47.603820023369266,-49.8813820134024,-51.07826270071227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,-49.232285212554245,-46.389845214923454,-47.956140820631234,-48.07265192433344,-51.09913988126628,-42.168039041218236,-43.566181993642004,-50.3960810564171,-49.046604956144826,-46.85367172350891,-45.41202721245122,-49.18785615088982,-50.974124154614984,-49.81423967101207,-50.7690765424718,-50.409487286273915,-49.530117270087786,-50.92832935040196,-48.66029770994768,-45.51779882673185,-48.56518414705209,-47.107409248721375,-43.20981918196943,-50.5892955619975,-43.00230153385297,-48.54616394393385,-48.21235275560534,,-47.5661403096295,-49.891636111255515,-51.05322336944198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,-49.229314240172,-46.48063905773733,-48.00360776578353,-48.02637611791515,-51.12927780926137,-42.14821181241624,-43.65515677078055,-50.356930029977995,-49.09088103541993,-46.810129381032056,-45.359467710240644,-49.20990523763109,-50.95304046332692,-49.79376602111948,-50.77849695970049,-50.41598049868124,-49.55868537237359,-50.943328036127504,-48.65063956572878,-45.536800145173316,-48.5374277065588,-47.14365452155546,-43.17757827888167,-50.62420620361947,-43.0463373560061,-48.579138870984515,-48.19394314842451,,-47.53486148255979,-49.9016960051233,-51.02904211938316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,-49.21867800824118,-46.57929959516323,-48.054529563702424,-47.972306443071844,-51.16013862159339,-42.1314990446873,-43.704384561260554,-50.318732426381956,-49.126187282991445,-46.75521776442379,-45.317038111136505,-49.23360716447195,-50.93445133584102,-49.77868920813095,-50.788145672871465,-50.426084754858195,-49.583051581428805,-50.96053214093595,-48.64309124023784,-45.5651716271062,-48.51121080664748,-47.18470052630696,-43.101010900580064,-50.65996915909154,-43.099960534412,-48.613363489149926,-48.17979598509055,,-47.50994171796882,-49.91279462335322,-51.00573484648279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,-49.204224221630824,-46.682207681206414,-48.10881271024567,-47.91981780367294,-51.19170857414956,-42.10185986702221,-43.76091696657205,-50.281508045202024,-49.1596301783819,-46.69256736018144,-45.2845884755147,-49.25891834885875,-50.91840444841289,-49.76903123246182,-50.792971948701336,-50.434263245011536,-49.59246058956804,-50.97990349764018,-48.63770888239284,-45.56692215700806,-48.48656379980643,-47.23043755350063,-42.96463083284854,-50.69656899711396,-43.156783168106614,-48.64882541406863,-48.16328592711619,,-47.49134066112616,-49.92490162697672,-50.98105122077983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,-49.191099727111336,-46.75877144015441,-48.16636865529229,-47.8689279356619,-51.223974430627734,-42.0866938016016,-43.803460910188356,-50.245277243355915,-49.19345609856728,-46.63622212658802,-45.26197459199026,-49.28579839417158,-50.904948378171575,-49.764816774051354,-50.800856917777864,-50.43807363674095,-49.59477380209258,-51.00140422555761,-48.634546444336394,-45.580734306262215,-48.46351780377154,-47.25144829156409,-42.84182542420357,-50.73399065441183,-43.19942783212035,-48.68551009236146,-48.13096886947197,,-47.47902366892616,-49.93798849785338,-50.955085678598884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,-49.179345748045236,-46.842674926624504,-48.22711143022967,-47.819657783401226,-51.25692306317346,-42.06128465100492,-43.85164970795165,-50.21006076545079,-49.22167134529104,-46.58633319211107,-45.24906180989958,-49.30858567598609,-50.89413442861189,-49.76607455786758,-50.8117533040647,-50.445543209880775,-49.60247765569386,-51.02499879678146,-48.63366407641492,-45.606655925020085,-48.44210814647519,-47.27639723629232,-42.7328921439696,-50.77221857730484,-43.23999799512172,-48.71972829671967,-48.07461397152607,,-47.47062798819939,-49.95202885029254,-50.91828576720357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,-49.16899909358547,-46.92293598421919,-48.29095696532485,-47.77202809796389,-51.29054384394587,-42.049239990152365,-43.89452803476984,-50.175881307706604,-49.251003375863974,-46.54306049548957,-45.24572522764078,-49.32195348237024,-50.886013508915596,-49.772835213040246,-50.82561561856359,-50.443135361280994,-49.61571831369596,-51.050651327572,-48.598615362102635,-45.63579919489808,-48.41687947032882,-47.306079911361806,-42.638142521440614,-50.8026197197092,-43.28024066029152,-48.74989300892889,-48.021831993872794,,-47.44604203400507,-49.96699460434216,-50.88212904757337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,-49.16010189558566,-46.986092424606305,-48.351847202272836,-47.72606116048705,-51.32482335039537,-42.05196837994777,-43.93915090289383,-50.142760406024685,-49.281432722971765,-46.50656907698946,-45.25184802569618,-49.336918921862974,-50.868118645401026,-49.78513336020125,-50.83488294442587,-50.44297367828494,-49.634453076503675,-51.078328745450385,-48.56040143550012,-45.62847565870597,-48.39070994027289,-47.34039241318616,-42.55790276325033,-50.833527928029,-43.328988967400555,-48.78121295531564,-47.973344003135416,,-47.427605561787246,-49.982859638712824,-50.84680848864933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,-49.15269425760319,-47.056330829925095,-48.39112846141853,-47.68177670709985,-51.359750000727395,-42.05506779657402,-43.992272413143205,-50.110718410042736,-49.312941680951795,-46.47703123171722,-45.26732070065063,-49.35344440734775,-50.849455878690435,-49.803007358679935,-50.83344571285696,-50.44654731585582,-49.65864429068016,-51.107996884817155,-48.52435546098543,-45.623329595793635,-48.36626540181168,-47.37923086355095,-42.49251094683059,-50.86523013657313,-43.386044844959585,-48.81367543570873,-47.92925195373304,,-47.41526665905234,-49.999596886516215,-50.81233908536471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,-49.14681708513623,-47.10971679691973,-48.433450745443764,-47.63919836394058,-51.39531252680142,-42.03593625181222,-44.04619236086024,-50.079777693338585,-49.345512451667716,-46.454620214707646,-45.29204048355709,-49.371491150734734,-50.83347813776291,-49.79816179860488,-50.834919762748555,-50.45389165615349,-49.68825665219535,-51.139623145671436,-48.49053926265939,-45.630312655424504,-48.33202494488567,-47.41194223096964,-42.442322525882375,-50.89771129068659,-43.45121718016533,-48.84726715475502,-47.88966185652556,,-47.40897871904348,-50.01718132853452,-50.77789513576239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,-49.14251264755776,-47.13588250290797,-48.47875264789644,-47.59834874078777,-51.43149968117469,-42.03167548076184,-44.06747776547604,-50.04996386570543,-49.37912678792245,-46.43952713887078,-45.32591323262646,-49.39102289913748,-50.820233043384064,-49.770361133473685,-50.839261386679055,-50.461209726973586,-49.715547438993056,-51.16898399829145,-48.459013895139464,-45.61369353048197,-48.29611333369407,-47.438469198388475,-42.39606444874687,-50.93095717901963,-43.5243206091114,-48.88197671248861,-47.85468366215569,,-47.40869275154458,-50.03558760045194,-50.74230310335921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,-49.139824978759094,-47.1674732410878,-48.52359294704874,-47.55925170526023,-51.46830145754494,-42.04257575947217,-44.08819478809863,-50.02129775155027,-49.41376844175075,-46.43194099568053,-45.36885029832203,-49.41200489079762,-50.804049883171125,-49.748150542677436,-50.846428889996105,-50.454045781909194,-49.74484312477094,-51.18851222961517,-48.429842697325604,-45.59797963026713,-48.26195427971936,-47.46948845721485,-42.33840586877882,-50.964952819077894,-43.605044308836156,-48.917790866741,-47.8244319982891,,-47.414366879551864,-50.054791644343524,-50.70761555712068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
