,5,6,27,28,50,72,73,95,1043,1065,1087,1088,1109,1110,1132,1133,1154,1155,1177,1199,1200,1221,1222,1244,1266,1267,1289,1311,1312,1334,1356,1378,1379,1401,1423,1424,1446,1468,1490,1491,1513,1535,1536,1557,1558,1580,1581,1469,1066,1245,1178,51,1514,1357,1111,1290,1402,29,1559,1223,1156,1447,1044,1492,1335,1089,7,1268,1201,1537,1380,96,1134,74,1425,1313,1582,1470,1246,1067,52,1179,1515,1358,1112,1291,30,1403,1560,1224,1157,1448,1336,1493,1045,1090,8,1269,97,1202,1538,1381,1135,75,1426,1314,1583,1247,1471,53,1180,1068,1516,1359,1113,31,1292,1561,1404,1225,1158,1449,1337,1494,9,1091,98,1270,1046,1203,1539,1382,76,1136,1427,1315,1562,54,1248,1472,1181,1069,1517,1360,1114
0,-46.82147964262416,-48.66177246879956,-51.06855830225417,-46.45112430609575,-47.70274980596046,-50.68979325876146,-51.34212226069204,-51.49079001048026,-49.988166521142304,-48.38236116915732,-49.20577846445489,-48.48281718790328,-51.64460110284039,-43.97304530412413,-43.81118866416273,-50.21408185429876,-48.446962467961214,-46.013248174601095,-42.513674090341915,-46.234881275702776,-49.67508101687474,-50.58678894123978,-46.700096793793726,-46.1602000461654,-50.054262600950125,-49.65936081354173,-48.3226107085913,-49.598208089820226,-51.557289385524065,-49.50446860260227,-49.313242174271295,-51.06992958321105,-50.388756096201476,-48.958073152710654,-49.617805085935245,-51.11783385350851,-48.272076637872026,-47.38481658657868,-49.30283648232983,-48.3375430894235,-44.311832143887486,-45.569378911282776,-49.438956028207315,-49.72930187825875,-44.32358243726132,-41.763166767087306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-46.87550873093958,-48.62791895573723,-51.0998749625458,-46.50142214282607,-47.70559671558552,-50.70521233182443,-51.30676724096341,-51.4750249881169,-49.981627971899414,-48.39379158977124,-49.229494629718225,-48.45056098562304,,-43.95607008895978,-43.89037217457237,-50.18284058161075,-48.49303989900639,-45.947528913121296,-42.51296520873096,-46.268377928275264,-49.64439997729318,-50.61705184867965,-46.59389139997165,-46.20801167080625,-50.075060079769514,-49.64832061978978,-48.31907178201171,-49.62949518301586,-51.537525622444775,-49.50190536352242,-49.30889886894562,-51.085700826709434,-50.38593136619576,-48.96736286423184,-49.65056225694148,-51.090832958420805,-48.26687397203874,-47.46391746938487,-49.336326453201806,-48.29582582170776,-44.29685321239589,-45.60190076515609,-49.40191821666558,-49.78608581112813,-44.26137338780762,-41.767829330491814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-46.930335067529334,-48.58275153522992,-51.13179401087226,-46.4889707913882,-47.71153592462333,-50.72107751689831,-51.27407040456933,-51.45248106606008,-49.97465818028807,-48.382415893551226,-49.253684562369685,-48.41944923715576,,-43.91955510175265,-43.955075714241836,-50.152539900108536,-48.540827902313445,-45.88728029382122,-42.520725464156406,-46.30569064023183,-49.61568624904182,-50.6480547238569,-46.49754830437346,-46.26442613420876,-50.09751702698571,-49.64124092710175,-48.32401556505103,-49.66456596889007,-51.519531009553674,-49.50505766652918,-49.311016187089734,-51.10372885914815,-50.3862530898555,-48.93568601242676,-49.6878964401124,-51.06505863652987,-48.26773583939623,-47.555898699736275,-49.36912898115111,-48.243935573805004,-44.284296808121084,-45.5820485522603,-49.36374928274687,-49.844032617293664,-44.20773139148733,-41.79473468514735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-46.97771808733744,-48.54007278323114,-51.16431006686901,-46.43925780529304,-47.72049124769288,-50.73738304458491,-51.24406465592989,-51.43241506019835,-49.96692937399849,-48.37710398198337,-49.2811171485078,-48.389497214292845,,-43.89215368969819,-43.979031479633505,-50.123197065770796,-48.5902874598904,-45.83269267881037,-42.53862909974223,-46.346720800101615,-49.588985379510675,-50.679786012202506,-46.41124045396583,-46.329328575279234,-50.121592246649875,-49.63673838208323,-48.33748810450275,-49.70335579556525,-51.50333604520966,-49.49207906618042,-49.319531058479946,-51.1239693945593,-50.384723159642924,-48.89049747774141,-49.72379310762073,-51.040536889938764,-48.27479126100434,-47.53478706158517,-49.39917707833332,-48.19433162974056,-44.28797908066688,-45.55982478105035,-49.32257221563836,-49.90312111326503,-44.16292117421358,-41.84348184922217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-47.02750904712203,-48.499954749133984,-51.19741582568242,-46.373594978176726,-47.732386152509605,-50.75412126676977,-51.21678014413394,-51.41481632279796,-49.96086884686743,-48.37463671812416,-49.31171767869354,-48.3607198139262,,-43.87407449888996,-44.01175822354149,-50.094830773642045,-48.641378054786145,-45.75852185882259,-42.506639352930186,-46.39137132291238,-49.5643467505354,-50.712235141077,-46.33515687038687,-46.40261308185848,-50.147246108992725,-49.62516787658537,-48.3595421627318,-49.725218475009434,-51.482760186276444,-49.476325994830475,-49.32861860948948,-51.14637915409763,-50.3835775725704,-48.853148723601905,-49.74336434666088,-51.01729468787633,-48.28817385101899,-47.50923618723807,-49.431886591099534,-48.147075378417476,-44.308150608718776,-45.54596895173905,-49.28258610688586,-49.96333069809601,-44.1272219368441,-41.88931414399204,-51.61208549252425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-47.07966185806328,-48.46247326387372,-51.23110487003234,-46.29064251925638,-47.747145611446285,-50.77128743026569,-51.192252041105554,-51.39967473756581,-49.943288799521596,-48.37198634637201,-49.34541332149684,-48.33313297282844,,-43.831968466711544,-44.05736131535644,-50.06745924370368,-48.694061660370316,-45.68499481859138,-42.497262296071376,-46.439548822385845,-49.540047492219244,-50.745392998931976,-46.26948766212159,-46.48417878931495,-50.16317148375819,-49.61738510353492,-48.39023983096649,-49.74308521482541,-51.45183152376539,-49.46076371184251,-49.321295133283094,-51.170915460543284,-50.37218750402075,-48.8236071470121,-49.7522204085159,-50.99319134139079,-48.30803089814469,-47.49400173362268,-49.46719424523955,-48.10223358935911,-44.3207624633239,-45.50311354590881,-49.24381538665186,-50.02464093515049,-44.100924209091374,-41.90202558054587,-51.57458423150314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-47.134129327826045,-48.41785253951362,-51.26537035007341,-46.210480258714654,-47.76469976661087,-50.78887440041923,-51.17051425370025,-51.38698017473729,-49.92740540599654,-48.37530036091778,-49.3821337914754,-48.30675309639487,,-43.78756090250071,-44.11542017839793,-50.041102426114314,-48.74830364495818,-45.61744204922025,-42.4546008875824,-46.49116340244899,-49.51422672051252,-50.7792481806502,-46.21444784765881,-46.57393012111869,-50.1752441529898,-49.602411685261686,-48.426063001390496,-49.763968938141616,-51.42269955447988,-49.439049816531764,-49.32034859877143,-51.197537961159796,-50.34580310987007,-48.80184658935739,-49.76558211407982,-50.95672612196611,-48.315829807099675,-47.48892072235304,-49.505037008220526,-48.05446492497698,-44.33999116560579,-45.4609483347274,-49.20628535768819,-50.0870317947785,-44.08432911536784,-41.935968346532206,-51.53767941615967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-47.19086583775605,-48.36198185237036,-51.30020640588376,-46.12403999405803,-47.78497464343978,-50.80687783248601,-51.15160151230715,-51.3767236814168,-49.91325325572496,-48.38454015228322,-49.42180891154342,-48.28159789637076,,-43.753280856924974,-44.18553517935136,-50.012748991184885,-48.78964744627079,-45.556074833947676,-42.43509646256928,-46.54612780587825,-49.45980900915431,-50.813792147846335,-46.17025558548764,-46.671779520848524,-50.18894247366492,-49.58188683996558,-48.44414425935302,-49.77482196471884,-51.39539992985041,-49.423217462446885,-49.32571672521717,-51.22620671815969,-50.32253346269059,-48.78785105978601,-49.78335662962409,-50.92153276657068,-48.327911810271296,-47.49384430436756,-49.54535465946941,-48.008228886490585,-44.33175272221675,-45.427449898582665,-49.17001970044282,-50.15048543325497,-44.036508428945766,-41.99057451907337,-51.50138141501421,-51.61645070121776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-47.24982793288489,-48.308828779579144,-51.331746797772986,-46.047645933834474,-47.807901270544136,-50.82529100611516,-51.135550011883986,-51.36889487596743,-49.900871178877196,-48.39966751598052,-49.4643725565374,-48.25768441493307,,-43.72940948714475,-44.233990986894725,-49.97568388127099,-48.83209632659878,-45.497979484435234,-42.441017588203124,-46.58880023111532,-49.403204031734745,-50.84901526461188,-46.13714966304538,-46.76215225648061,-50.20422751698124,-49.54030077831986,-48.43686834728915,-49.7892514465819,-51.369968858129916,-49.413329256519994,-49.33734262123394,-51.25688271626239,-50.30242097217466,-48.78160453118654,-49.80545675683419,-50.88763981780773,-48.34667107586141,-47.49818829930926,-49.58808776754951,-47.96441618522873,-44.30506969703509,-45.402334611293746,-49.13504533169905,-50.2149872934623,-43.98001830022467,-42.065311492201886,-51.46570079961631,-51.58412591036821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-47.30916871698821,-48.25847822221468,-51.361802049565185,-45.98135203550066,-47.833411616530846,-50.84410869678842,-51.12239709540922,-51.36348499501057,-49.890296342332405,-48.42064913807139,-49.50975994193084,-48.23502845378928,,-43.716237836034054,-44.26181782572012,-49.93959924620124,-48.876065829435476,-45.426841705731185,-42.4494950199541,-46.63117677648064,-49.34864583798706,-50.88490810187547,-46.115383381479525,-46.83826467489999,-50.22106342266862,-49.49586728711739,-48.3829901469295,-49.807195619960524,-51.3464437026364,-49.409449669910984,-49.35517177723141,-51.274732834748136,-50.28551284231842,-48.78310231673783,-49.83164603799548,-50.855077596056695,-48.35742915695146,-47.473507305350566,-49.63318000890813,-47.923095571844875,-44.254266155931106,-45.38533007737848,-49.08921172848415,-50.28020045861456,-43.933749833741196,-42.05864115278522,-51.43064659675119,-51.552336045240125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
