,185,207,208,229,230,252,253,274,275,296,297,319,320,341,342,364,386,723,745,746,768,790,791,812,813,835,836,857,858,879,880,902,814,903,387,881,298,365,769,231,859,792,186,724,276,343,837,209,770,321,747,254,904,410,815,388,882,299,366,860,748,232,793,344,277,187,725,838,322,411,771,210,905,726,255,927,389,816,883,300,367,861,233,749,794,345,278,839,704,412,928,906,323,772,211,256,390,727,817,884,301,368
0,-50.59536255543659,-49.90789884543254,-50.527004316709366,-51.08365340841695,-46.130572154469704,-43.290769458786535,-51.34897164560171,-47.18601790887923,-47.401480290203764,-51.30786689792597,-43.50717134620936,-46.325291634091094,-50.97597927929176,-50.512735573257864,-48.97261060485856,-49.20954662787355,-51.550546528136,-50.808590479529414,-50.960028445358965,-50.99693546913148,-47.79339999518484,-46.73915755980054,-50.5363078940065,-49.32737914569703,-45.758104904850654,-40.614162019450966,-48.74628304659568,-46.377140826874566,-46.311357214565206,-50.93720406183568,-48.08640053902656,-51.28962405260593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-50.580203269337915,-49.94978687762682,-50.502513558790234,-51.110556080023926,-46.116720107691606,-43.304913248215435,-51.31068637696626,-47.226173049033655,-47.36260668893533,-51.32835250221669,-43.473246364086684,-46.31616403614629,-50.93855799450618,-50.53665318736327,-48.94929888358532,-49.22715034825394,-51.5656050060064,-50.81314612377979,-50.983364595913585,-50.98825821377133,-47.78546504042329,-46.760411864417726,-50.512765313713686,-49.351875570551975,-45.71051423704571,-40.720696577055634,-48.702894951407465,-46.42684033703528,-46.22805707045523,-50.97498614908356,-48.099896891090246,-51.308697400839534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-50.56744126430392,-49.99545270769179,-50.47856345406597,-51.13876884163701,-46.10531628195546,-43.307070147541,-51.2730113082965,-47.26935032349061,-47.32667675558842,-51.3495053288377,-43.42283654480028,-46.31104029742663,-50.902489411035916,-50.56121043492957,-48.931591378412165,-49.24940142159842,,-50.820207929909884,-51.00468970201752,-50.980544239705196,-47.78270469013848,-46.78369416411811,-50.489958293909105,-49.378128263130336,-45.66666173167392,-40.84941814614019,-48.66035874460165,-46.47929853567235,-46.153237829729854,-51.00257810491587,-48.11434009345048,-51.3280331019764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-50.557090500446755,-50.038860055646495,-50.4551564523187,-51.16826476452492,-46.09642052690191,-43.32168244716145,-51.23595483756827,-47.3137684209988,-47.293776564307564,-51.37131426828623,-43.36771809039707,-46.309815212739224,-50.867797684961864,-50.5863987435456,-48.9195863080722,-49.25493462594215,,-50.831399662360255,-51.02918312958267,-50.973403880021344,-47.7638260964461,-46.81804226396828,-50.4678952719327,-49.40609502017033,-45.6245389329693,-41.00052803326534,-48.61986721008195,-46.534460848578625,-46.08698454361232,-51.03082323412742,-48.11601849461334,-51.34762662202406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-50.5491673057501,-50.068700077076535,-50.432292571359966,-51.19901907506783,-46.09009533108916,-43.351743003238276,-51.19952530446789,-47.35570417064121,-47.26399160818584,-51.393770966568596,-43.3302349036402,-46.31238488403607,-50.83451404812857,-50.61221115078797,-48.91020562708779,-49.26133897685588,,-50.841894200683136,-51.05680639150002,-50.95263123850281,-47.74665992856804,-46.861696858189994,-50.4465856082428,-49.43573570341931,-45.57772275368917,-41.17426490675808,-48.58147419216853,-46.592275314612124,-46.02938475586881,-51.05971596031699,-48.12003260041738,-51.367474561142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-50.543684619555705,-50.10220012755357,-50.40997370944432,-51.231007357659955,-46.0864059392858,-43.39818548466884,-51.163731715747275,-47.400514846334644,-47.23741555585047,-51.416864829353806,-43.31100330017301,-46.31865140119942,-50.80053788228673,-50.638639563426494,-48.86809945633641,-49.27227346863247,,-50.83672303672885,-51.08752284232162,-50.93277416700106,-47.73472864914532,-46.9281786490139,-50.426038952502275,-49.46701080778831,-45.52414558622257,-41.362737677050355,-48.54523828320687,-46.65269289086224,-45.98053310309603,-51.08925034544796,-48.12631930352477,-51.38757220265015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-50.5406596185678,-50.139327781772764,-50.388199920132244,-51.26420622566589,-46.085418251164256,-43.46095734657936,-51.12858178555328,-47.43190550972717,-47.21039752245008,-51.44058683158568,-43.31009905688454,-46.32851718623939,-50.76221321434354,-50.66567671377359,-48.827608958920116,-49.28770034910144,,-50.835649496494995,-51.12129512154208,-50.91385554364904,-47.72812527087605,-46.98688655927733,-50.406263477782545,-49.499881755630255,-45.47117562372171,-41.50441081005663,-48.502375018623205,-46.71566405468265,-45.94052653294116,-51.11783560235281,-48.13481835777986,-51.40791787880481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-50.54010696575689,-50.13235732302466,-50.36697470615114,-51.29859167684308,-46.08720052284292,-43.516334942299636,-51.09408599974419,-47.461838434471424,-47.173908336916725,-51.46492799570311,-43.325603647888755,-46.341890442236426,-50.72537093825592,-50.69331548801415,-48.79287709319676,-49.307580969659874,,-50.838672106334954,-51.158089578995096,-50.89589820237046,-47.72694324085666,-47.063795942594794,-50.38726936243711,-49.534311941809264,-45.42212932364674,-41.615256015032344,-48.44875332627606,-46.773472413324775,-45.90946914858981,-51.14226802565689,-48.14546793012839,-51.428506929068035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-50.54204078982672,-50.12324552867696,-50.34629686529199,-51.334140969158774,-46.09182702633058,-43.55332814744017,-51.06025346401388,-47.494618958739125,-47.14067250406756,-51.489878412744574,-43.28735475964433,-46.358679756343896,-50.69003752978269,-50.72154970422617,-48.76397706154262,-49.33187830506527,,-50.84579106717363,-51.19787174101993,-50.872364880081456,-47.728184779233864,-47.152551665968836,-50.369066438436015,-49.5702650577463,-45.377083429175535,-41.69180471805555,-48.39553133109982,-46.8187065384066,-45.8874693073777,-51.16734801204853,-48.15820891342629,-51.44933626063943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
