,16,17,39,61,62,83,84,106,128,129,150,151,173,195,1076,1098,1120,1121,1142,1143,1165,1166,1187,1188,1209,1210,1232,1233,1255,1547,1569,1144,1211,107,196,1278,174,1099,40,1189,1570,1122,1256,85,152,1167,1234,130,1100,18,1077,63,1548,1212,1145,108,197,1279,175,1078,1190,41,1571,1123,1257,153,86,1168,1235,131,1101,19,64,1056,1213,176,1146,1302,1549,109,1280,154,198,1191,1079,42,1258,1124,132,1572,87,1169,1236,110,1102,20,65,1303,177,199,1214,1147,88,1057,1281,155,1550
0,-49.81353177421552,-50.64831557906997,-46.84127938463401,-45.120688515870725,-50.93761866987711,-48.49427453611313,-46.55014517920449,-40.75276129505811,-45.631191825893254,-49.87341280192786,-50.35812790773305,-47.7388023778214,-48.62366458631743,-51.18216912471971,-50.77984895724665,-47.74833607349899,-46.34993594680524,-50.452479752165885,-49.080445372498986,-45.847920259338025,-40.671873881842004,-49.02425337104869,-46.13006765928443,-45.85867851419514,-50.73723486092718,-47.33097473514532,-50.777670733505495,-50.33643229697872,-50.08189915850391,-51.481296504026076,-49.630316120848946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-49.81380799673866,-50.63624971984475,-46.79623831238453,-45.17266712852192,-50.90787707138193,-48.52740597485802,-46.49002486659184,-40.68280507304624,-45.67123974430481,-49.83722714483356,-50.38717434833956,-47.711699853900086,-48.62984108204731,-51.19268105693608,-50.76708902901861,-47.74043608325321,-46.39403228745964,-50.41421779902915,-49.11368638081395,-45.79228132731339,-40.801327063626545,-49.00603158450821,-46.14424356065918,-45.87519519916291,-50.76673659605797,-47.3326930691387,-50.79067496753943,-50.3253012231885,-50.07059709801871,-51.468102155024866,-49.64749408581386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-49.81866191882334,-50.62503172015744,-46.75607236551158,-45.23080282975586,-50.87881069151046,-48.562858361887734,-46.43294957558227,-40.63578752837194,-45.71162272998858,-49.80088879472373,-50.41586663493589,-47.664252830655045,-48.639177520903935,-51.20367562313869,-50.75477687609572,-47.7348023759333,-46.44631416016988,-50.37667593622574,-49.13985950941075,-45.74048388195364,-40.95465803807802,-48.990087519346034,-46.162252658385334,-45.911458371747585,-50.79090391879959,-47.33974722516956,-50.80453318627243,-50.31819487651597,-50.064143881005506,-51.456654330624254,-49.669872888558835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-49.828015012275905,-50.614676768478084,-46.72091664021346,-45.28963005029066,-50.850427390039954,-48.60057673084459,-46.378994442939295,-40.611708329353206,-45.75539488281909,-49.76610572123397,-50.438970069331106,-47.62309266941888,-48.65162493814726,-51.215142432021935,-50.74292197021127,-47.732489808092105,-46.498224359828406,-50.339861563019554,-49.16780910584207,-45.692601647265796,-41.13222009637799,-48.9764844529943,-46.18400697718969,-45.94645607629864,-50.81575373244986,-47.352003068722716,-50.819228013924665,-50.31518522756437,-50.06252565801691,-51.44698428257844,-49.689433091335786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-49.84179153789522,-50.59856221238847,-46.69090720460613,-45.350748979684745,-50.82273814158398,-48.63431866813214,-46.32823858101226,-40.610598435166565,-45.80249468481104,-49.73290805926545,-50.46277362978374,-47.58831401604689,-48.65652887946179,-51.22707011250004,-50.73153262637327,-47.733570528725046,-46.54627366006796,-50.30378135014886,-49.19749054653071,-45.63639052295387,-41.33443435752258,-48.958468414217535,-46.20941959695272,-46.00292481062564,-50.841278198108895,-47.36933297540012,-50.83474364838203,-50.31635091541694,-50.065731764691996,-51.439121315090915,-49.69452241755354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-49.85991787794348,-50.581827283464165,-46.666185850824164,-45.40101782066293,-50.795752297216836,-48.665233095837465,-46.28066209641949,-40.632528829672445,-45.85286090481872,-49.701328287676645,-50.48727349128285,-47.560013427023236,-48.6571111428413,-51.23944873908183,-50.72061739957097,-47.738119653301894,-46.60212337298312,-50.26844470145126,-49.21655362642072,-45.56952898407474,-41.56023790453874,-48.94282919621057,-46.23840674277879,-46.063518047452675,-50.867467447491556,-47.39161064922055,-50.851064205885244,-50.30834436888586,-50.07375322666454,-51.433099697756575,-49.70474588811322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-49.88232388836684,-50.56588099942939,-46.64690078368831,-45.46404619638466,-50.76947943137235,-48.6983579760301,-46.220229112345656,-40.67760603213145,-45.906435943615335,-49.67140055396831,-50.51246344159826,-47.53829184818062,-48.64627188978616,-51.25226876028469,-50.71018666382075,-47.74621274907486,-46.66565336131206,-50.23385657175022,-49.23429159696585,-45.50665595133141,-41.62724570153979,-48.929646208223474,-46.270887493323244,-46.150960701151995,-50.89431356248709,-47.41871309222127,-50.86817507435058,-50.2815161107024,-50.08065091585645,-51.42894924600172,-49.70476207131041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-49.89886922102808,-50.55073757810115,-46.6332021582557,-45.53962146867772,-50.743930752724104,-48.73363828059996,-46.16330470173815,-40.74598034603817,-45.96316487668196,-49.643157574144524,-50.53833822715183,-47.51582060040472,-48.638149235869086,-51.26551893677602,-50.7002489820683,-47.75792352928783,-46.72839620531582,-50.20002566750609,-49.2538173427055,-45.44785434921092,-41.57692387770929,-48.91388213404195,-46.3067844533693,-46.23075841241672,-50.921807695771484,-47.450522145108366,-50.88606061840993,-50.25876306925045,-50.08203364463293,-51.42670396328658,-49.70898497051651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-49.91141441298961,-50.536411324077015,-46.623352952676775,-45.62754799902815,-50.71911651530792,-48.77102128226664,-46.10997545455704,-40.83784763837657,-46.02262062184437,-49.61663531089103,-50.564892507479016,-47.48237001353065,-48.629365505790645,-51.27919074226143,-50.690814631260324,-47.76359588795791,-46.79242570529644,-50.166956172721974,-49.27508684393806,-45.38181997655393,-41.53407803384984,-48.8945466088,-46.34602219240555,-46.109878732119505,-50.94994209288611,-47.47176820022886,-50.90470621297304,-50.24013408090272,-50.08824361295606,-51.42639705531138,-49.718388409104286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-49.92811822935755,-50.52291759041517,-46.611799131777204,-45.71339168455467,-50.69504734341322,-48.81045622616119,-46.06033187789184,-40.953449220051866,-46.055783622624624,-49.59186877194892,-50.592121125596435,-47.45559530577865,-48.62367813316969,-51.29327474876823,-50.68189383620503,-47.76080800935371,-46.86369504597565,-50.13466079906876,-49.2980559139583,-45.31912029002938,-41.513078548912496,-48.864265881754335,-46.388528072564796,-46.00145805171717,-50.97870839822367,-47.482925451933625,-50.92409693830767,-50.22567927320893,-50.094027755540864,-51.41845433804674,-49.7329973502491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-49.948906039019896,-50.510272000543786,-46.60599924367674,-45.78422222339203,-50.67173332453318,-48.849573353493945,-46.01446297514643,-41.09308739873793,-46.08529324536511,-49.56889629715067,-50.62001800938461,-47.43558246785716,-48.62102654215366,-51.30776107590863,-50.67349650199361,-47.76175514257805,-46.94207501150291,-50.10314888109038,-49.32268315772377,-45.26077010937189,-41.51404453662732,-48.81503391824211,-46.43423091951698,-45.90542152030843,-51.00809780822263,-47.49852214564583,-50.94422011364696,-50.215451756471474,-50.094351865398956,-51.40582057071156,-49.75284525932629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-49.973706919639376,-50.485620323130135,-46.60610900609937,-45.82296208533276,-50.64918681135069,-48.88214469472818,-45.97246872316901,-41.25711686148003,-46.1179516157318,-49.54775365661854,-50.648579338875344,-47.42242211119247,-48.60260066667915,-51.3226420241631,-50.66563457874934,-47.76651423347105,-47.02743770747386,-50.07242610139696,-49.348929522868104,-45.20685115084366,-41.515429982999265,-48.76720392901824,-46.48306387560478,-45.82171425935744,-51.03810417993604,-47.51845242075994,-50.96506082230563,-50.209503597390125,-50.09944669923869,-51.395109908155796,-49.756753515380325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-50.00245040902078,-50.45965879942122,-46.612288911462876,-45.85916333892979,-50.62032713871918,-48.91674262554392,-45.92828631847538,-41.4449789316931,-46.14000652473983,-49.51118730259675,-50.67779929371997,-47.41620829120349,-48.586619063267165,-51.337908243758854,-50.65831803019623,-47.775159405042224,-47.10177019974186,-50.042502811927335,-49.37675518819703,-45.15358858066371,-41.48858866341827,-48.721666656145516,-46.53496090646797,-45.750294330781585,-51.0687183710892,-47.54261828908513,-50.98660703777333,-50.20509550593193,-50.108506654380335,-51.38635418004364,-49.76158543302589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-50.03506836038589,-50.43447821171263,-46.62470375284296,-45.89714226520998,-50.58961996867602,-48.95137609556592,-45.87006746358259,-41.58283878969343,-46.154154489581565,-49.46819197628691,-50.7076734324591,-47.41159881579148,-48.57365932660608,-51.35355118843358,-50.651559047838205,-47.78776962257388,-47.16892001968304,-50.01338564020651,-49.40612183206845,-45.089599745543936,-41.44818236636395,-48.67847271758417,-46.58985886788321,-45.691136280117135,-51.09993400088737,-47.570920581582655,-51.00187133686767,-50.17989441043124,-50.10806768088795,-51.37958887183171,-49.771731120472666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-50.071495635608294,-50.4100966354594,-46.63281820137473,-45.94864017622088,-50.55962891598226,-48.98253313536231,-45.81177055579886,-41.64469523794014,-46.171623493097364,-49.41917052416275,-50.7381952062293,-47.37992837059562,-48.56366059269784,-51.36956328715071,-50.64536864711417,-47.80442025262262,-47.24250458340662,-49.985083778894435,-49.436993893753254,-45.030132868696015,-41.41087500477586,-48.63767281242092,-46.64769745433912,-45.64422664687627,-51.13174297023085,-47.6031755319969,-51.01686761929158,-50.15508794693269,-50.11227395559047,-51.37484867977372,-49.78721817406292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-50.11166931039562,-50.38653291614507,-46.64469155706506,-46.014385623058345,-50.53036393604491,-49.01558094610262,-45.757770635734616,-41.62348085065693,-46.192353741716026,-49.37188749116005,-50.769360998384876,-47.35034972986955,-48.55656194373382,-51.38593640492231,-50.63975973271204,-47.825194192023545,-47.32239602265568,-49.95751516874655,-49.46933459937269,-44.97526487185574,-41.37534882558558,-48.59932124362086,-46.70841716253997,-45.60956794509422,-51.164138253323344,-47.6036957063749,-51.032629182252975,-50.116143457086004,-50.114104102231636,-51.37216739764,-49.79284478651443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-50.15552788706354,-50.36380641453021,-46.662978491841756,-46.02336740372319,-50.50183569452407,-49.050468709520004,-45.708167901171734,-41.569316857491216,-46.216285297142115,-49.32638542163453,-50.80116498844859,-47.32775422653653,-48.5523023579245,-51.4026634973543,-50.63474481193942,-47.85016727803357,-47.39240453456202,-49.92292352533639,-49.503110934908285,-44.925072636639996,-41.36084904364818,-48.56347343258504,-46.76875002510378,-45.58717414963652,-51.197113415955684,-47.59956065954881,-51.04914029847036,-50.08153153052166,-50.10179996153134,-51.37158390559314,-49.800137194100444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
