9,,-49.53634190870896,-47.20476442436371,-48.44944430001499,-47.658448985239076,-51.54929036791806,-41.773535338473664,-44.63799728315128,-50.11402812166747,-49.846227173796834,-47.690587765316614,-48.60348297677598,-51.39039952060257,-50.56927298969867,-49.19535269772881,-50.581745122395894,-50.79446652817655,-45.84304266461124,-42.45560836894171,-47.0281080309571,-47.79858057713001,-51.54339412381034,-45.30550890877042,-48.142040552588156,-50.695542021809345,-51.4257486843099,-51.46852203943774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,-49.52569506800585,-47.24544644746095,-48.49652806063037,-47.61541248657074,-51.58241084964432,-41.75844081570928,-44.687381352674585,-50.07571198245813,-49.87229922398011,-47.64981885424662,-48.60729267030035,-51.40136954916595,-50.5659312625594,-49.21588466131005,-50.559360449285066,-50.81008516949413,-45.832519075570595,-42.46044741104538,-47.095728740247445,-47.73956667065616,-51.570523315491634,-45.28431500441069,-48.17186117420949,-50.70012461889107,-51.42892932760424,-51.44381282801423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,-49.510983584753454,-47.2439281668658,-48.53910262747465,-47.574058898119276,-51.616126849081844,-41.737711759788866,-44.72676242523234,-50.03860722464574,-49.897679781775885,-47.61466658804635,-48.6142270095046,-51.412805839894006,-50.569014334118165,-49.24065124996858,-50.53754676986373,-50.82716818789615,-45.82455497168085,-42.45917057747551,-47.149275186942894,-47.68332103858664,-51.598228645697866,-45.27369997311983,-48.20355028126657,-50.70865363670346,-51.43467399231771,-51.4197552235911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,-49.49812002311361,-47.25002418498875,-48.5741253111945,-47.534409317186785,-51.65042915922838,-41.726479693637245,-44.77098551571253,-50.00273834131739,-49.92389396531932,-47.58524609652787,-48.624237134429016,-51.424347408591956,-50.57236824969421,-49.269607002950934,-50.51630589435416,-50.84568337909094,-45.810702058923106,-42.47476969357454,-47.205183515337545,-47.62800261450877,-51.62650306355183,-45.267222823528016,-48.23705255291045,-50.72117357893305,-51.44296171355624,-51.39635919490895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,-49.48715000715894,-47.26375405932587,-48.61019409901382,-47.49648619735587,,-41.71985402263466,-44.8199623058855,-49.96813235970214,-49.95093704610903,-47.56167887233567,-48.63244734091513,-51.4359208217102,-50.58623207087077,-49.297299015956014,-50.49563813301706,-50.86559787822427,-45.784484450101324,-42.507162116545615,-47.26126276737543,-47.56104178623569,,-45.22379837858025,-48.272314145542126,-50.73773220450485,-51.45377286451659,-51.37363536801165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,-49.478117990160946,-47.28514587577475,-48.639362800477805,-47.46031371230049,,-41.719362785374656,-44.87360904346709,-49.926070299606565,-49.97880093164007,-47.5213493082392,-48.63351402520203,-51.44789276048522,-50.601692654146866,-49.323171385311824,-50.47554404283767,-50.88687930520089,-45.760687154596454,-42.55627107591681,-47.301471494076104,-47.497048080960326,,-45.17168579817969,-48.30928100823186,-50.751354064826,-51.46708709616984,-51.35159634369788,-51.65664871863024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,-49.47106996350766,-47.303196737639865,-48.67144631565626,-47.418028153310196,,-41.717244543061,-44.90087415854704,-49.876007405502804,-50.00747998635517,-47.48091982391918,-48.620368736248444,-51.46025200407016,-50.62113529482141,-49.35314059618303,-50.456024747079304,-50.909498613899416,-45.73935685650355,-42.57781166908421,-47.34409392146912,-47.43610505034471,,-45.13103991120569,-48.34789987040021,-50.756517715976116,-51.482886759475065,-51.33025265151856,-51.62253905285019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,-49.4660529939643,-47.31273813748524,-48.70637675799323,-47.368632817545084,,-41.70904053166333,-44.92797158481376,-49.827211051227835,-50.03696725921732,-47.437762953882995,-48.60636893628034,-51.472989608327744,-50.58978661028165,-49.387153676888644,-50.43708113736045,-50.93342443576109,-45.72054214507975,-42.576189115126994,-47.384824366120036,-47.378298785228516,,-45.1018714407946,-48.37638076251334,-50.755479294292016,-51.49202172597945,-51.30393139495621,-51.59005546538127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,-49.46311452158704,-47.316167176146,-48.74408718292939,-47.32094625868388,,-41.715604730402084,-44.95691814582858,-49.77970322989253,-50.06725708280165,-47.39220844956745,-48.59453753332432,-51.48609606035172,-50.56002137056767,-49.42515801866421,-50.41871289471669,-50.95862856491435,-45.70338266396433,-42.57800489949059,-47.421474391728175,-47.32371838126848,,-45.084196005693826,-48.38109110333924,-50.75578162196729,-51.50187878342892,-51.27238199017949,-51.55922674202307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,-49.462303208344466,-47.32070568649122,-48.78451435219066,-47.27058589306968,,-41.702125188895934,-44.990388721518606,-49.73350960880333,-50.09834257266795,-47.35281676237087,-48.58577470213724,-51.499562851500016,-50.53262235088206,-49.46710543657346,-50.40092193312872,-50.985082681413445,-45.67057553503417,-42.595629911152635,-47.460446984322466,-47.27245758024247,,-45.04656893132043,-48.387506509968354,-50.75328199747119,-51.5141864327613,-51.241499343720875,-51.53008245021985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,-49.46366908383881,-47.3331322040869,-48.82759542064588,-47.211831314093686,,-41.66797886188962,-45.028312328065894,-49.68865567463091,-50.13021741331541,-47.3196884517327,-48.58002096460967,-51.513380442613936,-50.50760194320914,-49.512945986309454,-50.38370816471392,-51.01275905998754,-45.638928866465065,-42.60712075145855,-47.501692037238826,-47.224613824457045,,-45.00720188390672,-48.39557854263079,-50.73694102289185,-51.52892234388779,-51.21129268395407,-51.49730568362722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,-49.467263685622015,-47.34696948602786,-48.86955579138739,-47.154965240124255,,-41.61383493902881,-45.070618616626746,-49.645166436325596,-50.16287413016016,-47.29292374321492,-48.56608599126703,-51.52754122674079,-50.48497513015056,-49.54787661228376,-50.36392080870761,-51.04163121116581,-45.60555664143463,-42.63523320390696,-47.54516518623467,-47.18028462467181,,-44.97956370243532,-48.40526234388564,-50.72445630271271,-51.534391256194674,-51.181777163099234,-51.46315971831069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,-49.47313757219672,-47.35483739809421,-48.89241343239625,-47.10001347921455,,-41.556370886902265,-45.11723928921664,-49.603069470574866,-50.19630391852702,-47.272631108393284,-48.54717745510611,-51.54203675519603,-50.46475941283147,-49.57815769621217,-50.34155355208046,-51.07167138049498,-45.57485920268489,-42.6797507782403,-47.58786411903061,-47.13957784817871,,-44.96369281342623,-48.4093610962604,-50.690495793862745,-51.53596280695707,-51.15296387440827,-51.43071933055537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,-49.48134397684302,-47.353146535505566,-48.91637790240095,-47.04700142684227,,-41.46041438634414,-45.168106675474746,-49.562392564505814,-50.23050271973077,-47.25891863255967,-48.531265424784344,-51.55685811743645,-50.44696877271913,-49.61222692457906,-50.31982043037405,-51.10285663614431,-45.54689536785724,-42.7159031564795,-47.624704318901195,-47.102600951753445,,-44.9596349100772,-48.41361785428251,-50.63369705509003,-51.5399346838597,-51.12486527003442,-51.4000149212551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,-49.49193631116985,-47.35935806620822,-48.94304830908016,-46.99595706578403,,-41.38168058571294,-45.22315608665096,-49.5231617241826,-50.265465149531,-47.25190220654877,-48.51829220248695,-51.57199797385081,-50.43161925740138,-49.650032492908984,-50.29872180933256,-51.13516094122648,-45.5217278328093,-42.74308316974461,-47.66372839980239,-47.06605582990935,,-44.94987591962258,-48.4196113395178,-50.58096601449055,-51.5462823126039,-51.097495345233725,-51.37107656413771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,-49.504971430837934,-47.37339527722142,-48.97235842780268,-46.94690615909009,,-41.32034842694427,-45.27738811573233,-49.485408822508106,-50.301183620058076,-47.23291957281135,-48.508197989915125,,-50.418726797880346,-49.691527647773526,-50.278259241599486,-51.16855849383125,-45.499420486879146,-42.78332206875498,-47.704888288628695,-47.02382266401685,,-44.91937167211066,-48.42729660448279,-50.53231536522378,-51.55498219386081,-51.058548842374535,-51.3439312896207,-51.55518949142475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,-49.50794068882996,-47.395187358723476,-49.00424831995309,-46.89987793228202,,-41.27662257801214,-45.3276793280164,-49.449162055710545,-50.337653434329326,-47.20130667917282,-48.50092371021094,,-50.408305053400454,-49.73666295309514,-50.25843288160813,-51.203027695112624,-45.48004225693026,-42.83994633838226,-47.74813928022503,-46.98557741543455,,-44.88903629969179,-48.43662789426859,-50.487754989921704,-51.56600936434167,-51.01533572785122,-51.31860956898542,-51.524618900538115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,-49.50661443032687,-47.409294226664464,-49.038657120434095,-46.85490206764914,,-41.25073005473315,-45.38193772603726,-49.41445204610779,-50.37486706787757,-47.17633807583744,-48.49641103731167,,-50.40037145882622,-49.77079301334469,-50.23924515878308,-51.238545798099025,-45.45465989892097,-42.91262746127947,-47.78861384705859,-46.9514302027011,,-44.87047844710294,-48.44756085490248,-50.44729962123757,-51.56572790050211,-50.97279063685928,-51.29514314223299,-51.4945101051842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,-49.475663907122666,-47.429671502244936,-49.075526928289776,-46.80868260687946,,-41.242925986938666,-45.44009391505283,-49.381313665224596,-50.4128199140466,-47.158084161190715,-48.49460271563929,,-50.39493915311379,-49.76900317569114,-50.22069692862281,-51.27508846987679,-45.42482103732696,-43.00104465576942,-47.825111347053706,-46.92149911292806,,-44.86368430905597,-48.460052589219266,-50.41096335912778,-51.54872169915225,-50.930925000960976,-51.27356385024544,-51.46486664981726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,-49.44699466293257,-47.457634382419364,-49.1148023272952,-46.75750650732312,,-41.2534959257781,-45.492318679892676,-49.34977494667643,-50.45150454983863,-47.14661687961626,-48.49544297438285,,-50.392025481263126,-49.77095034614812,-50.20280167974949,-51.31263449073145,-45.397812817584665,-43.04455651465575,-47.86369108288718,-46.895903642813856,,-44.860742019508784,-48.47406192691992,-50.37123847447737,-51.53404843880533,-50.88975233385863,-51.25390423332807,-51.435692275172606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,-49.420653214363085,-47.49309376942673,-49.15642684499793,-46.70843226489553,,-41.2713376861268,-45.54156277946571,-49.31987289937095,-50.490916433007705,-47.12589745071212,-48.49887481521732,,-50.391644526275826,-49.776583516479896,-50.185549181089264,-51.35092629587536,-45.37370831513458,-43.07138067972388,-47.9043042607541,-46.87476715940389,,-44.86139718127294,-48.48954818817761,-50.33340038556652,-51.52167508198363,-50.84927953382465,-51.236196047735596,-51.4069899632343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,-49.39668374375751,-47.5359666534274,-49.200348434278894,-46.66148871699918,,-41.29624624524264,-45.59462942888631,-49.291641819502665,-50.53104889071149,-47.097104415422855,-48.50484286286435,,-50.39381252396696,-49.785854060963935,-50.16894172667706,-51.37264272311473,-45.35258349356022,-43.10360049507423,-47.94690560113754,-46.85822970825795,,-44.87395462982364,-48.50647193528309,-50.29978409607253,-51.51157042706334,-50.809519374691334,-51.22047493890796,-51.375653442912636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,-49.37513696028663,-47.5470214951217,-49.2465157053192,-46.61670380179186,,-41.332365108854,-45.651441456350874,-49.2607518345151,-50.571896113254425,-47.07504744559954,-48.51329237645594,,-50.398544148928295,-49.79871273545909,-50.15297902548947,-51.395412866822056,-45.32320279821612,-43.14989104820053,-47.991449919317624,-46.846417915768654,,-44.88120876365225,-48.52479555930935,-50.27039989766664,-51.503702977544556,-50.77048373299789,-51.20196119803861,-51.34263080722563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,-49.35605912359709,-47.56482513625292,-49.29487914406286,-46.57410751938363,,-41.36672766326761,-45.702879033878354,-49.22600813271779,-50.60632096854374,-47.032862321179756,-48.52416858522156,,-50.40585579988032,-49.81511276522617,-50.13766282991003,-51.41921845655026,-45.287700338215096,-43.21074008901071,-48.03789405177605,-46.83421977159029,,-44.88002240197669,-48.54448087331414,-50.24525712627948,-51.4980421675437,-50.732183697507296,-51.17289815999854,-51.310089335705584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,-49.33949987138967,-47.589839573355235,-49.34223788601757,-46.52973235185938,,-41.408658260244906,-45.74806528622689,-49.19295057225856,-50.64089823030614,-46.96797658902725,-48.53741748814409,,-50.41576273962885,-49.83500915265692,-50.122377328893286,-51.444041878816435,-45.25542866669851,-43.25566227984342,-48.08619534846359,-46.82321371791069,,-44.8904011819898,-48.565493302276934,-50.224368179627874,-51.494558187708755,-50.69463241839995,-51.14582480303923,-51.278031614354056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,-49.32550991291678,-47.61686201352248,-49.38877268700736,-46.47430046383464,,-41.4494820036564,-45.77752555474318,-49.14576354367951,-50.676198335058146,-46.90995836165562,-48.55298574622522,,-50.42828005291646,-49.85835695575112,-50.10078564337072,-51.46986537200645,-45.22647794551535,-43.295315917897994,-48.136313800538304,-46.817120450888766,,-44.912293588681074,-48.58779683190137,-50.20774560400842,-51.49322198554728,-50.6578417659495,-51.120774273585134,-51.24646140652749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,-49.314138619421286,-47.644488075338984,-49.43262148684531,-46.421115713475565,,-41.49132705602537,-45.79190156395393,-49.0942551282553,-50.71221373480032,-46.825039013003185,-48.57081978231431,,-50.44329584457502,-49.885114307274485,-50.07976114964714,-51.49667344343076,-45.200942338318264,-43.34894762493563,-48.18821067718132,-46.80884300865111,,-44.94210351451546,-48.60736843216011,-50.1954039719874,-51.49400418021013,-50.62182398232153,-51.09778118714986,-51.21538168334236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,-49.30543826009525,-47.661898832682525,-49.4630875397754,-46.370208770883046,,-41.537693752896,-45.80157648004554,-49.04438013025163,-50.748937619424986,-46.73887277191723,-48.58430315696333,,-50.46015188520769,-49.915239385593544,-50.059303840502864,-51.5244475207317,-45.178920160071115,-43.39063673892052,-48.24184700170187,-46.78104123848889,,-44.95687580754617,-48.61756233474354,-50.18736014987961,-51.49687740112811,-50.58659458893067,-51.07688154901069,-51.18479564207364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,-49.29945994806876,-47.66798420393255,-49.49562012551792,-46.32161198690948,,-41.580504082079116,-45.814930718767066,-48.99617955644537,-50.78636301743355,-46.66006880195195,-48.597143331899915,,-50.47970337930006,-49.946508675468245,-50.03941412815341,-51.553173944531736,-45.160511703619164,-43.42522168130097,-48.2971860936498,-46.713257321782336,,-44.9741683885592,-48.62911431694699,-50.183631747730175,-51.50181352657036,-50.55216422887891,-51.05811058723696,-51.15470684209588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,-49.296257647212435,-47.68108659434926,-49.53017121793291,-46.27535809135865,,-41.63370639830961,-45.83188454451137,-48.94969284418468,-50.824483258247966,-46.58871875548439,-48.612215611965325,,-50.50196613186698,-49.97033547193364,-50.020090942216335,-51.582834798903775,-45.1433644642162,-43.44464888926106,-48.35419373600173,-46.647179760308035,,-44.96548839209301,-48.64199143246296,-50.1842368051213,-51.50878540821274,-50.51854911737193,-51.0415055398498,-51.12511808025465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,-49.27826382860143,-47.70114960890413,-49.56669461307345,-46.23148093675464,,-41.68048124778177,-45.85235936365059,-48.90496153120751,-50.853212038093865,-46.52491689081522,-48.62946274159349,,-50.52695511474251,-49.99742432539047,-50.00133566788449,,-45.116126298348206,-43.47790336242631,-48.41112747702805,-46.57750185890315,,-44.94933978502786,-48.656163008609276,-50.18919682001176,-51.513171033571126,-50.485761534837756,-51.02710613506951,-51.09603341070519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,-49.261231747482405,-47.71967916529954,-49.605146405937006,-46.190016681138474,,-41.68766527032929,-45.876280973472,-48.86202876465405,-50.879245919282006,-46.46876220238223,-48.64530106566442,,-50.539440123223336,-50.02772999690813,-49.98314571924326,,-45.09241688793875,-43.52467217912921,-48.45505935920209,-46.51881735189774,,-44.9108041041055,-48.67159879628784,-50.19853392337212,-51.5086883601017,-50.453817537189174,-50.99917622078031,-51.067456311785655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,-49.24703385160926,-47.741768793947585,-49.64548296673945,-46.151000261008555,,-41.659131351878365,-45.903576114333035,-48.820938925366036,-50.905973059335984,-46.420356934734066,-48.65087504739964,,-50.54807984190707,-50.06120692667656,-49.96552022045924,,-45.07234218590672,-43.58464946029806,-48.500593230164824,-46.46160125777296,,-44.88138015664472,-48.688266982451125,-50.21227334021252,-51.506280547712045,-50.4227318155316,-50.97029697452626,-51.03938931586473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,-49.235725338556115,-47.770738988110004,-49.68766211971085,-46.114469675319256,,-41.60363100643016,-45.93417424217306,-48.7817394522295,-50.933387904046015,-46.379808917135804,-48.65861856275389,,-50.55937401753751,-50.09781106879153,-49.948463088650705,,-45.056011646377875,-43.62852724058691,-48.54769508983062,-46.40922317417608,,-44.86294055125022,-48.70613991434002,-50.223941810000234,-51.50591911928666,-50.38890695132317,-50.93673959199358,-51.011837137556796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,-49.22735930552263,-47.78895176279641,-49.727402066433044,-46.080463140456544,,-41.53117873678625,-45.96800704995211,-48.74447744790401,-50.961484872464936,-46.34723054809899,-48.668476738445975,,-50.57333918425865,-50.1374978181063,-49.931973836948444,,-45.02832147305848,-43.67869478050956,-48.58212335122306,-46.36183737611228,,-44.85534024170097,-48.725189183161476,-50.21031579053192,-51.5075765890989,-50.34795221821541,-50.90537285145448,-50.98480219082994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,-49.22199114041469,-47.80071500763587,-49.763445578600866,-46.049020694545895,,-41.453110879474664,-46.00500971122649,-48.70920164451731,-50.99025848931207,-46.32273808886548,-48.68039640770074,,-50.57577294503818,-50.18022870977018,-49.91605520722101,,-45.00273685366976,-43.74120572422299,-48.616509995239035,-46.31959724214794,,-44.85844276687172,-48.74538699222407,-50.18251123191287,-51.51122424829336,-50.30783720897907,-50.87622640671016,-50.95828883098403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,-49.21967735579764,-47.819293878302005,-49.8012583275682,-46.02018350830523,,-41.35433386653393,-46.04511804897059,-48.65765318786365,-51.01970333490263,-46.30645414343023,-48.69432605269664,,-50.57558009437487,-50.22596184985822,-49.90070599321107,,-44.98117932709047,-43.81573523562612,-48.65246794055739,-46.257863073794965,,-44.87211608580884,-48.76670725054882,-50.144049899782544,-51.511498971039046,-50.26857738699965,-50.84933407232982,-50.93230010823572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,-49.22047500690895,-47.844616886155755,-49.84079836977334,-45.99399334197943,,-41.266848332610294,-46.08827034522568,-48.606006724217934,-51.045568370871365,-46.29850588949915,-48.69976026035603,,-50.578079321678054,-50.274657570871504,-49.88046263394892,,-44.96376678666824,-43.901973325742844,-48.681964681569035,-46.18706108558831,,-44.86175414140081,-48.78912375097081,-50.109907720411414,-51.502874400727386,-50.23018391715936,-50.824728699970514,-50.90684054229905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
