,334,356,357,379,401,423,424,445,446,468,469,490,491,512,513,535,536,557,558,580,602,603,624,625,647,648,669,670,691,692,714,715,736,737,759,781,782,803,804,826,848,849,871,893,402,581,760,514,827,693,447,626,559,380,738,805,335,492,671,894,425,604,872,537,783,716,470,850,358,649,403,582,761,515,828,694,448,627,560,381,806,739,493,895,672,917,426,873,605,538,784,717,471,851,650,359,404,583,762,516,829,695,449,628,561,918,807,896,740,382,494,673,874,427,606,785,539,718,852,472,651,360,584,405,763,830,517,696,450
0,-51.38540222284173,-51.34177436606723,-51.175395693120706,-48.72270810574864,-47.26762957641516,-48.61856195536972,-48.718841156433975,-51.34762333650734,-44.60311651961597,-43.958389514334534,-50.78610787755838,-47.887931891613675,-46.593007129230834,-51.536596450811516,-41.788747073760646,-43.93270158509445,-49.944804439964656,-48.89312264540864,-45.45638236605777,-41.243151959123374,-45.768528936496004,-48.812794998390956,-50.193668362371284,-44.05958270267138,-42.28738947622796,-51.28501698056454,-47.05381790686907,-47.419934614614895,-50.99860004811093,-42.1067265611112,-43.22811190230187,-50.42023178869202,-48.29905164770394,-46.02916964649908,-42.697810127716245,-45.60395220253176,-50.188362906927935,-49.883315740438825,-47.372592103084315,-45.863707705264304,-48.93529626314569,-51.438889285076144,-50.7205763113744,-50.82871396639181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.398809280581006,-51.36427816132052,-51.15690873939865,-48.720753022974996,-47.30375128424146,-48.64157990763532,-48.678091768274435,-51.387094946931086,-44.578848446140356,-43.95442303926325,-50.756891443206115,-47.93336850954209,-46.525412122612266,-51.569602196256774,-41.803731275204456,-43.96926620209392,-49.90915057666826,-48.93910272857103,-45.38573220243044,-41.409942096126926,-45.81368042809645,-48.774748492442356,-50.22215649518962,-44.004812196383384,-42.35695079816637,-51.24227620953876,-47.09991330119188,-47.36217340809346,-51.02742848436223,-42.095032563919254,-43.277409767498284,-50.39201205443369,-48.34132208129275,-45.99481631590674,-42.67671298199362,-45.652501623050426,-50.150585098045546,-49.91415705684247,-47.331030997463365,-45.81245090681283,-48.955103754016505,-51.41023729974507,-50.69125950985842,-50.82533851029262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.415055069869226,-51.389717847566544,-51.13892602117688,-48.721780672885856,-47.34860815921071,-48.66852089743047,-48.63866752381163,-51.427407896442965,-44.565067354424485,-43.96399253643266,-50.72847988320541,-47.981399271734546,-46.46137998867986,-51.597013050477386,-41.79020788293628,-44.01873782540208,-49.87464379020929,-48.9866611717411,-45.32271295932198,-41.55163048343177,-45.86514667735849,-48.738561674501575,-50.251738508729964,-43.9644831611833,-42.45662199464458,-51.20018222928035,-47.14971648257205,-47.30723565621606,-51.05704358649472,-42.078404938450305,-43.323091187177674,-50.364785360622015,-48.38556432191264,-45.96605248964948,-42.683035331932444,-45.70182539155095,-50.114248220156696,-49.94588201936254,-47.29484022443431,-45.77062489361923,-48.97658483189335,-51.38362349802768,-50.67536108607868,-50.824579062405455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.433432847247175,-51.41806063879883,-51.12145828615647,-48.7258594678549,-47.39831022933232,-48.69929540822986,-48.60059256205521,-51.46854491290901,-44.54219768380707,-43.9913841805445,-50.70088727778618,-48.03195550033173,-46.40100832217058,-51.625055800291804,-41.80066615366979,-44.08067444529686,-49.83684273151698,-49.035760709838485,-45.26757236932561,-41.675675728597554,-45.922753084383466,-48.704282406681074,-50.27340890035433,-43.92992436213482,-42.570209444438404,-51.15874698766687,-47.203113778928305,-47.25520203477598,-51.08743113930052,-42.08966333033481,-43.38502925833975,-50.33537999583824,-48.43173380003945,-45.94306908154768,-42.64779764776606,-45.738483527476504,-50.07938442807243,-49.97501619629935,-47.26564096251601,-45.73810743696599,-48.999697978428635,-51.359085568033464,-50.672352740893615,-50.826412412915154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.44882148566283,-51.44927834582801,-51.10451419788194,-48.733063334735064,-47.417230898127485,-48.73381683969666,-48.56389286290337,-51.51049122483374,-44.52835332892082,-44.017810122909324,-50.67412708862431,-48.07833152367148,-46.34439973890956,-51.653719238611615,-41.79717117854203,-44.154659029245515,-49.79971447280958,-49.08209522364051,-45.19454468200295,-41.781294119022746,-45.98627043902195,-48.67196181801003,-50.28914283848624,-43.886746284331,-42.54621069238533,-51.11797954714207,-47.25502942500752,-47.19994983531163,-51.11857780650908,-42.082882109543945,-43.462618122697734,-50.29257398823152,-48.47978590768995,-45.92606682913748,-42.63075962028382,-45.7723488411055,-50.04288495621127,-49.99573797888543,-47.24057239396315,-45.71478288222408,-49.023239020411424,-51.3366621988104,-50.646878445271355,-50.83081560637666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.46702212897218,-51.466660451390524,-51.08810386111874,-48.73325793446181,-47.43108184483853,-48.77199873026916,-48.52859479465793,-51.55322978735014,-44.52175923915624,-44.0588257059985,-50.64821474995202,-48.12135266680437,-46.29166062006513,,-41.80964507252198,-44.2180600208271,-49.763763464680565,-49.128405721139636,-45.127290842065804,-41.83909312469535,-46.03230133358406,-48.64165108524992,-50.30607415411023,-43.82518939912288,-42.53520172431365,-51.07789119036971,-47.30630568530125,-47.12881530814755,-51.15046946918725,-42.07837840356738,-43.55528437594883,-50.24601348694976,-48.52967821412485,-45.89225720949612,-42.5735388123871,-45.81128951138541,-50.00463287198361,-50.017399540139834,-47.20029688692999,-45.70054240105571,-49.04505684843172,-51.316392361500675,-50.58606248325876,-50.83776599458836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.48804421667044,-51.48566690742514,-51.07223872899196,-48.72622502446119,-47.453394146228504,-48.81376140423106,-48.49472632831492,-51.596746789912444,-44.49077625101654,-44.10862593977831,-50.623164254738796,-48.16683781207522,-46.242901510440674,,-41.769878280938855,-44.27033799346447,-49.72094800911199,-49.17619861152367,-45.0683955187787,-41.861792603768635,-46.073109924724875,-48.602516550263175,-50.324190591511204,-43.763920666997166,-42.54473516795986,-51.037686170456666,-47.36081381885893,-47.06068080022508,-51.18309275886568,-42.102943485316956,-43.659031107202075,-50.198753496099194,-48.58136991988153,-45.85434475921501,-42.50648399642757,-45.85514081854451,-49.96787001997265,-50.03998511903248,-47.167137061781204,-45.695284118780464,-49.06830111260406,-51.29831705956449,-50.529352941429934,-50.841528933210085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.5118922977681,-51.50750881352941,-51.056928098310706,-48.72232923181737,-47.48411922478802,-48.85902470651149,-48.46231274336478,-51.6410264177108,-44.47049082307931,-44.155526822736995,-50.59899076100343,-48.214717347046275,-46.19823790235533,,-41.696995324715246,-44.33401866386569,-49.67309001803709,-49.22543733974484,-45.018113034738896,-41.836799038387596,-46.088727408024525,-48.56471576723954,-50.34345255464659,-43.66686126847731,-42.58294211306662,-50.99493207294557,-47.41845395548238,-46.99563910217711,-51.21643637489653,-42.03673183609665,-43.67123994327589,-50.15244302159963,-48.625239790577275,-45.82041722886438,-42.46826554324563,-45.90374493339321,-49.93262665720452,-50.06347997848907,-47.14121504955205,-45.6989128769121,-49.09293247417242,-51.27629004852093,-50.4681720758918,-50.834289874344236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.53446627198613,-51.53215102947735,-51.04218450801078,-48.72164285323792,-47.494226207523134,-48.907710668678845,-48.43138427442983,-51.68605425756803,-44.461185884725545,-44.21882552735981,-50.57571032202102,-48.26492411241429,-46.1577895887601,,-41.58815106689384,-44.39310599311913,-49.62640757205805,-49.27608426701454,-44.97670795307846,-41.81575154911512,-46.084146561317745,-48.528164784772024,-50.36383830933629,-43.58586677701296,-42.58197379419179,-50.952898709603716,-47.4791274398903,-46.93378444271498,-51.25048674580118,-41.96684907266901,-43.68852671785635,-50.10710012656376,-48.65321817536604,-45.77027058868411,-42.45885442787633,-45.936342902699,-49.89893694700173,-50.087863235359784,-47.11984614542442,-45.711338986565835,-49.117481683571484,-51.252050523416344,-50.40928157859856,-50.829630220162656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
