,579,601,602,624,646,647,668,669,690,691,713,714,735,736,758,780,803,1117,1139,1140,1162,1184,1185,1206,1207,1229,1251,1252,1273,1274,1296,1318,1319,1230,781,1297,692,759,1275,1163,625,1208,737,670,580,1118,1253,715,804,1186,1298,603,1320,648,1141,782,1231,1276,693,760,1254,626,1164,1209,738,671,1232,1119,1321,805,1299,716,1187,604,649,783,1142,1210,1277,694,761,1255,627,1165,1188,739,672,1233,1322,806,1300,717,1166,784,650,1278,605,1211,1143,695,762,1256
0,-51.19630885393629,-50.74534137089037,-50.535233361980616,-46.68074519778567,-44.29476476259882,-51.081564036155186,-47.71429514347794,-46.756834738470026,-51.5832323650611,-42.54358260777338,-45.99603434715338,-50.47353491535028,-50.55789223014098,-48.13200321702042,-48.890879560927125,-51.55169400296905,-51.68376885211746,-51.18571272062806,-51.501654434222814,-51.16277531220871,-48.22869417820509,-47.57511366264885,-50.34265053937926,-49.99571743524986,-45.61736154724762,-41.76024173811796,-46.54046994027061,-48.267838305164574,-51.16281602260655,-45.323117465829945,-47.6116741255592,-51.06716026179527,-51.325566946270236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.18630132657211,-50.75805711867265,-50.51430804041108,-46.679642998957654,-44.312827522665685,-51.04750222973627,-47.75015030257758,-46.729578230770834,,-42.4835876725702,-46.00721152719554,-50.43895099612267,-50.58612637230184,-48.11676783456831,-48.91076791306258,-51.56993153397462,-51.658766454237124,-51.18932881480753,-51.519237166938936,-51.1413777651928,-48.21438538665204,-47.58329088191839,-50.318649086038654,-50.02832947730431,-45.571632195883296,-41.85312262682431,-46.6126549880046,-48.23313706790235,-51.18759636542344,-45.292272642976016,-47.635085345210236,-51.088889679782696,-51.31159999456177,-51.53612974707022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.17852386337741,-50.75947463426738,-50.49385425023138,-46.68158171742674,-44.3443409668966,-51.0081864885101,-47.788517779229934,-46.705977718458904,,-42.444042312205276,-46.02165692691177,-50.40594260518964,-50.61497216623241,-48.10035218393611,-48.92454607527222,-51.589180490490385,-51.63717214285599,-51.1956482441242,-51.53190993711018,-51.1209314854659,-48.203475529275906,-47.59839021357131,-50.29538623524744,-50.06245613108799,-45.529620492280465,-41.922564043439266,-46.68757542840743,-48.18687369280319,-51.2130481658742,-45.272631547493596,-47.65802920822349,-51.11092894909986,-51.26794793497626,-51.500648442320085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.17298785733154,-50.764021639906254,-50.47387304131412,-46.686644764624255,-44.38905309372589,-50.96953459040705,-47.8293376456964,-46.68614759167724,,-42.42507976537608,-46.03929314744458,-50.374543859634436,-50.64442474322345,-48.09049255336844,-48.938334708425785,-51.60941872186437,-51.61445970317857,-51.20585787832697,-51.54737830225855,-51.1014622792016,-48.1980127526233,-47.620294654082656,-50.272870564612504,-50.09806659916237,-45.49141892833353,-41.98114033686049,-46.7651764449848,-48.12361173270219,-51.239160930691064,-45.23736508357199,-47.66881820029019,-51.13327697255146,-51.2269910771693,-51.46573748809968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.169705185849914,-50.771663912690656,-50.45436672271598,-46.69491571021035,-44.44672310019649,-50.931557644439835,-47.87255023190519,-46.66754971857976,,-42.42214138651274,-46.06004430793482,-50.34479143376866,-50.674477356669755,-48.087285251330094,-48.943021255455506,-51.63062440033048,-51.587727689511745,-51.21995921347232,-51.56561435894134,-51.08262111624771,-48.19807013860298,-47.64889337866797,-50.251110686429925,-50.135115553792346,-45.457121160821515,-42.020202846164835,-46.84540571206324,-48.058060572256956,-51.265927684597955,-45.204032459174314,-47.672548184408576,-51.15593174837152,-51.188751248382175,-51.43140691469966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.16868842362267,-50.776614226010075,-50.43533802247869,-46.706482536678934,-44.50534916210585,-50.894263095609276,-47.918098643148504,-46.64759598401628,,-42.403378378423405,-46.08383776829233,-50.31630520182611,-50.705124720993325,-48.090835055301625,-48.952312139867786,-51.638380879672866,-51.564665962974985,-51.237958292896664,-51.586589239209026,-51.06418306065461,-48.20372167039832,-47.6840814020574,-50.230114255950056,-50.17358263282083,-45.42682643309319,-42.057874583997034,-46.92821140507735,-47.97922463394691,-51.29333865019191,-45.16069945410281,-47.67840729715701,-51.178893026408815,-51.15325024876871,-51.39766526990273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.169948948473724,-50.78030527529215,-50.416787702919414,-46.72143731334377,-44.53922810969477,-50.85766170712118,-47.96592729062982,-46.622505482059864,,-42.366336726268145,-46.1106020895894,-50.2732832104917,-50.73636045613639,-48.101249339048536,-48.96299633046851,-51.646410913140045,-51.5452590324161,-51.25986021871049,-51.610275670611465,-51.04682893997704,-48.21504354692095,-47.70655005329602,-50.20989052731488,-50.21343738319946,-45.39542983302703,-42.08502145217163,-47.00793347809721,-47.90279152170561,-51.321386399402236,-45.12865578197575,-47.68633070394885,-51.20215904617545,-51.12050831300047,-51.36452379120102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.17349935665626,-50.78707057688959,-50.398719305382194,-46.73986972464449,-44.585488736427045,-50.82176117424039,-48.015982839200845,-46.56722212092519,,-42.349778602358505,-46.14026888089845,-50.22610245949588,-50.76817889960516,-48.09987172322566,-48.955251523571086,-51.65543700491468,-51.52949224382869,-51.2856729293503,-51.63664778560515,-51.03058359829245,-48.2321180781532,-47.72997529974796,-50.19044872406002,-50.25464969801707,-45.35534731825503,-42.082898655955425,-47.077329910580715,-47.82129645135814,-51.35006253834297,-45.10793805328511,-47.69625799586273,-51.22572799766666,-51.09054972843123,-51.33199173509857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.17935117362364,-50.78406510374009,-50.38113513936486,-46.755975436564995,-44.62266987692676,-50.78657293419391,-48.05671990639824,-46.51487025273951,,-42.344919115499444,-46.17277169395179,-50.180594105295725,-50.800575114905286,-48.08931312964422,-48.931182472161765,-51.66543800839573,-51.51735274459044,-51.31540061890056,-51.66568008785565,-51.01547204798769,-48.25502708166241,-47.75985327898847,-50.17179845905772,-50.29719282021357,-45.31922271805985,-42.08733885937331,-47.14578891545528,-47.73324175706595,-51.37935882172136,-45.098590541501046,-47.70812768573583,-51.24959940376699,-51.06339763492442,-51.30007931791968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
