,11,34,56,78,79,100,101,123,124,145,146,168,190,213,235,504,527,549,550,571,572,594,595,616,617,639,661,662,683,684,706,191,640,57,528,573,12,169,102,707,505,258,618,236,685,729,147,35,551,214,80,663,506,596,125,192,641,58,529,574,259,708,170,730,103,13,619,237,484,686,148,36,215,552,664,81,597,507,126,193,642,59,731,260,709,575,530,171,104,620,238,687,149,485,216,665,37,82,553,598,508,127,194,643,732,261,710,60,576,172
0,-51.525917559324526,-49.518605463641244,-46.40268702708663,-46.47477704100217,-49.176335088563825,-49.98788561746486,-43.96622367055354,-42.1254894712071,-51.53256414152373,-47.94601053565871,-48.38746226074473,-46.48887792184932,-48.813754682707746,-50.387637572573794,-50.88817431724762,-51.578751559661306,-50.532099054797335,-48.9933276486375,-49.28774001883744,-50.06067604966286,-45.13034540804594,-45.31351981162358,-49.7260136447781,-49.345611333560754,-44.70603858998028,-42.40177513129139,-47.49054735877094,-49.595589330908794,-51.515118636977554,-48.39186472759644,-50.01048220323375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.52703497929832,-49.49844118486333,-46.399856118175265,-46.57574589552637,-49.149155042451554,-50.0269944403777,-43.90031422540521,-42.159106922420506,-51.49491093719597,-47.982761003562274,-48.3473386333562,-46.46132598834593,-48.82173531755305,-50.415174746543265,-50.8791368457082,-51.58933975908425,-50.5111208905151,-48.98433270450582,-49.25802008348481,-50.105164467547894,-45.12653166866925,-45.35302964177511,-49.684019591554915,-49.388790556162576,-44.6604229840525,-42.388573610851104,-47.53649015830724,-49.56689071767152,-51.54379491216177,-48.371649882596856,-50.02203602761605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.53076279800792,-49.47899554250698,-46.38849224841235,-46.68251876558766,-49.12327065555043,-50.067152546592276,-43.84310305898124,-42.20748510565131,-51.45789477329813,-48.01992739327122,-48.31068696209559,-46.444222381543476,-48.832663829141055,-50.43112859234179,-50.874022855305626,-51.60359073207025,-50.49273243744801,-48.981721665468505,-49.229432971290635,-50.152947186641406,-45.13246252713355,-45.39508496788067,-49.64034695037567,-49.43324142578808,-44.61416241507962,-42.3734934908487,-47.58382185303952,-49.54062952419311,-51.57292901221716,-48.35699014664857,-50.0351761226539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.5370948913365,-49.46028708921546,-46.358547880596454,-46.76829393188004,-49.09694124857612,-50.108339229082695,-43.79486747791148,-42.270314527773905,-51.421527528443946,-48.04862187740663,-48.27759402686671,-46.4376480732416,-48.84646854577121,-50.434129652845606,-50.87279739767723,-51.6214870017697,-50.47697856966039,-48.97859473303448,-49.20200574925331,-50.20398337799921,-45.14837452107679,-45.44607653912096,-49.59768160113552,-49.476733062806524,-44.575514110649834,-42.36361311720381,-47.63253144441503,-49.51312286920718,-51.60251822016936,-48.34793046352934,-50.04986718016585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.546026684506074,-49.442336510349215,-46.309762706729074,-46.81823986427125,-49.064641436363786,-50.15053502558946,-43.74791021874907,-42.3473038522825,-51.385820192475606,-48.07891937645445,-48.248150237078335,-46.441694687105404,-48.86308185074888,-50.41614328898403,-50.87542643506791,,-50.46390268298171,-48.972016734999656,-49.17576648735732,-50.2582174392164,-45.173332973637876,-45.48474826138957,-49.55604114441431,-49.512395228717416,-44.5225742979029,-42.368163615468404,-47.68260766297171,-49.464651977193135,,-48.34451485690781,-50.06208320972033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.55755302795407,-49.42340396404816,-46.243345151215294,-46.85702022993191,-49.03366331337743,-50.19372109128496,-43.707736147875735,-42.43817445704458,-51.35078586646007,-48.11079040974281,-48.20547211369018,-46.45646382841565,-48.88243361922277,-50.38975603716232,-50.881878771560736,,-50.453550004089024,-48.97183828162287,-49.15074473470402,-50.3155976184178,-45.17419075556492,-45.503416457496286,-49.515442351247515,-49.54790197566023,-44.4608317394876,-42.34524435751537,-47.73404122481758,-49.418593820654884,,-48.34301148284248,-50.066342060501164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.571669183314256,-49.40128969853697,-46.15498341756468,-46.883230575659496,-49.00402883501219,-50.23787828820015,-43.66492390525434,-42.523504387454985,-51.31643611303006,-48.14421105831565,-48.16509727581595,-46.48206787732083,-48.90445852758957,-50.36783004085321,-50.89212208722622,,-50.44060115628472,-48.97802941621172,-49.125864042603325,-50.35338957141044,-45.185272148179834,-45.5308718767037,-49.47590434650614,-49.5741725451164,-44.40688223124789,-42.336472425374495,-47.78682045653629,-49.37500725040279,,-48.341193587767336,-50.0722050787078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.585300794223244,-49.379921025444425,-46.05365325779468,-46.91513611457925,-48.97576105255951,-50.281350611688886,-43.614307165699174,-42.609208589046375,-51.28278401315592,-48.179153382015215,-48.12851713043563,-46.51863090524259,-48.929091179910735,-50.35042128543157,-50.90612748131978,,-50.428848565490405,-48.99056234919889,-49.095949440299556,-50.37848477319131,-45.19121483767144,-45.5669230870808,-49.43744607139314,-49.60175661093881,-44.3609338153659,-42.3416428437313,-47.84093730259854,-49.33395233122912,,-48.345133678504695,-50.07963820067591,-51.798360450441024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.59056121856963,-49.35932025307614,-45.95988863007857,-46.94357715610833,-48.94230890632741,-50.31750950054965,-43.57403866253498,-42.65426118957109,-51.2498407904338,-48.215592813515585,-48.09582011308595,-46.55051872052099,-48.95626899369579,-50.33758947644478,-50.92386626276727,,-50.41997467960292,-49.00941294032877,-49.06738606436602,-50.406339044147465,-45.2024411406025,-45.60110605160492,-49.40008651127228,-49.63062560659256,-44.31291389211249,-42.36043812363349,-47.87311473333223,-49.295490828353294,,-48.343309447294985,-50.085325335040594,-51.76387634016721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-51.59845363018079,-49.33950759272353,-45.8736917418983,-46.96946234458669,-48.902467889783914,-50.347780904958995,-43.5443926969116,-42.70838099806159,-51.215356988186755,-48.2535054097289,-48.067094686946525,-46.59042335239821,-48.98592853792635,-50.329396826121915,-50.94531045042296,,-50.41402244960051,-49.03456191512259,-49.040205903999706,-50.44161964303261,-45.22417299827248,-45.626610888339584,-49.36384629647134,-49.66075097719097,-44.23635337613236,-42.39256007173228,-47.90188684572,-49.259686365320604,,-48.33053689507901,-50.082141472965205,-51.73126507697926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
