,614,615,637,638,659,660,681,682,704,705,727,749,1221,1243,1244,1265,1266,1288,1310,1311,1332,1333,1355,1377,1378,1289,1356,683,616,1334,750,661,1267,728,1222,1312,706,594,639,1379,1401,1245,1290,1357,684,617,751,1335,662,729,1268,1313,1223,707,1402,1380,640,595,1358,1291,1246,685,774,752,1336,618,663,730,1269,1314,1403,708,1381,1224,641,1359,596,1292,686,775,1247,753,1337
0,-51.35260214105769,-50.21833850031206,-46.213968564197636,-49.89802651024662,-45.46109306156775,-45.261489489266886,-49.16703115085336,-43.258517561799586,-48.21428581497906,-49.850575489324285,-49.0556722814683,-50.767056936557175,-50.13858487498217,-49.16765844979243,-51.156469680959205,-50.67827235246489,-46.58724075222054,-42.76686779234876,-46.92283224528389,-47.92269476511164,-51.089458882813815,-44.69987389605063,-47.427433646960814,-51.261568076417056,-51.087593593325884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.38222009702205,-50.20944995635528,-46.18757295262385,-49.862525990593554,-45.52321331453341,-45.1693851128705,-49.203125838133,-43.279456305282984,-48.236368839151886,-49.8119723915555,-49.02968518061812,-50.765620642689775,-50.136335972493775,-49.196621424449624,-51.126052421387556,-50.702610376473004,-46.55612731519771,-42.77501881332272,-46.96927264901677,-47.85713978447107,-51.12018670689379,-44.66853505044023,-47.45008228800429,-51.28559407215076,-51.05708399182773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.414176411956234,-50.201096064809185,-46.16509536922695,-49.82804050927562,-45.593597732169826,-45.08226664407917,-49.24058160844674,-43.2824990910978,-48.2596192472371,-49.7760132380384,-49.00537343145856,-50.766115455809796,-50.137090711104605,-49.23067774954152,-51.09604635947379,-50.728658998010474,-46.52711945728122,-42.8009668140026,-47.01893165532433,-47.793490337919955,-51.15159325445977,-44.64309887231831,-47.46459473268373,-51.30991426221064,-51.0293556250992,-51.60383177447101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.448439392339154,-50.193284166089214,-46.14664914396292,-49.79458511544606,-45.67204007911657,-45.00130785562842,-49.27936953537247,-43.288786900148466,-48.28402036718225,-49.74275759737024,-48.97312014030724,-50.76850583060427,-50.14088249417439,-49.26977318854975,-51.066453387388144,-50.75637982892906,-46.49921952594818,-42.844668680159465,-47.050378543402225,-47.71231340585948,-51.18367203765247,-44.62927693533446,-47.47725640091619,-51.33452707964953,-51.00442926567422,-51.567451452595385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.46899015039763,-50.186021837517615,-46.132348070840635,-49.762175977602084,-45.70571757984274,-44.92672134011562,-49.319461949162395,-43.29804936021472,-48.30955688177366,-49.70850315339382,-48.94635121866631,-50.77275760195629,-50.14774605418172,-49.313855211836255,-51.037275849733845,-50.78573582975261,-46.46085663729722,-42.906096413179675,-47.073697486794345,-47.633324082818106,-51.216414286749135,-44.627130435228665,-47.49155900873088,-51.3594330966994,-50.98232738922714,-51.531639184474415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.48363862419395,-50.179315746929866,-46.12231133998982,-49.7308315113074,-45.712258020449895,-44.858729512664695,-49.360829967610094,-43.30748584142134,-48.33621222576653,-49.66179407589699,-48.92507252525518,-50.778834751409086,-50.157717081005416,-49.3306432217297,-51.00851702345708,-50.81669121939187,-46.42479346990142,-42.94827777668081,-47.10029775829157,-47.556556041859665,-51.24981194131156,-44.593732597629725,-47.50745055659323,-51.38362827380998,-50.96307325853739,-51.49640317876195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.486939273089554,-50.17317370537605,-46.116657917844,-49.70056740743171,-45.72700734929275,-44.797562802530734,-49.403446903618125,-43.300731730806056,-48.363971071692745,-49.61786180129474,-48.90929101273494,-50.7867049259782,-50.170831672051996,-49.32477715371113,-50.98017826172885,-50.8492097181871,-46.3910858062694,-42.99907195524652,-47.1300908224253,-47.46230568845,-51.28385839383148,-44.53682501364533,-47.52487866632744,-51.40593408973673,-50.94669051468864,-51.461752460748045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.49258079348986,-50.167602585580994,-46.11550884075563,-49.671403352152254,-45.74978195700914,-44.7434617148954,-49.447288894935554,-43.29565985836753,-48.392818507375964,-49.576764368562046,-48.89901802228004,-50.796334341416554,-50.187125779604884,-49.32391441450923,-50.95226349999754,-50.88325684904063,-46.359790814032266,-43.02685980437865,-47.16298909956879,-47.367460093513685,-51.318545440558985,-44.49196488773936,-47.543795495551144,-51.42847927523057,-50.933203243528965,-51.427694273644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.50052785965396,-50.162611935543225,-46.118989221177806,-49.643356106203164,-45.760218904200144,-44.69667730345925,-49.49232839623199,-43.301254373599114,-48.422740844816936,-49.53856291076917,-48.89426518050287,-50.80768904082988,-50.20663670038382,-49.32799456762032,-50.921957660318355,-50.918800092387556,-46.33096798781662,-43.0636612667422,-47.1989099801353,-47.26485187622171,-51.35386589857963,-44.459242660397386,-47.56415168908618,-51.45126395490731,-50.92263689147367,-51.394238154195534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-51.51074863017274,-50.15821728913451,-46.127225085475196,-49.61644636617562,-45.762271873094846,-44.631481168019974,-49.535899600263555,-43.30165581514652,-48.45372305854201,-49.50332000723898,-48.89504617347392,-50.82073740011608,-50.22940426574231,-49.33695624353915,-50.89145551490521,-50.95580610546048,-46.30467861953042,-43.10965143494933,-47.23777474156389,-47.1495011540579,-51.3898130220824,-44.43191786239625,-47.5859014649319,-51.47428979977417,-50.915018659672164,-51.36139068676938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-51.523211688928484,-50.15442065596585,-46.14034672655904,-49.59069070546106,-45.772332703814996,-44.541822381190514,-49.57528997049481,-43.287816593739535,-48.48575223282913,-49.4710988741069,-48.90137570928832,-50.83148900185542,-50.2554656022664,-49.350744153075674,-50.8614498517271,-50.994243073903284,-46.280986265280276,-43.157869987088695,-47.27950787794693,-47.036671849804755,-51.42638013542059,-44.397926940884986,-47.60899936201259,-51.49755640124026,-50.90131993547512,-51.32916347474681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,-50.15123133048449,-46.1584846548563,-49.5661117918531,-45.790217656516774,-44.44543322902966,-49.61584459058125,-43.274929991247944,-48.51881406745879,-49.44196634459055,-48.89050001207195,-50.8415891670295,-50.284858733326786,-49.36930143256152,-50.8319442417808,-51.03408113012505,-46.2599559512045,-43.15943806911407,-47.324034846831424,-46.92641671853589,-51.46098512256239,-44.376236751644605,-47.63340154434684,-51.521065776061185,-50.874710632990876,-51.29756254803182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,-50.14865885338946,-46.1817771154779,-49.542727411920524,-45.81179650788046,-44.3482250701763,-49.65753963822303,-43.26237102194757,-48.55289634627706,-49.41598964041116,-48.85752193584811,-50.85338406645178,-50.280705219851015,-49.39257755086213,-50.80294235545704,-51.05488331286227,-46.241656364310174,-43.17741255080137,-47.362560545517766,-46.81878424549473,-51.49124058366052,-44.35622870349995,-47.65906665290379,-51.54481738502869,-50.84532263650803,-51.26659941975049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,-50.14671353298532,-46.210360177602894,-49.52055895716194,-45.82766720628346,-44.25641057382235,-49.700350680262716,-43.25986034924637,-48.58798634212743,-49.38955658568207,-48.830030096924624,-50.86684052095293,-50.253549469748506,-49.40875227581813,-50.77444860894946,-51.07693811684905,-46.22615696416518,-43.20389360585513,-47.40369263277225,-46.71383167145989,-51.522124348079636,-44.284542587178535,-47.683685058343386,-51.568813294157074,-50.8188911203608,-51.23628287697394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,-50.145403922970154,-46.24437504195521,-49.49962929193144,-45.85102256456534,-44.160560010326435,-49.74425394978588,-43.26712036964621,-48.62407080425936,-49.3524919768375,-48.80801854876208,-50.88192580661908,-50.22955153687086,-49.41892773997893,-50.74646556201658,-51.10043882138327,-46.213530248126716,-43.2336883052944,-47.4451708298131,-46.6116134386144,-51.55362826638082,-44.22371109188036,-47.70818648606002,-51.59305325962295,-50.79543745156763,-51.19869938808314,-51.56706431612706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,-50.14474307900012,-46.283971214204065,-49.46988785595597,-45.87652074440677,-44.07313718006318,-49.78922636904456,-43.27388296277426,-48.6611391923182,-49.31867497885797,-48.791480331716656,-50.89860706128016,-50.20874321534223,-49.433798052256755,-50.718999192932294,-51.125360176345076,-46.20385080704893,-43.279966382828185,-47.47155016391662,-46.51219197307351,-51.58574488657557,-44.1752236087877,-47.73413599149866,-51.61753936527407,-50.77498597035053,-51.16154911372878,-51.542540806213154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,-50.14229848451081,-46.329294049895935,-49.422456518093284,-45.88942826335709,-43.99432792060039,-49.83240416738592,-43.27433936562259,-48.69917919381726,-49.28817207289213,-48.78041324656388,-50.916851832012505,-50.19114933187186,-49.45330460111168,-50.6920516571447,-51.15167895605883,-46.19719483140202,-43.342632713885195,-47.50060553814358,-46.415628455920306,-51.61846639518827,-44.13906454769683,-47.76149369287549,-51.64227204204157,-50.7575583556083,-51.125049876048905,-51.519463493782425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,-50.132772640217155,-46.38049966061366,-49.36998573304531,-45.90950895058276,-43.9243230801066,-49.86221178990195,-43.28382955258035,-48.738179874945615,-49.257411823586935,-48.774816241480046,-50.936629333255674,-50.17680150883386,-49.477389944676766,-50.66562853945928,-51.17937077370249,-46.193643446329425,-43.3898776508134,-47.527712255820205,-46.321986965602605,-51.65178568825801,-44.11522080527503,-47.79022310037526,,-50.743179829705085,-51.08921001824158,-51.49785536079979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,-50.12381946487067,-46.43774186373787,-49.318623502256884,-45.93655820251026,-43.863323929725226,-49.884502228753256,-43.3020860306503,-48.77380721489643,-49.22204613228651,-48.77469108919225,-50.94608442254935,-50.16572903286562,-49.506001357182626,-50.6397335639806,-51.208412493727764,-46.1932784733105,-43.42835871157455,-47.556573437322854,-46.23133863240562,,-44.10368560734653,-47.82028523825552,,-50.73187490779681,-51.054038154567955,-51.47773927863444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,-50.11545172322053,-46.501190796981135,-49.26838452201637,-45.9703794332012,-43.81153757113474,-49.907946479297166,-43.32885078320622,-48.80497404338592,-49.19006436519397,-48.78003941978834,-50.95339304592063,-50.15796473026889,-49.53908426013005,-50.614372583951294,-51.238783261040226,-46.19618537885575,-43.46941517980373,-47.587986674362085,-46.143752130219795,,-44.1044557523786,-47.851645838415145,,-50.7207148506094,-51.01954563169074,-51.4561514110749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
