,579,601,623,624,646,668,669,690,691,713,735,736,758,780,803,825,1072,1094,1117,1139,1161,1162,1183,1184,1206,1207,1228,1229,1251,1273,1274,1295,1296,1318,714,602,781,1140,1252,647,1095,1185,692,759,1230,625,1319,826,1297,1118,1163,737,670,1208,804,1275,1073,715,782,1253,603,1141,648,1186,1096,693,760,1231,1298,827,1276,626,1164,738,1119,671,805,1209,1254,716,783,1232,649,1142,604,1187,1097,761,694,1210,1299,828,1277,627,739,1165,1120,672,806,1255,1188,717,784,1233,650
0,-51.42626133992827,-49.60325273400122,-49.83802095072258,-49.148878679184506,-44.50272605656778,-43.95734136251379,-50.32563539907976,-48.72850898424837,-45.16840569987261,-43.40065031596333,-47.780732918642734,-50.03836799143855,-48.3601115017227,-49.454917086141776,-51.35948593548622,-51.365568932472314,-51.61696603004926,-50.82620383119651,-50.08291412872885,-47.764169282238676,-48.28895305710034,-49.49511789475594,-51.14504017306046,-44.38273865548729,-43.03437319505517,-50.70141642610392,-47.98521297466783,-45.921875234725896,-44.395603857846126,-47.88730354914989,-51.30799884113584,-51.45228524526256,-50.413494521169554,-51.247700414829296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-51.42135359775536,-49.604750917516,-49.837118434921976,-49.117147969906945,-44.4714028527187,-44.00297868172651,-50.28440274381573,-48.76832575113905,-45.171471475975366,-43.41521074836557,-47.83008257990489,-50.00636082215054,-48.31177396096608,-49.467192112605936,-51.33183418291,-51.35671931175453,-51.626198387236634,-50.849952803165664,-50.070697983504445,-47.7622201135424,-48.326536520816134,-49.45884275317941,-51.1705798465161,-44.347581842493625,-43.1207049421209,-50.677479652157444,-48.03142044985349,-45.87856873956888,-44.39232109207593,-47.91323021330439,-51.280346956700846,-51.47730867455269,-50.372262375085235,-51.24573296945939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-51.41747746629099,-49.59450370144453,-49.839370975570375,-49.0861102102075,-44.42575076983513,-44.06053018048002,-50.24412193105154,-48.800475568300584,-45.18120187117638,-43.4462009562196,-47.87220151461235,-49.97664896041645,-48.27063336100772,-49.48324749555212,-51.307598630729245,-51.351658464152756,-51.6384472585915,-50.87812678124408,-50.06041068862441,-47.747953645167854,-48.35270688629417,-49.42339349956316,-51.19710605984231,-44.31665033256511,-43.2226857777098,-50.65443527397365,-48.07948782004821,-45.83992073332528,-44.35014554673852,-47.917398091646255,-51.25435652354685,-51.502617165473595,-50.334451222660505,-51.245546690871926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-51.41465546573279,-49.587673091212736,-49.84470700958291,-49.05577131018482,-44.386364966637224,-44.129646794290096,-50.20480996236514,-48.829378331810574,-45.19783405551535,-43.48219824139659,-47.88518009519552,-49.94928818826843,-48.23673842944592,-49.48817555872094,-51.286810917365926,-51.350368071148516,-51.65375024649801,-50.88985369749737,-50.052098108137756,-47.72858670678814,-48.38371607676929,-49.3887839260655,-51.22460173107092,-44.29348479411701,-43.2213401490157,-50.63230106221007,-48.129370901864135,-45.80606344097018,-44.3160391549275,-47.92316691960999,-51.23005850662162,-51.52821255300303,-50.300079075815816,-51.24712348216144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-51.41290770436108,-49.584644166281194,-49.85308523894187,-49.02613546531758,-44.35341931041977,-44.209993993141424,-50.16649029067479,-48.85984212972236,-45.22160986644985,-43.501120506064964,-47.90020774521019,-49.91453606089834,-48.210143013300424,-49.495312099733376,-51.26950384497447,-51.35283121319724,-51.66040356059858,-50.902949736966114,-50.0458069041059,-47.71698216731093,-48.419457160191655,-49.35502910754326,-51.253050019414246,-44.26940793493653,-43.23503977077512,-50.611092357513996,-48.1810314470695,-45.77713857673919,-44.294246332843805,-47.93050099403881,-51.20748149137278,-51.55409442524337,-50.26916278954566,-51.25044521773826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-51.412257238664424,-49.58540543580456,-49.864451318194725,-48.997210554218896,-44.32709654061672,-44.28858485103467,-50.12917355786427,-48.89183346116339,-45.25278629617774,-43.50503457805992,-47.917240290441214,-49.87448978093109,-48.19090247685054,-49.506062139466316,-51.255710099800766,-51.35903229816945,-51.65625735566124,-50.904893350632186,-50.03558294218997,-47.71315146908145,-48.45982600733305,-49.32214392604075,-51.282435736263835,-44.22518072026286,-43.26415706347143,-50.58800117242211,-48.23442984809123,-45.753292417039724,-44.284631790119974,-47.939366946361936,-51.186656575147424,-51.58026384784713,-50.24172472179855,-51.249758814311484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-51.412725209397166,-49.588254857984424,-49.87875235234693,-48.969002291382196,-44.3075815966062,-44.335958310123615,-50.08330366265915,-48.925319638258514,-45.291630764086285,-43.51653062987775,-47.93623785901715,-49.83683826891563,-48.17908126704491,-49.516062208745346,-51.24546616329488,-51.36895769637631,-51.64925486873158,-50.908411982047824,-50.02517188183984,-47.71711298278503,-48.504721961105744,-49.286249120265985,-51.312742218118515,-44.189055509450014,-43.308353563789474,-50.55685086714248,-48.289528437331874,-45.7346785314176,-44.28706727893832,-47.949730594042705,-51.167614919612056,-51.60672179425448,-50.217783484346256,-51.247340499468166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-51.41247705047358,-49.57194225679086,-49.89593841417455,-48.94151664666995,-44.29506704080122,-44.36912857804543,-50.02523170679899,-48.9602684896817,-45.338425838910474,-43.54300951301595,-47.95715804531202,-49.801637641592876,-48.14661765638232,-49.5057231829105,-51.236074197256116,-51.377221001352126,-51.64522667702975,-50.91625987750513,-50.01691678278967,-47.72889049291017,-48.5540485647863,-49.244484111933616,-51.341891922074296,-44.161270134328205,-43.36014808852294,-50.5266036258271,-48.34629130692481,-45.721454521451165,-44.28004521580279,-47.961560621428404,-51.15038960007875,-51.63346841729792,-50.19736165720042,-51.246643319397045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-51.40345694869105,-49.5594743890129,-49.915958503748556,-48.9147615165622,-44.28975362426284,-44.3948116269831,-49.96810796155307,-48.99664814134488,-45.37261271091229,-43.531893899498975,-47.979961803796016,-49.7689490799318,-48.1198868584878,-49.49391102673394,-51.217252023010296,-51.37215904300746,-51.64419885729085,-50.92840826922014,-50.010864474953806,-47.7485136258906,-48.607711613162124,-49.20364323578367,-51.368288314285664,-44.14207372565906,-43.396531788361216,-50.49727278438567,-48.40468326486437,-45.713786272745544,-44.25793675525797,-47.97482635448837,-51.134211570886414,,-50.18048082922269,-51.24764774813461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
